**** Analysis Summary ****

Time of run: ,10/16/15 20:25
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
11                    1,0.24856,28.44002,13.62973,11.97683,12.24539,58.19618,13.30999,2.41530,118.31645,5.62624,3.35965,0.17774,10.35678,6.78771,14.99691,56.98643,3.73855,4.22891,
11                    2,0.05057,28.03366,1.11579,3.36141,4.28258,4.80151,4.35173,1.58689,19.97362,1.01226,1.10169,0.04761,3.55319,2.05320,4.36930,13.27758,0.67855,1.45688,
11                    3,0.03133,26.00080,0.66030,2.10168,2.39699,2.75909,3.61236,1.73129,14.47087,1.22210,0.69606,0.03092,2.46268,1.49497,4.03464,17.05175,0.70845,1.06295,
11                    4,0.00160,1.20616,0.24368,0.19253,0.20891,0.27239,0.73343,0.19333,0.74849,0.12004,0.08502,0.00237,0.12395,0.24044,0.23472,1.34615,0.10971,0.73441,
11                    5,0.00052,0.00810,0.01724,0.02245,0.02520,0.05367,0.00655,0.00314,0.16576,0.00386,0.00755,0.00040,0.01999,0.01960,0.01348,0.06278,0.00383,0.00733,
11                    6,0.00165,1.39317,0.24367,0.17762,0.20858,0.27193,0.77403,0.25194,1.01487,0.11055,0.08246,0.00255,0.13140,0.20535,0.33140,1.65702,0.11613,0.90317,
11                    7,0.00246,1.43778,0.26055,0.19389,0.21935,0.26501,0.81239,0.22941,1.44666,0.09381,0.09241,0.00327,0.16765,0.23014,0.39512,2.08400,0.12357,0.88499,
11                    8,0.17047,20.31626,13.95599,10.67477,10.69267,55.61432,10.78582,2.46710,73.31911,5.33677,2.75119,0.12984,8.01353,5.45142,9.79143,39.96424,2.56796,4.27972,
11                    9,0.25806,28.48810,13.74994,12.01113,12.30658,58.24875,13.34009,2.41129,125.36821,5.63056,3.38409,0.18282,10.44650,6.86597,15.85215,58.83099,3.90961,4.24943,
11                    10,14.71912,45.82573,242.63782,1149.93359,1104.43337,158.69818,613.10580,36.01244,3555.80620,5204.92671,154.66155,14.34604,488.32742,1563.46196,508.40675,32037.34737,136.45420,2040.84737,
12                    1,16.09894,55.86729,198.28429,1085.33141,1075.18461,187.67147,650.22862,37.13515,3859.37338,5425.39374,141.96376,16.79973,533.76819,1568.24144,536.64257,32367.88947,147.87172,2267.05295,
12                    2,15.50902,51.34217,209.82908,972.98522,982.65172,154.25098,620.09907,43.50363,3771.09936,5414.19863,127.43503,15.79516,494.15316,1532.11587,521.99059,32146.89354,138.95370,2273.54320,
12                    3,15.38621,49.24423,206.72043,965.79750,971.53696,155.81388,613.08180,45.05070,3749.40984,5426.95832,124.08142,15.64876,487.82350,1529.92986,518.52430,32109.71578,138.70461,2267.66182,
12                    4,14.95554,32.59430,200.41778,920.34708,925.65295,167.79300,609.06330,41.75880,3613.59991,5397.69277,117.97499,15.07416,455.20836,1539.89490,481.05795,31992.59119,133.54641,2239.19325,
12                    5,14.97536,32.12653,204.38804,930.16734,934.76735,165.97937,604.68999,41.53991,3601.85530,5396.19068,118.81561,15.16843,457.72275,1550.84181,475.77228,32065.60072,133.81095,2241.64070,
12                    6,14.96665,33.09530,201.05385,922.68512,926.93307,168.32364,613.52178,41.17414,3622.51446,5396.92825,118.45566,15.13693,455.60927,1541.54966,483.87544,32004.17634,133.99176,2238.44836,
12                    7,14.99959,33.18795,201.55460,928.46735,933.13348,168.09300,614.76562,41.14288,3624.76604,5395.91974,119.57539,15.20379,458.28920,1542.83593,485.10352,32019.70271,134.24750,2241.81571,
12                    8,16.03970,49.47213,201.63668,1083.08470,1071.18746,184.80412,643.18154,37.34158,3846.62084,5428.74195,140.38475,16.62873,526.42581,1564.39883,533.73464,32287.37914,146.58688,2268.75137,
12                    9,16.09577,55.92326,198.18914,1085.20015,1075.37110,187.61827,650.47510,37.12047,3857.51955,5425.20284,142.04914,16.80430,533.97302,1568.46461,536.28577,32379.67967,147.79816,2267.19105,
12                    10,0.07504,12.38639,5.96469,25.74880,17.49392,14.66070,1.40481,10.06733,8.98047,65.34477,8.90613,0.62913,4.14384,8.33376,6.86509,0.15346,0.87406,18.57523,
12                    11,14.95700,32.15233,204.89094,925.34877,930.62410,165.49091,604.93949,41.54531,3598.39742,5395.17500,118.02228,15.13473,455.30867,1548.05460,475.74701,32053.19705,133.71629,2241.33734,
13                    1,0.22503,28.67952,13.07989,10.72944,10.97421,56.81153,13.03150,2.30353,108.38167,5.58374,2.98060,0.15856,9.24492,6.04503,14.06177,52.73979,3.52249,3.92821,
13                    2,0.04163,28.23773,0.85097,2.67969,3.42378,4.55865,4.38172,1.49359,17.14499,1.02749,0.88628,0.03737,2.87396,1.74039,4.22764,13.58404,0.63831,1.34093,
13                    3,0.02499,26.20782,0.48635,1.70440,1.90948,2.63480,3.66141,1.64463,12.57100,1.25307,0.57633,0.02419,1.96271,1.30600,3.95962,17.97748,0.68545,0.98978,
13                    4,0.00262,1.20962,0.21944,0.34779,0.38690,0.33246,0.82334,0.20810,1.06044,0.12367,0.13220,0.00381,0.18988,0.33411,0.25670,1.72773,0.11323,0.75159,
