**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.48260,  0.00000,  4.95452, 14.59987, 20.94410, 33.45555, 13.20549, 10.07106,  0.76264, 20.86821
K,  2.62494,  0.00000,  6.04307, 20.02395, 31.90791, 37.48832, 19.46558, 13.31821,  0.68419,  5.07371
Ca, 28.97651,  0.00000,  0.00000, 11.58292, 14.92486, 33.64652, 10.74460, 10.72186,  0.99788,  0.37002
Ti, 14.48526,  0.54702, 24.93344, 32.50461, 48.37765, 56.50802, 33.72884, 16.53978,  0.49038,  1.14184
V, 12.50831,  0.63236, 12.15334, 18.09316, 29.62719, 38.15109, 20.37800, 10.34950,  0.50788,  0.82741
Mn,  5.87554,  0.00000, 21.61788, 38.73048, 54.63497, 61.33443, 36.80957, 20.13908,  0.54712,  3.42761
Fe, 14.79431,  0.00000, 24.87842, 30.95869, 44.21120, 54.53052, 32.32084, 14.24839,  0.44084,  0.96310
Zn,  0.00000,  0.00000,  5.59723, 10.61596, 18.95647, 22.45211, 11.41760,  7.72565,  0.67664,  0.00000
Br,  5.61551,  0.00000,  0.00000,  0.53484,  4.27736, 68.87947,  5.15742, 15.15869,  2.93920,  2.69943
Pb,  0.00000,  0.00000,  5.56562, 11.21573, 18.31655, 21.46242, 11.03514,  7.50357,  0.67997,  0.00000
BC, 17.67367,  0.00000,  1.79586,  6.85606,  7.43594, 20.15718,  6.91987,  6.72048,  0.97119,  0.38025

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.24387, 13.32560, 13.79117, 14.50657, 16.61066, 20.98025, 15.70281,  2.37181,  0.15104,  0.12325
Na, 15.20230,  8.42495, 10.48839, 14.53635, 21.70282, 43.73250, 16.95176,  8.27402,  0.48809,  0.54426
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  1.36469,  5.38022,  0.95925,  1.67745,  1.74871,  0.00000
Al,  5.82901,  2.35594,  2.70393,  4.03451,  4.83858,  8.80121,  4.35676,  1.87922,  0.43133,  0.32239
Si,  4.52904,  0.63674,  1.59900,  1.71086,  3.84685,  7.63512,  2.90834,  2.01031,  0.69122,  0.44387
P,  4.79322,  0.00000,  0.00000,  0.00000, 12.67372, 21.56344,  5.32021,  7.59558,  1.42768,  1.58465
S,  5.78300,  0.00000,  0.00000,  4.13457, 11.17644, 18.83967,  5.58041,  5.96026,  1.06807,  1.03065
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 21.60961,  5.12276, 10.13192, 14.06230, 20.59648, 29.73530, 15.48360,  6.93730,  0.44804,  0.32103
Ca,  8.94194,  0.00000,  0.00061,  7.43833, 13.18130, 16.64605,  7.07235,  6.07035,  0.85832,  0.67886
Ti,  6.55368,  1.80161,  2.09105,  5.49277,  6.41021,  9.22126,  4.97136,  2.42592,  0.48798,  0.37016
