**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 7

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.34613,  1.63406, 16.23551, 19.56236, 27.71693, 33.94878, 20.22667,  9.01467,  0.44568,  0.46597
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 21.29142,  0.00000, 17.58385, 19.83823, 21.95082, 35.85119, 18.57501,  7.82109,  0.42105,  0.36734
Al, 35.74022,  6.59272, 29.59585, 35.96538, 37.55421, 49.10902, 32.38406, 10.00313,  0.30889,  0.27988
Si, 33.81277,  5.68645, 28.06423, 33.94669, 35.53540, 47.29659, 30.60139,  9.75270,  0.31870,  0.28843
P, 28.80450, 23.11959, 26.91259, 29.24479, 32.38801, 36.02567, 29.55991,  3.96790,  0.13423,  0.13775
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00158, 20.55999,  1.88873,  4.93517,  2.61295,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.51062,  3.92841, 21.37761,  3.79418,  6.63714,  1.74930,  0.00000
K,  5.82022,  0.00000,  4.72607,  6.06277, 12.22492, 26.45632,  9.39186,  8.44025,  0.89868,  1.45016
Ca, 56.95667, 18.72759, 43.42521, 56.39450, 59.34041, 66.40750, 51.57311, 12.68308,  0.24592,  0.22268
Ti, 43.25152,  9.98398, 34.49951, 43.37304, 45.30941, 55.61454, 39.02597, 11.20475,  0.28711,  0.25906
V, 41.89896, 11.77878, 31.98639, 41.93604, 45.49369, 51.84452, 38.07931, 10.60321,  0.27845,  0.25307
