**** Analysis Summary ****

Time of run: ,07/07/15 17:08
Concentration file: ,E:\pmf\JIcH.csv
Uncertainty file: ,E:\pmf\JIcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
mass,Weak,     10.0,  7.83000, 50.88500, 69.59500,117.46250,1255.81000, 100.00 %, 100.00 %
Zn,01/31/08 03:32           ,    15.81500
Zn,02/06/08 03:36           ,    -9.09900
Zn,02/18/08 02:04           ,    -5.98100
Zn,02/18/08 02:24           ,   -10.10700
Zn,02/24/08 01:28           ,   -16.29500
Zn,02/24/08 01:52           ,   -11.75500
Zn,03/01/08 02:35           ,    -3.77000
Zn,03/07/08 01:31           ,    12.56700
Zn,03/07/08 01:56           ,    10.53900
Zn,03/13/08 02:37           ,    19.14400
Zn,03/13/08 02:56           ,    14.73800
Zn,03/19/08 02:22           ,    10.92600
Zn,03/19/08 02:44           ,    15.01400
Zn,03/25/08 02:03           ,     8.68900
Zn,03/25/08 02:28           ,     4.75400
Zn,04/12/08 01:33           ,    -7.75500
Zn,04/18/08 01:28           ,    26.63300
Zn,04/18/08 01:50           ,    24.19900
Zn,04/24/08 02:09           ,     3.25800
Zn,04/30/08 02:15           ,     5.23000
Zn,05/06/08 02:07           ,     7.07200
Zn,05/06/08 02:29           ,     4.60000
Zn,05/12/08 01:58           ,     9.63600
Zn,05/12/08 02:19           ,    11.28300
Zn,05/18/08 01:50           ,     8.41100
Zn,06/05/08 02:51           ,     5.87100
Zn,06/11/08 02:22           ,     5.80200
Zn,06/23/08 02:05           ,     7.45000
Zn,06/23/08 02:27           ,     3.25500
Zn,07/05/08 01:48           ,     3.93300
Zn,07/11/08 02:06           ,    13.51900
Zn,07/11/08 02:27           ,    14.86400
Zn,07/17/08 02:29           ,    17.49100
Zn,07/23/08 02:04           ,     4.50700
Zn,07/29/08 02:43           ,    17.24100
Zn,08/04/08 01:57           ,     6.49200
Zn,08/16/08 02:03           ,    -8.56900
Zn,08/16/08 02:27           ,   -12.46300
Br,11/12/06 04:19           ,    -6.39800
Br,11/14/06 02:25           ,    -4.94300
Br,11/16/06 03:20           ,    -7.03400
Br,11/16/06 04:08           ,    -9.36000
Br,11/18/06 03:18           ,    -6.22300
Br,11/18/06 04:01           ,    -8.79700
Br,11/20/06 02:28           ,    -4.36200
Br,11/20/06 03:11           ,    -3.14700
Br,11/22/06 02:36           ,     6.01000
Br,11/22/06 03:22           ,    12.30500
Br,11/24/06 02:30           ,    -8.05600
Br,11/24/06 03:10           ,    -8.03400
Br,11/26/06 02:31           ,    18.73600
Br,11/26/06 03:04           ,    12.14300
Br,11/28/06 02:26           ,     6.59000
Br,11/28/06 03:01           ,    28.64400
Br,11/30/06 02:31           ,    -7.68700
Br,11/30/06 03:08           ,    -9.86000
Br,12/02/06 02:40           ,    -5.90300
Br,12/04/06 02:53           ,    17.91400
Br,12/04/06 05:21           ,    11.66200
Br,12/06/06 02:55           ,    -8.07800
Br,12/06/06 03:32           ,    -3.99700
Br,12/08/06 02:45           ,    14.01100
Br,12/08/06 03:28           ,     3.94500
Br,12/10/06 02:48           ,   -12.73700
Br,12/10/06 03:20           ,    -5.42000
Br,12/14/06 02:50           ,    27.44600
Br,12/14/06 03:19           ,    22.46500
Br,12/16/06 02:39           ,    18.00500
Br,12/16/06 03:09           ,    18.02500
Br,12/18/06 02:36           ,    -3.07200
Br,12/20/06 03:26           ,     3.93200
Br,12/22/06 02:57           ,    -6.78500
Br,12/22/06 03:29           ,    -3.78100
Br,12/24/06 04:00           ,    -4.69000
Br,12/26/06 02:52           ,    16.55100
Br,12/26/06 03:20           ,    21.48400
Br,12/28/06 02:53           ,    11.45300
Br,12/28/06 03:22           ,     5.90800
Br,12/30/06 03:04           ,    -6.23800
Br,12/30/06 03:26           ,    -5.00000
Br,01/01/07 03:20           ,    11.96200
Br,01/01/07 03:27           ,    16.63400
Br,01/03/07 03:07           ,     4.06800
Br,01/03/07 03:25           ,     3.60700
Br,01/05/07 02:58           ,     6.36200
Br,01/09/07 02:25           ,    -4.20300
Br,01/09/07 03:02           ,    -4.22800
Br,01/11/07 02:28           ,     6.30300
Br,01/11/07 02:55           ,    10.35800
Br,01/13/07 02:51           ,     3.08600
Br,01/17/07 02:40           ,     3.73200
Br,01/17/07 03:14           ,     4.02700
Br,01/19/07 03:06           ,     3.06100
Br,01/19/07 03:40           ,     5.16000
Br,01/21/07 02:59           ,     7.82500
Br,01/21/07 03:30           ,    10.95700
Br,01/23/07 05:16           ,    -5.36400
Br,01/23/07 07:32           ,    -4.93900
Br,01/25/07 03:02           ,     8.30400
Br,01/25/07 05:42           ,    18.36100
Br,01/27/07 02:55           ,    -8.87900
Br,01/27/07 03:15           ,   -11.57800
Br,01/29/07 03:00           ,    -9.03300
Br,01/29/07 03:26           ,    -4.22400
Br,01/31/07 03:30           ,     4.23300
Br,02/02/07 02:41           ,    -5.05100
Br,02/04/07 02:45           ,    -8.90700
Br,02/04/07 03:16           ,    -8.76600
Br,02/08/07 02:47           ,   -12.70500
Br,02/08/07 03:14           ,    -6.50000
Br,02/10/07 02:43           ,    -5.01900
Br,02/10/07 03:08           ,    -3.64900
Br,02/12/07 02:42           ,    16.58200
Br,02/12/07 03:09           ,    14.59800
Br,02/16/07 02:20           ,    -7.82800
Br,02/16/07 02:51           ,    -4.01900
Br,02/18/07 02:08           ,    -6.30200
Br,02/20/07 02:12           ,    -6.88100
Br,02/20/07 02:37           ,    -9.74600
Br,02/26/07 00:46           ,    -3.49300
Br,02/28/07 00:09           ,   -12.92300
Br,02/28/07 00:39           ,   -11.33900
Br,03/02/07 00:06           ,    -4.90900
Br,03/02/07 00:30           ,    -3.83600
Br,03/06/07 00:33           ,     8.24700
Br,03/06/07 01:01           ,    10.97200
Br,03/08/07 00:13           ,    -7.13700
Br,03/08/07 00:42           ,    -4.43400
Br,03/10/07 00:11           ,    -6.76600
Br,03/10/07 00:43           ,    -5.15600
Br,03/12/07 00:44           ,     3.68300
Br,03/16/07 00:10           ,    -7.78400
Br,03/18/07 00:15           ,    -8.84100
Br,03/18/07 00:52           ,    -4.89600
Br,03/20/07 00:26           ,     7.44700
Br,03/20/07 00:53           ,    22.25300
Br,03/22/07 00:21           ,     7.60900
Br,03/22/07 00:46           ,    11.54900
Br,03/26/07 00:47           ,    -6.66800
Br,03/26/07 01:08           ,    -3.65800
Br,04/01/07 00:27           ,    -8.64100
Br,04/01/07 00:30           ,    -4.27500
Br,04/03/07 00:30           ,    27.17700
Br,04/03/07 00:34           ,    15.45900
Br,04/05/07 00:24           ,    -3.97600
Br,04/05/07 00:29           ,    -3.75600
Br,04/07/07 00:28           ,    19.39100
Br,04/11/07 00:50           ,     5.52900
Br,04/13/07 00:28           ,    15.76700
Br,04/13/07 00:45           ,    29.11300
Br,04/17/07 00:38           ,    -4.42800
Br,04/17/07 01:10           ,     8.45600
Br,04/19/07 00:42           ,     7.03700
Br,04/21/07 00:40           ,     3.79700
Br,04/21/07 01:15           ,     5.59100
Br,04/23/07 00:42           ,    -3.21500
Br,04/25/07 00:54           ,    19.30900
Br,04/25/07 01:11           ,     6.03700
Br,04/27/07 00:45           ,    10.44700
Br,04/27/07 01:17           ,     3.70400
Br,04/29/07 00:52           ,     9.78500
Br,05/03/07 01:03           ,     9.60000
Br,05/03/07 01:39           ,     4.55600
Br,05/05/07 00:59           ,     3.20700
Br,05/09/07 00:57           ,    -5.18700
Br,05/09/07 01:25           ,    -4.91200
Br,05/11/07 01:03           ,    -3.21200
Br,05/13/07 01:04           ,     3.03700
Br,05/13/07 01:55           ,     5.03600
Br,05/17/07 01:01           ,    -7.63300
Br,05/17/07 01:54           ,    -5.89100
Br,05/21/07 00:47           ,    -6.49100
Br,05/21/07 01:12           ,    -4.78100
Br,05/23/07 01:57           ,    -6.43900
Br,05/25/07 01:33           ,    -3.72000
Br,05/29/07 01:05           ,    -6.80000
Br,05/29/07 02:04           ,    -4.59600
Br,05/31/07 01:09           ,     3.16400
Br,06/02/07 00:39           ,    -3.39300
Br,06/02/07 01:20           ,    -3.27300
Br,06/08/07 01:20           ,    10.20100
Br,06/10/07 01:07           ,     3.32200
Br,06/12/07 01:33           ,    -3.07900
Br,06/14/07 01:15           ,    -3.79200
Br,06/14/07 01:54           ,     5.57000
Br,06/16/07 01:14           ,    -3.78900
Br,06/16/07 01:45           ,     4.65900
Br,06/18/07 01:21           ,    -4.43800
Br,06/20/07 01:53           ,    -5.90800
Br,06/26/07 01:30           ,    17.05100
Br,06/26/07 02:06           ,     7.16500
Br,06/28/07 00:38           ,     5.94800
Br,06/28/07 02:38           ,     5.58800
Br,06/30/07 00:20           ,     6.27900
Br,06/30/07 02:14           ,    10.26200
Br,07/02/07 01:02           ,     5.33500
Br,07/04/07 01:09           ,     4.02600
Br,07/08/07 00:44           ,    -5.54600
Br,07/10/07 00:51           ,    18.17400
Br,07/10/07 01:38           ,    14.04400
Br,07/12/07 00:41           ,    -5.75900
Br,07/12/07 01:09           ,    -7.01100
Br,07/14/07 00:40           ,    19.66000
Br,07/14/07 01:23           ,    16.64400
Br,07/18/07 00:40           ,    -8.21200
Br,07/20/07 02:14           ,     3.51300
Br,07/26/07 00:44           ,     5.50700
Br,07/30/07 00:40           ,    12.86100
Br,07/30/07 01:08           ,    18.78500
Br,08/01/07 01:12           ,     7.29300
Br,08/03/07 00:44           ,    -9.35300
Br,08/03/07 01:19           ,   -11.14600
Br,08/05/07 00:45           ,    25.09000
Br,08/05/07 01:18           ,     7.89400
Br,08/07/07 01:02           ,    12.41700
Br,08/07/07 01:31           ,     8.46800
Br,08/09/07 01:11           ,     4.40200
Br,08/09/07 01:41           ,    15.10300
Br,08/11/07 00:57           ,    11.12800
Br,08/11/07 01:27           ,     6.80900
Br,08/13/07 00:52           ,    14.86100
Br,08/13/07 01:19           ,     5.13800
Br,08/15/07 00:58           ,    16.02100
Br,08/15/07 01:30           ,    29.01000
Br,08/19/07 01:28           ,    -7.43400
Br,08/21/07 01:36           ,    29.44600
Br,08/23/07 01:16           ,    11.89400
Br,08/25/07 00:42           ,    20.67900
Br,08/25/07 01:15           ,    29.08900
Br,09/04/07 01:51           ,    25.04300
Br,09/04/07 02:01           ,    26.19700
Br,09/15/07 01:22           ,     4.54500
Br,09/21/07 01:28           ,   -12.34700
Br,09/21/07 01:54           ,    -8.29600
Br,09/27/07 01:27           ,    -5.79000
Br,10/03/07 02:00           ,     3.71600
Br,10/09/07 02:02           ,    -4.83200
Br,10/15/07 04:50           ,    -7.43500
Br,10/15/07 04:53           ,    -5.90600
Br,10/21/07 02:46           ,    -4.59200
Br,10/27/07 03:21           ,     4.45500
Br,10/27/07 03:49           ,     4.29000
Br,11/02/07 04:07           ,     5.00200
Br,11/08/07 03:30           ,    23.58500
Br,11/08/07 03:53           ,    -3.47500
Br,11/14/07 04:30           ,    26.92400
Br,11/14/07 04:52           ,    23.17500
Br,11/20/07 04:37           ,    -4.37300
Br,11/26/07 03:53           ,    -5.12200
Br,11/26/07 04:17           ,    -5.55200
Br,12/02/07 04:30           ,     6.20000
Br,12/08/07 03:43           ,     3.83800
Br,12/08/07 04:07           ,     4.14200
Br,12/14/07 04:03           ,    32.30600
Br,12/14/07 04:26           ,    28.74900
Br,12/20/07 03:20           ,    -9.66400
Br,12/20/07 03:43           ,    -6.00200
Br,12/26/07 03:15           ,    -6.74900
Br,12/26/07 03:31           ,    -3.49800
Br,01/01/08 03:06           ,     4.67100
Br,01/01/08 03:23           ,    12.60300
Br,01/07/08 02:43           ,    12.95500
Br,01/07/08 03:04           ,    13.31000
Br,01/13/08 02:53           ,    34.87900
Br,01/13/08 03:21           ,    34.74800
Br,01/19/08 02:30           ,    15.53500
Br,01/19/08 02:55           ,    23.50100
Br,02/06/08 03:34           ,    13.91500
Br,02/06/08 03:36           ,    18.18800
Br,02/12/08 04:29           ,    -6.81500
Br,02/18/08 02:04           ,     7.97100
Br,02/18/08 02:24           ,    16.39500
Br,02/24/08 01:28           ,    37.37100
Br,02/24/08 01:52           ,    35.95700
Br,03/01/08 02:13           ,     9.65000
Br,03/01/08 02:35           ,     3.99700
Br,03/07/08 01:31           ,    22.66600
Br,03/07/08 01:56           ,    27.33000
Br,03/13/08 02:37           ,    44.40000
Br,03/13/08 02:56           ,    36.11500
Br,03/19/08 02:44           ,     4.98400
Br,03/25/08 02:03           ,    37.66800
Br,03/25/08 02:28           ,    45.63800
Br,03/31/08 01:51           ,   -10.23100
Br,04/12/08 01:12           ,    -3.05600
Br,04/18/08 01:28           ,    -9.74200
Br,04/18/08 01:50           ,   -11.39800
Br,04/24/08 02:09           ,   -10.26000
Br,04/24/08 02:36           ,    18.18300
Br,04/30/08 02:40           ,     7.34500
Br,05/06/08 02:07           ,    -9.40100
Br,05/06/08 02:29           ,    -4.37800
Br,05/12/08 02:19           ,     9.92100
Br,05/18/08 01:50           ,    -4.66800
Br,05/18/08 02:14           ,     9.31700
Br,06/05/08 02:51           ,    -4.83200
Br,06/05/08 03:13           ,    -3.74300
Br,06/11/08 02:22           ,    -3.93000
Br,06/11/08 02:45           ,    -3.21700
Br,06/17/08 02:15           ,    -3.63000
Br,06/23/08 02:27           ,     6.61900
Br,06/29/08 01:46           ,     7.40600
Br,06/29/08 02:07           ,    11.20600
Br,07/05/08 01:48           ,    -8.10300
Br,07/11/08 02:06           ,    15.75400
Br,07/11/08 02:27           ,    15.89000
Br,07/17/08 02:54           ,     5.26700
Br,07/29/08 02:24           ,    30.34100
Br,07/29/08 02:43           ,    35.69500
Br,08/04/08 01:57           ,    18.34900
Br,08/16/08 02:27           ,    -6.03800
Rb,01/03/07 03:07           ,     3.40200
Rb,01/03/07 03:25           ,     3.33300
Rb,01/15/07 03:19           ,     3.11400
Rb,03/06/07 01:01           ,     3.28300
Rb,08/09/07 01:11           ,    -3.35400
Rb,10/21/07 02:46           ,    -3.66100
Rb,11/02/07 04:07           ,    -3.04200
Rb,11/20/07 04:37           ,    -3.53600
Rb,11/26/07 03:53           ,    -3.04600
Rb,12/02/07 04:06           ,    -4.08800
Rb,12/02/07 04:30           ,    -3.60400
Rb,12/08/07 03:43           ,    -3.35200
Rb,12/08/07 04:07           ,    -6.83800
Rb,12/14/07 04:03           ,    -7.47400
Rb,01/13/08 02:53           ,    -9.60400
Rb,01/13/08 03:21           ,    -8.52500
Rb,01/19/08 02:30           ,   -31.69600
Rb,01/19/08 02:55           ,   -33.07300
Rb,01/31/08 03:14           ,     6.05600
Rb,01/31/08 03:32           ,     4.52700
Rb,02/06/08 03:34           ,     4.42400
Rb,02/06/08 03:36           ,     3.27900
Rb,02/24/08 01:52           ,   -13.10700
Rb,03/19/08 02:44           ,    -7.68200
Rb,05/30/08 02:29           ,    -3.15100
Rb,06/05/08 02:51           ,    -3.69500
Rb,06/11/08 02:22           ,    -3.01900
Rb,07/11/08 02:06           ,    -3.66900
Rb,07/17/08 02:29           ,    -5.75900
Rb,08/16/08 02:27           ,     3.01200
Sr,12/16/06 02:39           ,    -4.29000
Sr,12/16/06 03:09           ,    -4.23100
Sr,01/01/07 03:27           ,     3.95700
Sr,01/03/07 03:07           ,     8.32300
Sr,01/03/07 03:25           ,     7.75400
Sr,01/05/07 02:58           ,    11.58700
Sr,01/13/07 02:51           ,     5.38800
Sr,01/13/07 03:27           ,     5.01700
Sr,01/15/07 03:19           ,     4.00200
Sr,02/04/07 02:45           ,    -3.73000
Sr,02/04/07 03:16           ,    -4.77800
Sr,02/28/07 00:39           ,     3.77600
Sr,03/22/07 00:21           ,    -3.95000
Sr,08/27/07 01:22           ,     3.70800
Sr,01/01/08 03:06           ,     3.78700
Sr,01/01/08 03:23           ,     3.37600
Sr,01/07/08 03:04           ,     4.63100
Sr,01/13/08 02:53           ,     3.18400
Sr,01/31/08 03:14           ,     3.62200
Sr,02/24/08 01:28           ,     5.28200
Sr,03/01/08 02:13           ,    -4.03500
Sr,04/24/08 02:09           ,    -3.63200
Zr,01/03/07 03:07           ,     4.55200
Zr,01/03/07 03:25           ,     3.46200
Zr,01/05/07 02:58           ,     4.65300
Zr,02/14/07 02:34           ,     8.34900
Zr,02/26/07 00:46           ,    -3.72100
Zr,02/18/08 02:24           ,    -3.28300
Zr,07/17/08 02:29           ,     3.31300
Pb,12/10/06 03:20           ,    -4.44900
Pb,01/01/07 03:20           ,     6.29800
Pb,01/01/07 03:27           ,     7.59300
Pb,01/09/07 03:02           ,    -3.28600
Pb,01/25/07 03:02           ,    -3.36200
Pb,01/25/07 05:42           ,    -3.53000
Pb,01/27/07 03:15           ,    -4.29300
Pb,02/04/07 03:16           ,    -3.77900
Pb,02/08/07 03:14           ,    -3.14300
Pb,02/14/07 03:01           ,    -3.01700
Pb,02/26/07 00:17           ,    10.49200
Pb,02/28/07 00:09           ,    -4.00200
Pb,02/28/07 00:39           ,    -4.81800
Pb,03/16/07 00:42           ,     3.09400
Pb,03/26/07 01:08           ,     4.39400
Pb,03/28/07 00:47           ,     3.92400
Pb,04/01/07 00:30           ,     4.29400
Pb,04/09/07 00:30           ,     3.77500
Pb,04/09/07 00:46           ,     3.58900
Pb,04/13/07 00:28           ,     3.29100
Pb,04/15/07 00:33           ,     6.83000
Pb,04/15/07 01:15           ,     7.73700
Pb,04/17/07 00:38           ,     4.98200
Pb,04/19/07 00:42           ,     4.47300
Pb,04/21/07 00:40           ,     3.96600
Pb,04/21/07 01:15           ,     3.15700
Pb,04/25/07 00:54           ,     4.03200
Pb,04/25/07 01:11           ,     4.38900
Pb,05/11/07 01:03           ,     3.83300
Pb,05/21/07 00:47           ,     3.40600
Pb,05/21/07 01:12           ,     6.72900
Pb,05/29/07 01:05           ,     3.62200
Pb,06/08/07 01:20           ,     4.68400
Pb,06/18/07 01:52           ,    -3.43000
Pb,06/26/07 02:06           ,    -5.19800
Pb,06/30/07 00:20           ,    -3.48900
Pb,06/30/07 02:14           ,    -5.29700
Pb,07/02/07 01:01           ,    -4.51700
Pb,07/02/07 01:02           ,    -6.05700
Pb,07/14/07 00:40           ,    -4.57100
Pb,07/14/07 01:23           ,    -4.29100
Pb,07/18/07 00:40           ,    -4.92400
Pb,07/26/07 00:44           ,     3.45300
Pb,07/30/07 00:40           ,    -4.23400
Pb,07/30/07 01:08           ,    -4.36100
Pb,08/09/07 01:11           ,     7.02600
Pb,08/09/07 01:41           ,     3.92800
Pb,08/19/07 01:28           ,    -4.17900
Pb,08/21/07 01:36           ,     6.18700
Pb,08/29/07 01:17           ,     6.08100
Pb,08/29/07 02:02           ,     6.98100
Pb,08/31/07 01:16           ,     3.05000
Pb,08/31/07 02:13           ,     3.27300
Pb,09/04/07 01:51           ,     8.92300
Pb,09/04/07 02:01           ,     8.36100
Pb,09/27/07 01:27           ,     3.40200
Pb,10/09/07 02:02           ,     4.34400
Pb,01/01/08 03:06           ,     3.77400
Pb,01/13/08 02:53           ,    -3.01500
Pb,01/31/08 03:14           ,     3.86900
Pb,03/07/08 01:31           ,     3.87600
Pb,03/13/08 02:37           ,     4.68700
Pb,03/13/08 02:56           ,     4.60000
Pb,03/25/08 02:03           ,     3.66400
Pb,03/25/08 02:28           ,     3.40100
Pb,04/06/08 02:31           ,     3.84400
Pb,04/18/08 01:28           ,     4.36400
Pb,04/18/08 01:50           ,     4.66500
Pb,05/06/08 02:07           ,     5.84000
Pb,05/06/08 02:29           ,     5.16900
Pb,05/12/08 01:58           ,     3.29600
Pb,05/12/08 02:19           ,     5.97400
Pb,05/18/08 02:14           ,     8.79400
Pb,05/24/08 01:55           ,     4.92100
Pb,07/11/08 02:06           ,     3.38600
Pb,07/29/08 02:24           ,    -3.51100

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/12/06 04:19,Mg                       ,     4.55100
11/12/06 04:19,Si                       ,    10.21700
11/12/06 04:19,S                        ,    12.74600
11/12/06 04:19,Zn                       ,    -3.08500
11/12/06 04:19,Br                       ,    -6.39800
11/14/06 02:25,Si                       ,     8.67200
11/14/06 02:25,S                        ,    15.21900
11/14/06 02:25,K                        ,    -5.61300
11/14/06 02:25,Ca                       ,     4.32800
11/14/06 02:25,Ti                       ,    -5.16300
11/14/06 02:25,Fe                       ,    -3.53000
11/14/06 02:25,Br                       ,    -4.94300
11/14/06 03:18,Mg                       ,     4.54200
11/14/06 03:18,Al                       ,     6.71400
11/14/06 03:18,Si                       ,    13.38600
11/14/06 03:18,S                        ,     3.70800
11/14/06 03:18,K                        ,    -6.92400
11/14/06 03:18,Ti                       ,    -3.84800
11/14/06 03:18,Zn                       ,    -3.42600
11/16/06 03:20,Si                       ,     6.29600
11/16/06 03:20,P                        ,     5.73700
11/16/06 03:20,S                        ,    15.81500
11/16/06 03:20,K                        ,    -5.02500
11/16/06 03:20,Ca                       ,     4.14600
11/16/06 03:20,Ti                       ,    -4.38900
11/16/06 03:20,Mn                       ,     3.74100
11/16/06 03:20,Br                       ,    -7.03400
11/16/06 04:08,Mg                       ,     3.91800
11/16/06 04:08,Si                       ,     9.02900
11/16/06 04:08,S                        ,     6.99100
11/16/06 04:08,Ti                       ,    -4.14800
11/16/06 04:08,Zn                       ,    -7.51600
11/16/06 04:08,Br                       ,    -9.36000
11/18/06 03:18,Si                       ,     6.33600
11/18/06 03:18,S                        ,    10.11300
11/18/06 03:18,K                        ,    -6.83600
11/18/06 03:18,V                        ,    -4.77600
11/18/06 03:18,Mn                       ,     7.87900
11/18/06 03:18,Br                       ,    -6.22300
11/18/06 04:01,Mg                       ,     3.28400
11/18/06 04:01,Al                       ,     4.35600
11/18/06 04:01,Si                       ,    10.17100
11/18/06 04:01,S                        ,     7.33000
11/18/06 04:01,Ca                       ,    -3.79500
11/18/06 04:01,Mn                       ,     4.29000
11/18/06 04:01,Cu                       ,    -4.68300
11/18/06 04:01,Zn                       ,    -4.78500
11/18/06 04:01,Br                       ,    -8.79700
11/20/06 02:28,Si                       ,     7.90600
11/20/06 02:28,S                        ,     7.90900
11/20/06 02:28,Mn                       ,     5.38600
11/20/06 02:28,Br                       ,    -4.36200
11/20/06 03:11,Na                       ,    -3.18600
11/20/06 03:11,Mg                       ,     4.93900
11/20/06 03:11,Al                       ,     3.05500
11/20/06 03:11,Si                       ,    10.03700
11/20/06 03:11,P                        ,    -4.05300
11/20/06 03:11,S                        ,     3.77900
11/20/06 03:11,Ca                       ,    -3.37600
11/20/06 03:11,Mn                       ,     5.25300
11/20/06 03:11,Cu                       ,    -3.10500
11/20/06 03:11,Zn                       ,    -4.02700
11/20/06 03:11,Br                       ,    -3.14700
11/22/06 02:36,Si                       ,     5.28700
11/22/06 02:36,Ti                       ,    -3.08100
11/22/06 02:36,Fe                       ,    -3.71800
11/22/06 02:36,Zn                       ,     3.20700
11/22/06 02:36,Br                       ,     6.01000
11/22/06 03:22,Mg                       ,     4.44700
11/22/06 03:22,Si                       ,     9.46700
11/22/06 03:22,Ti                       ,    -3.17700
11/22/06 03:22,Br                       ,    12.30500
11/24/06 02:30,Si                       ,     4.96500
11/24/06 02:30,Ti                       ,    -3.95400
11/24/06 02:30,Mn                       ,     7.46300
11/24/06 02:30,Br                       ,    -8.05600
11/24/06 03:10,Mg                       ,     3.13700
11/24/06 03:10,Si                       ,     7.05500
11/24/06 03:10,K                        ,    10.01300
11/24/06 03:10,Ca                       ,    -5.84000
11/24/06 03:10,Ti                       ,    -3.14600
11/24/06 03:10,Mn                       ,     3.96200
11/24/06 03:10,Zn                       ,    -6.67500
11/24/06 03:10,Br                       ,    -8.03400
11/26/06 02:31,Si                       ,     3.69400
11/26/06 02:31,Br                       ,    18.73600
11/26/06 03:04,Al                       ,     3.02800
11/26/06 03:04,Si                       ,     7.36800
11/26/06 03:04,Ca                       ,    -3.33300
11/26/06 03:04,Cu                       ,    -3.85600
11/26/06 03:04,Br                       ,    12.14300
11/28/06 02:26,Mn                       ,     4.21500
11/28/06 02:26,Br                       ,     6.59000
11/28/06 03:01,Si                       ,     5.28700
11/28/06 03:01,Ca                       ,    -4.18600
11/28/06 03:01,Br                       ,    28.64400
11/30/06 02:31,P                        ,     3.95300
11/30/06 02:31,Ca                       ,     6.03600
11/30/06 02:31,Mn                       ,     5.30900
11/30/06 02:31,Br                       ,    -7.68700
11/30/06 03:08,Zn                       ,    12.65400
11/30/06 03:08,Br                       ,    -9.86000
12/02/06 02:40,Mg                       ,    -3.77700
12/02/06 02:40,P                        ,     6.63300
12/02/06 02:40,Ca                       ,    11.21800
12/02/06 02:40,Br                       ,    -5.90300
12/02/06 05:11,P                        ,     3.44500
12/02/06 05:11,Zn                       ,    -3.30500
12/04/06 02:53,K                        ,    -3.83100
12/04/06 02:53,Zn                       ,     3.15400
12/04/06 02:53,Br                       ,    17.91400
12/04/06 05:21,Si                       ,     3.92600
12/04/06 05:21,Br                       ,    11.66200
12/06/06 02:55,Si                       ,     5.96200
12/06/06 02:55,S                        ,     3.86800
12/06/06 02:55,Mn                       ,     3.10300
12/06/06 02:55,Br                       ,    -8.07800
12/06/06 03:32,Mg                       ,     3.79000
12/06/06 03:32,Si                       ,     8.23800
12/06/06 03:32,P                        ,    -5.78500
12/06/06 03:32,Ca                       ,    -5.24400
12/06/06 03:32,Mn                       ,     3.06100
12/06/06 03:32,Br                       ,    -3.99700
12/08/06 02:45,Na                       ,     3.85000
12/08/06 02:45,Mg                       ,     3.91100
12/08/06 02:45,Si                       ,     6.97900
12/08/06 02:45,Ca                       ,    -3.53600
12/08/06 02:45,Cu                       ,    -3.34000
12/08/06 02:45,Zn                       ,    -6.19700
12/08/06 02:45,Br                       ,    14.01100
12/08/06 03:28,Mg                       ,     3.26000
12/08/06 03:28,Si                       ,     8.83500
12/08/06 03:28,P                        ,    -3.82300
12/08/06 03:28,Ca                       ,    -9.99900
12/08/06 03:28,Mn                       ,     3.49900
12/08/06 03:28,Zn                       ,   -10.75800
12/08/06 03:28,Br                       ,     3.94500
12/10/06 02:48,mass                     ,    -3.36600
12/10/06 02:48,Na                       ,    -3.23300
12/10/06 02:48,Mg                       ,     3.56000
12/10/06 02:48,Si                       ,     7.61000
12/10/06 02:48,K                        ,    12.38500
12/10/06 02:48,Ti                       ,    -5.06400
12/10/06 02:48,Cr                       ,    -3.21400
12/10/06 02:48,Fe                       ,    -5.10800
12/10/06 02:48,Cu                       ,    -4.80600
12/10/06 02:48,Br                       ,   -12.73700
12/10/06 03:20,Mg                       ,     4.35000
12/10/06 03:20,Si                       ,     9.03800
12/10/06 03:20,S                        ,     3.40900
12/10/06 03:20,K                        ,     5.00900
12/10/06 03:20,Ca                       ,    -3.24400
12/10/06 03:20,Cu                       ,    -5.15300
12/10/06 03:20,Zn                       ,   -11.06700
12/10/06 03:20,Br                       ,    -5.42000
12/10/06 03:20,Pb                       ,    -4.44900
12/12/06 02:49,Mg                       ,     3.47900
12/12/06 02:49,Si                       ,     6.75300
12/12/06 02:49,K                        ,     3.28700
12/12/06 02:49,Fe                       ,    -3.04400
12/12/06 02:49,Zn                       ,    -3.49700
12/12/06 03:18,Mg                       ,     4.68300
12/12/06 03:18,Si                       ,     9.71800
12/12/06 03:18,P                        ,    -3.02300
12/12/06 03:18,K                        ,     4.62800
12/12/06 03:18,Ca                       ,    -3.59200
12/14/06 02:50,Si                       ,     5.60700
12/14/06 02:50,Br                       ,    27.44600
12/14/06 03:19,Mg                       ,     3.34800
12/14/06 03:19,Al                       ,     4.25300
12/14/06 03:19,Si                       ,     9.04900
12/14/06 03:19,Ca                       ,   -10.77100
12/14/06 03:19,Br                       ,    22.46500
12/16/06 02:39,Al                       ,     5.37000
12/16/06 02:39,Si                       ,     5.89300
12/16/06 02:39,P                        ,     5.41400
12/16/06 02:39,S                        ,     3.04100
12/16/06 02:39,K                        ,    -9.14900
