**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 14

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn, 28.56675,  0.00000,  2.83802, 30.04014, 30.07757, 32.66532, 21.99582, 13.79602,  0.62721,  0.48294
Fe, 29.38897,  0.00622,  3.13467, 30.72825, 30.76955, 33.38230, 22.57385, 14.06783,  0.62319,  0.47868
Zn,  3.16675,  0.00000,  4.27987,  9.02011,  9.79119, 10.26847,  7.54197,  3.13831,  0.41611,  0.99102
Br,  3.94035,  0.00000,  0.00000,  0.00000, 55.68502, 87.73299, 20.85170, 35.26457,  1.69121,  8.94961
Pb,  0.00000,  0.00000,  5.93561,  5.97834,  6.16507, 13.59516,  6.51530,  2.52652,  0.38778,  0.00000
BC,  1.67948,  0.00000,  3.27303,  8.85290,  9.06500, 36.80840,  8.04988,  7.73390,  0.96075,  4.60492

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.39495,  0.39495, 18.87929, 19.66321, 30.51378, 42.12620, 22.51387,  8.58009,  0.38110, 21.72469
