**** Analysis Summary ****

Time of run: ,10/16/15 20:02
Concentration file: ,E:\pmf_fa\RFcH.csv
Uncertainty file: ,E:\pmf_fa\RFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
9                    8,0.07225,9.84537,0.42928,0.65009,0.53866,1.01239,1.13023,0.36518,31.91745,0.38092,0.10793,0.05058,0.18244,0.11623,7.19350,9.26045,0.77763,0.65578,
10                    1,0.00552,0.01562,0.00132,0.01028,0.01143,0.00471,0.01389,0.00306,4.33747,0.00695,0.00313,0.00151,0.01732,0.00327,1.58827,0.78362,0.05995,0.00709,
10                    2,0.00510,0.01479,0.00123,0.00978,0.01078,0.00449,0.01296,0.00275,4.04703,0.00644,0.00299,0.00141,0.01591,0.00307,1.48102,0.73015,0.05591,0.00666,
10                    3,0.17586,10.03590,0.48988,0.98638,0.86622,1.14592,1.60282,0.47466,81.85218,0.54232,0.19202,0.06270,0.47959,0.21180,21.64734,26.44361,1.85369,0.82385,
10                    4,0.02177,0.04022,0.00706,0.05521,0.05776,0.02012,0.08261,0.01655,14.76962,0.02641,0.01692,0.00115,0.07524,0.01810,5.03578,4.06839,0.22630,0.04699,
10                    5,0.09248,195.56992,7.15892,14.38167,17.65506,31.00177,17.47709,4.86167,46.69471,11.77764,5.14483,0.27735,3.90900,5.66198,49.19966,72.53673,0.88896,3.02094,
10                    6,35.26090,103.08942,53.37488,222.18837,150.95000,63.61811,666.97175,28.30839,11137.45833,5598.44877,76.79775,24.71454,92.87459,181.24292,1452.29917,32701.96260,117.74952,1082.67121,
10                    7,0.01895,0.03911,0.00536,0.04735,0.05047,0.01728,0.07164,0.01392,13.53306,0.02336,0.01497,0.00171,0.06630,0.01595,4.70061,3.53004,0.19859,0.04036,
10                    8,0.13574,9.80420,0.46577,0.91917,0.80768,1.08240,1.50962,0.45672,63.67881,0.50327,0.17705,0.04653,0.40625,0.19361,17.37060,21.30733,1.41170,0.78054,
10                    9,0.02041,0.03726,0.00621,0.04758,0.05018,0.01764,0.07300,0.01545,13.83270,0.02447,0.01483,0.00103,0.06856,0.01696,4.82184,3.74560,0.21198,0.04602,
11                    1,35.33175,106.72344,53.36722,223.65586,152.24084,64.68440,669.73286,28.51682,11159.46782,5625.34964,76.52375,24.48464,92.98162,180.67106,1480.69223,32679.88583,117.81753,1078.37131,
11                    2,35.33190,106.71446,53.36618,223.66305,152.22683,64.68619,669.74461,28.50876,11158.23146,5625.34608,76.53179,24.49036,92.97236,180.69859,1479.60497,32680.54552,117.83239,1078.36886,
11                    3,35.69955,81.10082,53.44513,225.51690,153.15017,68.24671,659.25309,29.92915,11603.12202,5624.86999,73.24920,25.85170,92.39225,176.38487,1626.72870,32633.10044,128.96121,1079.87824,
11                    4,35.41211,106.93441,53.58276,224.69654,153.14901,65.06213,667.72157,28.83670,11243.52960,5627.46833,75.87953,24.53640,92.94573,179.70579,1512.89764,32657.62872,119.42791,1078.44841,
11                    5,34.28225,152.87708,66.83800,264.85144,188.40662,120.08540,652.28791,34.56158,10949.65070,5704.59941,59.19254,23.34916,78.99761,153.61154,1150.47922,32657.30710,121.50860,1071.36747,
11                    6,0.00086,0.04270,0.00284,0.00341,0.00370,0.04259,0.17400,0.00759,0.24002,0.08855,0.00160,0.00074,0.00397,0.00365,0.02089,0.00321,0.00473,0.12204,
11                    7,35.39125,106.98881,53.57349,224.60595,153.07534,64.96138,668.01196,28.79447,11224.68398,5627.39314,75.96190,24.47129,92.91659,179.78374,1507.55402,32660.19638,118.91816,1078.44968,
11                    8,35.64550,81.08472,53.35639,225.18505,152.87805,67.97871,659.77115,29.85116,11534.64071,5624.99719,73.41932,25.63685,92.29978,176.62919,1607.10085,32639.10882,127.08924,1079.89523,
11                    9,35.41082,106.87884,53.58697,224.58036,153.06209,64.99058,667.96281,28.82694,11238.29557,5627.25070,75.95021,24.55034,92.95534,179.77446,1513.55645,32658.65400,119.38823,1078.28590,
11                    10,35.29355,106.47073,53.28268,222.99172,151.69255,64.95836,671.02793,28.37754,11130.23959,5622.03123,76.93869,24.73090,93.08007,181.32863,1451.16768,32700.35148,117.86947,1078.30826,
12                    1,35.31506,190.57463,53.83859,226.68507,154.35460,69.53943,679.58261,29.07052,11150.82442,5581.01091,76.05938,24.29110,92.49246,179.30039,1483.77755,32661.64886,118.20250,1071.26297,
12                    2,35.31521,190.56545,53.83757,226.69288,154.34088,69.54073,679.59388,29.06260,11149.59122,5581.00506,76.06741,24.29682,92.48313,179.32765,1482.69214,32662.30521,118.21761,1071.26046,
12                    3,35.68073,146.17843,53.87551,228.51360,155.20809,72.98317,669.06123,30.21610,11593.09165,5580.33419,72.79663,25.65460,91.92145,175.02196,1629.69136,32615.63646,129.36913,1072.31480,
12                    4,35.39526,190.71793,54.05357,227.72650,155.26087,69.87185,677.58017,29.38761,11234.66786,5583.13465,75.41937,24.34300,92.46419,178.34009,1515.94326,32639.55568,119.81599,1071.35227,
12                    5,34.26274,190.71041,67.26102,267.73407,190.36767,123.31888,660.25418,34.74284,10940.10939,5660.51286,58.79659,23.16259,78.62930,152.36910,1153.21723,32639.60558,121.87526,1064.35639,
12                    6,0.00194,19.39528,0.01362,0.06725,0.05484,0.92809,0.96993,0.11958,0.50138,0.36044,0.02297,0.00295,0.02670,0.03641,0.06991,0.11170,0.01391,0.49652,
12                    7,35.37447,190.80445,54.04406,227.63443,155.18709,69.77052,677.87204,29.34626,11215.86630,5583.05892,75.50076,24.27799,92.43393,178.41701,1510.60302,32642.10105,119.30468,1071.35319,
12                    8,35.62692,146.34874,53.78740,228.17783,154.93465,72.70803,669.58292,30.14020,11524.74024,5580.46389,72.96444,25.44015,91.82692,175.26401,1610.07218,32621.57730,127.49277,1072.33402,
12                    9,35.39396,190.63694,54.05770,227.60870,155.17369,69.81246,677.81973,29.37609,11229.44706,5582.91503,75.48952,24.35679,92.47335,178.40821,1516.60697,32640.56472,119.77638,1071.18993,
12                    10,35.27682,190.47770,53.75532,226.02812,153.81363,69.85035,680.89112,28.93801,11121.67581,5577.67738,76.47379,24.53673,92.58634,179.95585,1454.29149,32682.00291,118.25667,1071.19016,
12                    11,0.00118,17.88021,0.01087,0.04757,0.03916,0.60042,0.70882,0.09619,0.33265,0.47194,0.01774,0.00268,0.02088,0.02916,0.05905,0.08129,0.01095,0.31858,
13                    1,0.00004,0.00010,0.00002,0.00013,0.00011,0.00007,0.00023,0.00006,0.01237,0.00005,0.00005,0.00002,0.00008,0.00005,0.00482,0.00572,0.00023,0.00018,
13                    2,0.00007,0.00017,0.00003,0.00018,0.00017,0.00009,0.00032,0.00010,0.03151,0.00011,0.00006,0.00002,0.00019,0.00007,0.01231,0.01065,0.00051,0.00023,
13                    3,0.15148,10.15278,0.47296,0.84469,0.72402,1.14100,1.41650,0.42308,67.61699,0.47984,0.15602,0.07924,0.35990,0.17199,15.77053,20.48179,1.60938,0.75731,
13                    4,0.00661,0.00696,0.00303,0.01763,0.01713,0.00843,0.02700,0.00537,3.61316,0.00728,0.00527,0.00060,0.02076,0.00563,1.01396,1.29711,0.06551,0.01535,
13                    5,0.10586,194.66863,7.16462,13.87606,17.15124,31.12863,17.00309,4.69137,64.16338,11.87067,4.98920,0.27548,3.69065,5.47463,60.61471,66.08912,1.12998,2.84369,
13                    6,35.29735,103.41051,53.48070,222.96755,151.60531,63.39331,665.54774,28.47167,11169.44160,5602.02989,76.35173,24.46203,92.76740,180.52510,1484.08896,32680.06590,117.76809,1082.77759,
