**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.35654,  0.35482,  0.35583,  0.35634,  0.35650,  0.35681,  0.35615,  0.00049,  0.00138,  0.00138
Mg,  0.25794,  0.25747,  0.25772,  0.25785,  0.25794,  0.25807,  0.25781,  0.00017,  0.00066,  0.00066
Al,  1.97366,  1.97035,  1.97196,  1.97276,  1.97363,  1.97444,  1.97264,  0.00120,  0.00061,  0.00061
Si,  3.95653,  3.94930,  3.95291,  3.95452,  3.95646,  3.95802,  3.95433,  0.00253,  0.00064,  0.00064
P,  0.07374,  0.07373,  0.07374,  0.07376,  0.07378,  0.07382,  0.07376,  0.00002,  0.00029,  0.00029
S,  2.49710,  2.49646,  2.49721,  2.49841,  2.49930,  2.50124,  2.49844,  0.00140,  0.00056,  0.00056
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  3.37335,  3.37261,  3.37355,  3.37391,  3.37441,  3.37588,  3.37399,  0.00072,  0.00021,  0.00021
Ca,  0.96545,  0.96402,  0.96488,  0.96518,  0.96544,  0.96564,  0.96514,  0.00041,  0.00042,  0.00042
Ti,  0.12979,  0.12957,  0.12968,  0.12973,  0.12978,  0.12983,  0.12972,  0.00008,  0.00058,  0.00058
V,  0.00554,  0.00554,  0.00554,  0.00554,  0.00554,  0.00554,  0.00554,  0.00000,  0.00018,  0.00018
Cr,  0.00510,  0.00510,  0.00510,  0.00510,  0.00510,  0.00510,  0.00510,  0.00000,  0.00043,  0.00043
Mn,  0.02684,  0.02680,  0.02682,  0.02683,  0.02683,  0.02684,  0.02682,  0.00001,  0.00036,  0.00036
Fe,  1.27148,  1.26951,  1.27059,  1.27098,  1.27146,  1.27185,  1.27092,  0.00065,  0.00051,  0.00051
Ni,  0.00967,  0.00966,  0.00966,  0.00967,  0.00967,  0.00967,  0.00967,  0.00000,  0.00036,  0.00036
