
Residuals from Base Run #7 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb
7,04/15/07 00:33,-4.149000E+000,-1.399000E-001,-7.041000E-002,3.859000E-001,1.999000E-001,1.039000E-002,1.480000E-002,-2.208000E-002,-6.086000E-002,2.257000E-002,1.819000E-002,-1.783000E-004,-2.898000E-004,-3.832000E-003,-9.784000E-002,3.121000E-004,1.143000E-003,2.466000E-002,1.854000E-003,-1.266000E-003,-1.312000E-003,-2.959000E-004,1.334000E-002
7,04/15/07 01:15,-6.004000E+000,-7.989000E-002,-1.503000E-003,3.573000E-001,8.467000E-001,7.268000E-003,3.345000E-002,1.603000E-004,-5.597000E-002,-1.028000E-001,1.162000E-002,6.045000E-004,-7.276000E-004,-6.124000E-004,3.001000E-002,-7.542000E-004,-3.272000E-003,1.787000E-002,2.194000E-003,-9.654000E-004,-8.932000E-004,-1.336000E-004,1.302000E-002
7,04/17/07 00:38,8.686000E-001,-2.389000E-001,-1.035000E-001,1.869000E-001,-3.200000E-001,7.710000E-003,-5.012000E-002,3.590000E-002,1.674000E-001,2.037000E-002,1.208000E-002,1.191000E-003,1.772000E-004,-4.796000E-003,-1.279000E-001,3.302000E-003,1.556000E-003,1.712000E-002,-6.127000E-003,-2.073000E-003,-2.191000E-003,-1.113000E-003,1.547000E-002
7,04/17/07 01:10,-5.115000E+000,-2.904000E-001,-1.085000E-001,2.119000E-001,2.598000E-001,2.585000E-003,-4.223000E-002,4.000000E-002,2.819000E-002,-9.652000E-002,4.635000E-003,1.111000E-004,-1.016000E-003,-2.210000E-003,1.083000E-001,1.028000E-003,1.641000E-003,7.342000E-003,9.333000E-003,1.589000E-005,-1.862000E-003,-7.775000E-004,5.366000E-003
7,04/19/07 00:42,-3.214000E+000,-1.801000E-001,-1.203000E-001,2.152000E-001,-4.264000E-001,2.115000E-002,6.830000E-003,-5.418000E-002,-3.020000E-001,2.202000E-001,1.971000E-002,-2.415000E-004,1.536000E-003,-2.220000E-003,-7.307000E-002,-1.181000E-003,2.308000E-003,2.651000E-002,7.386000E-003,-3.624000E-004,-2.937000E-003,5.656000E-004,8.981000E-003
7,04/19/07 01:21,-1.570000E+000,-1.493000E-001,-3.662000E-002,2.459000E-001,4.294000E-001,5.987000E-003,4.936000E-002,-2.364000E-003,-5.014000E-002,-8.626000E-003,9.042000E-004,3.005000E-004,2.547000E-003,-5.086000E-003,-1.805000E-002,9.723000E-003,-1.805000E-003,2.482000E-003,-4.436000E-003,-6.855000E-005,-3.462000E-004,1.064000E-003,4.559000E-003
7,04/21/07 00:40,-6.117000E+000,1.536000E-002,-1.363000E-001,2.546000E-001,-6.525000E-001,1.882000E-002,2.210000E-002,-5.435000E-002,-1.527000E-001,2.942000E-001,1.937000E-002,1.813000E-003,1.170000E-003,-3.474000E-003,1.217000E-003,3.131000E-003,1.582000E-002,1.839000E-002,5.496000E-003,-3.306000E-003,5.485000E-004,1.490000E-003,1.226000E-002
7,04/21/07 01:15,-7.356000E+000,-1.011000E-001,-9.874000E-002,4.076000E-002,-2.850000E-001,6.207000E-003,1.795000E-002,-4.257000E-002,-6.286000E-002,1.079000E-001,6.435000E-003,2.008000E-004,4.736000E-004,-2.479000E-003,5.592000E-002,1.721000E-003,4.274000E-003,4.581000E-003,5.333000E-003,-6.820000E-004,1.700000E-003,9.308000E-004,6.180000E-003
7,04/23/07 00:42,3.315000E+000,7.249000E-002,-1.113000E-001,1.258000E-002,-7.970000E-001,3.000000E-002,-1.476000E-002,-3.878000E-004,6.664000E-003,2.854000E-001,1.047000E-002,4.779000E-004,9.795000E-004,-2.932000E-003,7.466000E-002,-6.888000E-004,-5.914000E-004,9.466000E-003,-2.370000E-003,-8.967000E-004,-1.138000E-003,-4.407000E-004,1.138000E-003
7,04/23/07 01:00,2.028000E+000,2.235000E-003,-8.386000E-002,-1.617000E-001,-4.505000E-001,1.780000E-002,-5.067000E-002,-4.044000E-003,4.755000E-002,1.346000E-001,9.345000E-004,7.056000E-004,-5.133000E-005,-3.838000E-003,1.433000E-001,1.169000E-003,2.518000E-003,7.739000E-003,-1.296000E-003,1.176000E-004,-4.590000E-004,4.643000E-005,3.135000E-004
7,04/25/07 00:54,-1.533000E+000,-1.622000E-001,-2.768000E-001,2.597000E-001,-7.052000E-001,2.311000E-002,-3.034000E-002,-2.789000E-002,-6.472000E-003,4.791000E-001,3.265000E-002,-1.031000E-004,-2.659000E-004,-6.007000E-003,-9.457000E-002,1.541000E-003,2.824000E-003,3.655000E-002,2.891000E-002,-3.252000E-003,-3.079000E-003,1.881000E-004,1.062000E-002
7,04/25/07 01:11,-5.439000E+000,-8.685000E-002,-1.023000E-001,-9.190000E-002,-3.129000E-001,1.184000E-002,-2.450000E-002,-4.020000E-002,-1.837000E-003,2.087000E-001,4.387000E-003,1.011000E-003,9.223000E-004,-2.690000E-003,8.311000E-002,3.608000E-003,4.846000E-004,1.898000E-002,8.521000E-003,-6.251000E-004,-8.479000E-004,4.167000E-004,1.296000E-002
7,04/27/07 00:45,-1.620000E+000,9.717000E-002,-7.591000E-002,3.352000E-003,-5.584000E-001,7.704000E-003,-7.541000E-002,-6.457000E-002,2.156000E-002,1.187000E-001,4.415000E-003,1.348000E-005,-4.748000E-005,-1.428000E-003,-3.967000E-002,8.813000E-004,3.434000E-003,7.113000E-003,1.059000E-002,-2.679000E-005,1.548000E-004,2.481000E-003,1.926000E-003
7,04/27/07 01:17,-3.642000E+000,-1.478000E-001,-1.224000E-001,-8.571000E-002,-5.241000E-001,2.273000E-003,-5.871000E-002,-1.689000E-002,3.428000E-002,1.993000E-001,3.918000E-004,1.716000E-003,1.698000E-003,1.517000E-004,-2.988000E-002,1.188000E-002,4.816000E-003,4.713000E-002,9.059000E-003,2.639000E-003,4.389000E-003,3.516000E-004,1.047000E-002
7,04/29/07 00:52,2.732000E+000,-1.633000E-001,-1.989000E-001,-2.541000E-003,-8.179000E-001,2.047000E-002,-2.407000E-002,-2.880000E-002,-1.377000E-002,2.714000E-001,4.007000E-003,1.366000E-004,1.599000E-003,-2.638000E-003,1.043000E-001,2.534000E-003,1.511000E-003,1.591000E-002,1.160000E-002,6.157000E-004,1.603000E-003,1.506000E-003,6.880000E-003
7,04/29/07 01:20,-3.069000E+000,-8.960000E-002,-1.405000E-001,-1.106000E-001,-4.427000E-001,1.563000E-002,-2.601000E-002,9.087000E-004,2.463000E-002,2.221000E-001,-3.078000E-004,4.099000E-004,-5.458000E-004,-1.558000E-003,7.064000E-002,2.937000E-003,-5.739000E-003,8.059000E-003,-3.582000E-003,-8.556000E-004,-1.032000E-003,-1.959000E-004,2.980000E-003
7,05/01/07 00:57,3.591000E-001,1.105000E-001,-1.497000E-001,-5.720000E-002,-9.764000E-001,2.487000E-002,-5.444000E-002,-1.034000E-002,4.463000E-002,2.451000E-001,7.814000E-003,5.153000E-004,1.211000E-003,-4.644000E-003,5.500000E-002,6.180000E-005,1.770000E-003,1.117000E-002,-1.197000E-004,-1.479000E-003,-5.727000E-004,1.173000E-003,4.320000E-003
7,05/01/07 01:31,-3.939000E+000,-1.802000E-001,-1.417000E-001,-1.782000E-001,-6.908000E-001,1.130000E-003,-9.116000E-002,-2.391000E-003,7.949000E-002,2.842000E-001,-2.137000E-003,2.044000E-003,3.713000E-004,-2.636000E-003,4.884000E-002,5.856000E-003,6.242000E-003,1.412000E-002,-2.377000E-003,-2.528000E-003,2.431000E-003,1.687000E-003,5.203000E-003
7,05/03/07 01:03,3.724000E+000,-4.066000E-002,-1.275000E-001,1.131000E-001,-7.694000E-001,2.051000E-002,-2.413000E-002,-1.881000E-002,-2.265000E-002,3.175000E-001,1.755000E-002,1.200000E-003,5.176000E-004,-3.934000E-003,8.489000E-003,2.782000E-003,4.274000E-003,1.359000E-002,1.069000E-002,-1.007000E-003,-1.100000E-003,-1.903000E-004,3.955000E-003
7,05/03/07 01:39,-2.883000E+000,8.043000E-003,-5.112000E-002,-3.492000E-002,-3.606000E-001,1.247000E-002,-2.934000E-002,-1.660000E-002,1.887000E-003,2.584000E-001,2.535000E-003,3.355000E-004,3.454000E-004,-3.319000E-003,9.646000E-002,3.883000E-003,8.272000E-004,1.047000E-002,5.467000E-003,-5.178000E-005,-1.652000E-004,-4.231000E-004,2.451000E-003
7,05/05/07 00:59,-9.502000E-001,-4.403000E-001,-2.087000E-001,7.289000E-002,-9.780000E-001,1.976000E-002,-3.557000E-002,-6.853000E-003,2.274000E-002,3.285000E-001,2.448000E-002,3.032000E-003,1.706000E-003,-6.008000E-003,-1.326000E-001,3.251000E-003,1.783000E-003,2.551000E-002,4.391000E-003,-4.749000E-004,6.343000E-005,-2.665000E-004,6.091000E-003
7,05/05/07 01:33,-6.265000E+000,1.546000E-001,-9.408000E-002,-5.148000E-002,-5.111000E-001,-8.416000E-003,-2.658000E-002,-1.499000E-002,6.398000E-003,2.951000E-001,1.790000E-003,3.470000E-003,4.686000E-003,1.791000E-003,-3.844000E-002,3.527000E-002,1.377000E-002,2.123000E-002,1.545000E-002,1.962000E-003,1.728000E-002,4.645000E-003,2.899000E-002
7,05/07/07 00:57,-6.673000E-001,-1.892000E-001,-2.502000E-001,-1.753000E-002,-8.457000E-001,2.273000E-002,-3.297000E-002,1.666000E-002,3.444000E-002,4.164000E-001,2.164000E-002,1.415000E-004,1.742000E-005,-4.987000E-003,-5.360000E-003,3.755000E-006,-1.776000E-003,1.441000E-002,-1.844000E-003,-4.518000E-004,-7.155000E-004,4.555000E-004,2.319000E-003
7,05/07/07 01:31,-3.486000E+000,9.092000E-001,4.781000E-001,1.751000E-001,-4.053000E-002,1.344000E-002,1.322000E-002,-6.612000E-003,-4.491000E-003,6.308000E-002,-8.903000E-003,5.253000E-003,7.444000E-003,4.618000E-003,-2.090000E-002,3.747000E-002,6.671000E-003,1.409000E-002,1.326000E-002,9.903000E-004,1.451000E-002,3.666000E-003,2.324000E-002
7,05/09/07 00:57,1.125000E+001,-9.205000E-002,-2.522000E-001,-1.058000E-002,-1.213000E+000,4.085000E-002,3.755000E-002,-8.381000E-004,-1.745000E-001,3.891000E-001,1.485000E-002,2.262000E-003,2.310000E-003,-7.817000E-004,4.615000E-001,8.944000E-004,1.994000E-003,1.249000E-002,-5.327000E-003,-1.266000E-003,-3.096000E-003,-3.487000E-004,2.838000E-003
7,05/09/07 01:25,2.851000E+000,-1.323000E-001,-2.225000E-001,-1.876000E-001,-7.417000E-001,1.162000E-002,-2.362000E-002,2.205000E-002,3.037000E-002,3.390000E-001,1.007000E-002,1.888000E-003,-4.290000E-004,-2.583000E-003,2.062000E-001,3.553000E-004,-8.187000E-004,3.365000E-003,-4.339000E-003,3.369000E-004,-1.771000E-004,-6.384000E-004,-3.986000E-004
7,05/11/07 01:03,5.253000E+000,-1.022000E-001,-1.037000E-001,-6.321000E-002,-6.894000E-001,1.321000E-002,-2.010000E-002,2.516000E-003,8.725000E-004,4.394000E-002,4.353000E-003,-2.710000E-004,9.170000E-004,2.897000E-003,-4.319000E-002,1.002000E-003,-4.686000E-004,1.848000E-002,-2.409000E-003,1.993000E-004,-4.366000E-004,-7.906000E-006,6.271000E-003
7,05/11/07 01:32,1.402000E+000,2.558000E-002,-1.175000E-001,-1.240000E-003,-3.049000E-001,-4.044000E-003,-1.982000E-002,-9.415000E-003,8.090000E-003,8.362000E-002,7.005000E-003,1.197000E-003,6.000000E-004,-2.660000E-003,-2.619000E-002,3.260000E-003,-1.154000E-003,1.993000E-002,-7.522000E-004,1.714000E-003,1.442000E-003,4.971000E-004,3.536000E-003
7,05/13/07 01:04,1.053000E+000,2.076000E-001,1.663000E-003,2.232000E-001,-1.893000E-001,7.928000E-003,-8.039000E-002,6.032000E-003,1.040000E-001,-7.780000E-002,9.210000E-003,9.006000E-004,-4.670000E-004,-3.159000E-004,2.959000E-003,5.455000E-003,5.497000E-003,8.703000E-003,4.552000E-003,6.782000E-004,-3.771000E-006,1.784000E-003,2.317000E-003
7,05/13/07 01:55,-2.140000E+000,-2.730000E-002,4.059000E-002,2.421000E-001,2.815000E-001,-1.933000E-003,-3.886000E-002,9.207000E-003,4.806000E-002,-2.336000E-001,-2.975000E-003,5.792000E-004,-1.691000E-004,-1.265000E-004,-5.402000E-002,3.211000E-003,3.605000E-003,9.930000E-003,5.209000E-003,-7.317000E-004,-8.600000E-004,-9.165000E-004,1.768000E-003
7,05/15/07 01:10,4.328000E+000,-8.449000E-002,-2.662000E-002,2.108000E-001,2.164000E-001,3.344000E-003,-2.446000E-002,3.504000E-002,1.570000E-001,-1.611000E-001,-4.752000E-003,6.317000E-004,5.743000E-004,-8.335000E-004,7.549000E-002,1.338000E-003,2.404000E-004,-7.771000E-004,-1.981000E-003,-6.715000E-004,-1.605000E-003,-3.464000E-004,3.405000E-003
7,05/15/07 01:51,-3.225000E+000,3.129000E-002,1.976000E-002,3.941000E-001,7.489000E-001,-2.042000E-003,-2.039000E-002,3.401000E-002,1.650000E-001,-3.144000E-001,-1.202000E-002,6.670000E-005,-3.542000E-004,-8.367000E-004,2.585000E-003,2.073000E-003,-3.605000E-003,-3.905000E-003,-3.864000E-004,-1.484000E-003,-1.322000E-003,-2.009000E-003,1.418000E-003
7,05/17/07 01:01,5.982000E+000,2.029000E-001,-1.358000E-001,-5.717000E-002,-4.195000E-001,1.790000E-002,9.753000E-002,-1.734000E-002,-6.855000E-002,1.066000E-001,3.473000E-003,-5.689000E-004,9.775000E-004,-1.158000E-003,2.387000E-001,9.742000E-004,1.638000E-003,2.882000E-003,-7.051000E-003,-1.556000E-003,8.003000E-005,9.699000E-004,-3.035000E-003
7,05/17/07 01:54,3.601000E+000,2.508000E-001,-6.731000E-002,-3.824000E-002,-1.514000E-002,4.184000E-003,6.300000E-002,-1.477000E-003,-3.242000E-002,-7.880000E-004,2.198000E-003,6.653000E-004,2.098000E-003,-9.023000E-004,1.355000E-001,1.273000E-003,3.288000E-003,-1.527000E-003,-4.879000E-003,8.533000E-005,-4.286000E-004,-1.031000E-003,-1.664000E-003
7,05/19/07 01:01,-2.438000E+000,7.295000E-002,-1.163000E-001,1.856000E-001,-1.794000E-001,1.210000E-002,6.219000E-002,-2.112000E-002,-2.548000E-001,6.532000E-002,3.213000E-003,2.919000E-004,7.767000E-004,-2.559000E-003,2.030000E-002,2.846000E-003,3.194000E-003,5.380000E-004,1.972000E-003,-1.179000E-003,-7.929000E-004,1.144000E-003,1.722000E-003
7,05/19/07 01:20,1.913000E+000,-3.317000E-002,-6.425000E-003,4.042000E-002,1.026000E-001,3.611000E-003,2.424000E-001,-4.683000E-004,-3.876000E-002,4.453000E-003,9.029000E-006,1.513000E-003,2.535000E-004,-1.691000E-003,5.855000E-002,7.976000E-004,-1.582000E-003,1.676000E-003,-1.534000E-003,3.120000E-005,7.534000E-005,1.266000E-003,-7.082000E-004
7,05/21/07 00:47,9.268000E+000,1.185000E-002,-4.261000E-002,-3.947000E-002,-3.283000E-001,7.940000E-003,-1.518000E-002,2.185000E-003,4.827000E-003,2.160000E-002,-1.242000E-004,6.673000E-004,9.850000E-005,3.453000E-003,-1.366000E-002,2.174000E-003,6.888000E-004,1.012000E-001,-5.619000E-003,-2.123000E-004,8.953000E-005,1.461000E-005,6.544000E-003
7,05/21/07 01:12,5.327000E+000,2.039000E-001,5.725000E-002,1.196000E-001,1.183000E-001,-7.302000E-003,3.790000E-003,2.476000E-003,3.138000E-002,-1.450000E-001,-3.527000E-004,7.167000E-004,3.807000E-004,6.030000E-003,-2.604000E-002,3.133000E-003,-5.772000E-005,9.499000E-002,-3.737000E-003,2.409000E-004,4.464000E-004,-1.130000E-004,1.194000E-002
7,05/23/07 01:28,1.032000E+001,1.933000E-001,-6.180000E-003,1.734000E-002,4.956000E-003,1.947000E-003,-6.339000E-002,8.693000E-002,1.279000E-001,-6.134000E-002,-4.033000E-003,-1.927000E-004,2.104000E-003,4.177000E-004,3.659000E-001,4.410000E-003,3.669000E-003,1.276000E-003,5.619000E-004,-9.770000E-007,-1.047000E-003,-5.647000E-005,-7.570000E-004
7,05/23/07 01:57,6.283000E+000,3.689000E-001,3.905000E-002,1.225000E-002,1.183000E-001,1.081000E-003,-2.451000E-002,1.829000E-001,3.690000E-001,-1.308000E-001,-4.897000E-003,-7.160000E-004,8.972000E-004,-5.855000E-004,1.425000E-001,3.915000E-003,-3.123000E-003,-5.099000E-003,-7.984000E-003,8.823000E-004,1.383000E-004,9.395000E-005,1.566000E-004
7,05/25/07 01:33,6.592000E+000,-8.182000E-002,-1.208000E-001,-3.629000E-002,-5.597000E-001,1.526000E-002,-2.195000E-002,6.232000E-002,2.083000E-002,9.097000E-003,6.715000E-003,5.580000E-004,1.999000E-003,4.785000E-004,4.431000E-001,-8.471000E-005,-1.477000E-004,2.746000E-003,-3.462000E-003,-1.416000E-003,-6.366000E-004,-1.697000E-003,-2.316000E-005
7,05/25/07 02:08,3.175000E+000,6.365000E-003,3.958000E-003,-3.155000E-002,-1.926000E-001,6.436000E-003,-4.152000E-002,6.049000E-002,6.930000E-002,-2.254000E-002,1.021000E-004,4.885000E-004,6.075000E-004,2.962000E-004,1.108000E-001,1.513000E-003,-1.166000E-003,-3.722000E-003,-1.032000E-003,-4.620000E-004,8.188000E-004,5.170000E-004,-1.131000E-003
7,05/27/07 01:23,-1.948000E+000,9.375000E-001,6.967000E-002,2.671000E-001,2.918000E-001,3.813000E-004,-5.153000E-002,1.714000E-002,5.936000E-002,-2.119000E-001,-1.952000E-002,-1.509000E-003,9.203000E-003,6.941000E-003,3.329000E-001,4.048000E-002,-7.400000E-003,6.362000E-003,1.323000E-002,3.415000E-003,1.111000E-002,1.130000E-002,1.773000E-002
7,05/27/07 01:29,1.721000E+000,2.528000E-002,-1.113000E-001,1.508000E-001,-4.336000E-001,1.042000E-002,1.018000E-002,-2.723000E-002,-3.169000E-002,9.076000E-003,6.245000E-003,1.050000E-003,1.880000E-003,3.694000E-004,1.321000E-001,2.064000E-003,-2.423000E-003,8.753000E-003,3.270000E-003,-1.628000E-004,-1.437000E-003,-8.495000E-005,6.726000E-004
7,05/29/07 01:05,2.083000E+001,-2.023000E-001,-4.425000E-003,-8.789000E-002,-3.729000E-002,5.184000E-004,-1.492000E-001,4.606000E-002,2.491000E-001,-2.329000E-002,-8.188000E-003,-5.010000E-005,3.613000E-004,3.627000E-003,1.475000E-001,4.170000E-004,1.057000E-002,7.464000E-003,-5.838000E-003,8.616000E-004,8.784000E-004,-9.853000E-004,6.678000E-003
7,05/29/07 02:04,9.712000E+000,8.585000E-002,-7.322000E-002,-1.314000E-001,-4.393000E-001,6.753000E-003,-2.077000E-001,-7.444000E-003,6.313000E-002,1.162000E-001,-6.557000E-003,1.167000E-004,1.165000E-003,1.717000E-003,6.373000E-002,5.785000E-003,9.570000E-004,8.718000E-003,-6.773000E-003,-9.061000E-004,1.231000E-003,4.770000E-004,7.726000E-004
7,05/31/07 01:09,7.850000E+000,9.411000E-002,-2.603000E-002,2.349000E-003,4.867000E-002,-5.767000E-003,-1.399000E-001,8.933000E-003,5.113000E-002,-9.264000E-002,-2.385000E-003,6.276000E-004,7.268000E-004,1.135000E-003,1.071000E-001,1.751000E-003,-1.291000E-003,1.543000E-002,2.949000E-003,9.189000E-004,5.367000E-004,1.778000E-004,-1.621000E-003
7,05/31/07 02:01,1.236000E+001,1.793000E-001,-7.654000E-002,-1.454000E-001,-4.453000E-001,9.606000E-003,-1.234000E-002,-1.996000E-002,-2.216000E-002,5.440000E-002,-3.029000E-003,1.902000E-004,1.589000E-003,2.633000E-003,2.498000E-001,1.097000E-003,3.468000E-004,1.670000E-002,1.424000E-005,4.938000E-004,-1.301000E-003,2.748000E-004,2.666000E-003
7,06/02/07 00:39,4.292000E+000,4.695000E-002,7.461000E-003,1.430000E-002,-1.404000E-002,-5.944000E-003,-3.825000E-002,2.570000E-002,6.326000E-002,-1.797000E-002,-3.436000E-004,1.013000E-003,9.066000E-004,7.825000E-004,1.736000E-002,4.735000E-003,8.362000E-003,4.353000E-004,-3.439000E-003,-8.316000E-004,1.716000E-003,-7.088000E-004,2.561000E-003
7,06/02/07 01:20,5.643000E+000,3.324000E-002,-3.634000E-002,1.538000E-002,-2.375000E-001,-3.055000E-004,-1.035000E-003,-1.972000E-002,-1.197000E-003,3.996000E-002,-5.939000E-004,1.813000E-004,2.101000E-004,2.923000E-003,-2.300000E-002,3.549000E-003,-1.661000E-003,-1.042000E-003,-3.445000E-003,-1.051000E-003,5.086000E-004,4.150000E-004,6.836000E-004
7,06/04/07 00:54,1.399000E+001,2.169000E-001,8.594000E-002,3.244000E-002,4.022000E-002,-5.442000E-003,-2.817000E-002,6.804000E-002,3.126000E-001,-6.975000E-002,-1.846000E-003,6.751000E-005,-4.562000E-005,3.119000E-003,5.304000E-003,5.097000E-003,4.848000E-003,2.010000E-003,-2.281000E-003,1.358000E-003,2.255000E-003,-2.511000E-004,4.925000E-003
7,06/04/07 01:06,8.058000E+000,2.640000E-001,1.432000E-001,3.254000E-002,5.881000E-002,-8.958000E-003,-2.383000E-002,6.120000E-002,3.121000E-001,-4.747000E-002,-2.679000E-003,-3.382000E-004,8.940000E-004,3.616000E-003,-6.110000E-003,8.809000E-003,9.414000E-003,2.622000E-003,-2.239000E-004,3.916000E-005,3.832000E-003,-3.676000E-006,6.122000E-003
7,06/06/07 00:44,5.224000E+000,1.509000E-001,-8.859000E-004,-3.931000E-002,-5.219000E-002,-3.139000E-003,-1.995000E-001,3.158000E-002,8.104000E-002,-2.473000E-002,2.793000E-004,-4.507000E-004,-1.915000E-004,1.180000E-003,7.622000E-002,3.554000E-003,3.552000E-003,1.290000E-002,-2.503000E-003,-5.771000E-004,1.458000E-003,9.576000E-004,1.887000E-003
7,06/06/07 01:35,2.470000E+000,4.188000E-002,4.338000E-002,-4.007000E-002,4.233000E-003,-3.743000E-003,-6.944000E-002,6.236000E-002,1.536000E-001,-4.746000E-002,8.265000E-004,2.553000E-004,-1.668000E-004,1.090000E-003,9.029000E-002,1.645000E-003,2.738000E-003,6.288000E-003,-1.379000E-003,1.016000E-003,1.395000E-003,5.721000E-004,4.016000E-003
7,06/08/07 00:33,9.416000E+000,-3.195000E-002,-6.719000E-003,-4.192000E-002,2.190000E-002,-6.023000E-003,-2.544000E-001,3.304000E-003,4.174000E-002,-2.346000E-002,-4.270000E-003,7.347000E-004,4.462000E-005,3.638000E-003,1.889000E-001,1.954000E-003,6.201000E-003,8.450000E-003,2.715000E-003,-7.399000E-004,6.033000E-004,1.659000E-004,5.048000E-003
7,06/08/07 01:20,9.852000E+000,-9.286000E-002,1.293000E-002,-5.025000E-002,1.296000E-001,-1.026000E-002,-2.348000E-001,2.112000E-002,4.601000E-002,-7.333000E-002,-4.111000E-003,7.132000E-004,2.807000E-004,2.889000E-003,1.241000E-001,5.007000E-003,1.968000E-002,6.891000E-003,1.181000E-002,2.012000E-003,1.415000E-004,-5.774000E-004,1.073000E-002
7,06/10/07 00:25,-1.914000E+000,7.729000E-002,-5.225000E-002,-5.718000E-002,-3.062000E-001,-1.056000E-003,-6.694000E-002,-7.747000E-002,2.823000E-002,1.235000E-001,-5.511000E-003,5.046000E-004,-3.515000E-004,3.525000E-004,9.227000E-002,4.569000E-003,7.161000E-003,7.560000E-004,2.808000E-003,2.783000E-004,8.536000E-004,9.500000E-004,3.918000E-003
7,06/10/07 01:07,-3.788000E-001,1.343000E-001,2.945000E-002,-2.062000E-002,-7.141000E-003,1.156000E-003,-5.102000E-002,3.595000E-003,2.695000E-002,-1.971000E-002,1.410000E-003,7.112000E-004,-3.509000E-004,5.660000E-004,1.636000E-002,2.725000E-003,4.025000E-003,1.529000E-003,3.276000E-003,-8.098000E-004,7.084000E-004,4.873000E-005,1.213000E-003
7,06/12/07 00:47,1.224000E+001,-1.372000E-001,-6.592000E-002,-7.219000E-002,-7.357000E-002,-8.456000E-004,-1.213000E-001,3.836000E-002,4.796000E-002,-1.729000E-002,-7.080000E-003,3.936000E-004,1.317000E-003,2.871000E-003,2.819000E-001,6.200000E-003,8.389000E-003,8.126000E-003,-3.871000E-003,-1.413000E-003,7.190000E-004,9.649000E-004,3.549000E-003
7,06/12/07 01:33,9.480000E+000,-2.462000E-001,-5.372000E-002,-5.367000E-002,9.490000E-003,-3.443000E-003,-6.821000E-002,4.768000E-002,2.156000E-001,1.871000E-003,-8.338000E-003,4.842000E-004,-3.791000E-004,1.902000E-003,5.404000E-002,2.483000E-003,1.990000E-003,4.671000E-003,-2.761000E-003,2.558000E-004,8.106000E-004,-7.776000E-005,1.753000E-003
7,06/14/07 01:15,5.166000E+000,1.860000E-001,-4.336000E-002,-1.741000E-001,-2.969000E-001,7.831000E-003,-1.329000E-001,-1.118000E-002,4.387000E-002,1.359000E-001,-7.707000E-003,9.030000E-004,2.469000E-003,2.263000E-003,3.389000E-001,3.271000E-003,5.304000E-003,7.260000E-003,-4.163000E-003,4.824000E-004,1.230000E-003,-1.569000E-003,2.429000E-003
7,06/14/07 01:54,3.760000E+000,2.065000E-002,2.724000E-002,-1.014000E-002,-1.160000E-002,-1.051000E-002,-1.707000E-001,-9.265000E-003,3.393000E-002,5.262000E-003,-3.600000E-003,-8.246000E-005,1.068000E-003,1.140000E-003,2.366000E-003,6.953000E-003,1.024000E-002,1.212000E-003,6.635000E-003,5.757000E-005,2.372000E-003,2.286000E-003,1.881000E-003
7,06/16/07 01:14,-3.555000E+000,-9.375000E-002,4.564000E-002,1.101000E-002,-3.944000E-001,-1.383000E-002,-1.966000E-001,-1.020000E-002,7.813000E-002,6.969000E-002,-7.160000E-003,1.079000E-003,-3.428000E-004,8.496000E-004,-7.357000E-003,8.175000E-003,-5.323000E-004,2.700000E-003,-8.552000E-003,6.895000E-004,4.023000E-003,1.607000E-003,3.763000E-003
7,06/16/07 01:45,-5.787000E-001,2.221000E-001,8.795000E-002,4.536000E-002,6.413000E-002,-5.153000E-003,-2.535000E-002,9.541000E-002,1.430000E-002,-9.871000E-002,-2.537000E-003,-4.922000E-004,3.476000E-004,1.686000E-003,1.990000E-002,4.805000E-003,4.111000E-003,1.825000E-003,6.772000E-003,4.180000E-004,-3.677000E-005,7.586000E-004,8.151000E-004
7,06/18/07 01:21,1.538000E+000,4.643000E-001,2.178000E-002,-6.335000E-002,-3.988000E-001,1.901000E-003,9.352000E-002,-9.535000E-002,-3.724000E-002,1.379000E-001,-2.570000E-003,-2.859000E-005,3.277000E-004,2.725000E-003,1.753000E-001,6.060000E-003,4.995000E-003,-9.276000E-003,-6.342000E-003,-2.310000E-003,1.633000E-003,-4.528000E-004,-2.427000E-003
7,06/18/07 01:52,-5.389000E+000,8.851000E-001,2.181000E-001,6.428000E-002,3.468000E-002,-6.162000E-003,4.562000E-002,1.989000E-001,3.139000E-002,-8.961000E-002,1.221000E-003,3.674000E-004,-1.026000E-003,8.015000E-004,-3.829000E-002,-6.448000E-004,-1.149000E-003,-1.252000E-002,-2.230000E-003,8.404000E-004,6.933000E-004,2.776000E-004,-5.706000E-003
7,06/20/07 01:53,8.300000E-002,6.765000E-001,1.266000E-001,7.588000E-002,9.550000E-002,-8.982000E-003,7.479000E-002,9.514000E-002,4.872000E-003,-1.179000E-001,-4.649000E-004,2.214000E-003,-6.439000E-004,9.005000E-004,-1.969000E-002,2.598000E-003,-1.890000E-003,-5.544000E-003,-7.223000E-003,7.562000E-005,1.936000E-003,9.549000E-004,-3.633000E-003
