**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 16

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,  0.00000,100.00000,100.00000,100.00000,100.00000, 85.00000, 36.63475,  0.43100,  0.36635
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.77972, 38.96312,  3.54034,  9.72449,  2.74677,  0.00000
Mg, 12.95276,  0.00000,  1.52566,  3.39195,  8.41755, 36.85562,  6.61067,  8.77025,  1.32668,  0.67710
Al, 25.78585,  0.00000,  4.94684,  7.15413, 13.56011, 80.50090, 12.60326, 17.51821,  1.38998,  0.67937
Si, 67.62127,  0.00000, 13.86023, 21.34663, 39.80857,197.53050, 35.02444, 43.84909,  1.25196,  0.64845
P,  0.96072,  0.00000,  0.00000,  0.00000,  0.03830,  0.96072,  0.10963,  0.25721,  2.34625,  0.26773
S, 19.85490,  0.00000,  1.65510,  3.86045, 10.72722, 58.97309,  9.11717, 13.71061,  1.50382,  0.69054
Cl,  2.93391,  0.00000,  0.18691,  1.92933,  3.15874, 10.76354,  2.62566,  3.22500,  1.22826,  1.09921
K, 19.31265,  0.00000,  2.01399,  3.98761, 10.27260, 60.59023,  9.09792, 13.82731,  1.51983,  0.71597
Ca, 24.76276,  0.00000,  4.80533,  6.94444, 13.54631, 67.80898, 11.98055, 15.09048,  1.25958,  0.60940
Ti,  0.99799,  0.00000,  0.35041,  0.37256,  0.42009,  3.21706,  0.50633,  0.67498,  1.33308,  0.67635
V,  0.07276,  0.00000,  0.00868,  0.01560,  0.03708,  0.24886,  0.03518,  0.05563,  1.58115,  0.76459
Mn,  0.38487,  0.00000,  0.08723,  0.13304,  0.25880,  1.06874,  0.21415,  0.24748,  1.15566,  0.64304
Fe, 15.29972,  0.00000,  3.79514,  4.31992,  7.71299, 51.82439,  7.45109, 11.05334,  1.48345,  0.72245
Zn,  0.38365,  0.00000,  0.00768,  0.05173,  0.17767,  1.63176,  0.17240,  0.36052,  2.09117,  0.93972
Br,  0.43186,  0.00000,  0.03704,  0.07540,  0.20515,  1.27506,  0.18711,  0.29272,  1.56440,  0.67781
Pb,  0.07894,  0.00000,  0.00637,  0.00679,  0.01144,  0.29336,  0.02633,  0.06529,  2.47982,  0.82705

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.01539,  0.72490,105.22962,  5.52908, 23.47030,  4.24489,  0.00000
Mg,  0.53746,  0.19847,  0.53971,  0.60023,  0.61380,  0.61594,  0.53765,  0.13658,  0.25403,  0.25411
Al,  3.49035,  0.74296,  3.42754,  3.90295,  4.11527,  4.18603,  3.44571,  1.12319,  0.32597,  0.32180
Si, 10.68531,  2.28053, 10.61750, 11.25755, 11.42702, 11.64578,  9.93469,  3.13031,  0.31509,  0.29295
P,  0.76308,  0.00037,  0.00425,  0.00827,  0.76353,  0.81110,  0.27479,  0.37678,  1.37118,  0.49377
S,  0.00008,  0.00000,  0.00000,  0.00000,  0.06934,  0.30813,  0.05597,  0.10194,  1.82129,1221.43171
Cl,  0.70027,  0.00000,  0.12054,  0.57348,  0.69817,  0.80200,  0.46237,  0.27857,  0.60249,  0.39781
K,  0.59206,  0.00042,  0.54337,  0.55822,  0.60142,  0.73662,  0.52116,  0.19163,  0.36770,  0.32367
Ca,  3.59562,  1.67384,  3.30649,  3.33638,  3.62186,  3.71686,  3.21379,  0.62094,  0.19321,  0.17269
Ti,  0.38477,  0.15060,  0.37659,  0.38652,  0.39423,  0.40494,  0.35785,  0.07725,  0.21588,  0.20077
V,  0.00544,  0.00310,  0.00409,  0.00464,  0.00535,  0.00638,  0.00472,  0.00088,  0.18713,  0.16251
Mn,  0.06668,  0.02925,  0.06145,  0.06286,  0.06669,  0.06896,  0.06007,  0.01135,  0.18897,  0.17022
Fe,  3.30359,  1.69598,  3.20571,  3.34746,  3.47658,  3.55259,  3.16631,  0.54032,  0.17065,  0.16356
Zn,  0.00531,  0.00000,  0.00000,  0.00001,  0.00697,  0.01594,  0.00353,  0.00521,  1.47409,  0.98074
Br,  0.00415,  0.00000,  0.00266,  0.00382,  0.00540,  0.13817,  0.01704,  0.04133,  2.42459,  9.96702
Pb,  0.00738,  0.00183,  0.00607,  0.00642,  0.00721,  0.00905,  0.00619,  0.00190,  0.30690,  0.25743

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,  0.00000,100.00000,100.00000,100.00000,100.00000, 95.00000, 22.36068,  0.23538,  0.22361
Na,  0.00000,  0.00000,  0.00000,  2.81891, 11.44697, 20.62646,  5.73713,  6.70822,  1.16926,  0.00000
Mg,  0.37110,  0.00000,  0.00000,  0.04072,  0.22259,  1.56212,  0.19446,  0.35841,  1.84308,  0.96581
Al,  5.87335,  0.00000,  6.03258,  8.28012, 11.77704,789.52856, 55.21076,176.27439,  3.19275, 30.01256
Si, 13.76700,  0.00000, 14.08036, 16.74699, 20.64664,1419.40572,100.86802,316.81898,  3.14093, 23.01293
P,  0.00000,  0.00000,  0.00392,  0.17398,  0.27220,  2.89673,  0.28828,  0.62429,  2.16558,1641025591126720000.00000
S,  0.00036,  0.00000,  0.00000,  0.00018,  0.19973, 53.72061,  3.35172, 12.16638,  3.62989,33537.83942
Cl,  1.04516,  0.00000,  0.42707,  1.12013,  4.38444,254.00666, 16.91149, 56.99560,  3.37023, 54.53315
K,  1.52454,  0.00000,  1.45583,  1.91509,  2.31733,351.47635, 22.93718, 78.92692,  3.44100, 51.77087
Ca,  3.47084,  0.00000,  3.67155,  3.96466,  4.80889,181.67965, 14.71080, 40.24699,  2.73588, 11.59576
Ti,  0.61581,  0.00000,  0.62630,  0.77149,  0.93000, 69.73521,  4.88548, 15.56333,  3.18563, 25.27296
V,  0.01467,  0.00000,  0.01332,  0.01679,  0.01982,  3.15734,  0.20594,  0.70869,  3.44119, 48.29607
Mn,  0.07542,  0.00000,  0.05947,  0.06674,  0.07749,  5.08815,  0.37011,  1.13501,  3.06665, 15.04816
Fe,  6.33819,  0.00000,  6.37375,  7.71953,  9.13082,892.30481, 60.70296,199.58112,  3.28783, 31.48868
Zn,  0.11330,  0.00000,  0.09861,  0.13890,  0.19929, 35.07011,  2.24653,  7.87966,  3.50748, 69.54552
Br,  0.00187,  0.00000,  0.00283,  0.00808,  0.00981,  1.29352,  0.08574,  0.29193,  3.40485,155.83741
Pb,  0.02190,  0.00000,  0.02413,  0.03409,  0.05278,  5.25991,  0.34991,  1.17873,  3.36869, 53.83163
