17                    1,0.00000,0.00001,0.00002,0.00003,0.00002,0.00004,0.00002,0.00001,0.00002,0.00003,0.00002,0.00001,0.00004,0.00007,0.00006,0.00006,0.00008,
17                    2,0.00000,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00004,0.00002,
17                    3,0.00000,0.00001,0.00003,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00003,0.00002,0.00002,0.00005,0.00002,
17                    4,0.00001,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,0.00004,0.00014,0.00010,
17                    5,0.00003,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00003,0.00002,0.00004,0.00005,
17                    6,0.00140,0.00057,0.00093,0.00074,0.00036,0.00106,0.00115,0.00052,0.00093,0.00270,0.00067,0.00289,0.00076,0.00311,0.00207,0.01281,0.01071,
17                    7,0.00001,0.00008,0.00004,0.00004,0.00002,0.00006,0.00006,0.00002,0.00005,0.00006,0.00004,0.00054,0.00005,0.00014,0.00010,0.00052,0.00011,
17                    8,0.00000,0.00003,0.00003,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00003,0.00000,
17                    9,0.00005,0.00011,0.00059,0.00018,0.00006,0.00046,0.00022,0.00008,0.00015,0.00051,0.00014,0.00007,0.00011,0.00089,0.00050,0.00096,0.00004,
17                    10,0.00001,0.00001,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00004,0.00002,0.00009,0.00001,0.00003,0.00002,0.00003,0.00001,
17                    11,0.00000,0.00001,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00001,0.00002,0.00001,0.00005,0.00002,0.00002,0.00001,0.00001,0.00001,
17                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,0.00002,0.00001,0.00003,0.00005,
17                    13,0.00000,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,0.00003,0.00005,0.00001,
17                    14,0.00000,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00003,0.00002,
17                    15,0.00001,0.00002,0.00004,0.00004,0.00003,0.00009,0.00003,0.00002,0.00002,0.00005,0.00004,0.00001,0.00007,0.00005,0.00007,0.00017,0.00014,
17                    16,0.00043,0.00002,0.00002,0.00002,0.00002,0.00004,0.00004,0.00002,0.00004,0.00006,0.00001,0.00026,0.00003,0.00003,0.00003,0.00020,0.00002,
18                    1,0.00001,0.00001,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00002,0.00003,0.00002,0.00000,0.00003,0.00007,0.00006,0.00004,0.00006,
18                    2,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00002,0.00001,0.00003,0.00003,0.00002,
18                    3,0.00000,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00000,0.00001,0.00002,0.00002,0.00005,0.00003,
18                    4,0.00000,0.00001,0.00001,0.00002,0.00001,0.00006,0.00003,0.00001,0.00004,0.00004,0.00002,0.00001,0.00004,0.00003,0.00007,0.00023,0.00006,
18                    5,0.00003,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00004,0.00003,0.00004,0.00004,
18                    6,0.00141,0.00057,0.00102,0.00079,0.00037,0.00125,0.00119,0.00055,0.00100,0.00273,0.00068,0.00279,0.00088,0.00310,0.00226,0.01351,0.01019,
18                    7,0.00001,0.00007,0.00005,0.00005,0.00002,0.00010,0.00006,0.00001,0.00006,0.00006,0.00004,0.00051,0.00007,0.00014,0.00013,0.00065,0.00007,
18                    8,0.00000,0.00003,0.00005,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00002,0.00004,0.00002,
18                    9,0.00006,0.00012,0.00068,0.00023,0.00008,0.00063,0.00024,0.00011,0.00018,0.00056,0.00015,0.00006,0.00013,0.00090,0.00063,0.00124,0.00006,
18                    10,0.00000,0.00002,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00003,0.00004,0.00003,0.00008,0.00003,0.00003,0.00003,0.00007,0.00003,
18                    11,0.00000,0.00002,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00005,0.00002,0.00002,0.00003,0.00006,0.00002,
18                    12,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00002,0.00002,0.00001,0.00003,0.00002,0.00003,0.00006,0.00003,
18                    13,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00002,0.00002,0.00003,
18                    14,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00003,0.00002,
18                    15,0.00001,0.00002,0.00003,0.00004,0.00002,0.00016,0.00003,0.00002,0.00002,0.00004,0.00003,0.00001,0.00005,0.00005,0.00009,0.00018,0.00011,
18                    16,0.00043,0.00002,0.00001,0.00003,0.00001,0.00007,0.00004,0.00001,0.00003,0.00005,0.00002,0.00025,0.00002,0.00004,0.00005,0.00018,0.00003,
18                    17,0.00000,0.00001,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00002,0.00004,0.00007,0.00002,
19                    1,0.00000,0.00001,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00001,0.00004,0.00002,0.00000,0.00003,0.00008,0.00006,0.00005,0.00009,
19                    2,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00002,0.00001,0.00001,0.00002,0.00002,
19                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00000,0.00002,0.00002,0.00001,0.00003,0.00002,
19                    4,0.00001,0.00002,0.00001,0.00002,0.00001,0.00004,0.00003,0.00002,0.00003,0.00004,0.00002,0.00001,0.00003,0.00003,0.00006,0.00017,0.00010,
19                    5,0.00003,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00002,0.00004,0.00002,0.00001,0.00001,0.00005,0.00002,0.00003,0.00006,
19                    6,0.00142,0.00057,0.00102,0.00077,0.00036,0.00114,0.00119,0.00053,0.00096,0.00277,0.00071,0.00284,0.00083,0.00309,0.00217,0.01302,0.01082,
19                    7,0.00001,0.00009,0.00005,0.00005,0.00002,0.00008,0.00006,0.00001,0.00005,0.00008,0.00004,0.00053,0.00006,0.00015,0.00012,0.00055,0.00012,
19                    8,0.00000,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,
19                    9,0.00006,0.00011,0.00068,0.00023,0.00007,0.00057,0.00023,0.00009,0.00017,0.00057,0.00016,0.00007,0.00012,0.00088,0.00058,0.00105,0.00004,
19                    10,0.00001,0.00002,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00002,0.00003,0.00003,0.00008,0.00002,0.00003,0.00002,0.00003,0.00001,
19                    11,0.00000,0.00003,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00005,0.00001,0.00002,0.00002,0.00002,0.00001,
19                    12,0.00000,0.00002,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,0.00002,0.00000,0.00002,0.00002,0.00002,0.00004,0.00006,
19                    13,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,0.00000,
19                    14,0.00000,0.00002,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,
19                    15,0.00001,0.00002,0.00002,0.00004,0.00002,0.00012,0.00003,0.00002,0.00002,0.00005,0.00003,0.00001,0.00006,0.00005,0.00007,0.00017,0.00015,
19                    16,0.00043,0.00002,0.00001,0.00003,0.00001,0.00006,0.00004,0.00002,0.00004,0.00004,0.00002,0.00025,0.00002,0.00004,0.00003,0.00020,0.00001,
19                    17,0.00000,0.00001,0.00002,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,0.00003,0.00001,0.00000,0.00002,0.00002,0.00002,0.00003,0.00001,
19                    18,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00004,0.00002,
20                    1,0.00001,0.00001,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00003,0.00003,0.00002,0.00001,0.00003,0.00008,0.00006,0.00004,0.00005,
20                    2,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,0.00002,
20                    3,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00004,0.00003,
20                    4,0.00000,0.00001,0.00000,0.00001,0.00001,0.00004,0.00002,0.00002,0.00003,0.00004,0.00001,0.00001,0.00003,0.00003,0.00005,0.00015,0.00004,
20                    5,0.00003,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00004,0.00002,0.00002,0.00003,
20                    6,0.00141,0.00056,0.00104,0.00075,0.00039,0.00112,0.00114,0.00055,0.00096,0.00274,0.00066,0.00278,0.00080,0.00308,0.00212,0.01281,0.00991,
20                    7,0.00001,0.00007,0.00006,0.00004,0.00002,0.00007,0.00006,0.00001,0.00004,0.00006,0.00003,0.00051,0.00006,0.00012,0.00011,0.00051,0.00005,
20                    8,0.00000,0.00003,0.00004,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00003,0.00003,
20                    9,0.00006,0.00011,0.00069,0.00019,0.00009,0.00058,0.00023,0.00009,0.00017,0.00054,0.00014,0.00006,0.00012,0.00090,0.00055,0.00102,0.00007,
20                    10,0.00000,0.00002,0.00001,0.00001,0.00002,0.00004,0.00001,0.00001,0.00002,0.00003,0.00002,0.00007,0.00002,0.00003,0.00002,0.00003,0.00004,
20                    11,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00004,0.00001,0.00002,0.00002,0.00002,0.00003,
20                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,
20                    13,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,0.00004,
20                    14,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,
20                    15,0.00001,0.00003,0.00002,0.00004,0.00002,0.00012,0.00003,0.00002,0.00003,0.00004,0.00004,0.00002,0.00006,0.00004,0.00007,0.00019,0.00008,
20                    16,0.00043,0.00002,0.00001,0.00002,0.00001,0.00006,0.00005,0.00002,0.00004,0.00005,0.00002,0.00026,0.00002,0.00003,0.00004,0.00020,0.00004,
20                    17,0.00000,0.00001,0.00002,0.00000,0.00002,0.00003,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00002,0.00003,0.00003,
20                    18,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00004,0.00001,
20                    19,0.00000,0.00002,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00004,


**** Analysis of Base Run #1 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        -0.57       ,1.01,2.61,0.94,0.06,0.76
Na,        0.09       ,0.85,0.12,0.90,0.06,0.78
Mg,        0.05       ,0.72,0.04,0.72,0.06,0.72
Al,        0.00       ,0.99,0.11,0.98,0.07,0.59
Si,        0.18       ,0.94,0.16,0.99,0.08,0.38
P,        0.00       ,0.83,0.01,0.76,0.06,0.76
S,        0.02       ,0.93,0.01,0.97,0.07,0.59
Cl,        0.02       ,0.98,0.06,0.99,0.05,0.91
K,        0.00       ,0.99,0.02,0.98,0.09,0.36
Ca,        0.00       ,0.99,0.07,0.98,0.07,0.69
Ti,        0.00       ,1.01,0.01,0.99,0.07,0.70
V,        0.00       ,0.60,0.00,0.60,0.04,0.99
Mn,        0.00       ,0.92,0.00,0.96,0.11,0.11
Fe,        0.01       ,0.99,0.06,0.98,0.07,0.53
Zn,        0.00       ,0.76,0.00,0.87,0.07,0.68
Br,        0.00       ,0.98,0.00,0.98,0.04,0.98
Pb,        0.00       ,0.72,0.00,0.65,0.06,0.74

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Mg,07/26/07 00:44           ,     3.48200
P,06/17/08 02:15           ,     3.20900
Mn,07/26/07 00:44           ,     3.53200
Mn,05/24/08 01:55           ,    -3.13300
Zn,05/21/07 00:47           ,     3.77500

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
05/21/07 00:47,Zn                       ,     3.77500
07/26/07 00:44,Mg                       ,     3.48200
07/26/07 00:44,Mn                       ,     3.53200
05/24/08 01:55,Mn                       ,    -3.13300
06/17/08 02:15,P                        ,     3.20900
