**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 1

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,  0.00000,100.00000,100.00000,100.00000,100.00000, 80.00000, 41.03913,  0.51299,  0.41039
Na,  1.05353,  0.00000,  0.00000,  0.02047,  2.31023, 32.78883,  3.39595,  8.18590,  2.41049,  7.76994
Mg,  1.63977,  0.00000,  0.62892,  2.53708,  5.32775,112.41178, 11.00776, 27.76547,  2.52235, 16.93251
Al, 15.06916,  0.00000,  5.65722, 13.46270, 20.08000,478.01234, 51.05530,123.34328,  2.41588,  8.18515
Si, 16.94305,  0.00000, 11.72380, 17.53726, 28.06914,552.59109, 57.10807,130.89436,  2.29205,  7.72555
P,  0.00000,  0.00000,  0.00000,  0.01845,  0.13101, 19.29618,  1.03285,  4.30021,  4.16346,  0.00000
S,  4.34041,  0.00000,  0.77962,  5.01146, 12.13249,482.45569, 42.29614,118.85013,  2.80995, 27.38226
Cl, 27.86084,  0.00000,  2.72779, 10.86324, 26.23680,706.79778, 68.17742,179.45094,  2.63212,  6.44097
K,  5.26498,  0.00000,  1.40038,  7.06531, 16.76730,588.32255, 53.82777,148.06846,  2.75078, 28.12330
Ca, 20.50340,  0.00000,  0.00000,  4.29948, 10.05661,431.11429, 29.26456, 95.90848,  3.27729,  4.67769
Ti,  1.61089,  0.00000,  0.39942,  0.89881,  1.54881, 30.88319,  3.81156,  9.15548,  2.40203,  5.68349
V,  0.00006,  0.00000,  0.00006,  0.01771,  0.02716,  0.60628,  0.04537,  0.13278,  2.92655,2361.08467
Mn,  0.08233,  0.00000,  0.01482,  0.08739,  0.14072,  2.36345,  0.24016,  0.54850,  2.28390,  6.66248
Fe,  0.55227,  0.00000,  0.13914,  2.93235,  8.30703,141.24958, 14.35574, 34.08248,  2.37414, 61.71384
Zn,  0.64239,  0.00000,  0.11321,  0.26195,  0.60578, 45.14974,  3.15844, 10.27095,  3.25191, 15.98869
Br,  0.86257,  0.00000,  0.18580,  0.55299,  1.04053, 54.08429,  4.71135, 13.38883,  2.84182, 15.52199
Pb,  0.29967,  0.00000,  0.06857,  0.19168,  0.34019, 18.99568,  1.57083,  4.56910,  2.90871, 15.24727

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.33184,  0.00000,  0.00000,  0.05262,  0.60094,  1.31198,  0.27445,  0.40949,  1.49202,  1.23400
Mg,  0.18425,  0.00000,  0.00000,  0.01339,  0.25326,  0.50034,  0.13723,  0.18032,  1.31399,  0.97863
Al,  5.04003,  3.28328,  3.64116,  4.07224,  5.66249,  7.01820,  4.58652,  1.22533,  0.26716,  0.24312
Si, 10.10517,  8.27344,  9.22200,  9.48175, 10.62015, 12.23574,  9.92269,  1.17424,  0.11834,  0.11620
P,  0.08023,  0.00000,  0.04692,  0.12241,  0.15186,  0.18702,  0.10805,  0.05624,  0.52052,  0.70099
S,  0.00000,  0.00000,  0.00000,  0.00135,  0.02796,  0.23602,  0.02678,  0.05615,  2.09636,  0.00000
Cl,  4.45748,  0.79250,  2.30715,  3.78753,  4.84632,  7.62924,  3.60473,  1.78579,  0.49540,  0.40063
K,  0.22320,  0.00358,  0.21394,  0.27979,  0.38477,  0.71104,  0.29553,  0.16455,  0.55679,  0.73722
Ca,  6.66523,  3.14203,  4.76345,  5.90757,  6.73816,  8.91879,  5.85191,  1.54630,  0.26424,  0.23200
Ti,  0.51800,  0.26982,  0.35359,  0.42491,  0.58429,  0.73676,  0.45602,  0.12983,  0.28470,  0.25064
V,  0.00200,  0.00000,  0.00098,  0.00308,  0.00451,  0.00641,  0.00295,  0.00201,  0.68109,  1.00736
Mn,  0.04803,  0.03426,  0.03803,  0.04048,  0.05284,  0.06315,  0.04444,  0.00900,  0.20244,  0.18730
Fe,  2.99539,  0.62113,  2.73837,  3.75388,  5.03041,  6.55794,  3.84553,  1.58915,  0.41325,  0.53053
Zn,  0.10222,  0.05369,  0.08662,  0.13686,  0.14252,  0.14924,  0.11646,  0.03551,  0.30490,  0.34738
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004,  0.01093,  0.00121,  0.00321,  2.64725,  0.00000
Pb,  0.02104,  0.01536,  0.01776,  0.02051,  0.02326,  0.02569,  0.02039,  0.00329,  0.16151,  0.15649

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.71823,  0.09226,  1.21781,  2.34983,  4.43839,  6.28311,  2.71364,  1.81741,  0.66973,  0.66860
Mg,  0.58284,  0.48384,  0.70271,  0.90084,  1.02048,  1.40441,  0.88171,  0.22970,  0.26052,  0.39411
Al,  3.22683,  1.87146,  2.56363,  4.80287,  5.63983,  7.67783,  4.43836,  1.76343,  0.39732,  0.54649
Si,  9.03788,  6.35998,  7.70677, 11.01399, 12.58119, 14.04480, 10.32412,  2.54299,  0.24632,  0.28137
P,  0.16315,  0.07874,  0.11325,  0.14659,  0.16892,  0.34284,  0.15171,  0.05746,  0.37876,  0.35220
S,  2.18141,  1.20622,  2.19293,  2.87881,  4.06730,  7.81359,  3.21824,  1.58481,  0.49244,  0.72651
Cl,  3.06156,  0.00000,  0.00000,  0.18586,  4.34552,  9.35967,  2.42511,  3.23497,  1.33395,  1.05664
K,  2.79467,  2.00108,  2.76649,  3.97903,  5.08605,  9.38569,  4.11133,  1.81395,  0.44121,  0.64908
Ca,  2.19322,  0.00000,  0.69725,  2.22354,  4.46986,  5.31156,  2.49388,  1.84934,  0.74155,  0.84321
Ti,  0.22188,  0.01525,  0.20789,  0.30956,  0.38646,  0.59660,  0.30955,  0.14825,  0.47893,  0.66816
V,  0.00487,  0.00000,  0.00063,  0.00241,  0.00762,  0.01129,  0.00408,  0.00398,  0.97755,  0.81821
Mn,  0.04400,  0.03944,  0.04707,  0.05627,  0.06665,  0.08138,  0.05798,  0.01310,  0.22597,  0.29778
Fe,  3.65766,  0.00000,  0.07153,  0.68892,  3.59600,  6.59715,  1.96517,  2.31243,  1.17671,  0.63222
Zn,  0.08533,  0.00559,  0.03749,  0.04790,  0.06831,  0.14243,  0.05557,  0.03130,  0.56329,  0.36683
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.05043,  0.00295,  0.01129,  3.82658,  0.00000
Pb,  0.02276,  0.01042,  0.02306,  0.03188,  0.03937,  0.07630,  0.03129,  0.01520,  0.48567,  0.66775

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.01414,  1.14020,  2.65458,  0.49952,  0.78536,  1.57223,194152913.17843
Mg,  1.02871,  0.00000,  0.75101,  0.86264,  0.94470,  1.02871,  0.73888,  0.33857,  0.45823,  0.32912
Al,  8.22940,  2.11086,  6.34349,  7.40805,  7.57251,  8.22940,  6.60127,  1.85674,  0.28127,  0.22562
Si, 14.99889,  7.54460, 11.66898, 14.06792, 14.54191, 14.99889, 12.97003,  2.41337,  0.18607,  0.16090
P,  0.02773,  0.00000,  0.02237,  0.03515,  0.06206,  0.17118,  0.05062,  0.04975,  0.98282,  1.79411
S,  0.69074,  0.00000,  0.00000,  0.02478,  0.55539,  1.84679,  0.29718,  0.46175,  1.55377,  0.66848
Cl,  2.28170,  0.24049,  1.91227,  2.94552,  4.12048,  7.08139,  3.03212,  1.75321,  0.57821,  0.76838
K,  1.56745,  0.08880,  0.62119,  0.73829,  1.37393,  2.32007,  0.91083,  0.60356,  0.66265,  0.38506
Ca,  3.85834,  1.49743,  2.92689,  3.73265,  4.40254,  7.41613,  3.81917,  1.55179,  0.40632,  0.40219
Ti,  0.62612,  0.19989,  0.47526,  0.56652,  0.60034,  0.69476,  0.51820,  0.13750,  0.26533,  0.21960
V,  0.00913,  0.00190,  0.00503,  0.00862,  0.01019,  0.01275,  0.00796,  0.00323,  0.40519,  0.35319
Mn,  0.06992,  0.02535,  0.05730,  0.06298,  0.06462,  0.06992,  0.05764,  0.01339,  0.23224,  0.19146
Fe,  3.63032,  0.01765,  3.80089,  4.14015,  5.18957,  6.21469,  4.17968,  1.57598,  0.37706,  0.43412
Zn,  0.00000,  0.00000,  0.00000,  0.00653,  0.01419,  0.14621,  0.02763,  0.05104,  1.84712,  0.00000
Br,  0.01591,  0.00000,  0.00000,  0.00000,  0.00483,  0.01591,  0.00267,  0.00503,  1.88014,  0.31592
Pb,  0.01577,  0.00000,  0.00810,  0.00885,  0.01504,  0.02615,  0.01072,  0.00607,  0.56641,  0.38494

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  7.26947,  6.52942,  6.88551,  7.37095,  7.93519,  8.52595,  7.44321,  0.58562,  0.07868,  0.08056
Mg,  0.65735,  0.49990,  0.56226,  0.62725,  0.67889,  0.71018,  0.62074,  0.06715,  0.10817,  0.10215
Al,  1.16020,  0.06915,  0.52638,  0.80194,  1.38527,  1.92789,  0.89423,  0.53469,  0.59793,  0.46086
Si,  4.92985,  3.30559,  3.93002,  4.61516,  5.27649,  5.86577,  4.62044,  0.78260,  0.16938,  0.15875
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00358,  0.01874,  0.00253,  0.00497,  1.96127,  0.00000
S,  0.81017,  0.36265,  0.51544,  0.60562,  0.83652,  0.99936,  0.65008,  0.18326,  0.28190,  0.22620
Cl, 14.24027, 13.14856, 14.08008, 15.07187, 15.46327, 16.34830, 14.85437,  0.91644,  0.06169,  0.06436
K,  0.37816,  0.00000,  0.01079,  0.07796,  0.25201,  0.57524,  0.15641,  0.17011,  1.08754,  0.44983
Ca,  2.97183,  1.80507,  2.17618,  2.95631,  3.34549,  4.54057,  2.87708,  0.78682,  0.27348,  0.26476
Ti,  0.13389,  0.03075,  0.06911,  0.11309,  0.15510,  0.20045,  0.11245,  0.04976,  0.44250,  0.37164
V,  0.00358,  0.00047,  0.00295,  0.00432,  0.00527,  0.00646,  0.00398,  0.00167,  0.41802,  0.46503
Mn,  0.02144,  0.01114,  0.01438,  0.01699,  0.02076,  0.02763,  0.01764,  0.00428,  0.24284,  0.19989
Fe,  2.58967,  1.27959,  2.35565,  3.30860,  3.71498,  4.35716,  3.07416,  0.82539,  0.26849,  0.31873
Zn,  0.01575,  0.01348,  0.02582,  0.02892,  0.03347,  0.04259,  0.02951,  0.00754,  0.25562,  0.47910
Br,  0.00060,  0.00000,  0.00256,  0.01290,  0.02200,  0.02562,  0.01291,  0.00908,  0.70358, 15.12811
Pb,  0.00001,  0.00000,  0.00000,  0.00004,  0.00228,  0.00728,  0.00137,  0.00227,  1.65516,180.55906

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.09716,  0.00000,  0.00001,  0.61087,  2.62441,  4.87795,  1.25378,  1.47397,  1.17562, 15.17132
Mg,  0.83203,  0.00000,  0.41242,  0.68676,  0.83974,  0.99269,  0.61430,  0.28893,  0.47035,  0.34726
Al,  6.28603,  2.69839,  4.36742,  5.37645,  6.68848,  7.66167,  5.39798,  1.43604,  0.26603,  0.22845
Si, 14.14707,  7.48964,  9.56275, 10.97997, 14.16922, 15.11896, 11.48854,  2.41345,  0.21007,  0.17060
P,  0.10202,  0.00000,  0.01695,  0.05656,  0.11581,  0.19850,  0.06709,  0.05881,  0.87664,  0.57644
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.04827,  1.66644,  0.25460,  0.58399,  2.29374,  0.00000
Cl,  0.03491,  0.00000,  0.62710,  3.03746,  7.75886, 11.15519,  4.07385,  3.68137,  0.90366,105.45635
K,  0.87313,  0.00014,  0.30403,  0.59804,  0.90256,  1.93489,  0.70808,  0.54200,  0.76545,  0.62075
Ca,  0.22370,  0.22370,  0.90138,  2.93362,  6.42744,  8.04029,  3.47867,  2.77948,  0.79901, 12.42519
Ti,  0.36274,  0.21413,  0.29961,  0.43452,  0.53443,  0.62534,  0.42546,  0.13232,  0.31100,  0.36479
V,  0.01435,  0.00000,  0.00100,  0.00824,  0.01298,  0.01435,  0.00754,  0.00556,  0.73655,  0.38706
Mn,  0.05071,  0.02899,  0.03983,  0.05083,  0.05721,  0.06375,  0.04865,  0.00988,  0.20310,  0.19485
Fe,  7.70479,  0.00000,  1.41709,  6.16493,  6.87050,  7.70479,  4.59617,  2.91485,  0.63419,  0.37832
Zn,  0.03036,  0.00000,  0.01667,  0.03396,  0.06713,  0.15516,  0.04779,  0.04465,  0.93431,  1.47051
Br,  0.00798,  0.00000,  0.00000,  0.00044,  0.00870,  0.01787,  0.00495,  0.00661,  1.33472,  0.82807
Pb,  0.00000,  0.00000,  0.00004,  0.00957,  0.01859,  0.02565,  0.00993,  0.00993,  1.00085,  0.00000
