"Sample    : Cr",
"66",
"57",
"49",
"64",
"63",
"61",
"68",
"72",
"54",
"55",
"60",
"57",
"67",
"68",
"56",
"65",
"51",
"52",
"59",
"57",
"50",
"47",
"66",
"46",
"61",
"59",
"66",
"68",
"63",
"58",
"51",
"60",
"58",
"62",
"59",
"58",
"67",
"65",
"44",
"63",
"57",
"49",
"66",
"60",
"39",
"66",
"56",
"64",
"63",
"69",
"65",
"55",
"48",
"61",
"50",
"55",
"46",
"63",
"56",
"58",
"54",
"60",
"46",
"46",
"44",
"47",
"69",
"62",
"39",
"62",
"49",
"69",
"54",
"63",
"67",
"64",
"66",
"51",
"56",
"49",
"54",
"52",
"50",
"58",
"54",
"69",
"68",
"50",
"51",
"69",
"40",
"43",
"62",
"61",
"48",
"66",
"44",
"52",
"65",
"48",
"60",
"55",
"56",
"51",
"41",
"51",
"51",
"58",
"58",
"51",
"61",
"58",
"56",
"55",
"56",
"59",
"51",
"52",
"40",
"52",
"66",
"57",
"57",
"56",
"55",
"58",
"54",
"63",
"45",
"55",
"58",
"47",
"57",
"49",
"57",
"46",
"56",
"44",
"56",
"54",
"57",
"64",
"45",
"66",
"51",
"51",
"52",
"60",
"49",
"51",
"63",
"37",
"55",
"72",
"55",
"65",
"39",
"54",
"50",
"69",
"55",
"55",
"68",
"49",
"45",
"45",
"49",
"45",
"39",
"43",
"51",
"46",
"52",
"56",
"43",
"50",
"50",
"45",
"36",
"52",
"56",
"37",
"55",
"48",
"46",
"51",
"51",
"51",
"54",
"44",
"46",
"50",
"41",
"54",
"40",
"51",
"46",
"48",
"57",
"50",
"57",
"51",
"41",
"38",
"56",
"44",
"39",
"50",
"50",
"38",
"44",
"57",
"40",
"43",
"45",
"44",
"48",
"50",
"62",
"49",
"46",
"45",
"50",
"56",
"51",
"48",
"71",
"44",
"48",
"55",
"57",
"43",
"38",
"50",
"44",
"56",
"50",
"50",
"42",
"47",
"51",
"55",
"42",
"66",
"52",
"60",
"38",
"48",
"52",
"45",
"41",
"45",
"48",
"59",
"46",
"39",
"46",
"48",
"54",
"45",
"50",
"57",
"41",
"45",
"44",
"54",
"56",
"33",
"45",
"46",
"45",
"59",
"66",
"43",
"47",
"47",
"41",
"27",
"61",
"50",
"41",
"40",
"46",
"42",
"42",
"48",
"41",
"37",
"40",
"44",
"37",
"57",
"45",
"60",
"65",
"51",
"52",
"55",
"44",
"45",
"42",
"57",
"45",
"51",
"39",
"57",
"37",
"38",
"42",
"52",
"40",
"58",
"30",
"45",
"43",
"54",
"47",
"37",
"41",
"40",
"47",
"43",
"47",
"43",
"29",
"35",
"35",
"51",
"33",
"25",
"41",
"48",
"49",
"63",
"46",
"47",
"43",
"40",
"49",
"40",
"60",
"41",
"58",
"47",
"43",
"44",
"38",
"46",
"44",
"42",
"63",
"41",
"45",
"48",
"52",
"42",
"46",
"55",
"40",
"59",
"46",
"43",
"47",
"46",
"47",
"39",
"47",
"46",
"61",
"44",
"42",
"37",
"43",
"52",
"52",
"28",
"48",
"43",
"52",
"42",
"40",
"49",
"47",
"42",
"37",
"45",
"51",
"47",
"40",
"34",
"43",
"44",
"36",
"49",
"47",
"49",
"45",
"43",
"46",
"51",
"38",
"52",
"49",
"43",
"35",
"46",
"47",
"42",
"57",
"49",
"37",
"51",
"47",
"45",
"44",
"46",
"43",
"57",
"43",
"56",
"42",
"62",
"45",
"44",
"40",
"33",
"46",
"44",
"50",
"49",
"47",
"50",
"39",
"57",
"39",
"67",
"48",
"51",
"46",
"41",
"43",
"47",
"50",
"55",
"38",
"51",
"41",
"44",
"39",
"49",
"47",
"54",
"50",
"51",
"47",
"52",
"65",
"46",
"48",
"58",
"49",
"48",
"58",
"51",
"50",
"57",
"49",
"49",
"44",
"52",
"52",
"64",
"51",
"57",
"67",
"73",
"50",
"43",
"50",
"63",
"59",
"64",
"58",
"56",
"56",
"62",
"50",
"54",
"58",
"78",
"54",
"77",
"57",
"62",
"81",
"76",
"67",
"78",
"77",
"68",
"65",
"69",
"85",
"86",
"70",
"80",
"94",
"116",
"84",
"92",
"106",
"97",
"98",
"116",
"111",
"107",
"123",
"113",
"122",
"122",
"135",
"153",
"160",
"158",
"154",
"149",
"171",
"156",
"166",
"170",
"183",
"194",
"200",
"201",
"225",
"210",
"217",
"182",
"260",
"243",
"245",
"257",
"251",
"277",
"269",
"267",
"266",
"274",
"275",
"255",
"317",
"297",
"283",
"310",
"333",
"351",
"301",
"301",
"345",
"314",
"288",
"303",
"343",
"342",
"317",
"291",
"291",
"306",
"288",
"299",
"274",
"276",
"284",
"296",
"270",
"251",
"248",
"235",
"255",
"246",
"201",
"225",
"208",
"211",
"201",
"182",
"182",
"157",
"163",
"153",
"152",
"147",
"135",
"132",
"116",
"118",
"134",
"121",
"113",
"109",
"109",
"113",
"108",
"104",
"98",
"102",
"88",
"82",
"67",
"78",
"71",
"80",
"72",
"62",
"72",
"75",
"85",
"80",
"92",
"82",
"67",
"84",
"71",
"99",
"87",
"99",
"90",
"100",
"97",
"104",
"114",
"112",
"116",
"103",
"119",
"128",
"133",
"132",
"139",
"137",
"145",
"162",
"122",
"149",
"141",
"141",
"152",
"177",
"144",
"137",
"150",
"165",
"152",
"134",
"112",
"122",
"116",
"112",
"107",
"106",
"84",
"91",
"81",
"89",
"81",
"78",
"50",
"55",
"59",
"57",
"51",
"57",
"40",
"50",
"44",
"42",
"39",
"39",
"29",
"36",
"43",
"22168",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Cr, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.01     0.017",
"                      CaKa         3.69     0.263",
"                      CaKb         4.01     0.023",
"                      CrKa         5.42    15.623",
"                      CrKb         5.95     1.985",
"                      RhKaC       19.29     0.163",
"                      RhKa        20.05     0.054",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
