"Sample    : Cu",
"70",
"93",
"81",
"55",
"79",
"59",
"87",
"77",
"64",
"60",
"61",
"55",
"88",
"65",
"72",
"50",
"60",
"60",
"54",
"37",
"34",
"42",
"34",
"35",
"27",
"36",
"50",
"34",
"37",
"42",
"36",
"36",
"39",
"41",
"46",
"43",
"36",
"38",
"37",
"32",
"35",
"49",
"30",
"32",
"42",
"38",
"37",
"24",
"42",
"33",
"38",
"34",
"18",
"49",
"39",
"39",
"34",
"36",
"32",
"34",
"33",
"45",
"41",
"35",
"32",
"38",
"45",
"39",
"40",
"35",
"49",
"29",
"46",
"28",
"47",
"41",
"42",
"34",
"34",
"38",
"38",
"38",
"34",
"30",
"47",
"45",
"45",
"56",
"43",
"46",
"45",
"43",
"29",
"43",
"39",
"33",
"46",
"51",
"51",
"43",
"41",
"38",
"38",
"46",
"38",
"47",
"30",
"32",
"43",
"45",
"41",
"37",
"33",
"33",
"42",
"43",
"37",
"38",
"36",
"48",
"46",
"52",
"62",
"45",
"48",
"64",
"49",
"50",
"62",
"71",
"53",
"68",
"55",
"53",
"47",
"68",
"61",
"78",
"75",
"73",
"59",
"65",
"51",
"59",
"50",
"51",
"59",
"55",
"43",
"58",
"65",
"45",
"43",
"50",
"45",
"52",
"39",
"46",
"38",
"46",
"42",
"38",
"38",
"29",
"33",
"39",
"40",
"35",
"29",
"34",
"29",
"33",
"33",
"37",
"49",
"29",
"27",
"36",
"32",
"43",
"30",
"40",
"35",
"35",
"25",
"41",
"37",
"33",
"46",
"37",
"35",
"43",
"42",
"42",
"36",
"32",
"36",
"34",
"27",
"29",
"39",
"34",
"27",
"23",
"28",
"39",
"37",
"30",
"23",
"41",
"39",
"37",
"30",
"41",
"39",
"34",
"29",
"36",
"38",
"23",
"34",
"26",
"28",
"43",
"41",
"36",
"43",
"39",
"30",
"40",
"49",
"43",
"33",
"37",
"38",
"38",
"43",
"41",
"56",
"38",
"45",
"39",
"42",
"53",
"45",
"52",
"48",
"41",
"50",
"51",
"51",
"45",
"54",
"42",
"52",
"50",
"54",
"61",
"64",
"59",
"64",
"68",
"50",
"62",
"58",
"66",
"65",
"63",
"61",
"93",
"66",
"81",
"79",
"74",
"81",
"93",
"84",
"91",
"86",
"99",
"98",
"110",
"111",
"105",
"111",
"130",
"127",
"142",
"147",
"156",
"147",
"151",
"146",
"152",
"162",
"144",
"191",
"189",
"169",
"171",
"201",
"194",
"192",
"198",
"214",
"226",
"188",
"214",
"191",
"225",
"234",
"218",
"184",
"238",
"264",
"238",
"190",
"228",
"236",
"192",
"205",
"206",
"202",
"223",
"182",
"196",
"206",
"167",
"173",
"193",
"181",
"175",
"165",
"165",
"142",
"149",
"148",
"149",
"152",
"142",
"115",
"109",
"102",
"109",
"113",
"116",
"105",
"112",
"91",
"95",
"99",
"89",
"84",
"83",
"93",
"83",
"65",
"79",
"63",
"61",
"71",
"58",
"61",
"65",
"61",
"54",
"58",
"54",
"48",
"48",
"64",
"49",
"42",
"51",
"54",
"48",
"52",
"56",
"55",
"53",
"54",
"61",
"61",
"46",
"78",
"61",
"87",
"67",
"84",
"93",
"87",
"89",
"102",
"92",
"122",
"117",
"111",
"103",
"126",
"101",
"127",
"104",
"119",
"101",
"114",
"111",
"101",
"112",
"119",
"110",
"98",
"98",
"92",
"96",
"61",
"62",
"85",
"88",
"60",
"67",
"54",
"58",
"63",
"58",
"29",
"49",
"46",
"34",
"41",
"34",
"42",
"33",
"25",
"23",
"23",
"28",
"29",
"25",
"30",
"34",
"15601",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.94     0.089",
"                      P Ka         2.01     0.021",
"                      CaKa         3.70     0.294",
"                      CaKb         4.03     0.035",
"                      CuKaESC      6.30     0.041",
"                      CuKa         8.04    19.341",
"                      CuKb         8.91     2.509",
"                      RuKa        19.21     0.156",
"                      ----        19.43     0.067",
"                      ----        20.02     0.065",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
