**** Analysis Summary ****

Time of run: ,02/02/16 22:59
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
12                    8,0.00001,0.00037,0.00012,0.00004,0.00006,0.00013,0.00029,0.00012,0.00004,0.00005,0.00002,0.00001,0.00004,0.00004,0.00006,0.00020,0.00007,0.00029,
12                    9,0.00001,0.00046,0.00022,0.00003,0.00005,0.00012,0.00029,0.00011,0.00003,0.00004,0.00003,0.00001,0.00004,0.00004,0.00006,0.00022,0.00008,0.00028,
12                    10,0.00001,0.00048,0.00012,0.00003,0.00004,0.00018,0.00050,0.00012,0.00009,0.00002,0.00001,0.00001,0.00004,0.00004,0.00008,0.00117,0.00009,0.00032,
12                    11,0.00001,0.00043,0.00004,0.00002,0.00005,0.00017,0.00065,0.00015,0.00011,0.00002,0.00001,0.00001,0.00004,0.00004,0.00009,0.00163,0.00010,0.00035,
13                    1,0.00001,0.00104,0.00014,0.00006,0.00008,0.00028,0.00054,0.00024,0.00006,0.00010,0.00005,0.00002,0.00007,0.00010,0.00012,0.00079,0.00017,0.00054,
13                    2,0.00000,0.00114,0.00018,0.00005,0.00008,0.00017,0.00041,0.00025,0.00004,0.00008,0.00005,0.00001,0.00006,0.00008,0.00012,0.00046,0.00015,0.00047,
13                    3,0.00001,0.00104,0.00016,0.00006,0.00006,0.00034,0.00073,0.00028,0.00008,0.00010,0.00006,0.00002,0.00006,0.00009,0.00011,0.00126,0.00015,0.00046,
13                    4,5.56351,166.66684,34.32198,24.00474,23.31971,275.61348,976.82905,18.71794,106.12832,21.83394,5.42093,4.22492,47.86722,55.92397,111.17674,1858.56784,133.87406,549.22115,
13                    5,0.00001,0.00067,0.00004,0.00006,0.00008,0.00017,0.00039,0.00021,0.00004,0.00008,0.00004,0.00002,0.00007,0.00007,0.00010,0.00043,0.00014,0.00046,
13                    6,0.00001,0.00143,0.00048,0.00010,0.00009,0.00041,0.00087,0.00036,0.00010,0.00015,0.00010,0.00002,0.00008,0.00012,0.00011,0.00130,0.00018,0.00052,
13                    7,5.56347,166.55478,34.27938,23.98283,23.28869,275.86109,980.17436,18.80694,106.89129,21.88394,5.42354,4.21083,47.78649,55.85735,111.06368,1856.97349,133.70914,545.03264,
13                    8,0.00001,0.00107,0.00016,0.00008,0.00008,0.00027,0.00067,0.00029,0.00006,0.00012,0.00007,0.00002,0.00007,0.00010,0.00011,0.00086,0.00016,0.00049,
13                    9,0.00001,0.00126,0.00026,0.00008,0.00009,0.00028,0.00072,0.00028,0.00007,0.00010,0.00007,0.00002,0.00007,0.00010,0.00012,0.00096,0.00017,0.00051,
13                    10,0.00001,0.00101,0.00014,0.00005,0.00006,0.00022,0.00037,0.00030,0.00002,0.00007,0.00004,0.00001,0.00004,0.00007,0.00010,0.00015,0.00015,0.00041,
13                    11,0.00001,0.00082,0.00005,0.00004,0.00006,0.00015,0.00041,0.00026,0.00002,0.00006,0.00004,0.00002,0.00005,0.00007,0.00010,0.00018,0.00015,0.00040,
13                    12,0.00001,0.00034,0.00003,0.00003,0.00005,0.00012,0.00045,0.00011,0.00010,0.00003,0.00002,0.00001,0.00003,0.00004,0.00006,0.00138,0.00008,0.00015,
14                    1,0.00000,0.00005,0.00006,0.00002,0.00002,0.00006,0.00010,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00021,0.00002,0.00006,
14                    2,0.00000,0.00004,0.00009,0.00001,0.00001,0.00002,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00007,0.00001,0.00003,
14                    3,0.00001,0.00008,0.00007,0.00001,0.00003,0.00008,0.00017,0.00002,0.00004,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00046,0.00002,0.00009,
14                    4,5.56365,167.18938,34.31363,24.01484,23.32570,275.68714,976.85003,18.71857,106.12133,21.85178,5.42704,4.22654,47.87980,55.94323,111.22130,1858.86981,133.86438,549.29429,
14                    5,0.00000,0.00005,0.00003,0.00002,0.00005,0.00002,0.00004,0.00002,0.00002,0.00001,0.00001,0.00000,0.00002,0.00001,0.00002,0.00006,0.00002,0.00008,
