**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 10

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.02147,  0.00000,  0.01724,  0.04329,  0.13630,  0.40153,  0.08630,  0.10239,  1.18642,  4.76915
K,  2.72262,  1.56450,  2.30400,  2.74112,  2.85006,  4.64268,  2.76026,  0.71516,  0.25909,  0.26267
Ca,  1.72147,  1.44772,  1.69578,  1.72066,  1.83040,  2.20050,  1.74567,  0.15664,  0.08973,  0.09099
Ti,  0.24332,  0.07912,  0.23196,  0.24181,  0.28189,  0.38951,  0.24310,  0.06709,  0.27598,  0.27573
V,  0.00572,  0.00569,  0.00572,  0.00573,  0.00576,  0.00611,  0.00576,  0.00010,  0.01758,  0.01772
Mn,  0.03783,  0.00000,  0.03532,  0.03746,  0.04603,  0.06915,  0.03749,  0.01495,  0.39881,  0.39518
Fe,  2.28024,  0.92683,  2.18753,  2.26763,  2.59230,  3.46260,  2.27593,  0.54809,  0.24082,  0.24037
Zn,  0.03625,  0.02358,  0.03130,  0.03652,  0.03791,  0.06330,  0.03716,  0.00933,  0.25097,  0.25730
Br,  0.26163,  0.00000,  0.19083,  0.26443,  0.28375,  0.59383,  0.26580,  0.12992,  0.48879,  0.49659
Pb,  0.02975,  0.00953,  0.02324,  0.03010,  0.03194,  0.06412,  0.03070,  0.01240,  0.40381,  0.41667
BC,  2.91293,  1.49128,  1.90303,  2.97956,  3.29637,  9.03395,  3.22663,  1.98893,  0.61641,  0.68279
