SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,31,31erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,45,45erro,56,56erro,58,58erro,72,72erro,82,82erro
GHA533        ,452.172089,852.520813,4060.038818,532.539978,39724.988281,929.307251,88565.414063,1962.792969,720.186523,46.238083,19657.080078,386.57019,8423.163086,149.811127,24047.050781,339.401031,12212.746094,162.279541,2462.503418,66.665985,59.97319,6.807117,42.033379,7.954394,397.771973,11.307255,22175.882813,577.567444,49.76358,8.674598,111.489227,15.662876,490.471832,21.428286,0,0,0,0,289.891052,11.45684,57.128895,13.097198,132.082794,11.439083,18.562366,11.43394,104.516098,11.928846,0,0,197.563965,28.435461,0,0,77.970467,23.851467,253.30545,22.90016
GHA534      ,,,637.173462,387.907593,245.835068,118.607117,0,0,0,0,,,0,0,0.625957,7.775121,0,0,0,0,16.820333,4.507832,9.939735,7.263878,0,0,29.4638,8.22896,0,0,24.102135,14.712144,4.158214,18.314125,12.685184,7.920202,,,19.177734,9.309225,,,,,,,,,24.205713,30.394423,40.619797,18.310104,0,0,,,36.261272,20.620346
GHA535        ,1516.612671,780.274902,759.674194,454.984863,14451.974609,398.861816,32485.410156,745.34314,350.232086,41.013996,17569.59375,347.06662,12831.693359,224.450104,28013.195313,394.748047,4199.902832,58.577347,850.055603,24.372261,38.009121,5.385215,25.468111,7.411999,186.763412,6.778416,7234.351074,189.744186,49.548931,7.769,65.040855,14.865578,655.351807,22.971882,0,0,0,0,365.458069,11.533884,66.305367,12.135412,55.720192,10.29639,11.546653,10.471177,35.004055,10.550013,0,0,95.334793,23.581848,0,0,76.945427,21.795507,268.728973,21.219818
GHA536        ,7163.724121,1170.311646,2242.485596,518.124573,30019.585938,726.150085,70409.398438,1563.995239,518.510193,47.383076,20300.607422,399.619202,33556.769531,576.912292,32064.703125,451.295258,14836.033203,196.479065,1910.47937,52.025204,59.277176,6.063764,25.19095,7.490889,332.868378,9.657577,17500.859375,456.176544,26.964327,7.630029,63.913013,14.794943,1574.705933,36.771351,0,0,0,0,314.366516,10.733676,92.266953,11.810567,126.857483,10.199593,15.903077,10.168914,66.695419,10.410099,0,0,118.645523,25.40852,0,0,37.195091,21.452757,580.941772,23.909151
GHA550        ,132.318863,3983.389893,42851.636719,2733.899902,313109.25,7510.219727,897648.75,19873.808594,922.759827,232.413055,18599.564453,411.505493,89083.867188,1557.195557,109778.695313,1554.189941,224531.765625,2950.568115,33132.617188,884.942688,525.723877,44.083534,483.73761,30.714205,6502.650391,159.932983,311114.78125,8082.354004,166.072937,37.289738,682.343201,43.532715,3148.806885,76.262924,0,0,0,0,1511.529053,52.150978,749.753357,57.569614,2334.894043,67.013435,217.700821,48.228615,1445.616821,65.903214,0,0,2611.272705,158.881683,0,0,298.962799,101.858185,1131.931641,101.137901
GHA551      ,,,108.500877,346.352509,144.023727,105.175186,0,0,0,0,,,0,0,12.707908,7.122766,7.058571,8.977511,0,0,5.974118,3.366217,7.148984,6.624949,0,0,29.940258,7.609331,0,0,0,0,12.605391,17.466349,6.224294,5.788601,,,13.032384,6.82751,,,,,,,,,0,0,27.407204,13.396665,0,0,,,25.839725,15.190712
GHA552        ,0,0,37957.628906,2127.568359,257825.828125,6135.871582,682202.125,15094.569336,855.151245,156.050003,12611.172852,275.639008,24590.146484,443.737457,84308.328125,1191.852783,133132.140625,1751.695068,22140.382813,591.484985,379.548462,30.198023,321.009064,21.47543,4283.940918,105.589622,201341.078125,5231.122559,116.097572,25.855877,422.486969,30.946207,1622.859741,45.444572,0,0,0,0,408.102173,30.381603,493.15976,39.003738,1346.881958,42.682537,136.504944,32.979439,930.035095,44.006725,0,0,1486.730957,107.777374,0,0,125.548027,69.658958,532.138123,67.992462
GHA554        ,327.457367,1602.431152,21127.810547,1228.005981,135377.828125,3236.246826,364618.84375,8070.677734,371.292908,87.464973,9276.188477,195.333755,20507.078125,362.312897,54860.3125,774.017883,60488.191406,797.608093,10250.539063,274.251648,150.257553,15.594808,142.498199,12.529732,1960.326782,48.839314,90187.851563,2344.070557,65.08448,14.90018,173.499283,20.221849,1152.185059,32.690258,0,0,0,0,408.89624,18.899746,249.205673,22.623085,618.55719,22.722904,80.558907,19.100393,431.703125,23.625257,0,0,703.95636,57.773674,0,0,86.678459,40.547813,373.928833,39.596062
GHA555        ,0,0,41940.3125,2357.537354,285227.71875,6817.287109,775231.8125,17150.835938,590.299561,174.303467,13737.499023,302.020264,31991.806641,571.97937,98648.53125,1393.602783,152029.828125,1999.821533,25310.25,676.020386,411.673248,33.94022,370.924194,24.277664,4932.149414,121.453705,233489.875,6066.113281,182.522049,29.265009,478.388733,34.479351,1801.111816,50.150726,0,0,0,0,492.712311,34.099346,531.43158,44.374134,1600.908569,49.473755,180.633286,37.672356,1009.370728,49.320496,0,0,1719.464233,121.99675,0,0,260.194489,79.605385,573.035706,77.595901
GHA556      ,,,15.886708,357.363495,233.746231,110.510208,0,0,0,0,,,0,0,69.635223,7.661858,59.514336,9.385976,0,0,5.249104,3.713578,12.779448,6.796159,0,0,88.697784,8.388304,0,0,0,0,7.117413,17.647533,7.116079,6.262022,,,15.766006,7.422258,,,,,,,,,21.955564,29.288664,49.636501,14.835896,0,0,,,27.552856,16.380957
GHA557        ,0,0,38168.199219,2349.824219,279689.6875,6742.580078,771100,17069.0625,550.624817,191.067154,18001.365234,385.132904,54406.304688,954.379456,109062.1875,1540.545166,160478.90625,2111.595459,26043.339844,695.928345,406.451965,36.153606,439.456207,26.177103,5123.473145,126.359276,243989.9375,6338.936035,104.86599,31.594524,531.240906,37.080112,2954.981445,69.971886,0,0,0,0,1773.762085,49.810879,557.854126,48.688358,1704.182373,53.24614,140.379745,40.947952,1012.702759,52.262325,0,0,1886.602417,130.700424,0,0,225.035797,86.448776,1249.400879,87.856895
GHA558        ,0,0,42523.972656,2410.288818,283677.4375,6774.484863,779654.75,17247.681641,844.607727,182.944138,17926.003906,379.892975,54879.699219,960.022278,106205.101563,1499.078247,155565.6875,2046.114624,25584.105469,683.285034,426.066498,34.370289,348.229645,24.407721,5020.98291,123.588753,237655.890625,6174.293945,163.568649,30.263453,604.44104,36.452679,2812.146973,66.809685,0,0,0,0,1571.413696,46.321178,567.793396,46.733398,1670.10144,51.276417,190.598984,38.994057,1070.220337,51.425461,0,0,1818.468628,123.780434,0,0,222.263443,81.983971,1002.48645,82.548569
GHA559        ,0,0,25875.994141,1606.798584,231989.078125,5510.432129,534524.1875,11829.767578,1033.720581,134.154205,16682.869141,344.291931,25719.345703,457.79422,93766.757813,1320.84668,79948.273438,1055.218872,18972.3125,506.611755,276.583191,24.736965,318.126617,18.765577,2984.408203,74.28965,165624.21875,4303.348633,92.502823,22.12294,375.282074,27.5634,2485.061035,57.512493,0,0,0,0,581.818115,27.564209,405.018799,33.635365,813.730469,32.519558,103.71727,28.462046,686.19635,35.703777,0,0,1202.488403,89.670418,0,0,150.522125,59.927822,704.319397,59.726433
GHA560        ,0,0,28389.205078,1982.243042,265635.8125,6321.887207,650062.4375,14398.358398,1581.610229,188.019669,23359.759766,481.962982,66918.734375,1164.651123,120667.429688,1700.875977,124089.054688,1635.439331,26175.351563,698.932983,446.339081,34.507961,400.755981,24.708916,4234.126465,105.158615,236306.203125,6139.244629,159.61203,30.367453,711.574036,37.713917,5803.688965,120.895821,0,0,0,0,1157.317017,41.768345,551.338318,46.709217,1295.657959,46.602604,231.822906,39.379128,967.121704,49.605507,0,0,1528.458618,122.721176,0,0,192.890839,82.251953,1743.232666,89.294281
GHA561        ,0,0,25654.367188,1581.715942,218053.40625,5197.71875,497944.75,11025.429688,1089.734985,131.338348,16128.594727,333.468323,21725.214844,390.010803,84373.234375,1189.671509,77092.992188,1017.878784,17451.84375,466.296539,279.228485,24.081627,245.926315,17.71409,2718.529053,68.022888,149852.625,3893.805176,57.508369,21.940441,333.573151,27.078608,2195.744873,52.587799,0,0,0,0,541.226196,27.159952,385.446869,33.085423,743.625,31.510046,99.803406,28.100857,605.19928,34.36367,0,0,1075.212158,86.974228,0,0,101.804031,59.525906,628.598206,58.697315
GHA562        ,0,0,22812.322266,1534.288208,203043.59375,4829.03125,483938.5,10716.970703,1114.177612,134.436111,20114.5,409.082489,39059.609375,683.946228,98625.9375,1388.706055,70639.6875,933.88092,16616.423828,444.164856,290.593567,23.946032,236.167297,17.649109,2698.03833,67.537315,142236.21875,3696.033691,106.26812,22.215153,371.352997,27.67911,3778.28833,80.785599,0,0,0,0,1027.39917,32.626167,421.555023,34.484585,714.40033,31.864136,131.825882,28.957809,568.281006,34.354141,0,0,1027.55896,86.86068,0,0,207.639908,60.539948,1045.788086,63.110653
GHA563        ,0,0,19410.236328,1367.181396,174802.21875,4164.536621,410480.65625,9094.501953,1199.519653,125.29158,22581.638672,452.924316,45799.734375,796.238647,98064.367188,1379.537109,62814.472656,830.568298,13822.308594,369.713501,246.765366,21.000933,219.733521,16.139282,2266.259521,57.019688,122142.09375,3174.103271,82.412292,20.470644,417.659546,26.703566,4900.505371,101.08683,0,0,0,0,963.423096,30.137161,368.567139,31.781471,613.359619,28.960564,87.423721,26.553169,464.5625,30.842997,0,0,762.573364,76.925339,0,0,134.290131,55.637115,1578.206299,64.646637
GHA564        ,0,0,30040.464844,2033.403687,260146.3125,6192.568848,656855.375,14547.983398,1831.190674,191.756363,21423.28125,448.711792,75427.140625,1316.026001,102407.976563,1446.066772,148699.890625,1956.477173,26077.304688,696.34906,439.190094,33.949547,409.751038,24.472086,4242.073242,105.254288,239983.53125,6234.728516,131.732574,29.293736,625.689941,36.117897,5321.20752,111.688896,0,0,0,0,892.381836,38.338455,507.345581,45.132725,1361.359375,46.622669,196.798431,38.074493,1052.260132,50.127972,0,0,1765.969849,122.940834,0,0,250.943146,79.816757,1680.594849,86.509544
GHA565        ,1373.718872,3185.585693,30614.816406,2060.776123,261461.5625,6256.384766,664505.1875,14716.911133,1597.033691,189.456772,20331.25,424.919678,76648.25,1329.780762,102996.703125,1454.200317,141314.78125,1860.03125,25922.582031,692.19458,456.725311,34.043236,391.077728,24.222853,4107.276367,102.098404,227088.40625,5899.87793,159.190887,28.861404,573.76001,35.220146,4208.597656,91.049721,0,0,0,0,1085.169556,39.41048,561.676514,44.827457,1309.844849,45.583557,194.594086,37.095627,1037.536987,49.160538,0,0,1725.277344,120.385475,0,0,200.985794,78.802185,1286.17627,81.354568
GHA566        ,0,0,30848.148438,2094.875,262567.34375,6246.167969,660007.5625,14617.166016,1913.916748,193.481522,20593.867188,433.827637,88869.546875,1544.343262,101292.671875,1430.416382,136860.78125,1801.850464,26015.080078,694.689941,447.687897,34.254715,417.038239,24.632824,4087.012207,101.695633,234869.5625,6101.937988,129.374191,29.791296,640.253662,36.602886,4588.059082,98.30584,0,0,0,0,1010.853577,39.7215,541.219971,45.594501,1342.869995,46.614994,174.632599,38.51252,990.038635,49.431736,0,0,1718.633667,122.401497,0,0,189.4216,80.861465,1411.009155,85.215698
GHA567        ,0,0,33145.554688,2050.468506,287213.25,6826.576172,680925.8125,15076.4375,1709.20459,180.255432,15554.604492,334.840698,32006.320313,572.031799,97991.375,1384.379761,135252.375,1780.779785,27122.859375,724.021667,415.719879,34.221725,465.201752,25.040281,4142.540039,102.929802,244675.828125,6356.569824,110.170212,28.493231,536.144104,34.324532,2802.527832,65.89769,0,0,0,0,524.350708,33.495544,529.451965,43.294903,1250.539063,44.17561,171.203613,36.55542,1094.125244,49.919991,0,0,1846.109009,121.954979,0,0,151.259735,77.113396,865.861572,76.516426
GHA568        ,0,0,34725.023438,2089.91748,285582.3125,6799.321289,668511.4375,14804.192383,2073.760254,183.285767,16006.450195,342.976837,29448.595703,528.913147,94668.59375,1338.05835,137786.984375,1813.887695,26920.712891,718.65509,493.414398,34.637672,426.48877,24.506527,4115.421387,102.283752,235655.734375,6122.34375,121.372528,28.851723,508.764374,34.442646,2759.9021,65.320694,0,0,0,0,528.194702,34.082573,493.487915,43.465122,1224.6073,44.197693,183.205017,37.069092,1075.433228,49.9025,0,0,1633.096558,120.947243,0,0,166.06192,78.287766,822.037354,77.577332
GHA569        ,0,0,30973.789063,2012.102539,275451.03125,6562.410156,662217.25,14665.75293,1489.069092,178.017059,15471.486328,333.018951,28859.517578,518.821838,93566.835938,1322.599365,137226.625,1806.496826,26760.101563,714.383606,455.106689,34.294331,382.8797,23.954262,4051.053223,100.761482,233771.5,6073.416016,77.910889,28.35503,537.475708,34.336224,2740.883057,64.8078,0,0,0,0,491.036713,33.806038,512.294739,43.113953,1257.516235,44.249516,167.529724,36.30389,1054.820557,49.041973,0,0,1606.106567,120.060249,0,0,209.774582,77.201775,770.244995,76.028137
GHA570        ,0,0,23702.398438,1652.299072,218843.28125,5216.55127,523497.78125,11596.504883,1268.880493,152.487518,22628.25,459.989014,52095.367188,907.773193,108780.679688,1531.874268,84726.820313,1119.090698,19014.5625,508.192688,362.782837,27.029257,291.46991,19.721107,3069.707031,76.760612,168188.890625,4370.105957,116.64135,24.379324,565.287537,31.262884,5031.897461,104.686646,0,0,0,0,1108.612671,35.236313,489.914093,37.833092,835.315552,35.364937,107.320648,31.618866,718.710327,38.851665,0,0,1122.208252,97.345818,0,0,228.966766,65.865555,1572.722412,73.145309
GHA571        ,0,0,41094.054688,2315.057129,291030.8125,16222.349609,721486.875,15970.803711,942.340088,175.459579,12728.703125,283.20166,26086.458984,472.447754,80100.203125,1135.203369,152294.0625,2003.356323,26103.064453,697.082397,343.485962,33.707455,394.197144,24.264269,4237.426758,105.151909,232947.390625,6052.057617,138.662338,28.217669,497.881073,33.659374,1953.130859,51.863186,0,0,0,0,406.562378,32.44173,548.152893,42.752644,1419.895264,46.100643,118.296852,35.955719,1018.057678,48.232849,0,0,1542.110718,121.002052,0,0,176.830872,75.951607,659.609924,74.640297
GHA572        ,0,0,39182.117188,2081.680664,261119.828125,6210.366699,638766.4375,14131.446289,648.768066,143.921295,13729.18457,292.739777,22593.152344,407.547119,78748.210938,1112.770752,113309.257813,1491.659058,21798.726563,581.97699,366.421722,28.218046,283.464966,20.000051,3543.375,87.858788,190380.375,4946.352051,104.109634,24.007832,379.491089,29.198452,2192.303467,53.532761,0,0,0,0,443.557861,28.463095,402.342743,36.318802,1078.390625,37.662075,154.373535,31.010914,884.075439,41.379017,0,0,1211.482422,99.897003,0,0,231.424713,65.494476,570.138977,63.829041
GHA573        ,0,0,38125.679688,2071.436035,274893.625,14945.614258,664246.1875,14691.587891,937.618896,145.752838,15458.975586,324.941406,27375.705078,488.494781,89276.0625,1259.684326,105044.546875,1383.901733,22551.445313,601.958008,338.303284,28.396341,324.979034,20.634544,3733.881836,92.368294,199184.40625,5174.971191,84.210373,24.448658,410.241791,29.730957,1942.856201,49.544121,0,0,0,0,578.277039,29.39056,463.480865,36.840054,1064.22644,37.431839,152.371277,31.006382,829.442139,40.645344,0,0,1343.526855,102.230103,0,0,134.80867,66.075127,653.190063,65.089287
GHA575        ,0,0,45315.085938,2521.8396,313489.8125,7470.106934,790005.1875,17485.226563,1230.446533,189.402451,13670.522461,304.66394,31864.777344,572.680176,92990.867188,1316.280151,162742.609375,2140.922119,30215.34375,806.501709,512.984619,38.263309,435.709229,26.825743,4894.649414,121.180305,275562.46875,7158.785645,175.638992,31.845392,527.406799,37.287727,2100.436035,56.347153,0,0,0,0,535.718079,37.173767,531.795166,48.348076,1553.153076,51.491978,221.114899,41.24408,1213.530029,56.099178,0,0,1846.52002,134.607864,0,0,252.435852,87.003632,764.790588,84.932823
GHA576        ,0,0,38730.699219,2087.467773,243873.3125,1811.182495,627576.125,13884.929688,610.305969,147.120743,18718.328125,386.406464,33218.273438,587.290649,93362.9375,1316.740845,107725.578125,1419.067017,19662.361328,525.376526,319.665405,27.209221,283.062164,19.728821,3299.811523,82.11776,176318.359375,4581.204102,114.593903,24.2125,446.503479,30.072838,1718.712891,46.039295,0,0,0,0,976.098694,33.772518,414.497803,36.945629,1052.00708,37.594257,132.910965,31.03301,803.067383,40.022614,0,0,1343.144653,99.128456,0,0,169.610229,66.058266,1017.264343,67.385109
GHA577        ,0,0,43661.261719,2477.04541,293466.25,6999.712402,763043.1875,16892.580078,1255.055542,190.996506,15948.942383,346.568787,35367.046875,631.675964,93100.375,1317.848145,175699.140625,2310.044434,27720.259766,740.341614,520.234802,37.165821,438.706818,26.396648,4488.432617,111.545547,254223.484375,6604.665039,132.953445,31.004395,571.498962,37.020424,2034.645508,54.900082,0,0,0,0,701.136597,37.957405,521.299194,47.008823,1683.645386,52.199783,220.57756,39.908527,1232.629761,55.217045,0,0,1751.780029,130.777557,0,0,231.12471,84.687401,868.219543,83.985107
GHA578      ,,,100.783028,359.755676,353.290955,111.512703,0,0,0,0,,,0,0,76.244766,7.765248,158.609772,9.871076,0,0,1.624032,3.741217,5.239524,6.823374,0,0,172.422012,9.65883,0,0,0,0,0,0,3.093947,6.424736,,,16.401731,7.570928,,,,,,,,,0,0,57.314087,15.19793,0,0,,,26.077662,16.712719
GHA579        ,0,0,41312.117188,2353.426758,284507.59375,6790.305176,751158.9375,16621.771484,853.901306,181.756622,15347.692383,332.125916,36982.660156,656.477905,91907.757813,1299.708374,171221.5625,2250.326416,26686.271484,712.494324,424.082825,34.524635,385.726227,24.387844,4485.442383,110.950005,249779.359375,6489.097656,93.998436,28.883774,548.044678,34.850731,1967.11084,52.47121,0,0,0,0,793.62262,36.080872,572.674744,44.023746,1641.608643,49.432301,178.306488,37.058167,1191.170166,52.234585,0,0,1940.366089,124.267715,0,0,202.604782,78.574081,945.984802,78.460457
GHA580        ,0,0,31945.960938,1726.833618,206373,4919.655273,516978.90625,11436.030273,426.917053,120.374367,18168.677734,369.305756,25643.798828,454.172211,81633.515625,1150.210693,83756.445313,1103.710449,15447.037109,412.776306,308.152802,22.15942,209.838776,16.20422,2561.099365,63.878815,135920.40625,3531.881348,84.581039,19.881401,374.642517,25.807411,1613.325195,42.062912,0,0,0,0,799.289001,27.606056,333.098053,30.324276,823.776184,30.337448,98.617744,25.471096,646.530579,32.716434,0,0,861.737305,79.243858,0,0,109.575996,53.966572,834.766724,55.505066
GHA581        ,2892.105713,1881.815918,32316.755859,1656.601563,172056.734375,4070.145996,469647.21875,10387.233398,237.410904,102.891907,14589.12207,298.14624,24558.242188,432.930878,45202.921875,640.623352,85822.695313,1129.101196,12361.461914,330.581482,246.094818,18.606108,153.890762,13.816244,2126.690674,53.161289,107191.554688,2785.737793,66.617706,16.769636,208.831711,21.867876,801.286194,28.951603,0,0,0,0,231.288666,19.219364,239.713837,24.358797,805.887268,26.68737,91.15303,21.24271,567.913696,27.754295,0,0,752.614502,67.13237,0,0,98.428635,45.40654,329.995087,43.608624
GHA582        ,4302.227539,2173.896484,33239.972656,1763.662354,192810.046875,4577.572266,518463,11468.505859,322.218567,118.429283,17563.056641,357.406128,31363.314453,550.638794,52748.328125,747.171753,101872.960938,1339.750488,14450.418945,386.351746,251.540894,21.023891,182.060257,15.579316,2491.018311,62.154724,124945.476563,3246.891113,73.845749,19.157391,298.893921,24.448004,987.441101,32.614204,0,0,0,0,280.81073,22.158739,284.389954,28.128828,921.087341,30.568924,83.639824,24.18856,641.008911,31.607407,0,0,981.482544,77.14962,0,0,135.332291,51.775806,403.776855,49.937592
GHA583        ,1837.807739,1495.809814,25793.787109,1330.533691,147677.25,3491.583252,384669.71875,8503.501953,168.93103,79.709251,15317.553711,306.318207,16460.492188,291.5336,44815.566406,632.503296,52283.339844,689.286072,9321.323242,249.256836,179.858276,14.256662,111.659912,11.402841,1620.342651,40.560467,80230.554688,2085.362549,74.076134,13.633128,198.398605,19.429214,775.220947,27.017317,0,0,0,0,240.376404,16.185369,183.948532,20.375553,545.551086,20.43133,60.607754,17.336637,378.14447,21.285383,0,0,594.26355,53.211639,0,0,102.735916,36.964619,298.900055,35.707321
GHA584      ,,,409.496948,382.167999,141.833908,115.162018,0,0,0,0,,,0,0,42.059944,7.802445,63.059395,9.579827,0,0,13.60127,4.300814,9.474612,7.074631,0,0,108.118454,8.890159,0,0,3.615215,14.299566,11.654857,18.018211,3.840135,7.353004,,,25.577375,8.700507,,,,,,,,,24.705736,30.266262,45.708431,16.974239,0,0,,,43.494495,19.29608
GHA585        ,0,0,28249.560547,1484.190674,163838.828125,3877.928223,430225.03125,9514.373047,411.657471,94.329643,19253.064453,383.988495,20230.6875,357.828125,53182.78125,750.696228,59667.503906,787.024292,10790.779297,288.618835,205.583282,16.475569,141.606079,12.801543,1846.963013,46.314117,93128.648438,2420.439209,72.858505,15.480569,218.431107,20.966347,975.274475,30.626335,0,0,0,0,253.685669,18.256317,248.133423,23.338835,636.472534,23.277737,88.136406,19.636332,445.002045,24.448675,0,0,719.995728,61.382595,0,0,117.577614,42.033192,393.164886,40.817017
GHA586        ,2217.867432,1250.566162,19733.5625,1060.858643,113729.929688,2680.858887,285877.8125,6323.953125,574.230103,68.459213,18379.583984,361.732941,16501.0625,289.913849,40166.265625,566.322449,36867.855469,487.092041,7003.506348,187.427322,116.659409,11.286669,98.229599,10.046546,1153.013672,29.222067,59923.824219,1557.918213,36.546295,11.709597,172.653488,17.893078,719.007385,25.329697,0,0,0,0,671.385559,18.457453,157.878571,17.719624,373.775848,16.540606,38.181892,15.215142,285.488342,17.64987,0,0,375.572296,43.608337,0,0,83.152184,31.768812,310.321716,30.730778
GHA587        ,2668.980225,1122.97998,17506.566406,946.995117,98421.257813,2335.630371,250019.640625,5530.314941,353.364838,57.798866,16206.719727,318.778839,14978.383789,262.669281,34646.746094,488.51474,29127.640625,385.336609,5870.422363,157.157837,101.566254,9.661702,73.241432,9.070905,969.043152,24.636293,50011.015625,1300.431885,38.751133,10.13235,178.37738,16.957628,621.797852,23.485056,0,0,0,0,884.314636,20.272379,96.271973,15.413934,312.078949,14.176468,50.032421,13.040745,242.133926,15.166734,0,0,349.748779,37.414452,0,0,63.663361,27.443035,264.461639,26.723391
GHA588        ,1097.623901,966.719482,11308.235352,731.211792,77628.296875,1818.230713,188769.46875,4180.307617,583.839844,52.191021,16902.449219,330.657166,10494.432617,185.420105,28396.316406,400.599792,20383.566406,270.725861,4505.871094,120.794281,72.204033,8.181082,53.817085,8.471544,705.817078,18.335442,37917.566406,986.332764,28.105053,9.205443,173.064072,16.369783,585.572571,22.64501,0,0,0,0,273.295166,11.761011,98.207275,13.771263,234.260834,12.51544,32.402893,11.99127,155.838043,13.033735,0,0,297.303497,33.04884,0,0,65.109154,25.054848,276.902771,24.323078
GHA589        ,1200.923828,1007.804016,14676.354492,842.158997,86711.375,2030.134155,221420.15625,4900.984863,476.370148,55.87635,16909.175781,331.384674,11270.201172,199.201874,32021.017578,451.520294,25360.779297,335.99115,5064.885254,135.681198,95.237091,8.743639,69.661293,8.702886,835.945862,21.371288,43328.355469,1126.859131,28.999645,9.313078,87.978729,15.771305,548.050781,22.275902,0,0,0,0,186.031067,11.068368,127.177368,13.84331,286.467316,12.977614,28.780586,12.005119,203.590103,13.603848,0,0,339.498108,34.573849,0,0,76.588463,25.175737,236.735153,24.077398
GHA590      ,644.006409,815.011169,8176.509277,604.235229,51154.128906,1206.518311,122149.78125,2714.19751,337.583984,42.154541,9625.920898,190.853027,4975.344727,91.482239,17237.878906,244.630585,15753.271484,210.029587,2957.892822,79.720596,47.366547,6.903217,49.482708,7.992851,456.305237,12.545206,24918.638672,648.776917,39.653618,8.477256,79.572319,15.317908,371.546356,20.275068,0,0,0,0,110.606941,9.877895,52.392342,12.605543,160.492142,11.226332,24.119091,11.164043,109.521721,11.766815,0,0,240.432739,28.559708,,,73.915306,23.075729,158.822464,21.905394
GHA591      ,2964.873047,1132.284546,15286.135742,889.843018,94461.117188,2217.266113,238687.953125,5282.828125,631.217468,60.417976,18561.708984,363.814056,11937.457031,211.282883,33644.25,474.592834,29349.40625,388.352753,5653.656738,151.425598,113.658058,9.72573,78.598625,9.124368,904.869141,23.176628,48198.480469,1253.369873,40.703972,10.287808,104.340218,16.40799,656.068237,23.907284,0,0,0,0,183.092392,12.065078,138.485168,15.270605,313.545227,14.348213,39.133953,13.277025,237.720993,15.220716,0,0,362.102081,37.937241,,,63.146259,27.72967,261.076904,26.673508
GHA592      ,618.868347,934.827515,14229.19043,808.784241,84654.703125,1977.612061,210835.78125,4666.210938,562.350403,53.103466,16415.884766,321.360352,9314.306641,165.557159,29504.583984,416.108398,25843.810547,341.968872,4913.687988,131.56427,94.680214,8.281685,69.074066,8.387924,799.294189,20.367903,41825.289063,1087.795166,21.675344,8.573115,86.355637,15.438214,537.309814,21.89617,0,0,0,0,155.500153,10.111573,109.899879,12.794706,284.261871,12.169908,31.140368,11.13943,188.043915,12.579963,0,0,298.297211,32.503269,,,60.607037,23.336149,208.987,22.286568
GHA593      ,4449.441406,1462.38208,19351.205078,1097.638428,117639.054688,2777.913818,310303.21875,6866.398926,371.325317,75.295784,14043.639648,280.84613,29239.427734,507.413666,32800.722656,464.386505,55055.085938,724.925659,7850.420898,210.088181,144.297623,12.583212,79.637573,10.463204,1288.055542,32.605984,68946.640625,1792.293213,40.144413,12.397288,189.380157,18.489815,611.072327,24.466629,0,0,0,0,707.000916,19.484104,137.743774,18.668695,505.155304,18.692568,51.598,15.865471,341.588135,19.133648,0,0,499.260101,47.207405,,,94.337906,33.518745,260.33963,32.088215
GHA594      ,4760.837891,1753.25769,23148.001953,1305.777222,149720.53125,3541.483643,388135.875,8588.449219,761.842529,95.960281,17693.689453,354.183197,34870.109375,606.051575,42145.46875,596.668213,77610.757813,1020.890869,10799.477539,288.805603,178.274063,15.892622,135.828934,12.340081,1715.627808,43.104195,93052.054688,2418.438232,49.830902,14.275723,210.642029,20.0599,876.449402,28.563923,0,0,0,0,591.755188,19.864832,191.301117,21.222712,671.529846,22.506203,79.14782,17.99663,475.211243,23.527584,0,0,751.495483,58.839073,,,108.121269,38.834095,351.406067,37.4282
GHA596      ,5240.443359,1326.973633,19121.5,1043.570313,111182.289063,2600.325928,294854,6521.404297,524.138672,69.631645,15825.722656,313.113129,27999.181641,485.037109,32762.605469,463.006989,53587.476563,704.983826,7527.415039,201.266342,124.062874,11.2332,92.756668,9.702452,1248.635742,31.324682,65147.167969,1693.540894,45.518738,10.663212,110.46212,16.770262,611.427124,23.651875,0,0,0,0,189.94957,12.514483,128.195969,15.79613,484.885132,16.605747,42.875084,13.434765,301.829285,16.59767,0,0,544.815857,42.233452,,,66.702026,28.968849,241.097748,27.747196
GHA597      ,3390.537598,1496.304199,20666.951172,1151.841675,124135.914063,2905.495361,320638.40625,7093.476563,603.976501,79.288078,16849.158203,334.395752,31702.332031,549.364136,34518.222656,488.380219,63639.496094,836.919739,8681.595703,232.136124,134.165817,12.903788,131.578812,11.006098,1370.737305,34.594898,74312.804688,1931.643677,30.562939,12.790187,174.78891,18.655975,772.013916,26.538437,0,0,0,0,208.674271,14.944055,145.983353,18.993801,547.356873,19.629864,60.558079,16.265135,373.145905,20.101263,0,0,595.005249,49.265614,,,84.621544,34.700436,292.785095,33.344238
GHA598      ,,,100.485573,355.045624,189.348282,108.872154,390.600159,48.244671,55.45454,10.310289,,,0,0,58.056099,7.593683,56.063503,9.302163,0,0,5.909955,3.68116,19.647875,6.834033,0,0,119.455139,8.799316,0,0,0,0,5.11283,17.617245,2.927098,6.145317,,,16.575167,7.245903,,,,,,,,,8.306324,29.038174,39.418125,14.725308,0,0,,,23.531015,16.028332
