SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,82,82erro
AFR305      ,4337.935547,848.882141,2524.084473,474.976746,17537.058594,478.958771,32981.25,696.571228,254.972351,34.423992,6512.46875,124.377136,5331.023438,93.122971,12748.847656,169.324936,7685.68457,99.12056,1124.792603,30.480204,11.674286,6.04125,48.593399,7.747788,156.637314,6.269932,9708.435547,162.197388,40.024635,8.411982,61.935272,15.22505,394.426544,19.591763,1454.985107,23.944731,43.113377,10.813683,68.734795,11.021154,41.514988,11.445984,258.417358,22.338123
AFR306      ,2274.066406,886.208435,2095.725098,500.359833,18944.164063,483.58252,40004.492188,840.830688,189.769501,35.230251,5565.36084,107.818947,3327.075928,61.642357,9463.237305,126.673775,6831.175293,88.550842,1303.3479,35.154438,15.647858,6.782854,42.517033,8.189096,167.133743,6.979704,12009.293945,200.224731,54.178329,9.63527,26.954739,15.772476,188.614365,19.301666,147.284286,11.405703,52.648529,12.100829,76.100143,12.428281,54.608822,12.995811,123.083763,24.693821
AFR307      ,1051.633789,372.35318,679.199219,376.234283,433.948883,47.922874,80.340828,47.544983,19.767319,17.827183,15.949316,11.045552,0,0,7.388659,7.531731,0,0,0,0,0,0,14.406917,7.070963,0,0,0,0,0,0,0,0,4.3674,17.82749,0,0,0,0,0,0,0,0,,
AFR308      ,1040.740479,528.203552,451.641968,362.973419,319.815277,112.124435,227.045074,47.38242,9.73177,16.545103,76.759354,11.342201,113.283028,10.108826,150.270844,8.44133,44.339134,9.410146,20.654781,3.99621,1.324523,4.096855,28.373323,6.921872,15.508644,3.854892,29.304335,8.311286,38.239151,6.463624,0,0,25.111504,17.677116,17.532814,7.416241,11.562881,8.040746,18.018353,8.288515,8.459342,8.572527,45.094925,16.476149
AFR309      ,27872.783203,2036.859619,10350.765625,798.459167,54377.085938,1305.908936,138606.40625,2885.477051,640.551331,67.855286,13103.381836,252.94249,77920.148438,1267.393921,34558.878906,455.25061,41053.070313,517.171082,4191.992188,109.96785,47.33791,8.955721,99.966423,9.108068,625.913513,14.366583,34613.828125,573.730774,24.381433,10.392299,124.162994,16.638292,1117.601318,25.694788,561.717102,14.901917,125.844666,13.092175,339.366638,14.583499,148.521393,14.172818,353.209869,27.775993
AFR310      ,9498.292969,1169.852783,8603.556641,654.059509,53764.289063,1294.546387,137537.203125,2858.615479,305.618073,50.346657,8556.548828,168.018967,31644.6875,519.29895,15149.601563,202.00502,30666.390625,386.762177,4010.359619,105.051826,63.965519,7.800435,97.643272,8.347734,597.089478,13.313386,37310.492188,618.150146,20.652849,8.401673,178.497849,15.557597,638.03241,21.00157,505.11853,12.405201,79.176765,10.371607,231.527405,11.347372,171.273514,11.545571,365.488922,22.81757
AFR311      ,0,0,423.084656,397.335358,193.612671,123.513283,41.457325,52.209431,0,0,0,0,0,0,11.302172,8.091936,0.518138,9.592369,0,0,0,0,20.176691,7.539133,0,0,27.562292,8.245257,0,0,20.219236,14.587299,0,0,0,0,0,0,0,0,0,0,,
AFR312      ,4372.744629,850.046082,1185.971802,453.551636,8960.016602,277.375061,18027.761719,404.5354,290.331116,33.571293,8469.321289,158.92836,842.971313,24.095104,9306.141602,125.585915,4410.184082,58.70982,648.37384,18.460802,14.07691,5.981467,39.336636,7.845385,146.163361,6.337415,5973.755371,100.720917,54.178329,8.913033,94.052757,15.553039,431.718262,20.010925,183.693588,10.821358,37.416424,11.24178,56.578136,11.534333,28.253643,12.044918,223.278427,23.493584
AFR313      ,2031.132324,702.140198,68.158516,405.278503,3637.982666,173.068451,7520.818359,178.919815,67.797997,27.281172,5159.662109,99.758469,1224.268677,28.637802,12357.411133,165.034058,2618.16748,36.954777,276.393585,9.115928,2.587441,4.805487,29.97645,7.266409,91.096436,4.989631,3033.927979,52.425392,46.087849,7.438229,51.786137,14.494547,497.056915,19.774637,122.794701,8.9343,46.082546,9.396785,43.3256,9.560142,11.893332,9.969514,274.181061,20.178022
AFR314      ,5112.150879,1237.717407,8281.422852,701.602905,53616.242188,1286.375854,135101.09375,2813.212402,195.748596,52.367054,6911.006836,134.681473,18997.9375,314.299255,14097.439453,189.057983,25202.751953,317.840973,3741.260986,98.345474,67.906586,9.41751,75.460121,9.438859,526.816467,13.072802,34575.816406,573.131042,34.28236,11.683714,63.674702,17.319752,628.611938,22.395973,175.230118,13.699373,99.365135,14.384316,225.642563,15.444425,139.447693,15.901762,152.570267,29.882017
AFR315      ,10066.138672,1443.525146,9785.058594,771.926147,77529.523438,1845.018799,172908.671875,3595.53833,817.81488,67.084816,10239.46875,196.286926,32937.367188,542.237,21957.945313,291.821838,48446.359375,608.077637,6020.785156,157.475937,81.246895,10.577591,141.212738,9.950044,800.970581,17.775644,50632.210938,838.507568,22.752195,11.290422,155.01886,17.358532,956.920044,24.733988,349.73819,13.977407,102.288284,13.867415,333.962219,15.439079,243.425278,15.715496,362.328766,29.648697
AFR316     ,9414.954102,1374.31897,9481.764648,746.253845,55760.589844,1296.000488,137698.171875,2962.061279,392.916107,56.601189,8041.672363,167.025009,27620.193359,475.133545,17430.619141,240.597061,34526.707031,452.363831,3999.580811,102.202965,82.586006,8.92184,76.646095,9.607781,586.699158,14.34103,38096.371094,697.755066,43.45697,11.226046,120.098557,17.792004,941.167358,26.675705,320.631531,13.533239,,,276.124054,14.657187,162.002243,14.947683,230.688812,27.85157
AFR317      ,11895.598633,1310.977539,3819.242676,596.988525,35644.121094,871.574707,84901.578125,1780.944092,582.517944,50.580441,8952.306641,170.665665,29699.796875,488.976501,12868.048828,172.694382,22618.074219,286.91748,2953.889648,77.791222,49.186115,8.131281,71.898109,8.732136,396.659424,10.495564,27288.234375,452.604858,34.800865,10.239633,148.188995,16.639826,710.288147,22.295195,573.715149,14.876529,53.347355,12.826017,160.470322,13.401062,109.635796,13.858438,448.593353,28.146912
AFR318      ,16777.833984,1376.6875,4616.924805,551.999329,31547.603516,770.850952,71656.8125,1503.454224,681.872681,51.70435,9759.902344,189.04425,46546.160156,759.43042,25916.912109,341.691956,27944.144531,352.85553,2654.760742,69.851639,37.487091,6.567182,69.873611,7.762197,365.10495,9.080834,21070.839844,349.768555,17.166698,7.797642,60.668911,14.708793,1056.267578,24.207609,415.15271,11.16275,83.016182,9.77579,215.277252,10.61778,92.382721,10.478263,427.864929,22.198721
AFR319      ,6007.040039,1124.304932,5369.04248,599.978882,46595.351563,1124.845947,104829.8125,2189.722656,437.797913,48.848511,6846.775879,133.285889,17144.267578,286.362946,13676.334961,183.257492,20415.193359,259.457336,3715.667236,97.552826,59.040756,8.551517,92.798729,8.963382,452.945282,11.505123,34267.839844,567.96283,26.917202,10.381727,64.871338,16.381256,630.754944,21.828453,149.35437,12.103362,83.761612,12.88378,170.806854,13.511129,172.790314,14.214916,147.350632,26.494661
AFR320      ,3471.75,837.839844,1903.983398,473.342621,13652.109375,372.676239,26974.373047,586.527954,314.336151,36.528152,8537.073242,160.390427,4519.978516,80.220055,15325.618164,203.688293,8036.491211,103.490356,1030.021362,28.039995,20.576317,6.080175,35.871819,7.803508,164.976013,6.465134,8647.670898,144.717499,48.840473,8.701495,68.689117,15.279037,433.868652,19.910803,153.569229,10.383507,42.002953,10.932956,76.48243,11.263745,46.484501,11.675588,214.054489,22.688164
AFR321      ,5571.370117,1383.286133,4948.494629,685.354675,52525.09375,1279.712524,109428.335938,2293.505859,746.089905,64.754311,8652.333008,167.413605,29067.726563,477.964294,18038.582031,241.251328,34865.191406,438.834686,4372.847656,114.903519,72.887726,10.480785,96.553535,10.051145,529.265503,13.621998,36484.074219,604.801208,42.475109,12.65082,166.015884,18.523441,771.35437,24.009422,1128.686401,22.67016,73.872833,15.873908,252.826141,16.855904,175.02948,17.392597,364.498413,33.384232
AFR322      ,19631.599609,1722.744507,6198.674316,693.43396,38189.246094,930.234253,86630.882813,1804.273926,775.577637,65.18438,12994.541992,250.837402,58539.890625,955.168152,35893.539063,472.759552,32536.371094,411.418335,3178.261475,83.761749,51.285995,8.80775,71.057915,9.055118,434.294525,11.42907,24987.029297,414.710815,35.309414,11.083713,106.112907,17.105404,1162.896729,26.516022,525.303406,15.35531,97.600067,14.0306,261.421936,15.065001,110.647018,15.028559,584.843201,31.480896
AFR323      ,7186.978027,1216.078491,5364.241699,623.195984,43590.097656,1074.885254,93000.96875,1948.760864,593.145508,54.307247,7798.840332,150.853867,24673.873047,408.146088,16372.931641,218.470764,27910.673828,353.1297,3494.747559,91.879707,45.666885,8.775739,97.636154,9.185479,411.583313,11.012975,31274.511719,518.519836,33.832516,10.889491,130.993713,17.018826,602.814514,21.883593,1327.588867,23.706495,64.532516,13.788145,205.262115,14.375429,126.767647,14.815697,312.904755,28.613646
AFR324     ,0,0,577.903625,454.196716,473.982849,139.753159,487.47345,61.698711,0,0,216.030914,16.777004,0,0,289.671875,11.026217,225.053207,11.849881,0,0,0,0,18.769035,8.363056,0,0,186.017487,10.281422,0,0,34.216358,16.404984,0,0,0,0,,,0,0,0,0,,
AFR325      ,1200.410522,549.25592,137.511917,367.359161,627.384033,116.441246,896.091919,66.601875,9.407377,18.491276,325.459686,15.475729,105.721481,10.363583,576.50769,12.74427,547.74469,13.145724,36.223518,4.37288,0.338832,4.127589,30.416016,6.982904,15.508644,3.96695,222.070419,9.7508,30.42765,6.601592,0,0,39.355515,17.750034,24.229523,7.63668,15.087268,8.211223,27.422558,8.474111,11.697902,8.936728,47.388714,16.966303
AFR326      ,1271.669312,537.509033,451.641968,365.463806,603.828369,116.14753,833.259705,65.3041,1.946354,17.841619,233.757843,13.952127,310.443085,12.785592,476.086212,11.644279,256.001678,10.723445,52.6464,4.336112,2.895469,3.973934,26.821909,6.904797,13.508254,3.71759,158.515869,9.070843,30.223064,6.174787,0,0,34.135773,17.591801,21.065382,7.179982,14.24238,7.800617,19.139721,8.034592,7.538027,8.348899,33.333153,15.877853
AFR327      ,4082.483643,862.535767,1103.036865,468.674255,8140.110352,265.737549,16974.482422,370.314667,131.566086,34.122787,7882.233887,148.719589,2290.157715,45.61525,14416.881836,191.001587,4433.412109,59.125195,598.752502,17.309761,13.846851,6.190266,34.786743,7.972004,117.944992,6.279985,5297.634766,89.650505,60.16021,9.37542,84.476776,15.817093,405.042542,20.078421,238.44899,11.651285,46.565067,11.913077,44.960773,12.193509,14.642008,12.748561,246.349884,24.86272
AFR328      ,3934.526611,826.343933,1355.709106,460.352356,9615.427734,286.655518,19740.871094,425.946442,165.915863,32.244938,6599.949707,125.705963,1419.38855,32.031033,9499.063477,127.054016,3928.62793,52.831635,681.324402,19.348543,21.077984,6.228002,27.683508,7.959022,105.75309,6.157498,5963.862793,100.588394,71.735199,9.377379,62.01796,15.690611,200.344437,19.234194,129.14003,11.091833,38.076767,11.808596,52.445744,12.100613,26.885515,12.672172,122.468018,24.085415
AFR329      ,11972.246094,1195.270752,4528.799316,560.439148,25604.367188,638.91217,60254.679688,1269.128906,338.140533,45.97773,9253.672852,179.22641,23120.802734,381.759674,11787.128906,158.062988,17862.277344,227.081345,2301.631592,60.829838,47.805054,7.512425,76.2444,8.542934,326.48465,9.238276,21978.896484,364.836334,43.503571,10.008172,149.072647,16.485508,601.736511,21.450237,204.606598,12.026839,51.640778,12.549222,129.614182,13.071943,92.99633,13.609894,283.861176,26.437347
AFR330      ,2697.057617,752.455505,3629.658936,471.365356,23666.458984,597.298767,51534.207031,1087.921021,203.718384,33.971058,7270.442383,137.649231,3846.721436,69.259857,16699.78125,221.602203,7508.019043,98.445969,1421.025635,37.956566,22.794123,5.622067,37.888653,7.393203,233.573669,6.800594,13011.329102,216.648621,27.898212,7.37837,25.798498,14.330562,368.860809,19.050039,218.520813,9.248694,48.303398,9.255489,83.032242,9.535102,62.007252,9.897867,198.046753,19.419241
AFR331      ,4526.586914,948.958374,1030.946533,491.373077,10932.401367,320.712555,26261.111328,559.737793,233.886871,37.584282,5587.262695,109.284515,10961.426758,185.612228,12120.926758,162.1483,9687.935547,123.984955,1013.248962,27.74766,15.98669,6.721579,64.210953,8.355095,159.649124,6.915219,10869.836914,181.426376,67.402077,9.988972,77.021309,16.160524,574.948669,21.267881,141.107712,11.815984,38.526848,12.568587,80.611099,12.968588,33.111481,13.471503,286.870087,26.417562
AFR332      ,8276.533203,1129.466309,2099.969238,543.696045,23811.585938,600.401001,52770.210938,1118.391235,481.842072,45.82399,8830.450195,167.501541,21814.482422,361.104858,15590.799805,207.574081,18096.289063,230.340729,2062.610352,54.690983,33.382729,7.392598,55.240585,8.423374,283.301117,8.629747,18528.431641,307.854614,44.104137,9.933946,116.681984,16.304653,550.548828,21.123734,251.974899,12.213917,51.543343,12.500507,142.755615,13.061044,83.699524,13.504115,280.167633,26.274979
AFR333      ,3065.782715,944.33429,3209.998779,525.685669,21901.359375,548.24707,47187.964844,988.378235,131.24205,37.031189,6139.668457,118.228256,2645.739258,51.523746,13361.683594,177.340897,5948.895508,77.780037,1263.748779,34.175755,22.124191,7.058468,43.543091,8.425801,192.466125,7.481185,11497.668945,191.81337,69.152657,10.11097,52.26442,16.329571,399.259064,20.353777,214.482864,12.263784,50.471607,12.735409,91.907356,13.103396,56.308979,13.652167,301.782257,26.753546
AFR334      ,2377.054199,880.652222,3356.71167,514.271179,21520.410156,540.468445,46766.03125,979.528198,123.464729,35.404305,6317.564941,121.216049,3826.768066,69.589691,14935.504883,197.7827,6700.333496,87.015945,1310.173584,35.280106,13.139123,6.558713,44.085522,8.062856,208.43013,7.294717,11743.180664,195.816528,42.02668,9.220877,33.857346,15.662732,327.378815,19.624956,198.808548,11.222006,53.606495,11.656565,89.616028,11.96168,44.204918,12.494943,188.723602,23.998585
AFR335      ,3120.64502,742.324158,4392.545898,484.50354,27876.214844,670.75415,62225.574219,1296.602905,189.120728,31.038261,5998.079102,114.852486,4040.800781,72.202118,10352.115234,138.115158,8797.046875,112.764969,1640.269043,43.59201,20.391499,5.557423,47.714268,7.338857,241.485336,6.83459,14474.925781,240.805847,15.027837,6.867086,0,0,176.925079,18.12241,122.42627,8.127718,44.175518,8.528149,98.272644,8.925343,56.758553,9.192993,110.101891,17.586678
AFR336      ,2808.564697,878.962036,3515.429688,513.113586,23842.402344,590.170898,51574.929688,1078.148315,192.364639,34.590618,6735.583008,128.427414,3098.269531,57.950745,10311.80957,137.650864,6614.273926,85.852402,1365.312134,36.692863,24.39587,6.576622,48.076271,8.058633,232.899384,7.584341,12423.660156,207.035904,46.366833,9.217113,86.840088,15.690859,458.07428,20.22147,292.119629,11.632458,44.585892,11.537925,86.523766,11.891481,56.814396,12.415065,205.855392,23.897488
AFR337      ,9699.931641,1148.768066,4339.433105,564.639648,34751.710938,822.589783,72516.085938,1509.268433,783.975403,48.943615,10871.583008,202.80127,25953.023438,424.943054,19120.494141,252.335938,26047.472656,327.758209,3046.001465,80.041855,51.037647,7.488916,83.471802,8.330182,387.903229,9.918912,25036.951172,415.331726,37.253922,9.158903,137.812759,15.859159,666.796936,21.510033,190.91658,11.003174,57.779209,11.415201,193.109711,12.228846,127.450905,12.575263,235.648102,23.946806
AFR338      ,5895.099609,1003.80249,3270.653076,529.896912,27613.480469,668.74408,63259.394531,1318.513916,359.102295,39.874329,7426.826172,141.031143,15933.977539,263.292633,11161.835938,148.757187,14608.748047,185.128906,2253.54541,59.533596,51.379181,7.057,68.554909,8.206268,266.164276,8.079432,20031.580078,332.645813,38.908707,9.17134,75.608147,15.597439,465.885468,20.259449,132.460495,10.748561,59.286926,11.411492,118.533745,11.870772,95.537514,12.390244,131.282852,23.405373
AFR339      ,4437.250977,944.50885,3209.998779,512.762817,21557.085938,552.717773,47401.25,992.903137,98.188484,37.63929,8011.873047,151.439362,9652.038086,162.47493,24897.132813,328.254486,6998.314453,90.838211,1288.144165,34.698395,23.847355,6.47701,56.819691,8.042606,199.04483,7.084106,10579.988281,176.603622,50.703274,9.139272,54.4828,15.529005,509.879395,20.521006,437.365784,12.728724,60.961414,11.618286,81.952843,11.869883,45.348389,12.357312,293.006683,24.394093
AFR340      ,8522.539063,1105.813965,3236.167969,549.329346,29518.738281,711.771729,61169.910156,1276.083984,579.388916,45.619202,9494.510742,178.234634,21099.220703,346.715363,16489.064453,218.101227,21190.898438,267.212891,2487.958984,65.644104,32.543495,7.391309,54.43174,8.346867,323.400116,9.098244,20821.857422,345.72226,40.650875,9.705521,107.292587,16.114431,546.39447,20.983429,159.425186,11.475286,62.797134,12.101779,168.832764,12.79984,99.08152,13.179144,242.197998,25.372919
AFR341      ,7666.599121,1243.466309,4701.816406,626.667297,40237.074219,962.242676,93399.375,1941.169434,301.153046,47.694267,7247.0625,139.863174,20592.892578,339.540222,15613.672852,207.24707,16629.869141,210.82695,2652.227295,70.100052,49.653671,8.603001,75.183258,9.198313,342.479218,10.169721,29877.388672,495.453491,40.222618,11.353748,174.744156,17.573364,449.791046,21.269171,213.895264,13.542524,73.621605,14.224913,160.64122,14.828258,126.997597,15.464988,304.635651,29.745825
AFR342      ,2089.36084,832.264709,6572.171875,561.14563,35697.84375,837.060669,81158.15625,1686.062988,214.848083,34.927288,5677.956543,109.68235,2912.075684,54.92244,10439.734375,139.320023,10916.863281,139.173691,2048.510986,54.230938,39.386597,6.686583,58.963573,7.961472,296.961853,8.310109,16796.902344,279.208313,42.212479,8.646743,23.022114,15.081076,163.66069,18.783215,102.337791,10.025655,46.299809,10.709816,135.315109,11.262028,77.309799,11.667187,112.619873,22.075119
AFR343      ,5476.378418,1090.983276,6924.696289,622.56134,41901.527344,1004.276672,98269.976563,2038.755981,168.579254,44.3134,8735.849609,165.825714,22747.628906,375.543304,26223.333984,345.790649,17528.773438,223.359955,2601.769531,68.576508,31.269106,7.451387,61.03294,8.38361,386.474396,10.050593,20969.902344,348.164581,38.642727,9.722194,101.07003,16.081364,538.660706,20.932348,644.3927,15.068005,76.608612,12.341337,179.505371,12.941816,88.094376,13.206777,395.800171,26.549074
AFR344      ,11114.713867,1261.88147,7143.14502,643.495605,47328.109375,1111.175537,106446.007813,2209.371094,460.415497,49.728569,8587.405273,163.470932,25218.316406,414.038788,18968.433594,250.878662,22454.101563,283.383759,3154.638916,83.045502,45.242844,8.386868,92.331367,8.989135,434.727081,11.23221,34591.050781,573.305847,30.296999,10.416752,110.199982,16.572195,557.549927,21.369783,224.94165,12.456503,76.484802,12.969725,180.410767,13.648406,118.908989,14.060185,227.292267,26.956903
AFR345      ,1456.6698,441.502808,1147.865723,446.901978,751.015442,58.651985,231.446014,58.314827,52.172764,25.620607,12.064226,15.950788,0,0,12.125634,8.859737,6.273425,10.183731,0,0,0,0,19.702055,8.235781,0,0,33.724323,8.958357,0,0,49.40435,15.833766,1.81533,19.270397,0,0,0,0,0,0,0,0,,
AFR346      ,7802.913086,1091.272583,5372.714844,584.979004,35601.933594,844.687378,80879.398438,1680.931763,258.924652,40.254799,6604.45459,126.629257,16864.878906,278.359039,10632.712891,141.952164,14292.859375,181.249405,2298.223145,60.75811,33.16515,7.547144,59.702259,8.548112,306.276398,9.03282,22418.238281,372.10202,48.833603,10.145324,60.56781,16.190447,271.89093,19.816397,145.822647,11.888947,64.331741,12.637889,157.02861,13.25955,100.912704,13.71396,115.386314,25.927189
AFR347      ,4213.119141,924.269653,5628.667969,557.330322,35315.515625,855.489685,80903.625,1681.221069,173.549881,39.074654,8345.892578,157.416962,17357.367188,286.262207,25080.962891,330.605713,13307.930664,169.053513,2090.326172,55.273781,40.043728,6.449975,62.064838,7.803362,319.905121,8.448657,17358.585938,288.460724,35.393536,8.146988,80.948814,14.986563,528.246704,20.196587,625.936584,13.553976,68.049614,10.272203,149.702698,10.730818,73.788918,10.950648,362.613922,22.371752
AFR348      ,1283.703979,839.708191,3062.593018,495.695648,15520.913086,406.026184,34546.816406,728.376831,67.149208,30.845217,2814.30542,59.370766,3956.224121,70.970901,4190.228027,58.394691,5132.516602,67.453476,946.276306,26.016558,22.332079,6.389656,61.754551,8.113906,174.618347,6.908406,7666.299805,128.620529,57.693504,9.38121,14.878555,15.565749,266.653168,19.45949,104.590042,10.984356,46.420509,11.708493,80.611099,12.132612,31.073423,12.633047,106.929634,24.075262
AFR349      ,8736.229492,1146.872314,5998.447266,607.321594,38398.109375,912.015137,92765.085938,1925.42981,422.593842,44.312931,8173.207031,154.664413,26117.072266,427.507751,12530.729492,166.640289,17582.064453,222.209808,2647.489746,69.764656,46.996906,7.510668,68.02552,8.404677,381.257874,9.961884,29680.701172,492.063354,29.258873,9.489019,117.756126,15.971656,483.503998,20.484177,280.513947,11.76717,57.657413,11.730636,158.931686,12.386315,99.954865,12.791369,223.139313,24.565607
AFR350      ,16602.859375,1370.277222,6277.325684,592.648071,34329.234375,838.300903,81495.289063,1706.429443,394.136658,49.265133,9859.791016,191.091599,45836.496094,748.116821,25298.935547,333.680054,21109.556641,267.825439,2442.505615,64.374107,31.788561,6.587494,62.607838,7.805073,349.866028,8.917447,22129.980469,367.274872,37.978767,8.00153,80.710228,14.878407,723.78479,21.459154,470.070099,11.804316,74.132797,10.043931,195.398453,10.82048,92.63398,10.809466,294.971527,21.523888
AFR351      ,934.057312,745.864258,6216.132324,534.640564,36093.492188,852.74762,83966.695313,1743.8302,216.694077,34.645554,7227.251953,137.108887,5616.541016,97.604713,16909.419922,223.429611,12191.208984,155.038269,2153.64917,56.871597,33.729141,6.039105,45.128582,7.442551,316.623596,8.09833,17757.134766,295.016205,18.654604,7.07372,23.55945,14.133912,317.747772,18.691502,238.936035,8.972686,66.673645,8.807066,136.985352,9.269257,81.96907,9.481787,202.292709,18.443054
AFR352      ,1113.30896,795.108215,6742.401855,555.908142,36493.15625,859.637939,83719.429688,1738.787476,217.667236,35.613895,6933.314941,131.982162,5443.045898,94.796852,14264.883789,189.04718,12979.570313,164.846909,2194.143311,57.939831,46.974373,6.344,46.628281,7.642108,336.515106,8.606876,18467.386719,306.766785,26.354513,7.748355,45.711338,14.601752,351.731232,19.093576,174.894669,9.343725,55.738403,9.62717,142.362823,10.156499,80.098518,10.441624,200.096512,20.190968
AFR353      ,20485.1875,1838.868164,12478.060547,876.621033,60984.730469,1463.617188,147896.234375,3081.96167,305.256836,69.055023,12171.676758,238.61293,70826.859375,1154.298096,30299.691406,400.461578,38186.933594,482.117676,4268.653809,112.108032,47.242603,9.816567,82.889511,9.567126,634.639709,15.02265,35870.855469,594.61145,20.24449,11.602564,138.573456,17.625374,745.970337,23.321548,786.286987,18.093967,110.696465,14.523728,354.579834,16.134443,159.434143,15.821096,433.409973,31.335649
AFR354      ,3891.193604,1446.374756,10421.529297,836.184082,73022.039063,1732.950806,174409.015625,3632.447021,504.370911,69.226067,9657.623047,187.806137,29900.625,495.352051,20269.330078,270.861755,42393.386719,534.9375,5375.052734,140.955948,74.603249,11.3851,112.182388,10.477224,787.742798,18.148897,47691.742188,790.061096,23.157831,13.06097,131.261017,18.652599,625.704041,23.226782,226.236877,15.32653,101.863556,16.188786,346.308502,17.764231,220.854996,18.09704,299.494965,33.806744
AFR355      ,1772.369019,739.380005,1663.286255,437.802429,12924.21875,353.014313,26472.880859,562.804626,158.627838,30.65016,6514.106445,124.061653,3937.880371,70.643349,13833.0625,183.351746,6273.410645,81.561829,887.961487,24.246866,28.739075,5.141032,46.214569,7.272966,183.249237,5.971107,8225.657227,137.672104,35.821301,7.053205,46.390396,14.236204,978.118408,23.253483,116.16301,8.363003,42.292625,8.76618,64.759026,9.013176,35.121624,9.376563,296.63089,19.17436
AFR356      ,1036.274536,414.025818,867.762329,418.839111,512.79895,54.956387,197.374313,54.605232,30.81727,23.039732,22.106697,14.333918,0,0,9.313627,8.359756,18.379955,9.852547,0,0,0,0,22.995092,7.797706,0,0,25.299641,8.477991,0,0,38.920788,15.048685,0,0,0,0,0,0,0,0,0,0,,
AFR357      ,5253.0625,1234.428101,10169.564453,758.980347,57354.011719,1334.532837,137863.6875,2857.043701,268.817505,52.954582,8031.808594,154.833649,23925.851563,393.844177,18318.488281,242.768982,29432.617188,370.598419,3850.747803,101.175331,63.169327,9.338233,85.298889,9.3754,569.893921,13.776165,33200.925781,550.416138,38.212524,11.439653,86.781853,17.243279,353.271484,20.861681,235.946487,13.662925,82.956993,14.249023,262.553925,15.379869,149.407135,15.602037,240.304108,29.51309
AFR358      ,3329.838867,974.809204,10864.338867,704.616882,61089.207031,1403.643433,147822.234375,3057.718018,300.496613,44.254978,7265.623047,138.638626,17152.847656,283.053345,14623.770508,193.837967,28206.451172,354.635132,4005.494873,104.864639,56.383858,7.686833,75.69648,8.176198,580.709473,12.99674,33840.859375,560.778259,20.90724,8.470715,51.678448,15.021906,289.083313,19.086241,119.73291,9.648215,86.303429,10.352826,254.084961,11.540098,150.523911,11.517668,124.053833,21.347351
AFR359      ,2833.203369,795.755676,3144.792969,477.592316,21807.697266,535.497681,51727.511719,1080.910645,169.156403,32.251373,3530.115479,71.555779,10524.34668,175.916519,5610.006348,76.625359,10188.680664,129.997406,1452.201904,38.776764,18.524012,5.764402,47.650051,7.526605,232.275085,6.916872,12539.405273,208.874893,26.066944,7.535988,10.92185,14.381829,296.148041,18.78821,101.926445,8.763386,40.102383,9.331524,103.796753,9.759466,46.882313,10.079752,103.113007,19.242262
AFR360      ,1892.606079,425.63092,1050.057007,434.254272,682.980896,57.971306,428.463928,57.874981,23.007862,24.308243,22.697104,15.341303,0,0,13.42448,8.746125,9.901545,10.046412,0,0,0,0,20.916063,8.001869,0,0,15.161898,8.660769,0,0,49.679367,15.434662,14.373723,18.96764,0,0,0,0,0,0,0,0,,
AFR361      ,8857.980469,1234.854004,4082.313232,592.351624,30468.660156,735.932861,66331.351563,1383.521484,429.708923,47.199032,8763.935547,166.008865,25554.896484,419.016388,16567.482422,219.393967,21803.351563,275.049286,2442.012939,64.564995,53.192379,7.939501,89.617332,8.793852,359.958527,9.945918,24449.675781,405.71521,44.151569,10.410919,121.390457,16.64893,1235.583496,26.822929,161.708984,12.23531,60.391739,12.992295,167.823929,13.672207,98.528793,14.100368,350.073517,27.63221
AFR362      ,1175.899414,702.328491,533.234192,411.903809,1391.979126,138.795303,1724.546387,72.80603,20.436716,23.035318,370.696564,18.439035,364.914124,15.709392,844.349365,16.274433,320.721008,11.844608,73.4953,5.83347,7.608309,5.423144,41.844753,7.663762,29.106806,5.154789,823.495789,18.235718,57.637707,8.530045,0,0,49.317127,18.516413,33.700275,9.894567,12.938841,10.744242,25.664047,11.018469,6.895899,11.531137,56.271042,21.849672
AFR363      ,5148.233398,967.642151,1169.653442,482.13443,12338.100586,360.256866,25119.076172,536.31543,43.792961,35.693424,8249.686523,155.583557,9329.81543,157.26329,21704.105469,285.821716,6527.762695,84.950096,887.1073,24.440125,16.725956,5.953056,45.283726,7.790418,180.799332,6.618334,7652.904785,128.317078,51.779083,8.631695,85.959145,15.333598,1378.770264,27.642214,475.531464,12.583841,55.15905,10.996867,71.206902,11.203039,37.020088,11.607603,552.071167,25.499544
AFR364      ,8829.118164,1088.771484,4098.427734,535.471313,24712.298828,605.384094,53191.488281,1111.770874,438.121552,41.402428,8474.40332,159.726151,23660.859375,387.83316,17356.023438,229.298004,16526.054688,209.042053,1911.020508,50.675747,28.247578,6.513775,64.646164,7.927158,284.859741,8.053765,18413.794922,305.903656,37.549034,8.474536,68.306442,15.126842,1045.190186,24.302496,141.328781,9.997337,59.755688,10.535729,135.391495,11.063013,63.281361,11.331475,307.827667,22.657206
