SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,27,27erro,28,28erro,29,29erro,30,30erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,41,41erro,45,45erro,56,56erro,58,58erro,71,71erro,90,90erro,82,82erro
ACC586      ,1377.026489,575.966064,339.489624,379.322723,1092.458618,126.01136,1892.871216,73.076736,42.461498,21.098906,1812.147949,46.794529,469.450592,16.035686,1107.523071,19.611401,445.060272,12.453923,74.480095,4.994685,12.196524,4.554973,13.631999,7.093221,19.435854,4.313103,423.217621,15.512013,0,0,47.161034,7.295818,0,0,21.810434,17.970032,0,0,38.463699,8.390431,24.022999,9.058393,28.047413,9.331592,0,0,15.315992,9.825983,0,0,45.769482,32.813801,0,0,0,0,0,0,0,0,41.119854,18.561287
ACC587      ,0,0,706.634094,385.580231,3297.377197,154.340027,6069.956543,154.500137,60.894798,21.441538,1632.291748,38.401875,1147.413208,26.359634,2749.34082,42.86467,2933.890869,41.688831,199.592056,7.226045,8.178162,4.295243,12.510165,6.94108,35.132076,4.163858,1546.105591,42.742264,0,0,38.173813,6.827203,0,0,51.361984,17.889204,0,0,54.375767,8.048991,28.824554,8.647985,50.853004,8.904917,0,0,3.963739,9.331969,0,0,0,0,0,0,0,0,0,0,0,0,54.15398,17.599308
ACC588      ,792.636353,614.850037,1042.360352,407.956116,3391.115234,160.156418,6423.163086,162.700806,40.094097,22.926281,1685.142578,39.779137,752.632385,20.702484,2508.981445,38.543381,2066.847412,30.932583,200.315231,7.593028,5.452108,4.902327,11.237192,7.295696,29.579285,4.687532,1598.192505,44.214966,0,0,48.532166,7.845397,0,0,48.922878,18.277294,0,0,65.988358,9.231578,24.852016,9.918825,40.927418,10.405716,0,0,19.73612,10.88692,0,0,22.205589,34.378532,0,0,0,0,0,0,0,0,64.38517,20.130787
ACC589      ,0,0,1881.451172,440.369598,11889.387695,323.747711,20941.300781,477.198059,111.42379,28.703724,2993.026123,64.5952,2827.744873,54.731693,5799.524414,85.160965,6925.867676,93.271782,831.562012,23.29212,40.616455,5.536148,21.824354,7.449245,111.921509,5.657594,5964.831543,156.843399,0,0,63.604984,8.194577,0,0,256.311432,19.316013,0,0,106.161499,9.716682,35.36129,10.297029,65.260811,10.862847,0,0,31.484406,11.144152,0,0,0,0,0,0,0,0,0,0,0,0,157.871719,21.198233
ACC590      ,834.276794,615.240906,1268.521484,411.571655,6462.331055,210.553329,10798.264648,255.936584,37.040882,23.502131,1723.078979,40.577816,745.223633,20.611212,1337.905884,22.874832,3557.089355,49.653027,424.377594,12.840848,4.200703,4.954655,16.4443,7.302012,70.809662,5.00668,3104.476074,82.830063,0,0,48.011269,7.728268,0,0,99.780357,18.351761,0,0,51.249649,8.917809,25.085964,9.625604,55.695217,10.172154,0,0,16.278399,10.596355,0,0,0,0,0,0,0,0,0,0,0,0,86.09024,19.769936
ACC591      ,160.145432,559.257996,1738.819702,403.880585,3645.690674,161.575897,7122.138184,177.115784,49.38784,23.512075,1719.850586,40.527409,2248.01123,44.668312,4566.177246,67.852882,5429.198242,73.799622,252.842239,8.487756,9.734042,4.46574,11.944621,7.034057,51.331139,4.376634,1901.991699,51.819489,0,0,39.725979,6.914385,0,0,84.480186,18.012259,0,0,68.22702,8.179668,24.377321,8.728474,57.793156,9.258571,0,0,10.256491,9.628376,0,0,0,0,0,0,0,0,0,0,0,0,69.927521,17.74962
ACC592      ,0,0,367.048798,439.544006,3211.118408,174.751053,5369.501953,144.098663,63.909393,29.874447,1560.239746,46.905025,13095.907227,230.978348,10932.163086,156.533478,3849.789795,53.789024,278.307983,9.560695,9.10618,5.397223,19.952171,7.62019,92.005455,5.691253,2401.224854,64.820717,0,0,51.139866,8.678664,9.680778,15.397775,112.303635,18.870123,0,0,210.594849,11.136755,65.168564,11.299192,44.877651,11.558265,0,0,18.414871,12.039995,0,0,181.214996,52.795994,0,0,0,0,0,0,0,0,121.965416,22.807205
ACC593      ,0,0,1798.709473,442.891632,9059.969727,267.157166,22690.179688,515.510193,271.313446,32.752289,2030.573975,47.711708,3569.80249,67.317986,6667.447266,97.421349,23567.121094,311.363556,1197.082275,32.826756,34.568684,5.582678,36.353958,7.445307,136.342361,6.011168,7159.269043,187.796494,0,0,56.373371,8.068635,0,0,280.135284,19.42672,0,0,94.935074,9.56344,41.262386,10.22124,161.384537,11.265938,0,0,38.09594,11.06241,0,0,0,0,0,0,0,0,0,0,0,0,127.866203,20.934681
ACC594      ,356.675232,561.33728,1937.630737,408.19635,11860.517578,319.526459,21664.146484,492.219574,109.429764,24.225286,2101.295166,47.473511,1488.100342,32.225529,4778.966797,70.776299,4502.191406,61.838554,820.279968,22.851772,24.621487,4.781867,15.937404,7.015949,81.732796,4.731796,4299.494629,113.647728,0,0,42.429428,6.89375,0,0,107.299881,18.060957,0,0,76.583794,8.044975,28.162464,8.552803,64.853828,8.839815,0,0,24.773371,9.247491,0,0,0,0,0,0,0,0,0,0,0,0,78.8992,17.549072
ACC595      ,466.252319,623.584045,2463.541748,431.245819,11114.051758,303.547729,21120.966797,480.752289,185.204407,28.57189,2306.681152,51.809532,2887.368164,55.627789,5646.314941,83.08326,10503.697266,141.273376,817.583313,22.883011,28.188166,5.216668,23.267183,7.272179,109.596024,5.387456,6036.816895,158.680573,0,0,57.580959,7.583112,0,0,163.4534,18.528532,0,0,86.114647,8.754722,35.621124,9.307596,92.334175,9.951652,0,0,29.339611,10.125196,0,0,0,0,0,0,0,0,0,0,0,0,99.115486,19.09033
ACC596      ,0,0,0,0,146.718948,110.37146,17.768684,45.251766,0,0,0,0,0,0,3.255559,7.284918,0,0,0,0,0,0,2.840456,6.927169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ACC597      ,0,0,282.152466,355.464325,211.629074,108.924255,51.897568,45.268669,0,0,0,0,0,0,1.407731,7.200869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741381,17.688871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ACC598      ,36.135128,523.808533,674.866272,382.761078,3323.374268,154.432205,4956.400391,131.351929,51.194714,21.107397,1292.546509,32.29525,1509.282349,32.260635,3555.54541,53.899437,2719.7229,39.038391,214.626923,7.567226,23.842611,4.400793,12.213623,6.965528,41.858555,4.194758,1722.856567,47.237926,0,0,49.042408,6.819711,0,0,96.000107,17.98966,0,0,57.134575,7.92101,30.566135,8.499744,27.522928,8.907149,0,0,16.470881,9.360553,0,0,0,0,0,0,0,0,0,0,0,0,67.883415,17.319534
ACC599      ,0,0,1877.596191,446.042328,4574.215332,183.267181,8439.871094,206.589813,316.804962,29.074028,1558.994385,38.533634,2345.434326,46.828197,6115.955078,88.487206,4659.118164,64.013748,308.503632,10.274907,20.192345,5.432696,12.409262,7.587202,67.332115,5.425999,1908.807617,52.204872,0,0,67.132561,8.725021,0,0,95.820953,18.758898,0,0,58.658722,10.131793,34.558155,10.932624,59.841141,11.497057,0,0,9.706545,11.991929,0,0,3.810748,39.091152,0,0,0,0,0,0,0,0,71.258568,22.444042
ACC600      ,690.582336,642.016052,1416.676025,415.331268,7361.487305,238.522736,12194.193359,286.993042,74.761925,26.574543,2308.516113,52.868874,8891.15332,158.925293,13521.750977,192.402222,2593.510254,37.849003,456.602997,13.599468,25.201498,4.898455,24.823744,7.205651,74.834518,4.904685,2824.57251,75.570854,0,0,41.922379,7.502542,0,0,74.013344,18.218401,0,0,165.649002,9.368651,90.304337,9.727511,37.152195,9.702174,0,0,25.461519,10.264675,0,0,0,0,0,0,0,0,0,0,0,0,54.344322,19.356668
ACC601      ,964.557739,607.381165,2242.485596,424.052032,8872.511719,257.351868,15780.976563,363.977814,73.254631,25.368973,1407.770752,35.223843,1115.555176,26.497377,3295.302979,49.37418,5027.46875,68.620918,591.508484,17.043539,23.258461,5.067788,18.507835,7.249661,76.970207,5.042522,3398.654053,90.409683,0,0,45.652836,7.693018,0,0,43.632183,18.17643,0,0,56.621994,8.874419,25.60869,9.541644,58.003429,9.914154,0,0,34.572613,10.39535,0,0,0,0,0,0,0,0,0,0,0,0,58.722324,19.552691
ACC602      ,730.8255,554.143188,1073.231812,392.246216,4677.189941,178.611404,7449.738281,184.008804,70.842957,22.65803,1569.365112,37.651859,2455.807861,48.130589,6682.797852,97.173813,2897.387939,41.398663,358.940277,11.048809,5.974118,4.467708,14.933714,7.000197,72.592056,4.60709,2148.203369,58.138447,0,0,34.805531,6.925996,0,0,98.978256,18.070017,0,0,69.569611,8.128867,42.633858,8.738969,35.927124,8.927565,0,0,22.984182,9.353673,0,0,23.955687,37.121998,0,0,0,0,0,0,0,0,61.19685,17.705196
ACC603      ,214.360382,666.450195,386.343414,413.98822,2498.65625,154.308151,5563.982422,146.281311,0,0,1567.273926,43.857918,5346.706543,99.397118,9824.176758,141.012283,3955.809082,55.039955,222.805496,8.046382,6.757134,4.845007,12.681526,7.238698,42.179844,4.762647,1580.544312,43.743885,0,0,38.535988,7.871162,0,0,142.182617,18.666199,0,0,81.584839,9.606987,46.771919,10.323942,42.952534,10.658001,0,0,15.579698,11.046608,0,0,0,0,0,0,0,0,0,0,0,0,134.242859,21.095047
ACC604      ,1567.309937,544.62262,749.082214,378.188568,3221.240723,149.685547,5119.765137,134.130753,46.726208,19.920347,1055.115234,27.764725,1474.316895,31.405798,1941.200806,31.829771,2468.491455,35.764454,203.280167,7.249507,12.209242,4.212264,14.370668,6.890755,40.022804,4.08483,1466.307495,40.695374,0,0,34.570114,6.583624,0,0,71.000328,17.831423,0,0,37.380692,7.616261,13.170858,8.185324,32.826939,8.449347,0,0,10.569971,8.868347,0,0,0,0,0,0,0,0,0,0,0,0,52.48843,16.742249
ACC605      ,0,0,1775.555908,466.068481,4816.10498,454.673431,14814.533203,345.229462,464.54895,37.459248,2356.424072,55.780979,19839.169922,345.113678,18838.521484,266.685333,11296.404297,150.257629,658.256104,18.818281,3.04506,5.278461,19.633928,7.432251,138.435318,6.127955,3265.015625,86.985329,0,0,47.862133,8.327875,30.865519,15.149447,161.928558,18.910265,0,0,207.119522,10.737182,96.736061,10.959781,109.081444,11.27448,0,0,28.847214,11.671724,0,0,133.962189,58.908283,0,0,0,0,0,0,0,0,99.742302,21.903233
ACC606      ,242.8479,738.290833,2906.855713,474.986969,13898.070313,373.271484,21050.074219,480.323181,367.698517,35.18277,2129.682373,51.363632,16478.574219,287.793304,13698.001953,194.998672,10584.263672,140.945755,1275.480713,34.910583,16.68693,5.688126,24.710014,7.486633,177.696182,6.754954,4112.518066,108.883781,0,0,49.368031,8.323814,0,0,171.927597,18.924416,0,0,167.76268,10.258046,101.076118,10.706907,107.094666,10.986094,0,0,61.318966,11.486617,0,0,50.265057,54.565647,0,0,0,0,0,0,0,0,60.65773,21.432739
ACC607      ,0,0,0,0,120.274078,112.696198,52.981018,46.724102,0,0,0,0,0,0,4.534824,7.41408,0,0,0,0,0,0,0.539309,7.049439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577106,30.034786,,,,,,
ACC608      ,0,0,347.199432,408.19043,226.948837,124.512146,77.807411,52.603371,0,0,0,0,0,0,36.402229,8.376264,139.672897,10.29276,0,0,0,0,14.585734,7.638545,0,0,35.05658,8.580977,0,0,0,0,26.2724,15.174294,7.29857,18.664814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.262112,31.506424,0,0,0,0,,,,,,
ACC609      ,172.185471,666.900696,3334.561279,459.898804,11793.570313,314.202271,19019.970703,435.091003,345.773926,30.416695,1095.228638,30.731533,2406.7854,47.802849,5160.330078,76.350609,9655.485352,128.741089,1059.211914,29.252539,15.254301,5.63449,25.680557,7.523049,117.441505,5.912422,3612.434082,95.969215,0,0,58.401581,8.433504,0,0,133.502274,18.768908,0,0,46.090134,9.719876,34.854301,10.566693,82.129845,10.990849,0,0,48.748486,11.47795,0,0,0,0,0,0,0,0,0,0,0,0,82.515808,21.4897
ACC610      ,158.527924,639.25,4334.022949,470.249908,4574.695801,180.042664,7263.383301,181.751297,733.149292,34.906216,1205.683105,32.885448,2697.799561,52.679462,8334.472656,120.309196,7195.049805,96.8153,347.47818,11.019526,2.987059,5.075457,16.720774,7.395872,169.488235,6.504008,1791.065063,49.121593,0,0,52.316952,8.072658,0,0,81.527916,18.450834,0,0,72.197289,9.51951,43.343239,10.200744,80.979782,10.789725,0,0,18.49745,11.187649,0,0,0,0,0,0,0,0,0,0,0,0,65.19416,21.128973
ACC611      ,1137.281494,789.743408,1723.52063,469.01416,3393.553223,178.718414,7145.165527,181.207794,57.638847,30.503052,1742.471802,43.826717,6675.71582,122.223892,10855.289063,155.571091,6886.956543,92.961594,334.01416,11.084518,12.570356,5.898695,28.809633,7.870582,59.605145,5.798668,1843.084839,50.631199,0,0,65.985634,9.578932,3.622129,15.974159,170.005554,19.516808,0,0,99.679832,11.490615,58.869156,12.358958,76.459244,12.849302,0,0,19.28829,13.347506,0,0,41.389641,46.920185,0,0,0,0,0,0,0,0,157.153305,25.196045
ACC612      ,213.117905,595.706726,679.621582,403.843384,3783.037109,165.347916,7011.47998,175.227356,28.337183,23.219952,1382.486084,34.730461,1897.705078,39.090714,4684.443848,69.789413,3048.994629,43.334469,260.012054,8.841989,33.843674,4.919529,12.436727,7.179761,45.895943,4.636617,1740.578979,47.777035,0,0,70.570847,7.734874,0,0,100.251602,18.326504,0,0,63.614983,8.910846,25.585045,9.565237,43.627575,9.936419,0,0,12.249055,10.272965,0,0,0,0,0,0,0,0,0,0,0,0,131.435226,19.673243
ACC613      ,0,0,5321.906738,507.295532,9397.49707,480.56015,19248.580078,440.924713,344.568115,35.705345,2743.299561,61.05899,9847.807617,173.492767,11372.941406,162.816437,24243.451172,320.46405,823.498047,23.092152,28.826571,5.482922,15.496759,7.393576,165.622635,6.481303,6303.235352,165.607117,0,0,62.313129,8.162143,1.611248,14.939733,209.777969,19.018799,0,0,147.594391,9.900859,81.200592,10.423251,202.936996,11.631735,0,0,23.452124,11.194995,0,0,0,0,0,0,0,0,0,0,0,0,123.440613,21.016417
ACC614      ,0,0,5680.786621,500.056946,16757.667969,468.512543,29153.539063,656.803711,831.123535,37.981983,1206.063232,33.161972,3578.254639,67.282051,7369.408203,107.024788,14724.862305,196.165436,1517.875977,41.252186,1.392027,5.597181,17.234861,7.336339,299.20993,8.896391,5142.549805,135.517349,0,0,43.008919,7.70324,0,0,78.586647,18.274576,0,0,50.137592,8.88279,50.980919,9.64852,121.582184,10.224228,0,0,55.877716,10.52286,0,0,0,0,0,0,0,0,0,0,0,0,45.302799,19.488161
ACC615      ,0,0,1711.835449,442.061279,4914.399902,187.611145,8259.123047,202.576065,78.297798,26.250858,1319.324341,34.307667,2161.369141,43.756966,4014.820313,60.585812,4449.29248,61.281734,309.587219,10.276067,21.235279,5.492071,23.340546,7.56114,43.906681,5.225707,2510.677979,67.625145,0,0,65.251183,8.717768,0,0,86.737595,18.734234,0,0,83.786079,10.251958,38.03051,11.031024,51.149689,11.580913,0,0,21.777857,12.14177,0,0,44.021202,38.391033,0,0,0,0,0,0,0,0,78.959625,22.314121
ACC616      ,683.655884,657.250061,1835.192261,431.605225,6123.965332,204.940414,11962.848633,281.658752,126.481064,26.632711,1045.09021,29.503218,752.887634,21.412838,1908.005981,32.112629,6639.12793,89.487495,481.086487,14.405707,32.533722,5.571987,23.56064,7.546006,78.575462,5.490776,2856.935059,76.505074,0,0,90.450775,8.778547,0,0,107.448357,18.759968,0,0,52.159904,9.888389,23.786783,10.733547,61.714294,11.227544,0,0,15.425982,11.611968,0,0,0,0,0,0,0,0,0,0,0,0,101.634964,21.979378
ACC617      ,524.484741,768.111938,3581.532471,494.175903,21059.845703,519.464661,33782.0625,759.154785,450.380341,38.551422,2554.519531,59.433937,16942.291016,295.828796,17290.611328,245.289627,16816.003906,223.796936,1696.351685,46.009148,20.242401,6.016942,42.841232,7.667063,259.101715,8.337962,10047.783203,262.745911,0,0,36.181816,8.406015,7.247403,15.059882,296.850281,19.712503,0,0,141.385452,10.137678,76.353142,10.714676,133.682907,11.202602,0,0,69.723274,11.617537,0,0,45.206947,55.928711,0,0,0,0,0,0,0,0,116.159805,21.752665
ACC618      ,889.124512,624.770447,1671.36499,419.658112,7313.865723,227.488144,11798.189453,277.583801,91.945114,23.892933,729.455322,23.756968,1183.04248,27.510054,2526.180176,38.844135,3867.625732,53.723431,419.396454,12.817082,5.800115,5.192417,18.36095,7.399094,63.835732,5.161759,3493.394531,92.896675,0,0,41.994812,8.131893,0,0,53.280975,18.410322,0,0,51.599762,9.391447,26.98016,10.180583,57.453396,10.534293,0,0,18.524975,10.995214,0,0,5.454599,35.531406,0,0,0,0,0,0,0,0,69.476982,20.755772
ACC619      ,388.431732,595.1026,737.505432,398.694733,4613.67627,178.567886,8332.212891,202.766541,40.094097,22.323776,1137.433228,29.956686,348.879211,14.771873,1687.195435,27.405537,2120.300537,31.526024,302.389221,9.869141,35.960712,5.126501,35.619549,7.353117,46.536648,4.806324,2036.425049,55.392998,0,0,82.178719,7.986512,0,0,70.318817,18.299835,0,0,54.312195,9.017159,16.859644,9.723754,40.902416,10.03178,0,0,25.268839,10.511452,0,0,32.456188,33.271683,0,0,0,0,0,0,0,0,108.40313,19.936998
ACC620      ,395.752563,560.715759,1270.036865,395.861389,8736.602539,254.126282,15458.647461,356.595917,67.828362,22.65399,1157.775146,30.241943,3057.861572,57.993511,4727.796387,69.097511,3827.688477,53.166206,500.06488,14.590256,3.248064,4.495564,15.129555,7.014383,69.025444,4.536135,3772.316162,100.010185,0,0,34.46146,6.799174,0,0,47.828865,17.848118,0,0,50.900463,7.873194,29.912273,8.484142,52.778114,8.784926,0,0,19.543436,9.15514,0,0,0,0,0,0,0,0,0,0,0,0,50.965649,17.262344
ACC621      ,705.554016,632.937134,1372.603882,417.592651,8463.164063,249.975723,13753.560547,319.947815,83.417267,24.455191,940.638123,32.287365,717.555359,20.32428,1738.750977,28.183952,4114.07959,56.828247,493.692505,15.375286,10.776977,5.132345,5.317377,7.3751,70.190956,5.223562,4717.873047,124.547134,0,0,71.763641,8.157802,28.774752,14.670863,67.065948,18.420134,0,0,40.517071,9.300714,0,0,50.650177,10.460652,0,0,28.294714,10.9454,0,0,0,0,71.790932,22.407169,0,0,0,0,118.423431,22.112013,60.942951,20.721485
ACC622      ,484.772736,621.293701,1648.211426,416.779449,8413.506836,247.1978,14504.664063,336.137604,92.246582,24.494436,987.625854,33.133415,918.55481,23.419662,2621.485596,41.520519,3020.080078,44.630459,489.470581,15.303536,38.715767,5.191967,24.43206,7.382166,71.460129,5.157436,3305.972412,88.047043,0,0,101.428612,8.272018,30.453993,14.684257,67.018852,18.369061,0,0,44.861065,9.232398,0,0,43.352562,10.284785,0,0,18.057034,10.802128,0,0,0,0,90.97049,22.533319,0,0,0,0,110.242676,21.860746,46.730408,20.44026
ACC623      ,0,0,5507.135254,510.384308,15098.905273,377.559479,25282.349609,572.376831,676.776306,37.729778,1627.53894,46.739914,4665.592285,85.726097,7930.010742,114.904213,12835.679688,171.75676,1132.82959,31.722528,14.471287,5.633653,30.160446,7.565661,195.543625,7.161491,5438.662598,143.22551,0,0,73.703705,8.494166,44.320702,15.062763,143.204865,18.828571,0,0,63.742126,9.815431,0,0,108.956429,11.249467,0,0,49.13385,11.561233,0,0,0,0,193.457352,24.877588,0,0,0,0,99.9991,22.915817,57.485065,21.735886
ACC624      ,0,0,0,0,158.739334,109.616402,35.645714,45.617519,0,0,0,0,0,0,15.47965,7.332105,120.555794,9.631865,0,0,0,0,3.18318,6.860404,0,0,1.428667,7.607716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ACC625      ,0,0,1183.713501,433.372772,6027.106445,425.45224,16282.961914,375.71756,69.86573,27.743946,1522.911011,39.624054,12681.401367,223.173965,14771.536133,209.85994,4209.862305,58.396477,538.77063,15.731734,37.574566,5.269272,12.482624,7.294896,48.130943,4.893394,3039.535156,81.146034,0,0,66.499413,8.117329,0,0,81.828644,18.455765,0,0,99.387482,9.610122,135.067352,10.656373,41.434246,10.495296,0,0,18.065722,11.038118,0,0,152.664337,51.206013,0,0,0,0,0,0,0,0,78.959625,20.750425
ACC626      ,0,0,3268.959473,476.148712,11540.59375,463.946716,26244.457031,593.817627,160.376389,33.030109,1996.734131,49.141716,18190.21875,316.873962,18901.347656,267.494781,12147.217773,161.324799,1305.809326,35.684368,38.715767,5.708597,21.323067,7.375005,134.057159,5.945928,6735.520996,176.804108,0,0,74.047768,8.140874,0,0,147.078751,18.67709,0,0,105.996712,9.601207,161.242523,10.750532,94.055557,10.656775,0,0,57.501743,11.128553,0,0,95.70993,56.638756,0,0,0,0,0,0,0,0,81.040619,20.775728
ACC627      ,6907.047852,787.285706,556.136047,390.244415,2595.860352,150.433975,6254.144043,159.475616,217.653687,27.213955,9800.404297,197.320328,3863.157471,71.864655,8273.067383,119.236824,2228.535645,33.05798,214.272202,7.516065,18.444366,4.221454,19.682888,6.915081,57.364586,4.179938,2617.196533,70.148048,0,0,31.491579,6.431767,42.012554,14.232923,211.445923,18.412531,0,0,204.619003,8.551722,28.659033,8.081476,30.376795,8.371102,0,0,10.074504,8.812866,0,0,0,0,0,0,0,0,0,0,0,0,108.498299,16.728642
ACC628      ,27645.162109,2035.23938,3380.868164,494.857635,8707.28418,289.33963,20523.806641,469.336792,240.866074,38.615894,12552.259766,252.168884,47055.90625,809.396362,13584.080078,193.499191,11116.547852,149.516678,892.95752,24.809992,14.326284,4.996434,28.936432,7.187607,129.999344,5.517905,7837.658203,205.357712,0,0,25.588041,7.013831,161.802994,15.504014,541.370117,21.41518,0,0,998.450073,20.326262,36.202126,8.987932,85.630066,9.151394,0,0,38.976768,9.504848,0,0,69.458374,71.199417,0,0,0,0,0,0,0,0,307.221527,19.374922
ACC629      ,8526.945313,930.740967,1765.804077,422.820557,4977.692383,205.889877,9045.976563,219.714874,314.998077,33.185333,12771.636719,254.920502,15024.62793,264.521179,14873.914063,211.419617,4739.352051,67.025734,431.962891,12.850172,15.788849,4.386064,16.468756,6.932858,77.978104,4.477083,3438.910156,91.343773,0,0,30.572361,6.49484,85.846062,14.568937,490.758667,20.718697,0,0,809.05011,16.984726,45.778339,8.383121,51.898952,8.575477,0,0,18.643166,8.897094,0,0,0,0,0,0,0,0,0,0,0,0,286.983307,17.955603
ACC630      ,14590.06543,1236.878906,2354.394531,427.750549,3419.960938,174.748672,7338.683594,183.446442,221.27121,31.095732,12418.041992,248.163971,13801.857422,243.810822,10837.78125,155.155426,2876.006592,43.239117,263.808624,8.766065,18.096359,4.423123,17.479662,7.005256,62.831951,4.404475,2908.697021,77.673645,0,0,32.505684,6.72227,93.471451,14.762674,371.135284,19.660727,0,0,560.98584,13.257961,23.196793,8.547477,34.827057,8.801291,0,0,14.919074,9.230742,0,0,0,0,0,0,0,0,0,0,0,0,182.496033,17.680759
ACC631      ,7315.875,834.314941,1474.559814,412.961884,2742.388672,157.68721,6715.154785,169.990372,537.803589,33.311584,11853.601563,236.867111,3631.308105,68.321114,11732.201172,167.483826,2004.421143,30.495459,187.659943,7.074081,13.253263,4.416159,18.409912,7.021008,58.176155,4.388413,2625.582031,70.388817,0,0,33.537899,6.796827,48.25705,14.481399,284.565094,19.023542,0,0,281.245178,9.716455,44.951172,8.625452,30.051775,8.794714,0,0,21.415201,9.185919,0,0,0,0,0,0,0,0,0,0,0,0,128.865524,17.642359
ACC632      ,0,0,85.347336,340.010162,125.082237,103.728043,32.395348,42.856136,0,0,0,0,0,0,0.483817,6.885166,0,0,0,0,0,0,15.937404,6.689088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ACC633      ,15968.220703,1320.111084,2126.718018,436.837891,4246.134277,204.195663,7799.152832,194.036652,168.817261,33.348278,12946.548828,258.692657,30424.527344,526.350098,14274.457031,203.04393,4380.10791,62.44294,358.506409,11.002352,24.447485,4.377854,14.958193,6.91861,73.318184,4.396986,3052.588867,81.35537,0,0,33.302483,6.508346,135.840942,15.004281,524.511658,21.071623,0,0,1220.233765,23.871363,33.884811,8.442318,45.402679,8.520797,0,0,11.505854,8.896776,0,0,82.459145,62.012596,0,0,0,0,0,0,0,0,364.944519,18.719231
ACC634      ,9831.990234,921.401184,1277.754761,403.781372,2009.080322,151.210846,3774.654053,110.384743,172.736237,29.165098,11913.676758,238.026276,9298.806641,163.952591,12930.020508,184.115952,2471.316406,36.247623,147.307632,6.057295,13.224261,4.126683,18.189592,6.89848,36.712486,3.942148,1535.508911,42.372253,0,0,29.735006,6.409508,32.49374,14.179979,232.483139,18.546616,0,0,528.224731,12.602061,33.151787,8.229066,36.627163,8.430264,0,0,12.083899,8.814865,0,0,0,0,0,0,0,0,0,0,0,0,149.137573,16.830292
ACC635      ,14017.050781,1309.873169,2105.035645,485.996674,21795.601563,542.907654,57753.433594,1285.397583,429.734436,43.403835,13617.318359,271.978149,32493.929688,561.189636,20452.798828,289.350586,20020.394531,265.537811,1986.039551,53.599949,49.510353,5.707994,46.230217,7.328255,272.037964,8.172025,16995.664063,443.045868,0,0,20.532324,6.853719,40.625122,14.414989,389.659332,19.848228,0,0,243.081238,9.218221,77.620033,8.582741,123.828194,9.014867,0,0,101.465019,9.617339,0,0,0,0,0,0,0,0,0,0,0,0,281.278839,18.67384
ACC636      ,13981.44043,1236.444092,2373.688965,458.775421,13160.950195,355.921814,33095.695313,743.618774,309.900269,36.158833,12242.188477,245.092392,21118.568359,367.538025,12085.563477,172.429718,9291.619141,124.071404,1098.370972,30.175232,19.952394,5.11989,35.668507,7.236285,161.201752,6.014683,12796.46582,334.038086,0,0,21.441076,6.826118,22.133976,14.301908,299.988831,19.113089,0,0,201.948959,8.819475,44.312729,8.506608,82.129845,8.991714,0,0,59.290936,9.235401,0,0,21.45554,55.468906,0,0,0,0,0,0,0,0,115.58876,17.457235
ACC637      ,27229.060547,1983.979614,3523.648438,508.302032,8659.333984,277.449554,22805.025391,519.004761,204.389481,37.625,12396.558594,249.091919,43708.203125,752.440308,10968.62207,157.076294,8485.949219,115.268364,806.720764,22.635994,16.994337,5.318127,29.474997,7.380002,118.466637,5.607264,8383.648438,219.546951,0,0,29.28228,7.616327,75.990463,15.117467,289.945496,19.340433,0,0,547.381287,13.670934,30.550716,9.594043,84.755005,9.911845,0,0,55.464825,10.303411,0,0,145.712891,69.176369,0,0,0,0,0,0,0,0,176.928375,19.842276
ACC638      ,23959.976563,1788.216797,3446.469971,475.287628,6880.830566,241.527725,17564.888672,404.375366,182.684402,35.777153,11757.025391,236.479263,37946.6875,654.239075,11695.599609,166.391296,10078.178711,135.882553,668.38031,18.899891,16.675329,4.623302,17.626543,6.991817,101.445198,4.868523,6349.242188,166.741135,0,0,15.356446,6.474177,44.982731,14.304605,248.731842,18.679928,0,0,458.782288,11.593638,35.138054,8.208439,88.830246,8.500633,0,0,31.104342,8.742096,0,0,123.21154,66.387787,0,0,0,0,0,0,0,0,137.954651,16.925283
