SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,45,45erro,56,56erro,58,58erro,82,82erro
GPE187      ,0,0,5853.046387,570.17572,14124.151367,392.763123,31073.595703,658.633057,752.59021,47.430176,2914.604248,63.331512,31386.396484,512.600647,23671.464844,312.373901,25289.162109,318.295227,1429.178833,38.255898,8.378381,6.254916,45.671574,7.87735,327.592041,8.710372,6738.452148,113.275673,54.494511,8.802455,12.309149,15.187118,533.613403,20.517595,619.088135,14.080347,96.027435,11.335469,166.19191,11.787804,52.542839,11.907423,132.633728,65.166374,0,0,0,0,51.195431,22.526169
GPE189      ,0,0,1442.987427,448.653687,3888.460693,180.915344,9465.708008,218.528046,196.906143,32.022655,2353.953613,51.435211,4026.37793,72.173393,7024.593262,96.087196,10542.02832,134.458878,411.853241,12.640503,6.098968,5.699655,26.977051,7.71818,71.429665,5.564868,2519.4646,44.298534,53.676159,8.838219,0,0,256.967224,19.226721,95.61776,10.580334,73.022377,11.48102,88.893936,11.820719,23.060781,12.292021,0,0,0,0,0,0,109.857872,23.25606
GPE190      ,0,0,4812.745605,482.213776,31107.271484,738.366333,49317.628906,1031.01062,205.664734,27.864943,798.092712,25.667078,1980.422363,39.528473,5112.607422,71.175209,5550.48291,72.499886,1847.477051,48.953072,26.8601,6.027219,45.697426,7.573653,226.17897,6.881625,11265.822266,187.865753,39.262085,7.762053,0,0,256.379089,18.705956,44.861462,8.758024,46.010136,9.565127,68.887703,9.856541,54.608822,10.32642,36.938545,36.900265,0,0,0,0,77.793625,19.546106
GPE191      ,0,0,768.857178,430.153961,2709.831055,168.929016,4017.793457,115.015923,36.618149,30.145559,2572.747314,55.250462,11569.410156,193.299225,17014.349609,225.789505,3495.513428,47.646721,241.316132,8.363448,4.984867,4.893429,33.030308,7.285367,86.151718,4.889295,964.206421,19.683569,35.468136,7.434448,0,0,114.179893,18.138371,119.159561,8.936266,93.154243,9.528603,47.25209,9.758604,16.98473,10.15693,40.533943,50.264378,0,0,0,0,81.466583,19.387323
GPE192      ,0,0,6755.562988,600.46814,12961.961914,349.475555,22779.828125,490.183136,1638.095215,59.295704,3756.268555,77.975723,22646.710938,371.922699,27401.541016,361.098358,18680.445313,235.991226,1286.204834,34.670959,4.615617,6.647041,41.476704,8.128499,662.854065,14.50354,4087.275879,69.897018,57.800617,9.260758,9.070143,15.665454,210.607788,19.251019,127.949295,11.003568,93.877686,11.868706,177.882721,12.763228,39.101131,12.767197,7.327079,62.957214,0,0,0,0,61.965302,23.878338
GPE193      ,0,0,798.408813,427.4935,7018.002441,229.391663,9453.491211,216.609436,107.698257,26.683365,2633.767334,55.32225,2522.892578,47.897404,2431.895996,35.752033,3485.061279,47.083076,509.575226,14.845065,12.197935,5.333704,38.302368,7.52322,60.258949,5.033747,2546.095947,44.666676,50.737549,7.852725,0,0,67.402428,18.266958,50.062794,9.087941,35.654232,9.84231,43.427544,10.322723,34.647007,10.768849,0,0,0,0,0,0,57.295929,20.048382
GPE194      ,0,0,1230.847534,435.341797,6780.51416,226.519348,10139.990234,230.997238,261.784607,29.960045,2728.948975,57.421497,2338.895264,45.398449,6755.909668,92.502716,5053.567383,66.431976,521.649719,15.12465,9.179255,5.239259,33.105125,7.398854,114.247009,5.406716,2868.013184,49.821793,44.265163,7.75028,0,0,80.672325,18.259872,85.410156,9.185964,45.648041,9.877536,57.495621,10.317275,15.746103,10.557487,0,0,0,0,0,0,70.668236,20.068542
GPE195      ,0,0,964.474548,407.423737,2889.169434,155.405472,3862.620117,108.062073,36.942204,23.9909,1382.069702,33.642063,2140.763184,41.79311,3412.509277,49.411808,2867.848877,39.612099,203.695328,7.521152,2.892453,4.769773,45.402851,7.298924,46.365208,4.599454,1069.10022,21.231024,41.190609,7.330804,0,0,40.022953,18.012779,67.395287,8.628619,36.027039,9.278895,28.53965,9.508672,16.008595,9.989097,21.414845,36.159256,0,0,0,0,53.287235,18.854353
GPE196      ,0,0,516.91571,429.660797,3598.559326,171.280304,6069.860352,151.026962,44.117359,26.289927,2403.489014,51.268658,2102.527344,41.538807,1876.327515,28.784946,1720.670776,26.166195,276.160645,9.636292,17.650043,5.707942,63.124973,7.840553,39.176186,5.334889,1409.382813,26.821262,60.762306,8.701825,0,0,106.127754,18.715256,56.022644,10.110173,20.542824,10.940469,45.31348,11.49447,8.263911,11.810621,112.991058,37.349228,0,0,0,0,53.489216,22.187521
GPE197      ,0,0,1457.593262,412.833466,6382.533203,213.175888,8694.499023,201.14325,141.611771,26.071754,2930.584717,60.129829,3628.694336,65.161652,3030.189697,44.429642,4416.401855,58.436867,607.440247,17.126648,22.370358,4.910146,25.952902,7.148874,63.676376,4.609707,2471.884033,43.301586,40.540329,7.070819,0,0,70.427483,17.964108,42.065228,8.227788,26.260672,8.908718,53.285892,9.184747,20.192026,9.545951,0,0,0,0,0,0,49.923267,18.168631
GPE198      ,0,0,1487.863037,418.989471,3882.44458,173.991364,8914.762695,205.956223,224.803879,28.241779,1531.912231,36.890755,2897.608643,54.024113,8476.306641,114.683411,7929.021973,101.974388,441.864807,13.019008,13.707275,4.8735,29.562738,7.219219,118.090469,5.233301,1706.751465,31.071121,45.139309,7.362722,0,0,117.486198,18.184742,149.776596,9.062268,72.974098,9.514581,76.558884,9.69613,20.938965,10.05859,0,0,0,0,0,0,116.348808,19.297657
GPE199      ,0,0,4053.938232,476.850769,6000.280762,209.113434,9594.28125,220.892731,880.725159,39.619923,1403.570557,36.071434,7834.731445,133.057205,10446.648438,140.455307,10823.589844,137.959122,495.675934,14.400537,4.990065,4.990924,26.744337,7.275935,257.870544,7.098774,1987.661011,35.586689,34.891365,7.16329,0,0,143.217316,18.157768,57.171272,8.384768,66.142578,9.141446,106.14772,9.726542,7.28676,9.912079,0,0,0,0,0,0,46.022202,18.523766
GPE200      ,0,0,1343.483154,429.684906,7956.382813,245.225662,12388.439453,275.750671,131.24205,27.66386,1754.629272,40.457088,2426.263428,46.563931,3621.776123,52.379234,4383.035156,58.09581,584.402344,16.64184,15.231537,5.300122,40.727634,7.412779,116.665176,5.339198,2637.325928,46.099224,41.339237,7.645654,0,0,118.843391,18.198999,42.000278,8.832363,34.435482,9.397612,52.522125,9.867827,30.009144,10.279208,0,0,0,0,0,0,66.109337,19.408302
GPE201      ,0,0,40138.105469,1822.874268,60513.386719,1272.596313,94001.648438,1962.76709,12079.588867,265.672943,5663.553223,121.377815,23346.0625,387.934937,57056.851563,750.094116,161522,2019.65686,5820.740234,152.484116,0,0,53.859329,9.945729,6704.796387,129.581863,19699.533203,327.70459,135.675186,12.690386,126.591171,18.3636,823.802307,24.230412,108.072128,14.097781,285.099854,16.069715,1181.136719,26.532087,190.555832,17.387739,436.165192,91.265381,0,0,0,0,91.323051,31.21767
GPE202      ,0,0,26716.681641,1223.108032,26190.425781,583.931396,47285.015625,991.194824,1454.356201,57.154041,5285.153809,104.133255,21493.378906,353.26355,17715.269531,235.185333,23153.974609,291.660706,2245.962158,59.352966,16.216202,7.237397,48.114998,8.161906,448.24939,10.82516,10734.729492,179.205948,45.370979,9.428617,8.685142,15.640717,230.143066,19.285135,106.407921,11.105422,75.333641,12.000788,277.987915,13.319077,77.281914,12.885409,72.734528,60.941036,0,0,0,0,62.111565,24.316608
GPE203      ,0,0,923.720825,418.832367,1927.920654,150.627701,3046.651855,95.954201,106.289841,27.946037,1086.598389,30.406204,8214.045898,139.257675,11832.556641,158.50029,2790.171387,39.029423,146.02301,6.431071,0,0,35.20002,7.305565,120.639351,5.270313,816.327026,17.598244,43.531616,7.297203,0,0,49.900753,18.029591,37.583755,8.525692,51.580879,9.322747,52.496666,9.538226,8.645757,9.930037,0,0,0,0,0,0,60.502712,18.816006
GPE204      ,0,0,12698.634766,730.077576,18255.722656,432.039398,32160.941406,680.257141,1438.679932,52.593842,2783.806152,60.238274,4826.081055,85.414787,12402.152344,166.059479,22886.330078,288.262787,1310.996216,35.241516,14.816179,6.320574,42.904888,7.870756,468.29361,10.926202,7013.79541,117.835632,53.787754,8.486724,7.463991,15.119378,173.671921,18.750446,67.552261,9.736736,72.587868,10.640331,222.005463,11.882081,39.560684,11.638494,0,0,0,0,0,0,68.520859,22.012274
GPE206      ,0,0,750.428772,412.785156,375.260345,126.384209,178.955948,53.709423,23.380627,22.735758,8.810927,13.93446,0,0,11.089489,9.76176,17.995436,9.822794,0,0,0,0,15.268471,7.653368,0,0,6.995517,8.290987,0,0,11.807039,14.788488,6.857183,18.548134,0,0,0,0,0,0,0,0,41.654705,31.143244,0,0,17.910181,32.437428,,
GPE207      ,0,0,21098.550781,1015.982361,26557.371094,583.66449,47955.097656,1004.667969,4992.397461,116.129242,3522.538574,74.284729,11972.432617,198.407028,30381.960938,399.890625,46426,581.94397,2961.942383,77.796852,0,0,23.51223,7.815842,6944.253906,133.628677,8521.664063,142.712784,48.077919,8.144753,29.542475,14.913565,317.545593,19.079811,70.65139,9.26733,152.659012,10.46828,419.977936,13.064553,102.489258,11.226307,73.957481,55.811512,0,0,0,0,64.421318,20.59417
GPE208      ,0,0,1096.220459,431.690704,533.490784,137.720306,391.106995,57.797768,25.626993,23.685938,78.806282,15.417031,110.762512,12.86744,207.326767,11.736699,90.601242,10.336457,48.103901,5.993876,0.123211,6.098968,48.955402,8.060828,16.317791,5.515543,109.057869,10.485427,71.140434,9.496674,4.527554,15.979015,40.292866,18.85528,43.279388,10.919118,14.749313,11.782636,33.080368,12.11878,10.274052,12.648644,113.99836,34.095684,0,0,0,0,62.859585,24.147886
GPE209      ,0,0,6180.936523,578.307739,37537.71875,859.798462,61021.644531,1272.651855,1329.919434,52.570816,3866.891357,79.206276,5638.527344,98.713257,15393.157227,205.015182,20301.677734,256.085419,3251.911133,85.334892,30.493845,7.37597,46.487709,8.015403,653.244202,14.223532,10550.624023,176.150528,47.50761,8.931301,1.186639,15.237442,339.331299,19.428631,98.440857,10.296127,95.54158,10.964675,161.563446,11.757541,103.051842,12.124093,0,0,0,0,0,0,88.097015,22.605251
GPE210      ,0,0,12201.824219,820.456116,16736.648438,450.570618,27788.84375,597.200928,2876.426025,89.94529,5453.801758,110.782433,65628.960938,1066.326782,64873.449219,849.530151,50455.304688,632.585205,1651.177368,44.147797,0,0,51.324581,8.428014,1098.078735,22.553246,5227.921387,88.661423,56.815666,9.899872,33.733543,16.214485,369.780334,20.195295,518.667236,14.244721,269.322357,13.66555,334.06015,14.376381,56.450378,13.590567,0,0,0,0,0,0,144.285965,25.900738
GPE212      ,0,0,1797.913452,562.507629,14034.073242,408.668579,19979.052734,434.848999,531.679016,49.439419,5830.026855,114.509926,44987.082031,732.570435,53079.667969,695.525574,8309.00293,107.429832,1074.437012,29.303236,15.801872,6.752203,45.025154,8.1767,414.755096,10.314504,5865.428711,99.05175,55.98241,9.619337,8.27153,15.767076,370.073853,19.936716,396.31958,12.704603,267.225677,12.958439,103.981445,12.587636,30.766319,13.079011,87.808098,81.113365,0,0,0,0,89.262573,24.819618
GPE213      ,0,0,2301.193115,451.315125,11510.298828,317.846863,20509.181641,440.899536,134.806641,28.961,2336.165771,50.692219,4263.900879,75.983238,9380.40918,126.668045,4838.869629,63.881115,750.360596,20.84087,20.308716,5.551556,37.912167,7.470478,147.717529,5.789258,4530.474121,76.98037,40.391689,7.607356,0,0,82.875717,18.189501,59.103481,8.831317,54.956902,9.592008,114.438652,10.21842,19.188004,10.464942,21.414845,41.566505,0,0,0,0,58.162556,19.882793
GPE214      ,0,0,1722.491699,431.985291,12074.456055,325.707642,20889.849609,448.4086,357.107941,31.566833,1919.438843,43.54277,3075.039063,56.846523,4642.13623,64.09774,8709.181641,111.591141,995.865356,27.052479,10.954398,5.419474,36.129898,7.402303,175.738708,6.031935,4188.309082,71.339378,39.314087,7.420784,0,0,173.556854,18.324442,47.867329,8.536491,46.20335,9.315117,74.467865,9.832943,31.013168,10.2246,0,0,0,0,0,0,54.652328,19.050831
GPE215      ,0,0,843.284485,410.010834,3131.719971,159.629166,5389.177246,136.501678,91.803032,25.042601,2466.124756,52.004639,2164.979736,42.209,1736.593994,28.492405,1644.043579,25.100218,228.289703,8.170872,5.205685,4.960203,28.942175,7.3271,30.837479,4.600707,1276.747314,24.533604,43.484013,7.434295,0,0,59.352261,18.080173,49.260918,8.654982,14.435497,9.32092,39.349838,9.783975,17.449139,10.111988,19.562319,36.175842,0,0,0,0,45.778179,18.962095
GPE216      ,0,0,15383.101563,831.087219,29190.945313,651.731445,53838.339844,1125.677368,1974.463501,66.209015,3899.812012,80.619774,16301.358398,269.766907,24121.261719,318.526947,40995.816406,514.188293,2344.900879,61.860172,0,0,47.417587,7.964956,1086.786987,22.104204,12366.603516,206.097214,45.612511,8.725133,28.632236,15.173856,264.091095,19.048767,98.765602,10.103858,129.567123,10.916794,380.257111,13.204188,83.863846,11.821709,0,0,0,0,0,0,216.561676,22.819872
GPE217      ,0,0,26390.927734,1311.479736,16099.788086,481.661499,32968.496094,709.5354,5876.672363,151.79985,11158.433594,224.790253,99550.632813,1617.793823,108763.859375,1422.02002,104015.40625,1301.616821,2304.181641,61.244534,0,0,47.199924,8.825128,2971.348877,58.114368,7783.326172,130.862045,101.899849,11.026341,111.709381,17.017458,556.389343,21.576141,568.546021,15.68321,528.55426,16.87311,870.615417,21.255968,213.989548,15.695929,41.90202,127.405014,0,0,0,0,121.677559,28.539387
GPE218      ,0,0,940.022339,404.475983,7209.239258,227.708099,12386.114258,274.881897,174.341278,25.826183,2369.291504,50.296196,2434.097168,46.296768,3336.793945,48.428143,3917.030029,52.315544,574.085754,16.286631,3.569411,4.831467,34.502617,7.18099,112.331779,4.978754,2593.360352,45.271378,29.634197,6.834787,0,0,158.905411,18.07159,50.335384,7.935658,30.094873,8.550862,40.301754,8.962457,33.411671,9.364581,0,0,0,0,0,0,56.407444,17.64257
GPE219      ,0,0,1316.519287,415.103638,5818.14502,203.647156,9130.602539,209.927597,66.824821,25.660269,2072.298096,45.410591,2167.92041,42.405823,2889.719971,43.064259,2915.923828,40.184391,431.14917,12.774949,12.56757,5.026285,34.113548,7.25934,88.129562,4.970072,2133.472168,37.971992,40.359413,7.318701,0,0,86.719147,18.069345,55.675888,8.468948,23.94651,9.060923,32.494202,9.344144,19.654709,9.834461,0,0,0,0,0,0,63.396427,18.596668
GPE220      ,0,0,2226.272705,430.196411,6622.933105,427.140747,13986.137695,308.193817,244.26741,30.864531,1131.125977,31.409962,6943.311035,118.750969,10474.640625,140.845825,8928.390625,114.413368,544.168091,16.301643,6.283785,4.837457,35.897678,7.21709,124.0242,5.183193,2727.168213,47.457333,51.239716,7.077034,0,0,117.780289,17.993954,105.760345,8.227519,0,0,85.122063,9.238284,79.316803,9.721766,0,0,126.026054,20.385807,0,0,55.343769,18.19492
GPE221      ,0,0,12466.09668,697.192749,9454.291016,260.085052,15241.036133,334.904572,1943.758789,58.4725,2030.950439,47.166512,7524.288574,128.39299,15304.509766,203.70726,23443.083984,295.197906,1033.321411,27.973118,1.786566,5.421406,29.717878,7.281487,600.274475,12.910578,3166.82373,54.629139,37.495193,7.20366,0,0,195.984467,18.299707,69.112656,8.339051,75.557037,9.089414,207.962891,10.072718,40.007381,9.661934,0,0,0,0,0,0,48.462402,18.234364
GPE222      ,0,0,569.950684,381.310944,588.829407,123.326157,705.849915,54.245373,8.758593,18.815533,10.643965,11.66899,60.072208,10.128583,89.849686,9.64986,162.465302,10.215164,52.529926,5.078168,0,0,49.188114,7.342894,14.991691,4.437118,83.728157,9.164451,44.395355,7.398616,0,0,96.515358,18.143503,28.975735,8.440922,19.022026,9.154266,27.651928,9.56871,12.619217,9.858194,30.894636,31.260279,0,0,0,0,44.460468,18.61944
GPE223      ,0,0,300.69635,367.632172,569.97876,117.808128,793.698669,53.930473,6.812239,17.193308,16.784714,11.057462,53.910957,9.561627,95.662346,9.421962,204.321472,10.30726,54.471161,4.609142,1.262918,4.37407,21.650532,6.981144,7.214891,3.913313,42.780132,8.360808,36.230476,6.553353,0,0,77.364044,17.812771,20.285183,7.417712,10.114505,7.967813,22.121542,8.316856,19.82222,8.718764,50.033688,30.601303,0,0,0,0,32.503483,16.559649
GPE224      ,0,0,2687.268799,501.751343,16024.882813,422.588745,22490.013672,483.37262,386.675629,41.247643,2972.736572,63.971642,24656.208984,404.278107,27355.855469,360.472748,9329.984375,119.69001,1641.628052,43.668983,0,0,45.180298,7.705382,351.21463,8.922052,5154.694824,87.272438,44.097775,8.417089,0,0,236.308838,18.878012,170.755295,10.061058,142.592773,10.830078,92.946159,11.07253,64.603691,11.512395,100.147751,63.29932,0,0,0,0,101.219559,21.877537
GPE225      ,0,0,3539.907471,452.744995,7819.366211,238.736038,11277.371094,253.444031,717.231445,35.637871,928.276611,28.350533,5063.148926,88.43103,10329.476563,138.754486,10638.898438,135.643555,713.987671,19.809862,0,0,31.269295,7.161616,210.760223,6.294852,2267.429199,39.99118,29.014141,6.952559,18.053606,14.139793,199.3479,18.257036,76.589569,8.202399,57.935108,8.862328,107.141663,9.304485,22.390734,9.418209,0,0,0,0,0,0,51.341835,17.897112
GPE226      ,0,0,2639.447998,422.454102,5620.460938,193.149338,10160.21875,229.964584,462.101593,30.222588,987.017273,28.005152,1694.957275,35.086319,5908.970703,81.483597,9650.589844,123.273666,645.255005,18.033281,4.523305,4.677912,34.24432,7.075928,203.131241,6.042319,1840.901489,33.087563,30.080105,6.612883,0,0,70.041924,17.787075,48.776608,7.718005,34.507824,8.362887,80.603508,8.864831,22.172184,9.185344,0,0,0,0,0,0,47.729374,16.900486
GPE227      ,0,0,1145.175781,383.697144,3743.713623,158.616653,5749.880859,141.173538,56.119877,19.818321,253.612961,14.840599,303.161621,13.389092,912.18927,18.284634,1250.964478,20.406857,278.645416,8.951486,6.129771,4.40628,27.778614,6.99207,46.79565,4.121751,1299.553955,24.651964,31.562178,6.361864,0,0,41.432384,17.657368,28.802359,7.315432,18.153,7.923424,26.479588,8.295099,12.786729,8.546558,0,0,0,0,0,0,38.262363,16.175535
GPE228      ,0,0,3833.639404,516.744141,8216.275391,263.257538,13442.172852,299.628754,258.865082,37.646809,2012.528076,47.436703,16257.163086,268.900482,13884.994141,185.343582,9750.749023,124.787125,1200.811401,32.42638,12.382752,6.380336,33.130985,7.884778,209.007095,7.08194,3117.786377,54.071976,49.212444,8.998446,0,0,103.756821,18.754663,304.364441,11.738262,112.345833,11.566556,107.498451,12.041743,48.745911,12.458331,181.236847,56.139812,0,0,0,0,75.255814,23.48299
GPE522      ,0,0,308.855591,447.668427,4461.741699,209.276733,7537.69043,182.543976,30.81727,33.093498,3512.713135,72.071053,27368.28125,448.158417,33857.628906,445.130096,2990.5271,42.007885,332.767181,10.413092,0,0,29.407598,7.188291,227.235367,6.551714,1681.64209,30.702076,31.655172,6.99255,0,0,88.796005,18.005949,99.020294,8.508825,123.932846,9.373187,41.006405,9.277604,15.466916,9.692226,0.423282,66.005562,0,0,0,0,49.87772,18.382322
GPE530      ,0,0,1683.684448,417.36615,9294.704102,267.331451,16519.789063,358.617126,39.251472,24.341522,1456.790405,35.065979,1677.260742,34.702557,2869.528809,42.692444,3900.408203,52.107845,565.211121,16.031755,0,0,28.269896,7.125565,72.418625,4.639716,3356.446289,57.708508,30.055674,6.935113,0,0,30.073933,17.797661,34.957264,7.904906,25.467308,8.386915,49.46764,8.832807,24.093771,9.252419,0,0,0,0,0,0,47.144695,17.453157
GPE531      ,0,0,1671.445557,465.544586,15593.419922,400.334839,31455.242188,665.471008,98.939659,42.215336,1768.331055,44.183552,5098.71582,89.892044,4625.184082,66.975739,68975.054688,863.21637,1419.278564,37.88493,0,0,33.415413,7.367619,160.458267,5.878311,5521.665527,93.190826,45.362492,7.511161,0,0,126.933212,18.186354,38.879932,8.514138,32.588497,9.044113,94.730148,9.667166,57.316925,9.998636,129.35997,45.946346,0,0,0,0,75.890259,19.056318
GPE532      ,0,0,923.720825,410.116821,10715.899414,298.675232,16235.810547,353.043457,165.267761,26.124908,2927.108398,60.075146,1912.894531,38.469997,3902.556641,55.760536,3080.480469,42.180477,802.021301,22.020395,15.539244,4.993206,23.62821,7.09971,112.758385,4.94185,3495.878418,59.970165,33.145714,6.857356,0,0,54.068527,17.775618,54.189014,7.897892,39.86124,8.321243,41.523788,8.7103,34.499359,9.143454,0,0,0,0,0,0,57.772533,17.40152
GPE533      ,0,0,202.785706,383.153625,2362.110352,144.19899,4200.019531,112.661125,146.625336,22.244141,866.050293,24.745665,1821.910156,36.553833,3444.600586,49.797668,1375.759033,22.031162,183.136475,6.875041,2.649047,4.312682,29.692024,7.039419,62.776295,4.306649,886.369507,18.417149,34.928562,6.551579,0,0,31.85673,17.716232,50.344524,7.641796,23.560278,8.240726,20.643375,8.621318,18.454208,9.024542,0,0,0,0,0,0,46.119808,16.818497
GPE534      ,0,0,786.170044,379.410339,3238.076416,153.757965,5317.618652,133.196396,24.653818,20.4424,1039.014771,27.104286,365.054169,14.677835,1932.924561,30.813698,1423.450073,22.445305,212.682129,7.425361,3.665541,4.282139,25.063643,6.929752,31.871387,3.980375,1226.568359,23.504179,31.078609,6.361266,0,0,24.045496,17.603338,36.495991,7.344244,20.977335,7.756496,25.052391,8.115655,14.76895,8.491908,0,0,0,0,0,0,48.413593,16.285786
GPE535      ,0,0,822.886597,415.739014,9611.370117,276.78775,21704.611328,465.012115,190.742676,29.432482,2667.336914,56.26363,4003.973389,71.665421,7271.478027,99.289665,9450.432617,120.823921,1053.471558,28.431171,12.536767,5.057028,30.416016,7.085036,260.342957,6.894587,3996.737061,68.126251,26.726486,6.616132,0,0,183.835709,18.013515,72.385162,7.721759,37.899216,8.110758,65.80394,8.585642,91.154297,9.128037,0,0,0,0,0,0,42.947548,16.863256
GPE536      ,0,0,631.144836,373.63446,1853.456299,131.648285,3177.250488,92.655846,41.197826,20.128443,660.130554,20.88814,472.035919,15.57443,793.947388,16.771872,1556.699341,23.821466,134.838455,5.763978,2.341018,4.097012,31.657143,6.942711,26.297266,3.831697,702.774109,15.685738,34.593784,6.310229,0,0,26.563471,17.566275,26.440086,7.248634,19.553099,7.75549,28.467468,8.09348,9.408575,8.433322,0,0,0,0,0,0,42.898743,16.083586
GPE538      ,0,0,402.686646,411.588776,4864.293945,189.262772,7348.030273,174.766937,64.878464,25.334368,943.218994,27.050076,1948.49585,39.029709,2451.169922,35.942509,2450.623535,34.600433,354.35376,11.072752,6.992251,5.207302,30.441874,7.393549,84.376007,5.073808,1596.702515,29.520636,48.077919,7.570909,0,0,37.168373,18.096407,35.867496,8.706059,23.705116,9.446642,32.774544,9.904167,15.243566,10.19442,1.93426,36.513512,0,0,0,0,48.901638,19.258152
GPE539      ,0,0,1247.166016,429.418854,10543.140625,301.384094,19027.841797,410.80957,125.539833,29.944834,2577.477051,55.005081,5988.597168,103.35627,9243.120117,123.694382,5146.746582,67.605934,795.325562,21.910641,17.958073,5.277829,26.097918,7.27478,191.925095,6.159978,3739.275146,63.988949,35.616722,7.275437,0,0,90.486916,18.045052,80.55558,8.382016,41.737415,9.006135,51.302608,9.444693,147.494064,10.461756,0,0,0,0,0,0,63.83567,18.743387
GPE540      ,0,0,696.41864,395.324463,8433.619141,251.000549,12176.801758,270.30722,91.154243,23.100689,808.12262,24.104774,1222.448364,27.328104,1891.012085,28.766039,1931.380615,28.353697,703.582581,19.543816,8.347577,4.869319,31.476147,7.162037,99.862183,4.864068,2725.166016,47.438519,28.009804,6.858723,0,0,76.169388,17.888128,29.149115,7.899967,20.011751,8.551763,40.700581,8.99768,22.27906,9.250772,5.711704,33.965656,0,0,0,0,45.534157,17.499861
GPE541      ,0,0,875.921509,401.587433,4380.055176,176.60379,7011.76123,167.173218,2.595139,23.03191,1489.336304,35.236889,2353.878174,44.990311,1597.01355,25.156792,2607.152832,36.347443,306.482788,9.786857,31.634544,4.902154,61.961411,7.366305,40.232571,4.450012,1809.151733,32.741631,60.520523,7.095393,0,0,51.945385,17.90279,43.9729,8.087165,22.039482,8.746058,38.457844,9.198174,15.941531,9.413459,0,0,0,0,0,0,52.903568,17.850559
GPE542      ,0,0,2960.602539,434.511749,15210.072266,390.443573,20860.447266,447.704559,485.939697,32.248283,1666.189941,39.648476,6396.07959,109.675186,12438.098633,165.193512,6570.273438,85.175446,1291.894531,34.546356,15.771068,4.967896,35.225399,7.051163,262.141022,6.904044,4978.067871,84.182281,24.978199,6.447336,0,0,173.451385,17.988626,162.563202,8.024974,85.237022,8.350111,67.103714,8.411778,49.862659,8.734331,0,0,0,0,0,0,65.641426,16.557369
GPE543      ,0,0,247.661407,522.909607,6292.929688,267.033112,11973.179688,273.362854,124.242264,42.564747,6761.783691,131.987747,47492.328125,775.956177,45373.058594,595.191162,4645.067383,62.320877,571.034851,16.618134,4.62043,6.28437,21.779818,7.95367,200.780762,7.107268,3113.381104,54.006008,43.372425,9.232003,0,0,362.170746,19.923073,499.695984,13.851528,274.588287,13.408305,62.286926,12.609113,25.992235,13.242656,265.096069,81.970757,0,0,0,0,129.379486,25.193956
GPE544      ,0,0,667.861328,467.459381,4143.017578,203.134811,9135.256836,214.023605,44.441746,35.045143,3672.167725,74.978233,15356.920898,254.543503,26067.507813,342.616211,5193.246582,68.62149,306.832214,10.072826,2.864667,5.390764,27.752754,7.501965,147.781647,5.892793,2487.447266,43.766914,42.554073,8.137041,0,0,83.410866,18.382841,178.492264,10.193958,180.105774,10.910468,58.158245,10.825821,9.213144,11.308398,76.475784,56.706272,0,0,0,0,93.069283,21.52029
GPE545      ,0,0,117.113869,385.742371,1525.686279,133.011597,2911.377197,89.600624,52.227161,21.434223,263.847504,15.871692,1315.707397,28.809835,1643.897339,25.665648,1250.249878,20.547569,173.197342,6.75727,8.594,4.592399,49.989677,7.192443,33.085106,4.339427,948.00177,19.510773,47.371162,7.033284,0,0,78.044083,17.947733,38.38147,8.037952,20.518684,8.696815,26.224731,8.931148,8.012644,9.353979,17.295851,34.468124,0,0,0,0,40.409733,17.786373
GPE547      ,0,0,3931.550293,573.151001,4039.976807,223.169983,7044.922852,179.936554,594.286743,49.711143,4590.209961,92.81485,43088.015625,701.885071,43326.082031,568.497925,13503.279297,171.692886,428.276123,13.145829,0,0,18.418425,7.808508,912.267944,18.884274,1942.828369,35.135464,57.321526,8.788459,0,0,153.197311,18.894285,255.775345,11.246726,185.247498,11.864123,122.254646,11.806443,33.725693,12.161529,13.518422,79.171783,0,0,0,0,87.212807,23.113392
GPE548      ,0,0,2288.967041,565.041321,4859.118652,245.391251,10164.869141,240.816498,625.424988,52.3251,8066.263672,153.81665,54735.496094,889.979126,64969.714844,850.389526,9625.014648,123.751823,480.809387,14.389222,9.323546,6.033556,35.122536,7.832861,628.703186,13.735965,2886.038574,50.268837,47.934944,8.728257,2.965018,15.322198,336.540558,19.554426,162.588715,10.866433,265.717499,12.462622,106.368118,11.850426,18.909107,12.22091,87.325417,88.456795,0,0,0,0,286.376251,24.168367
GPE549      ,0,0,1263.484375,532.477722,10182.291016,327.298615,17742.691406,388.632324,72.663887,43.167561,4499.122559,90.985023,32744.951172,535.045776,45417.957031,595.780823,7766.598633,100.656883,822.580566,22.899025,14.754573,6.535949,34.449688,8.046336,286.213165,8.309809,3845.119385,65.975998,56.224197,9.5271,0,0,103.334099,19.001534,179.922623,11.313555,178.367706,12.327333,79.336815,12.43415,17.61665,12.930663,10.244622,73.016525,0,0,0,0,79.355354,24.657652
