**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  7.81042,  7.76450,  7.77371,  7.77900,  7.81105, 14.72173,  8.76737,  2.40808,  0.27466,  0.30832
K,  2.69676,  2.69676,  2.76332,  2.76858,  2.77056,  2.94018,  2.78223,  0.06839,  0.02458,  0.02536
Ca,  0.70241,  0.70241,  0.72099,  0.72200,  0.72268,  1.32329,  0.80456,  0.20988,  0.26086,  0.29880
Ti,  0.02061,  0.02025,  0.02028,  0.02031,  0.02059,  0.03402,  0.02228,  0.00474,  0.21264,  0.22986
V,  0.00571,  0.00559,  0.00559,  0.00560,  0.00570,  0.00598,  0.00567,  0.00013,  0.02322,  0.02306
Mn,  0.01548,  0.00154,  0.01495,  0.01497,  0.01500,  0.01548,  0.01314,  0.00469,  0.35738,  0.30319
Fe,  0.25594,  0.13226,  0.23157,  0.23215,  0.23401,  0.25594,  0.22146,  0.03724,  0.16817,  0.14552
Zn,  0.10622,  0.10622,  0.11142,  0.11374,  0.11409,  0.11424,  0.11244,  0.00260,  0.02315,  0.02450
Br,  0.04159,  0.04159,  0.08681,  0.09014,  0.09170,  0.13135,  0.08891,  0.02372,  0.26683,  0.57039
Pb,  0.06819,  0.06819,  0.07322,  0.07360,  0.07377,  0.07536,  0.07306,  0.00203,  0.02776,  0.02975
BC, 11.58756,  5.97583, 11.59612, 11.72272, 11.73309, 11.74114, 10.89245,  1.98527,  0.18226,  0.17133

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.15021,  0.78001,  1.15026,  1.15431,  1.15476,  1.15559,  1.09790,  0.13628,  0.12413,  0.11848
Al,  8.01317,  5.94194,  8.01271,  8.03666,  8.03850,  8.04429,  7.72066,  0.76189,  0.09868,  0.09508
Si, 15.20658, 11.32447, 15.20657, 15.23370, 15.23635, 15.24345, 14.64699,  1.42311,  0.09716,  0.09358
P,  0.08145,  0.05793,  0.08141,  0.08243,  0.08245,  0.08253,  0.07857,  0.00888,  0.11296,  0.10898
S,  1.43971,  1.09082,  1.43888,  1.46415,  1.46467,  1.46583,  1.40323,  0.13475,  0.09603,  0.09359
Cl,  1.10261,  0.70460,  1.01883,  1.02509,  1.02779,  1.10729,  0.99214,  0.12708,  0.12809,  0.11526
K,  1.89363,  1.89027,  1.91810,  1.91922,  1.92094,  2.01492,  1.92845,  0.03849,  0.01996,  0.02032
Ca,  3.55096,  2.62428,  3.55098,  3.56351,  3.56459,  3.56727,  3.42158,  0.34165,  0.09985,  0.09621
Ti,  0.55034,  0.40926,  0.55035,  0.55171,  0.55184,  0.55218,  0.53027,  0.05185,  0.09777,  0.09421
V,  0.00741,  0.00687,  0.00738,  0.00738,  0.00738,  0.00742,  0.00731,  0.00019,  0.02582,  0.02546
Mn,  0.05569,  0.04982,  0.05565,  0.05565,  0.05566,  0.05574,  0.05479,  0.00213,  0.03879,  0.03816
Fe,  4.76235,  3.63737,  4.76223,  4.76899,  4.76971,  4.77160,  4.59933,  0.41222,  0.08963,  0.08656
Zn,  0.02083,  0.02082,  0.02269,  0.02276,  0.02296,  0.04452,  0.02566,  0.00812,  0.31629,  0.38960
Br,  0.00000,  0.00000,  0.00000,  0.01353,  0.01439,  0.01666,  0.00932,  0.00704,  0.75549,  0.00000
Pb,  0.00287,  0.00287,  0.00401,  0.00406,  0.00419,  0.02010,  0.00624,  0.00596,  0.95424,  2.07548
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.92302,  0.73495,  1.79499,  2.44233,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.20651,  1.18787,  1.20076,  1.21278,  1.22062,  1.30830,  1.22191,  0.03478,  0.02846,  0.02883
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01794,  0.00174,  0.00535,  3.07978,  0.00000
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00074,  0.00005,  0.00017,  3.40269,  0.00000
Si,  0.12261,  0.04837,  0.06538,  0.07186,  0.07543,  0.12352,  0.07462,  0.02133,  0.28589,  0.17399
P,  0.09661,  0.09646,  0.10158,  0.10260,  0.10363,  0.12346,  0.10458,  0.00799,  0.07640,  0.08270
S,  3.87140,  3.86969,  4.02763,  4.05333,  4.07403,  4.71760,  4.11732,  0.25114,  0.06100,  0.06487
Cl,  0.51786,  0.00000,  0.15737,  0.22105,  0.29908,  0.51786,  0.23558,  0.15392,  0.65335,  0.29722
K,  3.66799,  3.66699,  3.77215,  3.78490,  3.79878,  4.03546,  3.80443,  0.10297,  0.02707,  0.02807
Ca,  0.39133,  0.39092,  0.40008,  0.40318,  0.40410,  0.45657,  0.40855,  0.01944,  0.04757,  0.04967
Ti,  0.00199,  0.00000,  0.00076,  0.00093,  0.00114,  0.00199,  0.00095,  0.00057,  0.59794,  0.28619
V,  0.00450,  0.00416,  0.00434,  0.00436,  0.00437,  0.00450,  0.00435,  0.00009,  0.02164,  0.02089
Mn,  0.01507,  0.01154,  0.01426,  0.01431,  0.01436,  0.01509,  0.01403,  0.00104,  0.07396,  0.06884
Fe,  0.25836,  0.21780,  0.23546,  0.23824,  0.23941,  0.25862,  0.23759,  0.01091,  0.04591,  0.04222
Zn,  0.09528,  0.09521,  0.09867,  0.10009,  0.10069,  0.10191,  0.09951,  0.00185,  0.01859,  0.01942
Br,  0.00418,  0.00368,  0.03600,  0.03851,  0.04477,  0.04946,  0.03596,  0.01309,  0.36399,  3.13303
Pb,  0.04128,  0.03892,  0.04157,  0.04354,  0.04394,  0.04487,  0.04281,  0.00179,  0.04191,  0.04347
BC, 11.48816, 10.30302, 11.41996, 11.43643, 11.46374, 11.52726, 11.29150,  0.39509,  0.03499,  0.03439

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.09426,  0.06867,  0.08001,  0.08477,  0.09280,  0.55079,  0.14916,  0.16114,  1.08028,  1.70949
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.37533,  0.84757,  1.36295,  1.36488,  1.36855,  1.37837,  1.29503,  0.17884,  0.13810,  0.13004
Si,  2.72830,  1.75068,  2.73001,  2.74050,  2.74468,  2.76181,  2.60368,  0.33948,  0.13038,  0.12443
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01551,  0.00166,  0.00476,  2.87215,  0.00000
S,  0.21278,  0.19853,  0.20648,  0.20873,  0.21246,  0.99917,  0.30397,  0.24907,  0.81936,  1.17055
Cl,  0.05173,  0.05173,  0.12410,  0.13955,  0.15170,  0.88748,  0.22609,  0.25782,  1.14031,  4.98432
K,  2.30555,  2.26367,  2.26801,  2.27048,  2.30329,  2.59672,  2.31431,  0.10259,  0.04433,  0.04450
Ca,  0.60741,  0.50369,  0.59738,  0.59826,  0.59870,  0.60748,  0.58573,  0.03453,  0.05896,  0.05686
Ti,  0.09902,  0.06374,  0.09853,  0.09865,  0.09886,  0.09943,  0.09392,  0.01196,  0.12731,  0.12075
V,  0.00562,  0.00540,  0.00563,  0.00568,  0.00569,  0.00570,  0.00564,  0.00009,  0.01608,  0.01613
Mn,  0.03668,  0.03050,  0.03670,  0.03678,  0.03681,  0.03691,  0.03596,  0.00206,  0.05737,  0.05624
Fe,  1.11928,  0.79858,  1.12038,  1.12586,  1.12736,  1.13269,  1.08034,  0.11196,  0.10364,  0.10003
Zn,  0.10588,  0.10086,  0.10145,  0.10169,  0.10527,  0.10622,  0.10275,  0.00196,  0.01903,  0.01846
Br,  0.05370,  0.02228,  0.02602,  0.02751,  0.04148,  0.05370,  0.03253,  0.01012,  0.31098,  0.18838
Pb,  0.06562,  0.06214,  0.06253,  0.06264,  0.06293,  0.06562,  0.06316,  0.00118,  0.01868,  0.01798
BC, 16.13248, 15.27778, 15.99668, 16.00847, 16.01975, 16.13248, 15.94637,  0.23489,  0.01473,  0.01456
