"Sample    : ni-15757",
"46",
"31",
"33",
"33",
"34",
"30",
"29",
"42",
"27",
"35",
"33",
"34",
"36",
"30",
"37",
"38",
"34",
"32",
"41",
"36",
"34",
"33",
"38",
"34",
"37",
"30",
"31",
"40",
"31",
"41",
"33",
"41",
"45",
"27",
"36",
"29",
"41",
"29",
"34",
"39",
"43",
"33",
"40",
"40",
"64",
"46",
"55",
"36",
"42",
"42",
"35",
"45",
"57",
"40",
"61",
"46",
"55",
"44",
"44",
"72",
"47",
"55",
"53",
"55",
"59",
"58",
"50",
"65",
"64",
"55",
"70",
"56",
"59",
"79",
"91",
"70",
"81",
"83",
"91",
"80",
"91",
"74",
"84",
"99",
"99",
"97",
"87",
"110",
"123",
"112",
"117",
"157",
"135",
"134",
"148",
"138",
"166",
"176",
"163",
"186",
"184",
"141",
"180",
"168",
"181",
"180",
"185",
"200",
"190",
"198",
"198",
"217",
"226",
"212",
"235",
"193",
"204",
"220",
"182",
"246",
"235",
"228",
"213",
"245",
"217",
"214",
"213",
"233",
"238",
"209",
"209",
"191",
"200",
"220",
"171",
"193",
"207",
"176",
"177",
"167",
"183",
"156",
"160",
"145",
"159",
"147",
"130",
"122",
"135",
"100",
"123",
"113",
"116",
"100",
"96",
"98",
"91",
"94",
"89",
"78",
"90",
"58",
"61",
"80",
"77",
"71",
"78",
"65",
"58",
"67",
"54",
"55",
"52",
"45",
"58",
"49",
"42",
"52",
"60",
"55",
"54",
"57",
"42",
"45",
"49",
"48",
"61",
"63",
"62",
"57",
"66",
"70",
"81",
"78",
"65",
"82",
"78",
"87",
"96",
"89",
"95",
"99",
"119",
"116",
"106",
"102",
"100",
"127",
"126",
"118",
"122",
"119",
"125",
"113",
"93",
"83",
"99",
"98",
"100",
"102",
"112",
"81",
"86",
"77",
"65",
"68",
"62",
"58",
"41",
"43",
"43",
"43",
"50",
"32",
"35",
"42",
"32",
"42",
"29",
"33",
"30",
"40",
"29",
"37",
"19",
"39",
"26",
"32",
"27",
"28",
"15657",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.042",
"                      P Ka         2.03     0.011",
"                      CaKa         3.69     0.182",
"                      CaKb         4.05     0.020",
"                      NiKaESC      5.72     0.043",
"                      NiKa         7.46    18.577",
"                      NiKb         8.24     2.458",
"                      NiKaSUM     14.94     0.040",
"                      RuKa        19.20     0.131",
"                      ----        19.98     0.051",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
