"Sample    : Se-15759",
"34",
"35",
"41",
"31",
"39",
"38",
"45",
"39",
"43",
"46",
"41",
"40",
"30",
"36",
"40",
"39",
"34",
"36",
"43",
"28",
"32",
"49",
"41",
"35",
"36",
"34",
"33",
"34",
"39",
"32",
"37",
"38",
"37",
"41",
"39",
"33",
"33",
"31",
"42",
"37",
"41",
"35",
"51",
"35",
"34",
"39",
"36",
"29",
"41",
"42",
"35",
"34",
"52",
"35",
"31",
"39",
"36",
"34",
"40",
"43",
"45",
"27",
"43",
"39",
"43",
"44",
"48",
"25",
"38",
"34",
"36",
"47",
"40",
"41",
"45",
"51",
"43",
"47",
"38",
"38",
"43",
"46",
"48",
"39",
"43",
"44",
"56",
"44",
"40",
"46",
"46",
"56",
"47",
"49",
"37",
"47",
"36",
"49",
"65",
"44",
"47",
"63",
"62",
"42",
"49",
"60",
"73",
"64",
"64",
"53",
"64",
"74",
"67",
"80",
"70",
"75",
"71",
"68",
"73",
"87",
"79",
"92",
"88",
"94",
"104",
"86",
"129",
"106",
"133",
"114",
"100",
"141",
"114",
"116",
"143",
"140",
"130",
"150",
"153",
"180",
"149",
"173",
"193",
"196",
"182",
"178",
"199",
"199",
"183",
"205",
"235",
"221",
"225",
"230",
"250",
"244",
"219",
"262",
"225",
"238",
"210",
"260",
"274",
"264",
"260",
"217",
"281",
"242",
"236",
"222",
"253",
"276",
"237",
"202",
"214",
"220",
"209",
"205",
"196",
"199",
"187",
"179",
"173",
"179",
"165",
"190",
"153",
"144",
"138",
"140",
"141",
"143",
"141",
"130",
"132",
"143",
"103",
"114",
"104",
"111",
"90",
"86",
"84",
"79",
"79",
"82",
"92",
"73",
"73",
"60",
"71",
"65",
"56",
"63",
"75",
"57",
"62",
"53",
"62",
"63",
"54",
"51",
"57",
"56",
"55",
"61",
"62",
"59",
"57",
"45",
"81",
"69",
"80",
"77",
"82",
"76",
"83",
"74",
"89",
"97",
"99",
"102",
"117",
"118",
"100",
"118",
"141",
"130",
"120",
"122",
"108",
"125",
"131",
"129",
"122",
"122",
"138",
"97",
"120",
"112",
"91",
"103",
"101",
"84",
"91",
"94",
"95",
"70",
"91",
"71",
"71",
"60",
"55",
"75",
"65",
"46",
"56",
"51",
"50",
"47",
"35",
"32",
"35",
"32",
"29",
"32",
"32",
"30",
"34",
"33",
"24",
"35",
"27",
"18763",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.21     0.012",
"                      SeLa         1.41     0.506",
"                      CaKa         3.70     0.172",
"                      CaKb         4.00     0.021",
"                      SeKa        11.20    14.643",
"                      SeKb        12.47     2.074",
"                      RhKaC       19.25     0.142",
"                      RhKa        20.09     0.065",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   3.824 ug/cm2    -------- Flux       -------- --------",
"Mg                       3.824 ug/cm2    -------- ********** -------- --------",
