**** Analysis Summary ****

Time of run: ,02/02/16 23:09
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\TFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\TFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
13                    12,0.00000,0.00002,0.00001,0.00002,0.00002,0.00004,0.00014,0.00002,0.00003,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00016,0.00002,0.00006,
14                    1,0.00001,0.00001,0.00007,0.00002,0.00003,0.00002,0.00005,0.00003,0.00002,0.00001,0.00002,0.00001,0.00002,0.00003,0.00002,0.00005,0.00002,0.00006,
14                    2,0.00000,0.00003,0.00023,0.00002,0.00002,0.00003,0.00003,0.00004,0.00001,0.00002,0.00002,0.00000,0.00002,0.00002,0.00001,0.00005,0.00001,0.00003,
14                    3,0.00001,0.00003,0.00026,0.00003,0.00004,0.00005,0.00008,0.00004,0.00002,0.00001,0.00002,0.00001,0.00003,0.00002,0.00002,0.00011,0.00002,0.00007,
14                    4,0.00001,0.00002,0.00021,0.00002,0.00003,0.00002,0.00004,0.00003,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00002,0.00005,0.00001,0.00005,
14                    5,0.00001,0.00005,0.00043,0.00003,0.00003,0.00003,0.00003,0.00004,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00002,0.00004,0.00001,0.00004,
14                    6,1.54248,8.52850,10.76045,3.78946,2.81376,50.04407,300.32605,12.58487,14.83509,5.15268,1.32692,3.08645,20.42380,10.72529,15.05301,441.97473,20.60975,108.48378,
14                    7,0.00002,0.00001,0.00012,0.00006,0.00009,0.00003,0.00005,0.00003,0.00007,0.00007,0.00003,0.00001,0.00005,0.00006,0.00004,0.00009,0.00003,0.00013,
14                    8,0.00001,0.00004,0.00005,0.00002,0.00004,0.00002,0.00003,0.00004,0.00002,0.00005,0.00001,0.00001,0.00001,0.00003,0.00002,0.00004,0.00002,0.00005,
14                    9,0.00001,0.00003,0.00011,0.00004,0.00009,0.00003,0.00003,0.00003,0.00003,0.00004,0.00003,0.00001,0.00002,0.00004,0.00003,0.00004,0.00002,0.00010,
14                    10,0.00001,0.00002,0.00006,0.00003,0.00003,0.00002,0.00003,0.00003,0.00001,0.00003,0.00002,0.00001,0.00001,0.00003,0.00002,0.00004,0.00001,0.00005,
14                    11,0.00002,0.00002,0.00014,0.00006,0.00013,0.00002,0.00004,0.00004,0.00006,0.00004,0.00004,0.00001,0.00007,0.00006,0.00006,0.00005,0.00003,0.00017,
14                    12,0.00001,0.00003,0.00010,0.00002,0.00002,0.00004,0.00009,0.00003,0.00003,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00012,0.00002,0.00005,
14                    13,0.00001,0.00003,0.00011,0.00002,0.00003,0.00001,0.00003,0.00003,0.00001,0.00002,0.00001,0.00000,0.00002,0.00003,0.00001,0.00003,0.00001,0.00004,
15                    1,0.00001,0.00002,0.00002,0.00002,0.00003,0.00002,0.00009,0.00002,0.00003,0.00003,0.00001,0.00001,0.00002,0.00003,0.00002,0.00010,0.00002,0.00007,
15                    2,0.00000,0.00002,0.00013,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,
15                    3,0.00001,0.00002,0.00014,0.00003,0.00004,0.00003,0.00004,0.00003,0.00002,0.00002,0.00002,0.00001,0.00003,0.00002,0.00002,0.00006,0.00002,0.00006,
15                    4,0.00001,0.00002,0.00011,0.00003,0.00003,0.00003,0.00003,0.00004,0.00001,0.00002,0.00001,0.00000,0.00003,0.00002,0.00002,0.00004,0.00001,0.00006,
15                    5,0.00001,0.00003,0.00027,0.00003,0.00003,0.00001,0.00002,0.00003,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00003,0.00001,0.00003,
15                    6,1.54256,8.52560,10.74650,3.79008,2.81187,50.01879,300.26728,12.58141,14.83141,5.15273,1.32519,3.08631,20.42556,10.72230,15.04650,441.86847,20.60895,108.47266,
15                    7,0.00001,0.00001,0.00005,0.00006,0.00010,0.00005,0.00009,0.00003,0.00007,0.00009,0.00003,0.00001,0.00005,0.00006,0.00005,0.00016,0.00003,0.00016,
15                    8,0.00001,0.00003,0.00001,0.00003,0.00004,0.00003,0.00001,0.00003,0.00002,0.00006,0.00001,0.00000,0.00001,0.00003,0.00002,0.00004,0.00002,0.00005,
15                    9,0.00002,0.00002,0.00005,0.00004,0.00009,0.00002,0.00005,0.00002,0.00004,0.00005,0.00002,0.00000,0.00003,0.00005,0.00004,0.00007,0.00002,0.00012,
15                    10,0.00001,0.00002,0.00002,0.00003,0.00003,0.00001,0.00002,0.00003,0.00002,0.00004,0.00002,0.00000,0.00002,0.00003,0.00003,0.00003,0.00001,0.00006,
15                    11,0.00002,0.00002,0.00007,0.00006,0.00013,0.00002,0.00003,0.00003,0.00007,0.00007,0.00004,0.00001,0.00006,0.00006,0.00007,0.00006,0.00003,0.00020,
15                    12,0.00001,0.00003,0.00004,0.00002,0.00002,0.00005,0.00015,0.00003,0.00004,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00021,0.00002,0.00006,
15                    13,0.00001,0.00002,0.00005,0.00002,0.00003,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00000,0.00001,0.00003,0.00002,0.00003,0.00001,0.00004,
15                    14,0.00000,0.00001,0.00004,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00000,0.00001,
16                    1,1.54356,8.52811,10.73346,3.79481,2.81524,50.04622,300.42880,12.58383,14.84597,5.15523,1.32732,3.08794,20.42241,10.73420,15.05911,442.11115,20.61929,108.54936,
16                    2,1.54220,8.52271,10.70179,3.79157,2.80831,50.01477,300.24893,12.56622,14.82742,5.15599,1.32595,3.08637,20.41772,10.71381,15.04341,441.82221,20.60482,108.51498,
16                    3,1.54269,8.51874,10.69657,3.79247,2.81258,49.99600,300.18037,12.56569,14.82769,5.15098,1.32570,3.08621,20.41965,10.72474,15.04299,441.70413,20.59726,108.48735,
16                    4,1.54262,8.52312,10.70470,3.79341,2.81255,50.02890,300.24257,12.58807,14.83098,5.15309,1.32621,3.08693,20.42969,10.72722,15.04515,441.87849,20.60296,108.48135,
