17                    1,0.00000,0.00001,0.00001,0.00001,0.00001,0.00004,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
17                    2,0.17713,627.71874,19.22451,3.14372,3.37339,8.49072,18.24447,1.25918,4.07089,1.13476,3.96185,1.15873,1.24574,5.53920,70.30287,3.60677,0.88836,
17                    3,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,
17                    4,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,
17                    5,0.00000,0.00002,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
17                    6,1.02105,5.33592,5.96190,5.43097,3.27295,25.08283,82.30201,29.74024,55.22941,8.63757,0.85767,4.53940,17.00048,4.88064,196.49217,3.41915,2.27655,
17                    7,0.00008,0.00000,0.00001,0.00000,0.00001,0.00004,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,
17                    8,0.17705,627.65350,19.14912,3.14521,3.37756,8.45291,18.22799,1.24171,4.06588,1.12994,3.95403,1.15682,1.23876,5.54415,70.42549,3.61002,0.88661,
17                    9,0.00000,0.00004,0.00001,0.00002,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,
17                    10,0.17713,627.70586,19.21498,3.14516,3.37160,8.49397,18.25950,1.25738,4.07113,1.13729,3.96252,1.15998,1.24393,5.53935,70.26433,3.60854,0.88707,
17                    11,0.17632,627.66768,19.15907,3.14860,3.37490,8.44321,18.25215,1.23978,4.05938,1.12882,3.95471,1.15555,1.24302,5.54850,70.34574,3.61009,0.88556,
17                    12,0.00067,0.00015,0.00004,0.00003,0.00003,0.00008,0.00012,0.00005,0.00003,0.00001,0.00001,0.00001,0.00003,0.00002,0.00010,0.00002,0.00002,
17                    13,0.17702,627.69646,19.22034,3.14316,3.37258,8.48558,18.25196,1.25574,4.06854,1.13538,3.96229,1.15817,1.24574,5.53982,70.30455,3.60745,0.88847,
17                    14,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,
17                    15,0.00000,0.00001,0.00002,0.00001,0.00000,0.00004,0.00003,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,
17                    16,0.00009,0.00001,0.00001,0.00001,0.00001,0.00004,0.00003,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00002,0.00002,0.00001,0.00001,
18                    1,0.17696,627.70926,19.20956,3.14565,3.37184,8.48257,18.26939,1.25860,4.07819,1.13407,3.96260,1.15794,1.24485,5.53290,70.29878,3.60459,0.88977,
18                    2,0.00000,0.00013,0.00001,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00005,0.00001,0.00002,0.00002,0.00002,0.00003,
18                    3,0.17705,627.66577,19.21105,3.14694,3.37345,8.49022,18.26770,1.25629,4.07315,1.13232,3.96461,1.15709,1.24638,5.53698,70.28790,3.60510,0.88937,
18                    4,0.17696,627.65632,19.21086,3.14515,3.37344,8.48661,18.26537,1.25418,4.07379,1.13239,3.96442,1.15738,1.24595,5.53989,70.28498,3.60565,0.88914,
18                    5,0.17706,627.66250,19.20962,3.15137,3.37630,8.48881,18.26859,1.25629,4.07470,1.13375,3.96459,1.15810,1.24688,5.53526,70.29631,3.60408,0.89015,
18                    6,1.20940,627.69700,20.15112,8.77748,5.37562,31.06187,100.62245,32.66645,59.20704,8.10930,2.96121,3.36643,18.29497,8.24563,101.81002,2.73563,1.87808,
18                    7,0.17767,627.67516,19.21002,3.14507,3.37314,8.48852,18.27286,1.25660,4.07444,1.13239,3.96394,1.15808,1.24411,5.53683,70.28577,3.60536,0.88952,
18                    8,0.00001,0.00828,0.00037,0.00004,0.00005,0.00020,0.00037,0.00071,0.00021,0.00003,0.00006,0.00004,0.00005,0.00006,0.00105,0.00005,0.00004,
18                    9,0.17724,627.68857,19.20938,3.15019,3.37732,8.48763,18.26574,1.25558,4.07477,1.13227,3.96436,1.15766,1.24710,5.54037,70.28193,3.60467,0.88931,
18                    10,0.00000,0.00040,0.00002,0.00001,0.00000,0.00003,0.00002,0.00004,0.00003,0.00001,0.00000,0.00007,0.00001,0.00002,0.00006,0.00004,0.00006,
18                    11,0.00010,0.01508,0.00038,0.00005,0.00009,0.00031,0.00017,0.00067,0.00010,0.00007,0.00006,0.00003,0.00004,0.00007,0.00146,0.00002,0.00005,
18                    12,0.17940,627.68496,19.21662,3.14966,3.37731,8.50465,18.21529,1.26087,4.06449,1.13734,3.96317,1.16135,1.24307,5.54220,70.33683,3.60052,0.88569,
18                    13,0.00000,0.00023,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00006,0.00001,0.00001,0.00001,0.00004,0.00007,
18                    14,0.17710,627.68547,19.21562,3.15110,3.37645,8.49004,18.25860,1.25627,4.07266,1.13438,3.96404,1.15885,1.24581,5.53901,70.30966,3.60729,0.89018,
18                    15,0.17696,627.71811,19.20879,3.14266,3.37250,8.48335,18.27139,1.25719,4.07728,1.13227,3.96271,1.15721,1.24372,5.53547,70.27747,3.60474,0.88911,
18                    16,0.17751,627.67594,19.21045,3.14594,3.37310,8.48983,18.26100,1.25654,4.07274,1.13255,3.96452,1.15861,1.24531,5.53841,70.29028,3.60387,0.89052,
18                    17,0.17693,627.69534,19.21488,3.14399,3.37352,8.48837,18.25960,1.25483,4.07048,1.13553,3.96242,1.15860,1.24508,5.53897,70.30034,3.60441,0.89042,
19                    1,1.09826,1.37073,6.41881,4.89290,3.20053,665.57204,77.52265,31.78140,55.05456,12.66834,0.28914,6.36766,17.93635,4.13182,25.43563,4.21798,3.27714,
19                    2,1.30087,628.24492,24.69471,8.27274,7.09108,664.09404,98.35174,33.68267,59.51271,13.06937,3.74695,7.15110,19.04924,9.23076,97.43027,6.14541,4.12240,
19                    3,1.09821,1.37136,6.41587,4.89691,3.19826,665.57776,77.51928,31.78490,55.04819,12.66325,0.28945,6.36531,17.94650,4.13278,25.42726,4.21756,3.27771,
19                    4,1.09826,1.37292,6.41346,4.89526,3.20275,665.57428,77.51453,31.78804,55.06739,12.66842,0.28962,6.36542,17.94697,4.13301,25.43251,4.22110,3.27747,
19                    5,1.09764,1.37077,6.41829,4.89514,3.20105,665.58240,77.52779,31.78481,55.04831,12.66376,0.28943,6.36324,17.94761,4.13236,25.42730,4.21991,3.27577,
19                    6,0.14051,2.24018,2.93493,2.29067,3.32848,682.32588,3.99405,4.00348,3.23709,4.79634,0.96246,6.39648,0.35672,1.27386,227.33328,3.65105,4.78427,
19                    7,1.08258,1.37171,6.41940,4.89465,3.20183,665.57844,77.52033,31.78813,55.05943,12.66546,0.28939,6.36621,17.94704,4.12630,25.43392,4.21969,3.27663,
19                    8,1.30113,628.18190,24.60991,8.27951,7.09026,664.16320,98.36856,33.62667,59.45803,13.06773,3.74056,7.15779,19.03503,9.22164,97.56909,6.15279,4.12508,
19                    9,1.09829,1.37236,6.41666,4.89438,3.20391,665.57448,77.53107,31.79240,55.05294,12.66526,0.28953,6.36220,17.95146,4.13229,25.42757,4.21982,3.27637,
19                    10,1.30109,628.23194,24.68466,8.27586,7.08778,664.06104,98.36975,33.65771,59.50472,13.07278,3.74722,7.15286,19.04761,9.22987,97.38900,6.14340,4.12143,
19                    11,1.28388,628.19780,24.64264,8.28347,7.08997,664.10707,98.37735,33.69831,59.47393,13.07606,3.74148,7.15720,19.06874,9.23990,97.49333,6.15013,4.11917,
19                    12,1.04918,1.37104,6.40907,4.89655,3.20012,665.61339,77.60548,31.80269,55.06505,12.66752,0.28915,6.35938,17.94776,4.12207,25.40556,4.21845,3.27733,
19                    13,1.30139,628.22292,24.69163,8.27375,7.08956,664.08934,98.37687,33.68136,59.51250,13.06764,3.74722,7.15147,19.05067,9.23151,97.43043,6.14512,4.11942,
19                    14,1.09870,1.37154,6.41411,4.89589,3.19856,665.57403,77.53965,31.78701,55.05713,12.66151,0.28916,6.36367,17.94401,4.13124,25.41862,4.21888,3.27664,
19                    15,1.09826,1.37199,6.42107,4.89311,3.20099,665.56469,77.51427,31.78087,55.05756,12.66526,0.28956,6.36777,17.94587,4.13267,25.43679,4.21874,3.27705,
19                    16,1.08050,1.37296,6.41419,4.89671,3.19819,665.57893,77.53402,31.78433,55.04775,12.66752,0.28972,6.36624,17.95069,4.12939,25.42370,4.22130,3.27767,
19                    17,1.09778,1.37294,6.41513,4.89421,3.20147,665.59547,77.54633,31.78484,55.07233,12.66752,0.28900,6.36486,17.95039,4.13276,25.43373,4.21980,3.27671,
19                    18,1.30174,628.22224,24.68413,8.27565,7.09180,664.09915,98.37164,33.68637,59.51888,13.06967,3.74719,7.15515,19.04616,9.22915,97.43229,6.14250,4.12656,
20                    1,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00003,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,
20                    2,0.17716,627.71457,19.22018,3.14488,3.37206,8.48671,18.25545,1.26137,4.07520,1.13178,3.96192,1.15806,1.24486,5.53600,70.29472,3.60712,0.88851,
20                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00000,
20                    4,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
20                    5,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,
20                    6,1.02140,5.33709,5.96658,5.43193,3.27374,25.13099,82.28225,29.74417,55.20743,8.63698,0.85790,4.54126,16.99675,4.87910,196.48801,3.41792,2.27848,
20                    7,0.00008,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,
20                    8,0.17708,627.64933,19.14481,3.14637,3.37624,8.44892,18.23892,1.24386,4.07016,1.12697,3.95410,1.15615,1.23787,5.54095,70.41732,3.61038,0.88677,
20                    9,0.00000,0.00005,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,
20                    10,0.17716,627.70170,19.21064,3.14632,3.37027,8.48993,18.27047,1.25957,4.07544,1.13431,3.96259,1.15930,1.24304,5.53615,70.25617,3.60889,0.88723,
20                    11,0.17635,627.66351,19.15476,3.14976,3.37357,8.43918,18.26309,1.24193,4.06366,1.12586,3.95478,1.15487,1.24213,5.54531,70.33757,3.61045,0.88571,
20                    12,0.00068,0.00013,0.00005,0.00003,0.00003,0.00015,0.00017,0.00006,0.00005,0.00002,0.00001,0.00002,0.00003,0.00002,0.00011,0.00003,0.00001,
20                    13,0.17705,627.69229,19.21601,3.14432,3.37125,8.48157,18.26293,1.25793,4.07285,1.13240,3.96235,1.15750,1.24486,5.53663,70.29640,3.60780,0.88862,
20                    14,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00000,
20                    15,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,
20                    16,0.00009,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,
20                    17,0.00000,0.00000,0.00001,0.00000,0.00001,0.00004,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,
20                    18,0.17696,627.69117,19.21055,3.14515,3.37220,8.48436,18.27058,1.25702,4.07479,1.13255,3.96249,1.15792,1.24419,5.53577,70.29219,3.60477,0.89058,
20                    19,1.09826,1.37331,6.41951,4.89377,3.20019,665.57163,77.52043,31.78672,55.05094,12.66529,0.28907,6.36764,17.94703,4.13146,25.43512,4.21849,3.27663,


**** Analysis of Base Run #19 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        9.43       ,0.88,15.43,0.97,0.09,0.79
Na,        -0.27       ,2.13,36.61,0.57,0.38,0.00
Mg,        0.03       ,0.97,0.15,0.98,0.09,0.78
Al,        -0.28       ,1.07,0.63,0.95,0.11,0.56
Si,        -0.59       ,1.05,1.48,0.97,0.06,0.99
P,        0.00       ,1.00,0.00,1.00,0.14,0.25
S,        0.10       ,0.49,0.11,0.45,0.13,0.39
Cl,        0.10       ,0.91,0.09,0.94,0.14,0.27
K,        0.08       ,0.90,0.12,0.96,0.08,0.90
Ca,        0.11       ,0.95,0.39,0.97,0.13,0.34
Ti,        0.02       ,0.95,0.03,0.99,0.08,0.94
V,        0.00       ,0.97,0.00,1.00,0.09,0.77
Mn,        0.00       ,0.89,0.01,0.98,0.09,0.87
Fe,        0.18       ,0.94,0.30,0.99,0.07,0.95
Zn,        0.01       ,0.58,0.04,0.57,0.14,0.32
Br,        0.00       ,0.53,0.05,0.49,0.23,0.01
Pb,        0.00       ,0.94,0.00,1.00,0.14,0.33

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
S,12/06/06 03:32           ,     9.52400
K,01/31/07 03:30           ,    -3.39400
Zn,11/18/06 04:01           ,    -3.84800
Zn,01/07/07 03:09           ,    10.63000
Zn,02/18/07 02:34           ,     3.39400
Zn,01/19/08 02:55           ,     3.42700
Br,01/07/08 03:04           ,    12.33500

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/18/06 04:01,Zn                       ,    -3.84800
12/06/06 03:32,S                        ,     9.52400
01/07/07 03:09,Zn                       ,    10.63000
01/31/07 03:30,K                        ,    -3.39400
02/18/07 02:34,Zn                       ,     3.39400
01/07/08 03:04,Br                       ,    12.33500
01/19/08 02:55,Zn                       ,     3.42700
