**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 10.19958,  0.00000,  0.00000,  5.53898,  8.45438, 12.38626,  4.73846,  4.30740,  0.90903,  0.42231
Mg,  2.36923,  2.18740,  2.20723,  2.22869,  2.29949,  2.36923,  2.25358,  0.05685,  0.02523,  0.02399
Al,  0.72778,  0.52549,  0.68610,  0.76933,  1.05232,  1.08321,  0.82900,  0.18638,  0.22483,  0.25610
Si,  0.00000,  0.00000,  0.07890,  0.37112,  0.93275,  1.05947,  0.46873,  0.39693,  0.84681,  0.00000
P,  0.31739,  0.27134,  0.27843,  0.28129,  0.29739,  0.31739,  0.28741,  0.01323,  0.04604,  0.04169
S,  0.26310,  0.18485,  0.21003,  0.26369,  0.26959,  0.28698,  0.24519,  0.03354,  0.13679,  0.12748
Cl,  0.00535,  0.00000,  0.00004,  0.17143,  0.24546,  0.26933,  0.13572,  0.11177,  0.82349, 20.87626
K,  0.09253,  0.00794,  0.04129,  0.10473,  0.15066,  0.16108,  0.09506,  0.05314,  0.55906,  0.57434
Ca,  0.01063,  0.00000,  0.03718,  0.12124,  0.22957,  0.27315,  0.12536,  0.09667,  0.77116,  9.09220
Ti,  0.10535,  0.09857,  0.10061,  0.10388,  0.11964,  0.12473,  0.10848,  0.00987,  0.09097,  0.09367
V,  0.10882,  0.10024,  0.10140,  0.10397,  0.10642,  0.10882,  0.10422,  0.00287,  0.02755,  0.02639
Mn,  0.10990,  0.10499,  0.10547,  0.10676,  0.10792,  0.10990,  0.10684,  0.00142,  0.01329,  0.01292
Fe,  0.04027,  0.00000,  0.00088,  0.05533,  0.25222,  0.31533,  0.10937,  0.12343,  1.12864,  3.06552
Zn,  0.11031,  0.09023,  0.09563,  0.09801,  0.10062,  0.11031,  0.09856,  0.00462,  0.04688,  0.04188
Br,  0.14135,  0.12465,  0.12643,  0.12946,  0.13424,  0.14135,  0.13036,  0.00480,  0.03684,  0.03397
Pb,  0.27984,  0.25594,  0.25887,  0.26548,  0.27514,  0.27984,  0.26666,  0.00799,  0.02998,  0.02856

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,167.66685,  0.00000,  0.00000, 88.23086,176.51831,227.01266,100.71194, 79.33685,  0.78776,  0.47318
Mg,  0.15790,  0.00000,  0.10833,  0.21864,  0.39781,  0.43398,  0.23204,  0.14986,  0.64583,  0.94910
Al,  2.86255,  2.05722,  2.67258,  3.21969,  3.66522,  3.86629,  3.10056,  0.54968,  0.17728,  0.19202
Si,  7.73911,  5.54707,  7.09358,  9.29469,  9.65305, 10.35942,  8.52652,  1.50237,  0.17620,  0.19413
P,  0.00058,  0.00058,  0.02219,  0.03368,  0.04989,  0.06481,  0.03524,  0.01687,  0.47860, 29.30362
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00733,  0.02787,  0.00446,  0.00847,  1.89760,  0.00000
Cl,  0.84242,  0.00000,  0.04921,  0.41568,  0.70787,  1.18430,  0.43022,  0.38082,  0.88518,  0.45206
K,  0.73558,  0.64800,  0.69046,  0.72311,  0.73916,  0.79566,  0.71867,  0.03854,  0.05363,  0.05240
Ca,  2.78445,  2.39399,  2.65528,  2.87531,  2.99825,  3.10620,  2.83452,  0.20998,  0.07408,  0.07541
Ti,  0.39420,  0.36852,  0.39439,  0.41029,  0.43315,  0.48213,  0.41621,  0.03128,  0.07514,  0.07934
V,  0.00706,  0.00455,  0.00557,  0.00618,  0.00679,  0.00771,  0.00616,  0.00088,  0.14313,  0.12480
Mn,  0.06036,  0.05956,  0.06372,  0.06641,  0.06726,  0.06825,  0.06522,  0.00263,  0.04033,  0.04358
Fe,  4.18351,  3.86161,  4.04332,  4.16335,  4.36669,  4.68742,  4.19571,  0.22709,  0.05412,  0.05428
Zn,  0.03491,  0.01782,  0.02302,  0.03517,  0.04183,  0.06933,  0.03578,  0.01361,  0.38036,  0.38987
Br,  0.00176,  0.00000,  0.00001,  0.00047,  0.00134,  0.00495,  0.00087,  0.00117,  1.34205,  0.66256
Pb,  0.01265,  0.00405,  0.00678,  0.00898,  0.01247,  0.01828,  0.00974,  0.00420,  0.43173,  0.33231

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,  0.00000,100.00000,100.00000,100.00000,100.00000, 80.00000, 41.03913,  0.51299,  0.41039
Na, 23.16786,  0.00000,  0.00000,  0.00117,  4.46915,414214.13414,20714.92966,92620.10279,  4.47118,3997.78451
Mg,  0.71529,  0.00000,  0.13430,  0.79621,  1.48118,467386.59467,23370.81840,104510.46938,  4.47184,146109.55184
Al,  1.96946,  0.00000,  2.56863,  8.08923, 23.83408,7897543.57898,394901.80644,1765938.63419,  4.47184,896662.60773
Si,  8.40054,  0.00000,  8.69689, 17.41767, 31.04329,9477274.49477,473901.02763,2119174.22267,  4.47177,252266.29343
P,  4.28790,  0.00000,  0.04761,  0.08150,  0.72018,195247.14195,9762.98223,43658.44107,  4.47183,10181.77215
S,  0.05224,  0.00000,  0.07116,  0.76838,  3.99703,1579619.81580,78985.20730,353212.73640,  4.47188,6761665.31547
Cl,  0.05630,  0.00000,  0.00000,  0.59002,  2.34307,1479740.91480,73992.96369,330878.73503,  4.47176,5876622.32031
K,  0.35609,  0.00000,  0.52010,  2.07876,  7.90477,2819495.82819,140982.74729,630456.56114,  4.47187,1770490.12536
Ca,  3.11992,  0.00000,  3.05632,  4.30837,  6.53618,1465742.31466,73294.60968,327748.18174,  4.47165,105050.30141
Ti,  0.30133,  0.00000,  0.35093,  0.62959,  1.35996,393082.91393,19655.50429,87895.69191,  4.47181,291691.05487
V,  0.00345,  0.00000,  0.00080,  0.00447,  0.00926,12674.28813,633.72083,2834.05547,  4.47209,822201.35730
Mn,  0.05517,  0.00000,  0.00927,  0.06835,  0.07603,6319.92356,316.04606,1413.16613,  4.47139,25613.49989
Fe,  3.14689,  0.00000,  3.55455,  6.52310, 15.94634,5053716.85054,252702.18932,1130041.59472,  4.47183,359098.33879
Zn,  0.00281,  0.00000,  0.00866,  0.04343,  0.22519,89658.81190,4483.15789,20048.26868,  4.47191,7129378.57638
Br,  0.00513,  0.00000,  0.00542,  0.00914,  0.07476,35620.88236,1781.09867,7965.05860,  4.47199,1552077.23427
Pb,  0.02025,  0.00000,  0.00000,  0.00000,  0.01893,38035.08538,1901.77688,8504.89832,  4.47208,419974.68753
