**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  3.28470,  3.23768,  3.25545,  3.27181,  3.30319,  3.32837,  3.27717,  0.02882,  0.00879,  0.00877
Ca,  0.05809,  0.01662,  0.04024,  0.07782,  0.08759,  0.10973,  0.06852,  0.02965,  0.43276,  0.51045
Ti,  0.01975,  0.01591,  0.01701,  0.02106,  0.02276,  0.02751,  0.02095,  0.00367,  0.17508,  0.18571
V,  0.00724,  0.00701,  0.00705,  0.00708,  0.00726,  0.00760,  0.00719,  0.00018,  0.02499,  0.02481
Mn,  0.02076,  0.02036,  0.02045,  0.02090,  0.02110,  0.02159,  0.02088,  0.00040,  0.01927,  0.01938
Fe,  0.07228,  0.00000,  0.04060,  0.10612,  0.12364,  0.16378,  0.09009,  0.05193,  0.57645,  0.71854
Zn,  0.30113,  0.28380,  0.28793,  0.28991,  0.30370,  0.32444,  0.29705,  0.01255,  0.04225,  0.04168
Br,  1.37995,  1.25753,  1.28332,  1.29648,  1.39656,  1.55414,  1.35061,  0.09201,  0.06812,  0.06668
Pb,  0.17252,  0.16254,  0.16540,  0.16647,  0.17392,  0.18509,  0.17029,  0.00681,  0.03999,  0.03948
BC, 22.83224, 22.14047, 22.47884, 22.55211, 22.94203, 23.40116, 22.70598,  0.34907,  0.01537,  0.01529

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.39353,  1.37499,  1.39312,  1.39352,  1.39405,  1.41457,  1.39382,  0.00647,  0.00464,  0.00464
Al,  9.25437,  9.14815,  9.25213,  9.25494,  9.25857,  9.42578,  9.25923,  0.04627,  0.00500,  0.00500
Si, 18.37669, 18.16047, 18.37242, 18.37628, 18.38286, 18.71735, 18.38416,  0.09254,  0.00503,  0.00504
P,  0.07200,  0.06672,  0.07200,  0.07202,  0.07206,  0.07220,  0.07173,  0.00120,  0.01670,  0.01663
S,  1.26689,  1.09603,  1.26680,  1.26731,  1.26774,  1.27232,  1.25864,  0.03833,  0.03046,  0.03026
Cl,  1.08917,  1.07170,  1.07983,  1.08634,  1.08896,  1.33605,  1.09744,  0.05644,  0.05143,  0.05182
K,  1.91741,  1.81617,  1.91745,  1.91773,  1.91810,  1.93060,  1.91342,  0.02308,  0.01206,  0.01204
Ca,  3.09399,  3.05952,  3.09354,  3.09389,  3.09457,  3.15475,  3.09530,  0.01599,  0.00517,  0.00517
Ti,  0.59280,  0.58595,  0.59268,  0.59280,  0.59300,  0.60428,  0.59309,  0.00306,  0.00516,  0.00516
V,  0.00971,  0.00965,  0.00971,  0.00971,  0.00971,  0.00981,  0.00971,  0.00003,  0.00277,  0.00278
Mn,  0.07317,  0.07256,  0.07316,  0.07317,  0.07320,  0.07451,  0.07322,  0.00034,  0.00458,  0.00458
Fe,  5.02221,  4.96714,  5.02162,  5.02219,  5.02364,  5.11516,  5.02444,  0.02473,  0.00492,  0.00492
Zn,  0.01950,  0.01924,  0.01949,  0.01958,  0.01966,  0.02113,  0.01967,  0.00040,  0.02024,  0.02042
Br,  0.03176,  0.03016,  0.03169,  0.03260,  0.03416,  0.03640,  0.03294,  0.00174,  0.05293,  0.05489
Pb,  0.00600,  0.00592,  0.00600,  0.00604,  0.00618,  0.00706,  0.00614,  0.00029,  0.04801,  0.04916
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.24094,  0.01234,  0.05382,  4.36176,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  5.50770,  5.11123,  5.48677,  5.66455,  5.70454,  5.76566,  5.57618,  0.17892,  0.03209,  0.03248
Mg,  0.58750,  0.53309,  0.58438,  0.60924,  0.61523,  0.62777,  0.59776,  0.02617,  0.04378,  0.04454
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.36965,  0.33521,  0.36857,  0.37297,  0.39853,  0.41944,  0.38042,  0.02202,  0.05789,  0.05957
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  3.16461,  2.99651,  3.15616,  3.23228,  3.24882,  3.27264,  3.19362,  0.07607,  0.02382,  0.02404
Cl, 11.52587, 10.72145, 11.48572, 11.84058, 11.94317, 12.12663, 11.68016,  0.37892,  0.03244,  0.03288
K,  2.79708,  2.77729,  2.78739,  2.79232,  2.79739,  2.81251,  2.79257,  0.00945,  0.00338,  0.00338
Ca,  1.04961,  0.99538,  1.04902,  1.06940,  1.08102,  1.10031,  1.06213,  0.02837,  0.02671,  0.02703
Ti,  0.03142,  0.02974,  0.03141,  0.03177,  0.03246,  0.03350,  0.03190,  0.00098,  0.03060,  0.03107
V,  0.00627,  0.00609,  0.00625,  0.00632,  0.00634,  0.00635,  0.00629,  0.00007,  0.01140,  0.01144
Mn,  0.01124,  0.01088,  0.01094,  0.01098,  0.01127,  0.01188,  0.01114,  0.00028,  0.02508,  0.02486
Fe,  0.32887,  0.32176,  0.32491,  0.32905,  0.33722,  0.34383,  0.33083,  0.00663,  0.02005,  0.02017
Zn,  0.09985,  0.09573,  0.09706,  0.09966,  0.10003,  0.10228,  0.09901,  0.00184,  0.01853,  0.01838
Br,  0.06669,  0.04113,  0.05146,  0.06652,  0.07309,  0.07939,  0.06358,  0.01128,  0.17738,  0.16911
Pb,  0.07548,  0.07364,  0.07437,  0.07536,  0.07589,  0.07626,  0.07516,  0.00086,  0.01138,  0.01134
BC, 10.25851,  9.71060,  9.91892, 10.04910, 10.26425, 10.83632, 10.12347,  0.30492,  0.03012,  0.02972

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.26101,  2.16060,  2.18384,  2.19508,  2.26254,  2.60937,  2.23608,  0.09942,  0.04446,  0.04397
Mg,  0.19491,  0.16268,  0.17816,  0.18207,  0.19560,  0.29260,  0.19221,  0.03091,  0.16081,  0.15858
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.60594,  0.03080,  0.13538,  4.39581,  0.00000
Si,  0.10619,  0.00000,  0.05117,  0.10353,  0.10792,  1.31231,  0.14106,  0.27890,  1.97719,  2.62639
P,  0.13532,  0.12312,  0.12980,  0.13104,  0.13547,  0.15586,  0.13276,  0.00705,  0.05314,  0.05213
S,  5.45679,  5.09082,  5.27540,  5.31225,  5.45659,  6.16051,  5.37355,  0.22549,  0.04196,  0.04132
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.60375,  4.48769,  4.53170,  4.55306,  4.60199,  4.84075,  4.57363,  0.07514,  0.01643,  0.01632
Ca,  0.38889,  0.34924,  0.36781,  0.38360,  0.38950,  0.57280,  0.38888,  0.04620,  0.11879,  0.11879
Ti,  0.00333,  0.00067,  0.00214,  0.00334,  0.00345,  0.04166,  0.00469,  0.00875,  1.86569,  2.63263
V,  0.00511,  0.00507,  0.00508,  0.00511,  0.00516,  0.00546,  0.00514,  0.00009,  0.01780,  0.01791
Mn,  0.00914,  0.00750,  0.00913,  0.00949,  0.00957,  0.01273,  0.00947,  0.00091,  0.09635,  0.09983
Fe,  0.19569,  0.15643,  0.17349,  0.19573,  0.20107,  0.50362,  0.20435,  0.07187,  0.35171,  0.36728
Zn,  0.08382,  0.07702,  0.08364,  0.08492,  0.09071,  0.09779,  0.08665,  0.00583,  0.06722,  0.06950
Br,  0.00128,  0.00000,  0.00008,  0.00131,  0.03681,  0.07915,  0.01877,  0.03008,  1.60245, 23.55735
Pb,  0.03410,  0.02781,  0.03399,  0.03542,  0.03900,  0.04358,  0.03603,  0.00412,  0.11434,  0.12080
BC,  8.48913,  6.87057,  8.47305,  8.83638,  9.00049,  9.72858,  8.71351,  0.69257,  0.07948,  0.08158
