**** Analysis Summary ****

Time of run: ,02/05/16 15:05
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
13                    10,0.00249,0.29355,0.01322,0.03461,0.01825,0.10801,0.74645,0.38377,0.02226,0.04491,0.02701,0.00414,0.02338,0.03320,0.02012,0.46797,0.13355,0.19366,
13                    11,0.01406,3.46624,0.19289,0.21962,0.20530,5.20136,4.94625,1.85567,0.23837,0.20322,0.22679,0.03158,0.34358,0.43522,0.69012,1.16606,1.12701,4.61057,
13                    12,0.00245,0.29119,0.01256,0.03437,0.01822,0.10795,0.74406,0.38072,0.02192,0.04467,0.02668,0.00416,0.02323,0.03282,0.02006,0.46722,0.13143,0.19253,
14                    1,0.00240,0.28780,0.01134,0.03422,0.01782,0.10918,0.73993,0.37355,0.02145,0.04368,0.02623,0.00404,0.02287,0.03224,0.01940,0.47427,0.13025,0.18786,
14                    2,0.01444,3.47496,0.19375,0.21897,0.20545,5.24440,4.97816,1.85459,0.24209,0.20405,0.22679,0.03175,0.34532,0.43505,0.69189,1.17356,1.13172,4.62402,
14                    3,0.01444,3.47509,0.19430,0.21961,0.20656,5.24129,4.97808,1.85506,0.24231,0.20402,0.22693,0.03184,0.34595,0.43727,0.69162,1.17858,1.13173,4.62626,
14                    4,0.00001,0.00003,0.00001,0.00002,0.00005,0.00002,0.00002,0.00004,0.00002,0.00003,0.00002,0.00001,0.00001,0.00001,0.00003,0.00003,0.00002,0.00007,
14                    5,0.01437,3.46413,0.19256,0.21967,0.20601,5.21218,4.94422,1.85545,0.23988,0.20413,0.22623,0.03182,0.34349,0.43284,0.68997,1.16964,1.12756,4.60413,
14                    6,0.01441,3.46343,0.19263,0.21768,0.20563,5.21702,4.95016,1.85352,0.24026,0.20392,0.22607,0.03172,0.34346,0.43310,0.69105,1.17462,1.12706,4.60785,
14                    7,0.01442,3.46977,0.19347,0.21901,0.20560,5.22793,4.96590,1.85683,0.24152,0.20437,0.22643,0.03174,0.34485,0.43411,0.69152,1.17288,1.12909,4.61752,
14                    8,0.01435,3.46284,0.19310,0.21925,0.20530,5.19901,4.93283,1.85439,0.23909,0.20377,0.22626,0.03168,0.34259,0.43301,0.68956,1.17281,1.12480,4.60072,
14                    9,0.01433,3.46542,0.19333,0.21901,0.20638,5.21763,4.95420,1.85600,0.23989,0.20402,0.22612,0.03174,0.34422,0.43393,0.69005,1.17336,1.12775,4.61211,
14                    10,0.00239,0.29186,0.01306,0.03437,0.01784,0.10918,0.74068,0.37869,0.02172,0.04398,0.02662,0.00401,0.02304,0.03276,0.01955,0.47500,0.13269,0.18908,
14                    11,0.01437,3.46976,0.19345,0.21986,0.20660,5.21740,4.95103,1.85491,0.24072,0.20379,0.22669,0.03178,0.34428,0.43500,0.69040,1.17236,1.12827,4.61181,
14                    12,0.00235,0.28955,0.01239,0.03414,0.01782,0.10913,0.73837,0.37567,0.02140,0.04375,0.02630,0.00403,0.02289,0.03239,0.01949,0.47424,0.13058,0.18799,
14                    13,0.00001,0.00009,0.00001,0.00003,0.00006,0.00007,0.00011,0.00005,0.00005,0.00005,0.00003,0.00001,0.00002,0.00002,0.00004,0.00008,0.00003,0.00011,
15                    1,0.02139,3.07471,0.18251,0.23712,0.23735,4.68168,4.45702,2.49466,0.24357,0.21366,0.24937,0.03485,0.37988,0.46402,0.68090,0.56566,1.16618,4.80895,
15                    2,0.00001,0.00008,0.00003,0.00002,0.00002,0.00011,0.00010,0.00004,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00003,0.00001,0.00005,
15                    3,0.00000,0.00005,0.00001,0.00002,0.00002,0.00012,0.00010,0.00003,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00002,0.00005,
15                    4,0.01424,3.45868,0.19299,0.21936,0.20461,5.21543,4.95346,1.86039,0.24132,0.20377,0.22714,0.03163,0.34371,0.43381,0.68873,1.17557,1.12618,4.60261,
15                    5,0.00000,0.00008,0.00002,0.00002,0.00002,0.00006,0.00005,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00003,
15                    6,0.00001,0.00005,0.00023,0.00002,0.00001,0.00005,0.00003,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00006,
15                    7,0.00000,0.00003,0.00003,0.00001,0.00002,0.00006,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00004,
15                    8,0.00000,0.00004,0.00009,0.00001,0.00002,0.00006,0.00007,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,
15                    9,0.00000,0.00002,0.00000,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,
