**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.43302,  0.00000,  0.01432,  0.34683,  0.74255,  1.26545,  0.42531,  0.39287,  0.92371,  0.90726
K,  4.65043,  1.94636,  2.16862,  3.57420,  4.18798,  4.65043,  3.25959,  1.04962,  0.32201,  0.22570
Ca,  0.26349,  0.07467,  0.37828,  1.09077,  1.81347,  2.25642,  1.06278,  0.70643,  0.66471,  2.68107
Ti,  0.03202,  0.00557,  0.03214,  0.09648,  0.27617,  0.33571,  0.14866,  0.12482,  0.83960,  3.89763
V,  0.00401,  0.00095,  0.00264,  0.00367,  0.00456,  0.00623,  0.00363,  0.00140,  0.38486,  0.34751
Mn,  0.00000,  0.00000,  0.00001,  0.01285,  0.04710,  0.05503,  0.02356,  0.02301,  0.97665,  0.00000
Fe,  0.42461,  0.34277,  0.42675,  1.00105,  2.52911,  2.98139,  1.47048,  1.05258,  0.71581,  2.47894
Zn,  0.10575,  0.00054,  0.03315,  0.06711,  0.10093,  0.11397,  0.06582,  0.03613,  0.54890,  0.34165
Br,  0.30374,  0.12459,  0.18750,  0.27304,  0.34266,  0.42844,  0.26985,  0.08664,  0.32106,  0.28525
Pb,  0.06572,  0.01825,  0.02396,  0.05292,  0.06183,  0.06770,  0.04426,  0.01924,  0.43458,  0.29267
BC, 12.37680,  1.52719,  2.97431,  6.83231,  8.97182, 12.37680,  6.34956,  3.73206,  0.58777,  0.30154

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.03596,  0.02750,  0.03807,  0.06435,  0.08760,  0.19749,  0.06670,  0.03939,  0.59055,  1.09530
Mg,  0.44209,  0.26198,  0.42455,  0.44759,  0.50220,  0.55356,  0.45473,  0.06671,  0.14671,  0.15091
Al,  2.79197,  1.78256,  2.73471,  3.04442,  3.22644,  3.46628,  2.96739,  0.40159,  0.13533,  0.14384
Si,  7.96976,  4.37826,  7.75971,  8.27659,  8.92648,  9.36891,  8.15121,  1.10400,  0.13544,  0.13852
P,  0.00000,  0.00000,  0.00000,  0.00490,  0.01695,  0.02525,  0.00863,  0.00896,  1.03903,  0.00000
S,  0.03426,  0.00000,  0.05154,  0.25511,  0.48216,  1.25223,  0.29260,  0.30794,  1.05240,  8.98767
Cl,  0.15743,  0.00000,  0.07493,  0.22407,  0.37832,  0.48375,  0.22431,  0.16445,  0.73317,  1.04460
K,  2.34772,  2.15035,  2.26215,  2.36771,  2.62619,  3.73453,  2.47049,  0.34012,  0.13767,  0.14487
Ca,  1.11385,  0.18240,  0.96905,  1.13660,  1.25073,  1.38809,  1.08975,  0.25525,  0.23423,  0.22916
Ti,  0.19882,  0.02736,  0.19028,  0.21031,  0.22507,  0.23678,  0.19828,  0.04556,  0.22980,  0.22917
V,  0.00207,  0.00000,  0.00214,  0.00263,  0.00294,  0.00323,  0.00244,  0.00078,  0.31772,  0.37440
Mn,  0.03552,  0.00184,  0.03344,  0.03677,  0.03965,  0.04080,  0.03467,  0.00854,  0.24624,  0.24029
Fe,  1.97891,  0.50881,  1.88202,  2.05116,  2.16098,  2.26647,  1.95468,  0.38126,  0.19505,  0.19266
Zn,  0.09173,  0.08134,  0.08351,  0.08858,  0.09456,  0.16303,  0.09314,  0.01811,  0.19440,  0.19739
Br,  0.00000,  0.00000,  0.00000,  0.00003,  0.00020,  0.00308,  0.00033,  0.00079,  2.35503,154301635.74018
Pb,  0.02921,  0.02489,  0.02753,  0.02927,  0.03117,  0.05921,  0.03087,  0.00724,  0.23462,  0.24791
BC,  0.11767,  0.01808,  0.14325,  0.84669,  1.66824,  4.39626,  1.01363,  1.08485,  1.07026,  9.21963

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.32664,  0.28808,  0.30358,  0.42424,  0.53417,  0.88891,  0.43933,  0.15870,  0.36124,  0.48587
Mg,  0.58603,  0.30653,  0.43993,  0.50750,  0.58137,  0.77084,  0.50614,  0.10977,  0.21688,  0.18732
Al,  4.90124,  3.35980,  4.32473,  4.78767,  5.01100,  6.67568,  4.87449,  0.87531,  0.17957,  0.17859
Si, 10.74947,  6.03020,  8.24170,  9.68265, 10.86978, 15.20910,  9.76058,  2.12120,  0.21732,  0.19733
P,  0.09383,  0.08610,  0.09582,  0.11809,  0.15820,  0.23890,  0.13038,  0.04089,  0.31359,  0.43575
S,  2.54875,  2.27711,  2.46260,  3.36247,  4.46001,  7.31465,  3.58078,  1.32818,  0.37092,  0.52111
Cl,  0.54204,  0.00000,  0.00000,  0.00340,  0.43961,  1.36301,  0.23393,  0.39913,  1.70624,  0.73635
K,  3.34265,  2.43177,  3.35275,  3.84229,  4.76666,  6.15572,  4.04603,  0.93753,  0.23172,  0.28048
Ca,  1.03349,  0.00000,  0.00475,  0.80013,  0.96741,  1.83438,  0.64026,  0.51692,  0.80736,  0.50017
Ti,  0.24347,  0.08215,  0.12334,  0.21842,  0.25686,  0.43798,  0.20822,  0.08964,  0.43048,  0.36817
V,  0.00711,  0.00601,  0.00706,  0.00790,  0.01017,  0.01227,  0.00849,  0.00195,  0.22988,  0.27443
Mn,  0.03699,  0.00170,  0.01372,  0.03502,  0.04104,  0.07338,  0.03026,  0.01786,  0.59024,  0.48294
Fe,  2.15473,  0.67077,  1.04931,  1.98022,  2.28585,  3.74462,  1.82039,  0.77775,  0.42724,  0.36095
Zn,  0.08278,  0.00000,  0.06542,  0.08226,  0.10982,  0.15532,  0.08664,  0.03487,  0.40242,  0.42121
Br,  0.00000,  0.00000,  0.00000,  0.02737,  0.05962,  0.10226,  0.03039,  0.03360,  1.10586,2245663.54216
Pb,  0.03625,  0.00543,  0.03010,  0.03564,  0.05481,  0.07753,  0.04154,  0.01697,  0.40850,  0.46807
BC,  8.87267,  7.92709,  8.60048, 11.75492, 15.61635, 25.42516, 12.52672,  4.62675,  0.36935,  0.52146

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.01031,  0.01026,  0.01392,  0.01668,  0.01891,  0.03912,  0.01813,  0.00743,  0.40974,  0.72073
Mg,  0.71760,  0.68074,  0.71876,  0.75173,  0.79437,  0.87990,  0.76312,  0.05193,  0.06805,  0.07236
Al,  4.99266,  4.66576,  4.99259,  5.21943,  5.34026,  5.72689,  5.18049,  0.26897,  0.05192,  0.05387
Si, 13.33489, 12.49552, 13.33406, 13.69118, 14.10928, 14.98219, 13.71328,  0.62250,  0.04539,  0.04668
P,  0.02063,  0.01258,  0.01589,  0.01743,  0.02055,  0.03116,  0.01883,  0.00494,  0.26253,  0.23966
S,  0.01400,  0.01333,  0.02195,  0.03356,  0.04877,  0.27008,  0.06035,  0.07123,  1.18028,  5.08841
Cl,  0.00000,  0.00000,  0.00900,  0.22121,  0.34112,  0.54645,  0.20637,  0.17367,  0.84152,  0.00000
K,  1.34490,  1.09153,  1.25300,  1.34473,  1.39690,  1.51340,  1.31600,  0.10998,  0.08357,  0.08177
Ca,  2.09828,  1.96825,  2.09225,  2.15983,  2.25857,  2.46929,  2.18067,  0.13160,  0.06035,  0.06272
Ti,  0.40996,  0.36855,  0.40460,  0.41818,  0.42705,  0.44889,  0.41451,  0.01912,  0.04612,  0.04663
V,  0.00697,  0.00578,  0.00664,  0.00697,  0.00722,  0.00759,  0.00690,  0.00044,  0.06417,  0.06358
Mn,  0.07321,  0.06504,  0.07161,  0.07377,  0.07517,  0.07780,  0.07309,  0.00306,  0.04185,  0.04178
Fe,  3.68146,  3.33935,  3.63115,  3.73226,  3.80421,  3.96903,  3.70629,  0.14940,  0.04031,  0.04058
Zn,  0.00815,  0.00000,  0.00471,  0.00812,  0.01231,  0.02680,  0.00933,  0.00660,  0.70750,  0.80951
Br,  0.00073,  0.00000,  0.00021,  0.00164,  0.00414,  0.01018,  0.00255,  0.00288,  1.12975,  3.93182
Pb,  0.00000,  0.00000,  0.00000,  0.00039,  0.00271,  0.00761,  0.00156,  0.00218,  1.39424,830333.59443
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.10146,  0.89809,  0.12167,  0.26260,  2.15837,  0.00000
