**** Analysis Summary ****

Time of run: ,02/02/16 23:19
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RGsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RGsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
12                    5,0.00001,0.00002,0.00023,0.00001,0.00003,0.00005,0.00002,0.00002,0.00003,0.00003,0.00001,0.00001,0.00002,0.00002,0.00007,0.00001,0.00001,
12                    6,0.00001,0.00003,0.00022,0.00002,0.00003,0.00006,0.00003,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00003,0.00007,0.00001,0.00001,
12                    7,0.00001,0.00001,0.00021,0.00001,0.00003,0.00004,0.00002,0.00002,0.00002,0.00003,0.00001,0.00001,0.00002,0.00003,0.00006,0.00001,0.00000,
12                    8,0.00001,0.00002,0.00023,0.00002,0.00003,0.00008,0.00002,0.00002,0.00003,0.00004,0.00001,0.00001,0.00002,0.00003,0.00008,0.00001,0.00001,
12                    9,0.00001,0.00002,0.00022,0.00002,0.00003,0.00006,0.00004,0.00003,0.00003,0.00004,0.00001,0.00001,0.00002,0.00003,0.00007,0.00001,0.00001,
12                    10,0.00001,0.00002,0.00023,0.00002,0.00003,0.00006,0.00003,0.00003,0.00003,0.00005,0.00001,0.00001,0.00002,0.00004,0.00007,0.00001,0.00001,
12                    11,0.00001,0.00002,0.00022,0.00002,0.00003,0.00005,0.00002,0.00003,0.00002,0.00004,0.00001,0.00001,0.00002,0.00003,0.00006,0.00001,0.00001,
13                    1,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00002,0.00001,0.00002,0.00000,0.00001,
13                    2,0.00000,0.00001,0.00001,0.00001,0.00001,0.00004,0.00002,0.00001,0.00003,0.00001,0.00000,0.00000,0.00002,0.00001,0.00004,0.00001,0.00001,
13                    3,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00004,0.00001,0.00000,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,
13                    4,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00004,0.00001,0.00000,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,
13                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00003,0.00001,0.00000,0.00000,0.00002,0.00001,0.00004,0.00001,0.00001,
13                    6,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00002,0.00001,0.00004,0.00001,0.00000,
13                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00004,0.00001,0.00000,0.00000,0.00002,0.00001,0.00002,0.00001,0.00000,
13                    8,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00000,0.00001,0.00002,0.00002,0.00000,0.00000,
13                    9,0.00000,0.00001,0.00001,0.00002,0.00001,0.00004,0.00003,0.00001,0.00005,0.00002,0.00000,0.00001,0.00002,0.00002,0.00004,0.00001,0.00001,
13                    10,0.00001,0.00002,0.00001,0.00002,0.00002,0.00002,0.00003,0.00001,0.00004,0.00002,0.00000,0.00000,0.00001,0.00002,0.00003,0.00000,0.00001,
13                    11,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00003,0.00002,0.00000,0.00000,0.00002,0.00002,0.00003,0.00001,0.00001,
13                    12,0.00001,0.00003,0.00023,0.00002,0.00003,0.00006,0.00003,0.00002,0.00005,0.00004,0.00001,0.00001,0.00002,0.00004,0.00006,0.00001,0.00001,
14                    1,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00000,
14                    2,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,
14                    3,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,
14                    4,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
14                    5,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,
14                    6,0.00000,0.00002,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,
14                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
14                    8,0.00000,0.00002,0.00002,0.00002,0.00003,0.00004,0.00001,0.00001,0.00002,0.00003,0.00001,0.00000,0.00001,0.00002,0.00005,0.00000,0.00000,
14                    9,0.00001,0.00002,0.00001,0.00001,0.00000,0.00002,0.00004,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,
14                    10,0.00000,0.00001,0.00001,0.00001,0.00002,0.00003,0.00004,0.00001,0.00002,0.00003,0.00000,0.00000,0.00001,0.00002,0.00005,0.00000,0.00000,
14                    11,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
14                    12,0.00001,0.00002,0.00023,0.00001,0.00003,0.00006,0.00002,0.00003,0.00002,0.00004,0.00001,0.00001,0.00001,0.00003,0.00007,0.00000,0.00001,
14                    13,0.00001,0.00002,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00004,0.00002,0.00000,0.00000,0.00002,0.00001,0.00003,0.00001,0.00001,
15                    1,0.00000,0.00000,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00003,0.00000,0.00000,
15                    2,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,
15                    3,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,
15                    4,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
15                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,
15                    6,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,
15                    7,0.00000,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,
15                    8,0.00000,0.00001,0.00002,0.00002,0.00003,0.00004,0.00001,0.00000,0.00001,0.00003,0.00001,0.00000,0.00001,0.00002,0.00006,0.00000,0.00000,
15                    9,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,
15                    10,0.00000,0.00002,0.00001,0.00002,0.00002,0.00004,0.00003,0.00001,0.00002,0.00003,0.00000,0.00000,0.00001,0.00002,0.00006,0.00000,0.00000,
15                    11,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,
15                    12,0.00001,0.00003,0.00022,0.00001,0.00003,0.00006,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00007,0.00000,0.00001,
15                    13,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00003,0.00002,0.00000,0.00000,0.00002,0.00002,0.00005,0.00001,0.00001,
15                    14,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,
16                    1,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,
16                    2,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,
16                    3,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,
16                    4,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
16                    5,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00001,0.00000,
16                    6,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,
16                    7,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,
16                    8,0.00001,0.00000,0.00002,0.00002,0.00003,0.00005,0.00001,0.00001,0.00002,0.00003,0.00001,0.00000,0.00001,0.00002,0.00005,0.00001,0.00000,
16                    9,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,
