**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.17583,  0.17472,  0.17649,  0.17677,  0.17696,  0.17712,  0.17662,  0.00058,  0.00326,  0.00327
K,  2.80663,  2.80629,  2.80636,  2.80643,  2.80665,  2.80797,  2.80654,  0.00036,  0.00013,  0.00013
Ca,  0.60303,  0.59947,  0.60183,  0.60192,  0.60208,  0.60303,  0.60191,  0.00067,  0.00111,  0.00111
Ti,  0.08754,  0.08682,  0.08729,  0.08731,  0.08734,  0.08754,  0.08731,  0.00014,  0.00156,  0.00155
V,  0.00486,  0.00485,  0.00486,  0.00486,  0.00486,  0.00486,  0.00486,  0.00000,  0.00028,  0.00028
Mn,  0.02725,  0.02719,  0.02723,  0.02723,  0.02724,  0.02725,  0.02723,  0.00001,  0.00048,  0.00048
Fe,  1.00018,  0.99436,  0.99816,  0.99836,  0.99857,  1.00018,  0.99832,  0.00109,  0.00109,  0.00109
Zn,  0.11398,  0.11398,  0.11402,  0.11403,  0.11403,  0.11410,  0.11403,  0.00002,  0.00020,  0.00020
Br,  0.02564,  0.02560,  0.02561,  0.02562,  0.02563,  0.02564,  0.02562,  0.00001,  0.00046,  0.00046
Pb,  0.07217,  0.07217,  0.07220,  0.07220,  0.07221,  0.07225,  0.07220,  0.00002,  0.00022,  0.00022
BC, 17.19803, 17.19803, 17.20652, 17.20746, 17.20827, 17.22159, 17.20744,  0.00425,  0.00025,  0.00025
