8                    4,0.00027,0.00085,0.00746,0.00054,0.00042,0.01846,0.01167,0.01010,0.00174,0.00206,0.00024,0.00016,0.00496,0.00227,0.00189,0.01733,0.00119,0.00819,
8                    5,0.00000,0.00015,0.00004,0.00001,0.00001,0.00018,0.00009,0.00008,0.00001,0.00002,0.00001,0.00001,0.00005,0.00001,0.00002,0.00011,0.00002,0.00008,
8                    6,0.00031,0.02883,0.07557,0.00112,0.00204,0.01028,0.01205,0.01915,0.00126,0.00321,0.00082,0.00037,0.01176,0.00174,0.00227,0.01700,0.00194,0.01704,
8                    7,0.00008,0.00088,0.00222,0.00013,0.00009,0.00477,0.00387,0.00363,0.00050,0.00065,0.00011,0.00007,0.00189,0.00057,0.00055,0.00544,0.00043,0.00300,
9                    1,0.00034,0.03049,0.07857,0.00120,0.00185,0.01161,0.01312,0.02043,0.00145,0.00345,0.00087,0.00040,0.01292,0.00188,0.00255,0.01913,0.00214,0.01866,
9                    2,0.00033,0.03268,0.07704,0.00123,0.00189,0.01169,0.01355,0.02146,0.00149,0.00351,0.00094,0.00040,0.01319,0.00191,0.00266,0.02013,0.00222,0.01901,
9                    3,0.00031,0.03555,0.07495,0.00124,0.00187,0.01207,0.01356,0.02160,0.00144,0.00341,0.00090,0.00040,0.01239,0.00184,0.00250,0.01984,0.00221,0.01816,
9                    4,0.00027,0.00077,0.00725,0.00055,0.00048,0.01695,0.01066,0.00957,0.00159,0.00188,0.00022,0.00015,0.00438,0.00223,0.00168,0.01552,0.00108,0.00740,
9                    5,0.00000,0.00005,0.00003,0.00002,0.00001,0.00007,0.00009,0.00005,0.00001,0.00002,0.00002,0.00000,0.00002,0.00001,0.00001,0.00012,0.00003,0.00004,
9                    6,0.00031,0.03445,0.07623,0.00123,0.00192,0.01164,0.01331,0.02148,0.00142,0.00349,0.00091,0.00040,0.01296,0.00186,0.00253,0.01932,0.00218,0.01872,
9                    7,0.00008,0.00031,0.00210,0.00012,0.00011,0.00400,0.00326,0.00315,0.00043,0.00053,0.00008,0.00006,0.00147,0.00054,0.00043,0.00439,0.00036,0.00242,
9                    8,0.00000,0.00031,0.00002,0.00001,0.00002,0.00006,0.00006,0.00009,0.00002,0.00002,0.00001,0.00000,0.00004,0.00001,0.00001,0.00011,0.00002,0.00007,
10                    1,0.00122,0.04704,0.14621,0.00246,0.00488,0.05974,0.04538,0.04970,0.00692,0.00973,0.00159,0.00089,0.03074,0.00767,0.00888,0.06978,0.00611,0.04897,
10                    2,0.00117,0.04965,0.14409,0.00249,0.00493,0.05990,0.04617,0.05075,0.00701,0.00980,0.00165,0.00089,0.03110,0.00761,0.00909,0.07160,0.00623,0.04940,
10                    3,0.00114,0.05310,0.14125,0.00247,0.00488,0.06072,0.04623,0.05070,0.00688,0.00955,0.00161,0.00089,0.02999,0.00743,0.00878,0.07121,0.00621,0.04809,
10                    4,0.00002,0.00189,0.00070,0.00012,0.00014,0.00025,0.00017,0.00066,0.00013,0.00011,0.00007,0.00001,0.00018,0.00008,0.00011,0.00028,0.00009,0.00033,
10                    5,0.00031,0.00256,0.01098,0.00060,0.00080,0.01843,0.01220,0.00947,0.00232,0.00230,0.00027,0.00018,0.00586,0.00263,0.00235,0.01942,0.00144,0.00977,
10                    6,0.00114,0.05177,0.14288,0.00248,0.00497,0.05975,0.04570,0.05067,0.00684,0.00969,0.00163,0.00089,0.03077,0.00752,0.00881,0.07000,0.00613,0.04884,
10                    7,0.00013,0.00115,0.00423,0.00030,0.00046,0.00620,0.00307,0.00206,0.00087,0.00079,0.00014,0.00006,0.00219,0.00095,0.00093,0.00546,0.00048,0.00313,
10                    8,0.00036,0.00359,0.01157,0.00063,0.00077,0.02169,0.01342,0.01042,0.00249,0.00251,0.00031,0.00020,0.00656,0.00279,0.00269,0.02122,0.00163,0.01096,
10                    9,0.00036,0.00217,0.01131,0.00060,0.00085,0.01999,0.01231,0.00956,0.00231,0.00232,0.00028,0.00018,0.00591,0.00275,0.00243,0.01916,0.00148,0.01003,
11                    1,0.00047,0.04584,0.05978,0.00202,0.00244,0.01611,0.01636,0.02668,0.00191,0.00393,0.00108,0.00047,0.01318,0.00281,0.00309,0.02321,0.00259,0.01985,
11                    2,0.00045,0.04855,0.05843,0.00206,0.00248,0.01619,0.01686,0.02801,0.00196,0.00401,0.00117,0.00047,0.01346,0.00282,0.00320,0.02432,0.00268,0.02020,
11                    3,0.00043,0.05209,0.05670,0.00207,0.00246,0.01665,0.01690,0.02836,0.00187,0.00388,0.00114,0.00047,0.01265,0.00273,0.00302,0.02407,0.00267,0.01934,
11                    4,0.00016,0.00292,0.01699,0.00069,0.00039,0.01281,0.00773,0.01244,0.00136,0.00162,0.00030,0.00011,0.00395,0.00142,0.00124,0.01130,0.00089,0.00593,
11                    5,0.00002,0.00222,0.00424,0.00026,0.00007,0.00029,0.00043,0.00139,0.00013,0.00018,0.00007,0.00002,0.00028,0.00022,0.00015,0.00073,0.00013,0.00054,
11                    6,0.00043,0.05072,0.05762,0.00206,0.00252,0.01613,0.01659,0.02807,0.00186,0.00398,0.00114,0.00047,0.01321,0.00276,0.00306,0.02339,0.00263,0.01987,
11                    7,0.00004,0.00146,0.00725,0.00032,0.00011,0.00220,0.00181,0.00490,0.00042,0.00054,0.00015,0.00004,0.00147,0.00028,0.00031,0.00251,0.00029,0.00213,
11                    8,0.00004,0.00331,0.00377,0.00026,0.00007,0.00077,0.00060,0.00170,0.00015,0.00020,0.00008,0.00002,0.00030,0.00025,0.00019,0.00093,0.00015,0.00063,
11                    9,0.00003,0.00176,0.00383,0.00021,0.00008,0.00047,0.00040,0.00117,0.00012,0.00020,0.00006,0.00002,0.00026,0.00023,0.00014,0.00057,0.00010,0.00051,
11                    10,0.00023,0.00085,0.02128,0.00052,0.00061,0.01524,0.00900,0.01081,0.00192,0.00187,0.00029,0.00014,0.00527,0.00171,0.00181,0.01430,0.00116,0.00799,
12                    1,0.00124,0.04648,0.15027,0.00255,0.00515,0.06215,0.04697,0.04948,0.00705,0.00990,0.00159,0.00092,0.03124,0.00764,0.00903,0.07234,0.00635,0.05044,
12                    2,0.00119,0.04905,0.14812,0.00258,0.00521,0.06231,0.04779,0.05051,0.00714,0.00997,0.00165,0.00092,0.03160,0.00757,0.00924,0.07422,0.00647,0.05088,
12                    3,0.00117,0.05244,0.14524,0.00256,0.00515,0.06316,0.04786,0.05046,0.00700,0.00972,0.00161,0.00092,0.03050,0.00740,0.00893,0.07385,0.00646,0.04957,
12                    4,0.00002,0.00183,0.00091,0.00014,0.00018,0.00041,0.00027,0.00070,0.00014,0.00012,0.00008,0.00001,0.00027,0.00009,0.00013,0.00047,0.00013,0.00047,
12                    5,0.00032,0.00258,0.01204,0.00061,0.00092,0.01975,0.01306,0.00936,0.00241,0.00240,0.00027,0.00020,0.00627,0.00261,0.00245,0.02081,0.00156,0.01054,
12                    6,0.00116,0.05113,0.14689,0.00257,0.00524,0.06215,0.04730,0.05043,0.00697,0.00987,0.00163,0.00092,0.03127,0.00748,0.00895,0.07257,0.00637,0.05032,
12                    7,0.00014,0.00123,0.00494,0.00030,0.00055,0.00699,0.00351,0.00206,0.00093,0.00083,0.00015,0.00007,0.00251,0.00095,0.00099,0.00618,0.00055,0.00356,
12                    8,0.00037,0.00350,0.01266,0.00064,0.00088,0.02313,0.01429,0.01034,0.00258,0.00261,0.00031,0.00022,0.00698,0.00277,0.00278,0.02261,0.00176,0.01175,
12                    9,0.00037,0.00222,0.01240,0.00061,0.00097,0.02137,0.01313,0.00948,0.00240,0.00241,0.00027,0.00020,0.00632,0.00272,0.00252,0.02046,0.00160,0.01078,
12                    10,0.00001,0.00008,0.00005,0.00001,0.00002,0.00005,0.00005,0.00003,0.00001,0.00002,0.00001,0.00000,0.00004,0.00001,0.00002,0.00006,0.00002,0.00004,
12                    11,0.00024,0.00108,0.02281,0.00054,0.00071,0.01642,0.00971,0.01068,0.00200,0.00199,0.00029,0.00015,0.00567,0.00169,0.00191,0.01542,0.00126,0.00867,
13                    1,0.00105,0.03184,0.13284,0.00185,0.00375,0.05531,0.04188,0.04480,0.00553,0.00873,0.00123,0.00078,0.02818,0.00681,0.00742,0.06290,0.00521,0.04335,
13                    2,0.00101,0.03396,0.13083,0.00188,0.00380,0.05545,0.04260,0.04562,0.00561,0.00878,0.00128,0.00078,0.02852,0.00676,0.00761,0.06460,0.00531,0.04377,
13                    3,0.00098,0.03674,0.12811,0.00186,0.00375,0.05624,0.04265,0.04546,0.00550,0.00854,0.00124,0.00078,0.02744,0.00659,0.00733,0.06420,0.00530,0.04249,
13                    4,0.00000,0.00002,0.00002,0.00001,0.00001,0.00003,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00002,0.00000,0.00001,0.00002,0.00000,0.00001,
13                    5,0.00023,0.00067,0.00691,0.00052,0.00045,0.01625,0.01067,0.00919,0.00158,0.00185,0.00020,0.00014,0.00451,0.00213,0.00161,0.01594,0.00105,0.00711,
13                    6,0.00098,0.03567,0.12974,0.00187,0.00384,0.05531,0.04216,0.04552,0.00546,0.00868,0.00126,0.00078,0.02820,0.00667,0.00735,0.06308,0.00523,0.04323,
13                    7,0.00008,0.00029,0.00259,0.00022,0.00018,0.00496,0.00236,0.00192,0.00042,0.00053,0.00009,0.00005,0.00140,0.00064,0.00050,0.00375,0.00029,0.00175,
13                    8,0.00027,0.00088,0.00748,0.00054,0.00042,0.01927,0.01182,0.00997,0.00172,0.00204,0.00023,0.00016,0.00515,0.00228,0.00189,0.01758,0.00122,0.00815,
13                    9,0.00027,0.00070,0.00727,0.00054,0.00048,0.01772,0.01082,0.00943,0.00157,0.00186,0.00021,0.00015,0.00457,0.00224,0.00168,0.01576,0.00110,0.00737,
13                    10,0.00002,0.00167,0.00080,0.00010,0.00013,0.00016,0.00015,0.00059,0.00012,0.00009,0.00006,0.00001,0.00015,0.00008,0.00011,0.00025,0.00007,0.00031,
13                    11,0.00017,0.00265,0.01729,0.00067,0.00038,0.01343,0.00784,0.01215,0.00133,0.00158,0.00029,0.00011,0.00414,0.00142,0.00124,0.01150,0.00090,0.00588,
13                    12,0.00002,0.00163,0.00101,0.00013,0.00017,0.00029,0.00027,0.00061,0.00014,0.00010,0.00007,0.00001,0.00022,0.00008,0.00012,0.00045,0.00011,0.00046,
14                    1,0.00001,0.00076,0.00020,0.00002,0.00002,0.00004,0.00004,0.00033,0.00001,0.00003,0.00002,0.00001,0.00004,0.00002,0.00002,0.00008,0.00002,0.00007,
14                    2,0.00001,0.00045,0.00014,0.00001,0.00002,0.00004,0.00004,0.00018,0.00001,0.00002,0.00001,0.00000,0.00004,0.00002,0.00002,0.00006,0.00001,0.00007,
14                    3,0.00000,0.00017,0.00007,0.00001,0.00002,0.00002,0.00003,0.00010,0.00001,0.00003,0.00002,0.00000,0.00002,0.00003,0.00002,0.00004,0.00001,0.00004,
14                    4,0.00102,0.04010,0.12297,0.00194,0.00377,0.05543,0.04190,0.04645,0.00566,0.00861,0.00129,0.00078,0.02713,0.00686,0.00755,0.06352,0.00523,0.04283,
14                    5,0.00036,0.03792,0.07261,0.00127,0.00202,0.01357,0.01333,0.02250,0.00148,0.00342,0.00093,0.00041,0.01241,0.00195,0.00267,0.01895,0.00219,0.01825,
14                    6,0.00000,0.00026,0.00012,0.00001,0.00002,0.00003,0.00003,0.00015,0.00001,0.00001,0.00002,0.00000,0.00004,0.00003,0.00002,0.00008,0.00002,0.00006,
14                    7,0.00064,0.04428,0.09287,0.00155,0.00263,0.02915,0.02731,0.03633,0.00317,0.00605,0.00122,0.00065,0.02148,0.00391,0.00481,0.04006,0.00389,0.03212,
14                    8,0.00032,0.03389,0.07065,0.00120,0.00206,0.01094,0.01197,0.02067,0.00135,0.00313,0.00088,0.00037,0.01113,0.00182,0.00234,0.01720,0.00194,0.01641,
14                    9,0.00032,0.04002,0.07128,0.00132,0.00195,0.01235,0.01324,0.02316,0.00152,0.00340,0.00098,0.00040,0.01229,0.00195,0.00261,0.01959,0.00219,0.01807,
14                    10,0.00118,0.05835,0.13633,0.00263,0.00497,0.06139,0.04571,0.05209,0.00703,0.00963,0.00170,0.00089,0.03004,0.00779,0.00905,0.07092,0.00621,0.04828,
14                    11,0.00045,0.05751,0.05372,0.00218,0.00257,0.01701,0.01658,0.03048,0.00200,0.00396,0.00123,0.00047,0.01265,0.00293,0.00318,0.02389,0.00267,0.01943,
14                    12,0.00121,0.05760,0.14025,0.00271,0.00524,0.06383,0.04732,0.05184,0.00716,0.00979,0.00170,0.00092,0.03053,0.00776,0.00919,0.07353,0.00646,0.04976,
14                    13,0.00102,0.04104,0.12333,0.00199,0.00382,0.05686,0.04214,0.04646,0.00561,0.00860,0.00131,0.00078,0.02743,0.00690,0.00755,0.06390,0.00529,0.04259,
15                    1,0.00042,0.04530,0.05941,0.00198,0.00252,0.01496,0.01548,0.02563,0.00176,0.00369,0.00108,0.00044,0.01259,0.00271,0.00293,0.02224,0.00247,0.01903,
15                    2,0.00040,0.04799,0.05806,0.00202,0.00256,0.01504,0.01596,0.02696,0.00180,0.00377,0.00117,0.00044,0.01287,0.00272,0.00304,0.02333,0.00256,0.01938,
15                    3,0.00039,0.05151,0.05633,0.00203,0.00254,0.01548,0.01600,0.02732,0.00173,0.00365,0.00114,0.00044,0.01208,0.00263,0.00286,0.02309,0.00255,0.01855,
15                    4,0.00018,0.00289,0.01706,0.00071,0.00036,0.01377,0.00824,0.01287,0.00142,0.00173,0.00030,0.00012,0.00420,0.00153,0.00134,0.01190,0.00092,0.00632,
15                    5,0.00002,0.00213,0.00413,0.00025,0.00008,0.00018,0.00033,0.00131,0.00009,0.00015,0.00007,0.00002,0.00028,0.00021,0.00013,0.00063,0.00012,0.00049,
15                    6,0.00038,0.05015,0.05727,0.00202,0.00259,0.01499,0.01569,0.02703,0.00171,0.00374,0.00114,0.00044,0.01262,0.00266,0.00290,0.02243,0.00251,0.01906,
15                    7,0.00005,0.00144,0.00734,0.00032,0.00010,0.00258,0.00205,0.00513,0.00042,0.00057,0.00014,0.00005,0.00166,0.00033,0.00036,0.00281,0.00031,0.00235,
15                    8,0.00003,0.00319,0.00367,0.00024,0.00008,0.00055,0.00045,0.00155,0.00011,0.00016,0.00007,0.00002,0.00027,0.00024,0.00016,0.00079,0.00013,0.00054,
15                    9,0.00003,0.00169,0.00373,0.00019,0.00009,0.00032,0.00029,0.00108,0.00008,0.00016,0.00006,0.00002,0.00026,0.00022,0.00012,0.00049,0.00009,0.00045,
15                    10,0.00025,0.00091,0.02147,0.00055,0.00057,0.01633,0.00960,0.01136,0.00201,0.00199,0.00029,0.00015,0.00556,0.00182,0.00194,0.01500,0.00121,0.00845,
15                    11,0.00001,0.00001,0.00002,0.00001,0.00001,0.00004,0.00003,0.00004,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,
15                    12,0.00026,0.00113,0.02300,0.00056,0.00066,0.01756,0.01033,0.01124,0.00210,0.00210,0.00029,0.00016,0.00596,0.00180,0.00204,0.01615,0.00131,0.00915,
15                    13,0.00019,0.00262,0.01735,0.00068,0.00036,0.01442,0.00836,0.01260,0.00139,0.00168,0.00030,0.00012,0.00439,0.00153,0.00134,0.01211,0.00094,0.00627,
15                    14,0.00041,0.05692,0.05336,0.00214,0.00264,0.01583,0.01568,0.02942,0.00184,0.00372,0.00124,0.00044,0.01208,0.00283,0.00302,0.02291,0.00255,0.01863,
16                    1,0.00041,0.02780,0.07991,0.00125,0.00195,0.01140,0.01327,0.02037,0.00150,0.00360,0.00088,0.00044,0.01383,0.00198,0.00264,0.01897,0.00216,0.01978,
16                    2,0.00040,0.02987,0.07837,0.00128,0.00199,0.01147,0.01369,0.02136,0.00154,0.00366,0.00094,0.00044,0.01410,0.00201,0.00275,0.01992,0.00223,0.02013,
16                    3,0.00037,0.03259,0.07626,0.00128,0.00197,0.01185,0.01368,0.02145,0.00149,0.00355,0.00090,0.00044,0.01327,0.00193,0.00258,0.01959,0.00222,0.01923,
16                    4,0.00022,0.00065,0.00700,0.00053,0.00046,0.01715,0.01070,0.00890,0.00153,0.00182,0.00019,0.00014,0.00421,0.00215,0.00166,0.01582,0.00106,0.00705,
16                    5,0.00000,0.00003,0.00002,0.00001,0.00001,0.00007,0.00005,0.00004,0.00001,0.00001,0.00001,0.00000,0.00003,0.00001,0.00001,0.00005,0.00001,0.00004,
16                    6,0.00037,0.03154,0.07756,0.00128,0.00202,0.01143,0.01346,0.02137,0.00147,0.00364,0.00092,0.00044,0.01386,0.00195,0.00262,0.01915,0.00220,0.01983,
16                    7,0.00005,0.00048,0.00220,0.00011,0.00010,0.00409,0.00325,0.00280,0.00039,0.00049,0.00007,0.00005,0.00127,0.00049,0.00041,0.00450,0.00034,0.00214,
16                    8,0.00000,0.00008,0.00006,0.00001,0.00001,0.00005,0.00006,0.00009,0.00002,0.00003,0.00001,0.00001,0.00010,0.00001,0.00002,0.00010,0.00002,0.00013,
