Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/17/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.2015421844,2186.9488849528,2347.3557962534,2473.6877954617,2807.1508334916,3467.428880116,3722.562723103,3715.7570792746,4087.1717824413,3963.3968726378,3943.5949232891,4342.0075368337,4920.1735792208,5937.8246126824,7141.7221403024,8317.1994563878,9434.6499679719,11943.2413328079,14449.8798266322,12161.4616645403,12546.047643268,13869.2476850388,12981.6470661056,13685.5934431853,14086.5218096524,
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.360347702,1971.3163227923,2131.3916515998,2294.1828473174,2501.2931899638,2620.475547353,2784.7335477165,2960.7225858838,3121.8890308772,3344.7836025464,,,,,,,,,,,18785.0364373183,17110.4451362671,17434.8850945889,17298.5664092844,16457.8291584079,16613.6284803968,23691.9702589726,29484.8729975913,31664.1592853184,30325.7589323674,38332.1517205633,38303.049889718,39435.5381338896,38005.3234464037,41738.970194703,48540.5774945952,46610.0597512362,40429.9372576455,41487.6901931812,40577.3366287001,37813.234256795,38538.6444695451,41336.7219170303,47960.5649721577,53255.9763084633,54797.5466345741,57348.9278823975,63223.467775151,72119.5608730311,69672.0047147337,74277.1205125567,88002.6095703805,83208.68654235,84669.2929367996,85594.3266013745,
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40538.064462257,42406.9328479547,43299.401141101,41609.0194762585,44158.0402554468,48227.6655087624,55844.1166944098,57209.2491624825,62260.2255450367,73568.2348279852,,,,,,,,
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,547.2850265784,597.6228025776,683.2210678719,665.5811900942,687.8650022705,702.9422260238,796.732852935,768.5654124768,770.0407446927,872.3223700661,939.2632970401,1097.827110171,1162.9557215445,1624.5506722438,1514.9134720894,693.4805863722,931.3423203527,1243.1358371871,1411.7685254755,1872.5746557917,2454.2881557795,2863.4625216065,2103.8238040089,1683.7256092698,1613.2942240157,1361.5153629375,1440.3644568715,1671.1666268724,1937.7106211714,2195.5414902407,2401.525181427,2727.5738248591,3277.6690859478,3461.4350919395,3942.967593861,5026.7206342632,5263.1913663815,5674.1530081465,5367.2118236476,4872.6921482922,5229.177097708,4709.9233998205,4566.5233256998,4948.7481798181,6323.7576399565,7728.6118974176,9500.8351620276,10513.540709255,10791.0201852508,10217.3140258409,12785.0518749485,14582.1705192521,15253.330825962,15741.7116579533,14528.3258112673,
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,88.7224976224,75.0489152135,70.1220819567,73.4203921403,84.5733973268,97.4700995062,103.1811732067,95.4966914846,90.3713288302,98.8898847121,111.8227226757,117.181593076,130.111264852,155.0784388503,157.9993803273,175.8657480963,162.9205234471,182.6785743114,155.184629766,182.5135323406,193.2768322206,195.5649286288,201.8080239648,223.7349393372,248.9158221033,292.5479390436,280.0980445744,250.3145871341,282.0567828454,309.2633852155,316.2244304218,331.4749159985,364.7596641408,375.8142938012,471.7608812199,607.5685831223,707.0297713023,778.9439057255,825.5479570821,869.6548820827,954.5522917304,1047.4778628689,1141.7576443751,1280.602854808,1498.1737956253,1740.0967263801,2082.183362501,2673.2941909354,3441.2213545702,3800.4745416128,4514.9405201338,5574.187093369,6264.6438779399,6991.8538656445,7590.0164405436,
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,157.1933651297,171.6359695828,172.5127541829,195.6490451129,227.441294991,217.9687483128,232.7477985276,235.8672597218,267.2454416041,271.6764349016,277.6624712396,288.67451041,321.7673080818,416.5840739124,486.7126606609,589.4045366752,674.06741632,865.6456811149,1043.7235952388,1155.5211453831,1231.0879276287,977.2246740252,840.5659441764,728.7620334489,700.3342936962,686.9096259555,868.2379230327,922.0901680542,904.565533653,830.792807933,887.3854460515,832.6844214014,854.8364233817,818.2228302727,595.7925412358,763.6689247475,817.3361966671,766.333932786,801.8595646329,766.9336227069,648.8107640662,663.6413458731,718.4531130274,875.0860950688,929.8933839756,942.2163849301,962.9184427388,1078.541501987,1257.6755819286,1233.3048561242,1236.0851980687,1231.8678340517,1281.3828651673,1447.2228209817,1545.942249248,
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,115.4073134604,120.1198713558,125.0272859162,126.5268840233,133.7305453509,135.9693960116,139.1730804293,148.7210921247,163.5934919718,174.5961743429,171.3200387597,177.5821327671,200.5714071714,240.0051702291,299.5465050358,355.646111351,386.5308918688,411.1424748498,523.3887875514,670.0100814704,754.6648207317,829.9342338857,772.4072578161,755.5204248631,774.7025727597,784.9096070638,992.496342414,1115.2115850672,1098.7558423231,950.7622100321,923.8812783216,1000.3265409014,890.5636811237,1027.5673529387,680.6371437294,626.9560402487,679.7651938664,668.9720819718,637.3608604414,675.9238648552,583.0948382393,589.2039194702,648.3996053858,791.1064753902,892.8987776606,915.0912876797,965.3686882781,1070.9546746196,1191.7095543673,1164.7172543709,1147.2423467852,1258.9246506685,1222.1921422044,1331.2000214439,1407.4034132224,
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,129.9667836798,145.8468249545,155.9755752454,157.0753458466,164.826375992,171.273173413,185.3333420448,193.9456507882,199.5310143919,204.4845846227,205.9491868403,234.0725142575,289.3453224627,370.1872354814,387.6895086727,492.8679785471,470.579988692,463.4536207458,516.9911719751,685.0550049751,946.7770499368,1074.443244536,1130.7518141823,1065.9069695279,1083.0789042755,1037.0621820091,863.1240065744,1043.4346254358,977.9183314954,1028.2728622907,1172.7570716806,1112.1283639155,1166.3344631845,743.4105750148,667.6941418342,777.5775373765,908.72163223,808.2852124374,660.1673277345,776.3632945176,1035.5844624681,877.6263939758,927.2695885749,1049.3175951849,1362.1988328914,1737.6115464311,2144.8349428808,2259.2694131635,3094.1097195938,2428.260232581,2953.1850078768,3453.2212288565,3191.164298811,3205.4577827894,3147.0721606121,
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,245.1974604927,268.0974099118,283.9171943105,268.3244282021,322.4722040624,302.4540889651,276.4887516953,281.9705643744,283.1117076952,298.0529383876,326.290904457,345.8505237565,374.6250379035,435.7334857956,510.989514349,529.0887548418,605.8189812838,751.6265225466,877.7964295927,1030.4969500857,1204.154102303,1282.3652220596,1342.4676109551,1304.6012577855,1260.3959599835,1125.202271338,1103.3383777269,1125.2612686389,1189.1406177251,1175.9327826333,1175.1493386873,1181.0815083482,1385.8664381663,1541.712336231,2218.7844738115,2470.6833826149,2553.5496184224,2759.9528824634,2509.1399080286,2164.4328764562,2472.1977758552,2395.856522194,2355.7257525168,2246.2576478801,2740.2498664931,3386.0254776104,3709.0769144106,4674.2117101772,5433.706412432,5148.4113436394,6250.6544997915,7227.7708295564,7885.0612923021,8027.9781597011,7903.9257731165,
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,400.3191429625,358.6023814727,326.1395827551,330.0834209096,309.2805362008,320.048720872,441.0119840794,517.4904272749,530.4501496412,493.1307911446,602.274821239,577.2891244812,604.6333472042,581.5867023078,398.36636771,483.5462922565,467.5569374083,418.7347805098,414.0760238167,416.888371902,372.1890022621,391.957280988,428.7898389931,538.6976579663,609.6406980487,614.861327262,640.7429838089,712.1200098454,777.6777743653,754.9928243764,739.8977905762,790.5680955794,750.3146086005,796.7645735883,810.0757667622,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,498.0650336196,480.2158008172,474.9899807644,458.2665595544,428.2843041334,438.6582261468,597.3512051896,726.1527904913,803.7077679784,799.6116670349,899.2987881885,915.5546927308,996.339990257,1331.1258789016,1073.4434259168,1251.8090265423,1256.4931749866,1197.175871268,1242.9874930335,1379.0730931404,1229.0439439953,1258.5569393932,1363.593020455,1759.256354497,1970.891405592,2049.6156926513,2316.4794903215,3145.6538283985,3698.3153970864,3517.3867905754,3393.9274919038,3766.1116544233,3497.6911408698,3623.2224298143,3641.1076558658,
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,380.7206472337,354.8137816056,334.4875794297,344.8288457629,353.0035524518,373.0321064806,394.1724309374,412.7291431211,442.9874543267,474.6833584626,532.6651200437,567.4105418606,635.9635986576,766.0883238308,814.7052621624,934.8975810183,1121.340684425,1391.6698587479,1554.7092077465,1734.4331419862,2022.1106492353,1069.1407092157,1033.896358807,1535.3507172183,1727.1814131348,1756.8581051882,1955.7025543542,2033.6691352406,2059.3091567601,2274.4315754866,2391.3022180291,2255.4556514704,2631.9903096946,2884.8479983906,3081.8680296344,3338.8229789315,3292.7738978098,3483.5552272661,3743.1304359625,4104.3636887688,4062.3223078323,4104.1840831196,4145.5860931013,4245.6770205149,4441.4121595225,4700.014925845,5228.0254128651,6024.0784867792,6736.1678185015,6546.5655541988,7985.9510353273,8963.6800519918,9733.3969305402,10461.5768235623,10415.4443817218,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,457.4647120379,485.8159339497,502.9188124312,524.2076569207,556.451498556,589.7157042463,630.4580258249,668.0739254788,656.4607387007,706.1800421285,767.9045966906,825.0747887449,943.8245684866,1018.7138117534,1308.8272640143,1514.1136446209,1536.5246851462,1767.3055238774,1780.4681726583,2015.9658993246,2447.7876378248,2671.2077722141,2928.9527342534,2930.7231350774,2762.1327404899,2698.0744559027,2436.3322645582,2601.216971896,2744.0253597836,2790.9863232745,2963.1615126414,2893.2558144359,2820.8085553217,2946.6069745697,3100.0704366047,3373.3072480915,3640.2272187555,4034.9558735894,4392.1036884835,4635.6060838792,4989.6383270853,5101.6449800659,5347.4687850504,5705.486737524,6232.6174947077,7021.1665418991,7841.5983738255,8667.5674832904,9822.3586524199,8208.604253613,8699.510835444,9373.2612198572,9586.9228936176,9932.4606957484,10164.3209582871,
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.2329198337,779.5590520635,901.371897903,1088.4540295569,1224.4233067491,1380.2501632885,1444.8022512375,1474.4820877577,1837.5021296616,2003.054959845,2024.660034927,2038.6288612278,2111.0534644676,2227.9834345266,2399.8439903116,2273.283201407,2382.6011696185,2455.2475096724,2645.6101634846,2577.237924179,2706.9754846477,2280.2483046496,2057.2206667944,2071.5108911083,2621.1357782993,2790.0700881216,2283.5646292979,2305.9278313732,2330.814109501,2559.9282198846,2749.4634915646,2841.1764832481,3003.2884678315,3201.2502722955,3398.6200123124,3786.8753292321,4677.7090142711,5193.4842857299,5385.7407270121,5494.9253114112,5688.6667321653,6092.6139017995,6448.1556351432,6789.8495974259,,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30190.6686767543,,,,,,,,,,64104.7515979462,,,,,,,,,
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.3298238406,1157.411532829,1476.2479268694,1929.3999905925,2559.2275553183,4232.0229387066,4033.240477729,4122.784498943,4091.0484976267,4258.7435894791,4488.2870025945,5642.631476351,6690.5779748932,7645.6297671171,8038.9142422417,9641.5752730129,9696.0995933236,11310.0719239521,10526.1417696747,11617.6927784249,15233.3416795295,15105.2100647242,14169.720197273,15035.9052474871,15208.7724566759,14307.3535347433,14723.2104665853,15988.2750382377,20110.1201722943,23578.4293524547,24738.009385173,26455.1323679197,30915.4863902681,34950.3512981385,31673.4577102038,30438.9001948061,31836.6195112171,28868.2738161645,27910.6198333772,27194.3918374826,
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.5254371615,2867.2294252582,3338.6551576171,3916.051656017,4583.5844993381,5765.048439358,6473.4354520108,5980.2583043072,6447.4635390782,6293.3043871199,5994.5282768654,6594.7174650938,8011.8980737802,9741.0583837682,11667.6321201205,13317.7298342014,15159.1411456575,18333.9459002641,22649.3793400813,19698.4920909143,19763.9637984737,21656.9414181786,19640.9286597038,19813.8715746383,19529.8435634643,
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2750.719742355,3180.0559270296,3795.5660806002,5027.6603087591,5617.741720941,6212.7631267079,6609.7533922826,7653.8847114461,9446.1667852078,11238.3406747631,12092.3818542945,10170.4462754224,9876.228231706,9827.0224093253,9277.932299307,9393.8916905024,13410.8971003707,16614.4101036952,17863.4378971386,17697.1635135694,22219.5725271486,23269.3817972445,26333.537444515,25488.5195189314,27087.5584535617,31729.6997633451,30564.2478058387,27045.7191273318,27340.6728848884,26795.9911316814,23718.746699471,23687.3168928198,25205.164445175,30359.9521525666,34165.9340305131,34696.62091671,36447.8723183195,41814.8190965222,45699.1983232962,41732.707253158,41788.0447853084,45936.0812598523,44010.9313869814,46441.6771304417,47821.9174641231,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,805.2271502543,,768.9428869552,756.3926456652,732.3063351127,768.8000207223,757.2259706422,762.376834339,729.0950137745,756.5869605447,752.8997582576,733.8133988526,733.1436459755,736.5033301551,754.3497353097,762.8838243037,779.7667865708,792.9638512667,822.0970500664,867.6835900203,910.3645073735,974.5642374181,1060.8149402897,1234.0133556656,1279.2519479097,1358.4605000491,1472.0142049737,1586.7801332843,1683.4299228371,1813.5965663026,
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,495.4348766268,608.4452858017,591.2242637641,784.7250668046,878.5093046733,958.5442020457,1069.2431373162,1210.6467231877,1338.7450223263,1534.7356671657,1745.9118107003,2003.912076825,2152.8602701411,2344.9444406281,2546.7830717498,2701.6717274743,2814.6691240643,3018.8204821795,3139.2244746227,3323.3694131601,3473.6485547632,3676.5166253149,3830.2299792891,4819.8999538392,4925.6296915111,4837.6319338856,4997.1625801392,5329.1357961291,5250.3525611745,5522.2856184803,5953.5487178682,6463.6242173241,6891.4607966654,6937.2560836301,7023.353428216,6768.2944156405,7036.5483878434,7244.4958470864,
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1364.5171601726,1503.5370134282,1681.0299129876,1775.3703846879,2013.2430769327,2243.9315948354,2443.2597913502,2644.7866468916,2712.6124003393,3068.2367411441,3421.9899121286,3792.5997224703,4601.0061929321,6065.3967595513,6719.2406645762,7954.9741620071,8753.2497631033,9760.6773724208,11810.033036028,13740.9671937247,13833.1235195613,11984.0137619734,11707.4102582442,11768.6552543478,11478.4429324171,12167.4543547969,17146.7043568866,21289.1634859163,22441.0873870034,21799.278140899,26861.7995866878,26960.9770963882,29526.1666015122,27553.1220287366,29992.2214710745,35351.3807065346,35650.7243420099,32835.9287666102,33368.1548509045,33440.8016200638,30743.5591735847,30751.6494603843,33228.6929087101,40458.7706402839,46487.5149113562,48816.8358639645,52041.0029728889,58501.1383160235,64181.9946654657,57895.5012246202,57647.668762065,61304.0612046553,57636.1253095393,59818.6315281878,60707.2493654219,
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1262110133,192.0266541487,234.0344806826,258.5589678307,272.9138559677,228.9535936511,245.8903522462,250.8540990573,253.9043290559,281.1892718009,329.860647543,359.8270308181,417.5057012333,479.5439434029,582.8502645,698.9021801056,748.2681645917,847.6003198157,861.2578289607,968.7927969513,1141.4513284025,1222.6614852873,1310.1235997273,1387.3207541219,1626.4319604659,777.4219630831,923.8795136184,861.4006807618,778.5101826825,949.4036196115,984.6914395732,1327.4506935178,1510.0220752273,1704.8506969028,1871.6674311787,2072.6844395041,2258.2582587105,2400.1933770534,2551.9077890508,2575.5638814459,2802.424044068,2862.1630796842,3008.469047675,2372.6297718758,2421.093882172,3681.0654146785,3836.4756486028,4637.2399594497,4996.9426633605,4933.9430497389,5441.9657487917,5820.396299626,5967.0009840552,5968.6694756393,6163.5758566516,
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,244.8237353435,213.4850477944,171.2091366033,225.5298034452,236.6091817103,248.3801423453,234.1907753813,252.4203034226,280.2706473581,300.9842928471,334.2595551532,339.3840009064,439.7310730989,551.4344548716,813.0499102371,931.1055852846,1031.3033739179,1185.5106235703,1447.6176434358,1771.9655051015,2189.7757191826,2223.6969116934,2197.1105947204,2298.8840276882,2452.6642486155,2567.4955207606,2740.6541697963,2790.4749071114,2402.8254615619,2202.5581177091,2394.4206084226,1721.5820670659,1766.0659189259,1797.5418035855,1499.9840915927,1444.9079361161,1596.0068590016,1611.9619475101,1588.421338282,1580.95756935,1757.0119744415,1732.9585173545,1774.2920207991,2094.893302133,2600.0065197256,3102.0373842267,3467.544740086,3939.5599393981,4912.25194082,3875.8220954243,4473.4864456812,5447.4039755657,5583.6161595013,5491.6144135648,5484.0668056148,
East Asia & Pacific (developing only),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,89.3196387484,78.4284864643,70.8672245199,74.8001369202,84.7422761197,96.5393813822,102.7731687374,97.0301277487,95.4597611733,104.3176792227,113.1553102386,118.3485172644,130.8587031787,161.1573504771,178.300511882,196.5717035159,196.3219700665,223.4903107986,214.326684837,244.6615270117,279.1005123827,294.1521549085,301.5496415071,310.7865160474,330.7715298152,356.1005451306,347.8939301298,337.7456862301,371.1492998881,395.8208688498,418.0555398702,448.6255296618,494.7927684767,528.9308053152,628.2072930018,765.7360997845,868.8751244136,889.0556621396,805.2682391577,876.1589919725,955.565056002,1008.3724103122,1105.9075800253,1239.224286776,1425.3027328466,1634.4586656691,1951.102125116,2448.7822563785,3073.2558902398,3306.3296882843,3980.0688153839,4828.5144181938,5346.8108203547,5846.9439591901,6240.4037506374,
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,146.8141379969,146.956358393,148.2952560146,161.442213305,181.4009833342,197.3048218759,214.9592696625,227.3854776436,244.6689168676,274.5169402018,313.5817269284,339.1155588413,410.6927977636,529.5961519804,597.4289813102,641.8130497942,694.2998736237,814.9544016509,1013.1485413025,1084.6017933953,1156.036318546,1258.3976012914,1211.7160307782,1264.7903182985,1335.6453057168,1394.4699812416,1787.6702716528,2056.9195591486,2438.017535763,2512.0427288324,2591.0483707309,2878.1549990795,3100.6300219093,3430.7559190691,3781.7139778733,4219.5308270226,4010.6256968774,3809.1424500278,3359.5296935928,3713.6321543794,3971.1267074168,3661.7490463685,3693.2958899627,4028.7251043225,4483.928211538,4738.7042067806,4995.2962274657,5561.5097352281,6370.1845586734,6513.6707700127,7550.8781659293,8685.1618631783,9241.1780347327,9269.87941117,9475.3496287997,
Europe & Central Asia (developing only),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.578816927,1391.2272728302,1518.7791861112,1728.0511144499,1591.2121733531,1524.6891468448,1565.0542319651,1276.4881098222,1465.1598689599,1518.2435101619,1597.1288336828,1915.9077710195,1733.6990866439,1756.3550980833,1553.8275393588,1793.0037287276,2275.9810241163,2905.1046613576,3596.9635384776,4192.6979431258,5319.0421142585,6347.7914053903,5255.4021677154,5949.9172972125,6616.6043263114,6719.6340343216,7162.8344901425,6874.2991832521,
