**** Analysis Summary ****

Time of run: ,03/27/16 12:45
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
12                    7,3.38092,54.16207,101.62208,12.54728,23.06329,188.95830,20.01270,17.75397,176.65362,220.47153,13.01037,7.01271,80.43456,23.98495,236.40959,8.24538,26.06724,281.91540,
12                    8,3.38167,54.16117,101.71250,12.54982,23.06559,188.94713,20.02775,17.75177,176.69766,220.50333,13.01015,7.02310,80.42878,23.98375,236.25488,8.24755,26.05039,281.84076,
12                    9,3.38044,54.16886,101.65906,12.53718,23.05845,188.93673,20.01928,17.76547,176.66534,220.45354,13.00957,7.01413,80.42031,23.98880,236.41469,8.24720,26.06409,281.87793,
12                    10,0.00005,0.01755,0.00052,0.00030,0.00064,0.00367,0.00513,0.00455,0.00160,0.00240,0.00045,0.00015,0.00159,0.00118,0.00103,0.00045,0.00550,0.00283,
12                    11,3.39913,61.10348,102.41716,13.21966,24.74412,179.82565,16.80465,23.03721,178.14963,220.47921,13.38289,6.11589,82.99435,23.97492,250.38553,7.88376,29.19605,287.89440,
13                    1,3.37922,54.76120,101.58253,12.53974,23.06000,188.82701,20.06912,17.84808,176.50566,220.46402,13.00850,7.01097,80.51830,23.98313,236.61004,8.23683,26.08365,282.26516,
13                    2,3.37924,54.75842,101.58565,12.53919,23.06399,188.85060,20.04072,17.84487,176.51941,220.48232,13.00809,7.01012,80.53967,23.98082,236.58355,8.23167,26.08575,282.22640,
13                    3,0.00004,0.01411,0.00020,0.00012,0.00044,0.00151,0.00304,0.00215,0.00090,0.00119,0.00027,0.00008,0.00075,0.00059,0.00094,0.00027,0.00352,0.00183,
13                    4,3.37673,61.36196,101.63558,13.08490,24.45628,181.74077,16.98356,23.39364,177.39515,219.41437,13.34697,6.07352,82.68025,23.77972,250.96147,7.91217,29.35264,287.32351,
13                    5,0.00002,0.00061,0.00011,0.00005,0.00028,0.00032,0.00016,0.00039,0.00021,0.00046,0.00007,0.00002,0.00030,0.00016,0.00050,0.00007,0.00016,0.00038,
13                    6,3.39060,62.05787,102.25328,13.14861,24.44502,181.04930,17.89651,23.35849,177.66974,219.78043,13.34959,6.22928,82.37601,23.82861,248.71751,7.94377,29.07415,287.66341,
13                    7,3.37934,54.75477,101.62425,12.54405,23.06227,188.84090,20.05444,17.84374,176.50703,220.46734,13.00828,7.01057,80.52756,23.97878,236.54129,8.23291,26.07786,282.22523,
13                    8,3.38010,54.75503,101.71460,12.54657,23.06460,188.82951,20.06956,17.84156,176.55109,220.49925,13.00809,7.02094,80.52176,23.97759,236.38657,8.23506,26.06101,282.15060,
13                    9,3.37886,54.76256,101.66117,12.53394,23.05747,188.81923,20.06104,17.85525,176.51875,220.44943,13.00750,7.01198,80.51332,23.98264,236.54641,8.23471,26.07471,282.18775,
13                    10,0.00002,0.00048,0.00013,0.00007,0.00010,0.00041,0.00012,0.00038,0.00022,0.00023,0.00005,0.00003,0.00014,0.00011,0.00046,0.00003,0.00017,0.00017,
13                    11,3.39759,61.63689,102.41930,13.22185,24.74103,179.67531,16.82015,23.15230,177.99737,220.44580,13.38216,6.11383,83.08256,23.96659,250.54506,7.87540,29.21774,288.23720,
13                    12,0.00005,0.01527,0.00029,0.00020,0.00059,0.00341,0.00495,0.00322,0.00106,0.00184,0.00033,0.00016,0.00148,0.00089,0.00110,0.00043,0.00555,0.00259,
14                    1,0.00477,6.05499,1.35594,0.33527,0.49115,1.00139,0.76435,2.67095,0.22728,1.42395,0.13710,0.08930,0.75919,0.18470,3.13714,0.20573,0.58678,1.02879,
14                    2,0.00478,6.03625,1.35786,0.33531,0.49141,0.99785,0.76053,2.66580,0.22564,1.42318,0.13721,0.08922,0.75856,0.18454,3.13558,0.20597,0.58716,1.03116,
14                    3,3.37484,60.94808,101.58705,13.06999,24.44578,181.98561,16.93864,23.35288,177.63576,219.44755,13.34980,6.07683,82.58290,23.79057,250.89412,7.91171,29.38070,287.01036,
14                    4,0.00003,0.00109,0.00004,0.00005,0.00013,0.00036,0.00057,0.00029,0.00023,0.00023,0.00009,0.00003,0.00008,0.00013,0.00009,0.00008,0.00007,0.00022,
14                    5,3.37524,61.67240,101.58969,13.08598,24.44908,181.78254,16.95106,23.50104,177.26735,219.26850,13.33480,6.07071,82.65407,23.75835,251.07849,7.90075,29.35937,286.98902,
