8                    4,0.00001,0.00001,0.00013,0.00004,0.00004,0.00004,0.00002,0.00001,0.00008,0.00027,0.00002,0.00003,0.00005,0.00004,0.00054,0.00002,0.00004,0.00007,
8                    5,0.00001,0.00013,0.00025,0.00006,0.00008,0.00008,0.00006,0.00004,0.00007,0.00030,0.00003,0.00002,0.00005,0.00005,0.00055,0.00002,0.00004,0.00008,
8                    6,0.00001,0.00006,0.00004,0.00004,0.00005,0.00005,0.00004,0.00002,0.00007,0.00024,0.00002,0.00001,0.00004,0.00004,0.00038,0.00002,0.00003,0.00006,
8                    7,0.00001,0.00002,0.00030,0.00003,0.00004,0.00003,0.00002,0.00001,0.00003,0.00007,0.00001,0.00002,0.00002,0.00002,0.00004,0.00001,0.00002,0.00004,
9                    1,0.00000,0.00005,0.00020,0.00002,0.00002,0.00002,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,0.00002,
9                    2,0.00000,0.00003,0.00014,0.00004,0.00006,0.00005,0.00005,0.00004,0.00003,0.00008,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00003,0.00003,
9                    3,0.00001,0.00002,0.00010,0.00002,0.00001,0.00003,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00006,0.00001,0.00001,0.00002,
9                    4,0.00000,0.00002,0.00018,0.00003,0.00004,0.00003,0.00002,0.00002,0.00002,0.00007,0.00002,0.00001,0.00002,0.00001,0.00006,0.00001,0.00001,0.00003,
9                    5,0.00000,0.00013,0.00008,0.00002,0.00003,0.00006,0.00009,0.00004,0.00002,0.00006,0.00002,0.00001,0.00002,0.00001,0.00006,0.00002,0.00002,0.00004,
9                    6,0.00000,0.00006,0.00014,0.00002,0.00003,0.00003,0.00002,0.00002,0.00003,0.00009,0.00002,0.00001,0.00003,0.00002,0.00013,0.00002,0.00001,0.00003,
9                    7,0.00002,0.00002,0.00024,0.00008,0.00009,0.00006,0.00002,0.00002,0.00007,0.00060,0.00003,0.00005,0.00007,0.00008,0.00100,0.00003,0.00006,0.00014,
9                    8,0.00001,0.00002,0.00013,0.00007,0.00009,0.00005,0.00003,0.00002,0.00009,0.00048,0.00003,0.00003,0.00007,0.00005,0.00086,0.00002,0.00005,0.00010,
10                    1,0.00000,0.00005,0.00037,0.00002,0.00004,0.00004,0.00002,0.00004,0.00002,0.00006,0.00001,0.00001,0.00002,0.00001,0.00004,0.00002,0.00002,0.00002,
10                    2,0.00000,0.00002,0.00020,0.00003,0.00005,0.00006,0.00005,0.00005,0.00002,0.00008,0.00001,0.00001,0.00002,0.00002,0.00009,0.00001,0.00002,0.00003,
10                    3,0.00001,0.00004,0.00005,0.00002,0.00002,0.00003,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
10                    4,0.00000,0.00001,0.00010,0.00002,0.00003,0.00003,0.00002,0.00001,0.00002,0.00011,0.00001,0.00002,0.00002,0.00001,0.00017,0.00001,0.00002,0.00003,
10                    5,0.00000,0.00012,0.00020,0.00003,0.00005,0.00007,0.00009,0.00005,0.00002,0.00012,0.00002,0.00003,0.00002,0.00002,0.00018,0.00002,0.00003,0.00005,
10                    6,0.00000,0.00007,0.00009,0.00003,0.00003,0.00004,0.00003,0.00002,0.00003,0.00015,0.00002,0.00003,0.00003,0.00002,0.00028,0.00002,0.00003,0.00004,
10                    7,0.00002,0.00003,0.00024,0.00009,0.00010,0.00007,0.00002,0.00002,0.00009,0.00079,0.00003,0.00008,0.00008,0.00009,0.00142,0.00003,0.00009,0.00017,
10                    8,0.00001,0.00002,0.00010,0.00007,0.00008,0.00005,0.00002,0.00001,0.00010,0.00062,0.00003,0.00005,0.00007,0.00006,0.00125,0.00003,0.00007,0.00012,
10                    9,0.00000,0.00003,0.00006,0.00002,0.00002,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00001,0.00006,0.00001,0.00001,0.00001,
11                    1,0.00000,0.00008,0.00018,0.00002,0.00001,0.00003,0.00003,0.00003,0.00001,0.00005,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,
11                    2,0.00000,0.00004,0.00018,0.00005,0.00006,0.00006,0.00006,0.00003,0.00002,0.00009,0.00001,0.00001,0.00002,0.00001,0.00008,0.00001,0.00003,0.00004,
11                    3,0.00001,0.00004,0.00017,0.00002,0.00002,0.00004,0.00003,0.00002,0.00001,0.00005,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,
11                    4,0.00000,0.00002,0.00028,0.00004,0.00005,0.00003,0.00003,0.00002,0.00002,0.00010,0.00002,0.00001,0.00002,0.00002,0.00013,0.00001,0.00002,0.00003,
11                    5,0.00000,0.00014,0.00008,0.00002,0.00003,0.00007,0.00010,0.00003,0.00002,0.00009,0.00002,0.00001,0.00002,0.00001,0.00012,0.00002,0.00002,0.00004,
11                    6,0.00001,0.00009,0.00023,0.00003,0.00005,0.00004,0.00004,0.00002,0.00003,0.00012,0.00002,0.00001,0.00003,0.00002,0.00022,0.00002,0.00003,0.00005,
11                    7,0.00002,0.00005,0.00013,0.00008,0.00009,0.00007,0.00004,0.00002,0.00008,0.00068,0.00003,0.00005,0.00007,0.00009,0.00124,0.00003,0.00008,0.00016,
11                    8,0.00002,0.00003,0.00020,0.00008,0.00010,0.00006,0.00004,0.00002,0.00010,0.00055,0.00003,0.00003,0.00007,0.00006,0.00109,0.00003,0.00007,0.00012,
11                    9,0.00000,0.00004,0.00005,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,
11                    10,0.00000,0.00002,0.00008,0.00003,0.00003,0.00001,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,
12                    1,0.00003,0.00005,0.00090,0.00017,0.00023,0.00017,0.00005,0.00005,0.00019,0.00183,0.00007,0.00012,0.00020,0.00020,0.00348,0.00005,0.00020,0.00039,
12                    2,0.00002,0.00002,0.00064,0.00019,0.00021,0.00022,0.00005,0.00006,0.00019,0.00163,0.00007,0.00011,0.00017,0.00016,0.00298,0.00004,0.00020,0.00037,
12                    3,0.00003,0.00004,0.00021,0.00017,0.00022,0.00019,0.00004,0.00003,0.00023,0.00207,0.00007,0.00013,0.00021,0.00019,0.00390,0.00005,0.00022,0.00042,
12                    4,0.00002,0.00002,0.00022,0.00012,0.00014,0.00014,0.00003,0.00002,0.00016,0.00134,0.00005,0.00009,0.00014,0.00015,0.00249,0.00003,0.00015,0.00032,
12                    5,0.00002,0.00011,0.00052,0.00013,0.00016,0.00019,0.00007,0.00005,0.00015,0.00135,0.00006,0.00009,0.00015,0.00015,0.00250,0.00003,0.00015,0.00031,
12                    6,0.00002,0.00006,0.00012,0.00011,0.00013,0.00013,0.00005,0.00003,0.00014,0.00120,0.00004,0.00008,0.00012,0.00013,0.00214,0.00003,0.00014,0.00028,
12                    7,0.00001,0.00002,0.00045,0.00004,0.00006,0.00005,0.00003,0.00002,0.00005,0.00034,0.00002,0.00002,0.00006,0.00004,0.00064,0.00002,0.00005,0.00010,
12                    8,0.00001,0.00001,0.00009,0.00006,0.00007,0.00005,0.00002,0.00001,0.00005,0.00047,0.00003,0.00005,0.00005,0.00006,0.00077,0.00002,0.00007,0.00014,
12                    9,0.00002,0.00002,0.00034,0.00015,0.00020,0.00014,0.00004,0.00003,0.00019,0.00173,0.00006,0.00011,0.00018,0.00017,0.00317,0.00004,0.00017,0.00039,
12                    10,0.00003,0.00002,0.00026,0.00017,0.00021,0.00014,0.00004,0.00003,0.00020,0.00203,0.00007,0.00014,0.00019,0.00019,0.00387,0.00004,0.00022,0.00044,
12                    11,0.00003,0.00004,0.00044,0.00016,0.00021,0.00015,0.00005,0.00003,0.00021,0.00186,0.00006,0.00011,0.00019,0.00019,0.00359,0.00005,0.00020,0.00042,
13                    1,0.00000,0.00003,0.00020,0.00002,0.00002,0.00005,0.00001,0.00003,0.00001,0.00004,0.00001,0.00001,0.00002,0.00002,0.00003,0.00001,0.00002,0.00002,
13                    2,0.00000,0.00002,0.00026,0.00006,0.00009,0.00011,0.00006,0.00004,0.00003,0.00012,0.00001,0.00001,0.00002,0.00002,0.00005,0.00002,0.00004,0.00005,
13                    3,0.00001,0.00002,0.00017,0.00002,0.00003,0.00008,0.00003,0.00001,0.00003,0.00007,0.00001,0.00001,0.00002,0.00001,0.00007,0.00001,0.00002,0.00003,
13                    4,0.00000,0.00003,0.00031,0.00004,0.00006,0.00005,0.00003,0.00001,0.00002,0.00009,0.00002,0.00001,0.00003,0.00001,0.00007,0.00002,0.00002,0.00004,
13                    5,0.00000,0.00008,0.00005,0.00002,0.00003,0.00011,0.00010,0.00003,0.00002,0.00005,0.00001,0.00001,0.00002,0.00001,0.00005,0.00002,0.00002,0.00003,
13                    6,0.00000,0.00003,0.00019,0.00003,0.00004,0.00006,0.00001,0.00002,0.00002,0.00009,0.00001,0.00001,0.00003,0.00002,0.00012,0.00002,0.00002,0.00004,
13                    7,0.00002,0.00002,0.00024,0.00007,0.00008,0.00005,0.00002,0.00001,0.00007,0.00052,0.00002,0.00005,0.00006,0.00008,0.00096,0.00003,0.00006,0.00013,
13                    8,0.00001,0.00003,0.00015,0.00008,0.00011,0.00006,0.00003,0.00002,0.00009,0.00045,0.00002,0.00003,0.00006,0.00005,0.00083,0.00003,0.00005,0.00010,
13                    9,0.00000,0.00003,0.00005,0.00002,0.00002,0.00003,0.00001,0.00002,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,
13                    10,0.00000,0.00004,0.00013,0.00003,0.00004,0.00003,0.00001,0.00002,0.00002,0.00008,0.00001,0.00001,0.00002,0.00001,0.00007,0.00002,0.00002,0.00003,
13                    11,0.00000,0.00005,0.00007,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00005,0.00001,0.00000,0.00001,0.00001,0.00004,0.00002,0.00001,0.00002,
13                    12,0.00002,0.00003,0.00038,0.00016,0.00019,0.00012,0.00004,0.00002,0.00018,0.00161,0.00005,0.00010,0.00017,0.00017,0.00308,0.00005,0.00017,0.00037,
14                    1,0.00000,0.00003,0.00017,0.00001,0.00003,0.00002,0.00003,0.00002,0.00001,0.00004,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,
14                    2,0.00000,0.00002,0.00006,0.00002,0.00004,0.00004,0.00002,0.00002,0.00002,0.00006,0.00001,0.00001,0.00001,0.00001,0.00006,0.00001,0.00002,0.00003,
14                    3,0.00001,0.00002,0.00015,0.00002,0.00002,0.00003,0.00001,0.00002,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,
14                    4,0.00000,0.00003,0.00018,0.00002,0.00004,0.00004,0.00001,0.00002,0.00002,0.00009,0.00001,0.00001,0.00002,0.00001,0.00012,0.00001,0.00002,0.00003,
14                    5,0.00000,0.00008,0.00013,0.00002,0.00004,0.00005,0.00004,0.00002,0.00003,0.00009,0.00002,0.00002,0.00002,0.00001,0.00012,0.00002,0.00002,0.00004,
14                    6,0.00000,0.00003,0.00021,0.00003,0.00004,0.00005,0.00004,0.00002,0.00003,0.00013,0.00002,0.00002,0.00003,0.00002,0.00020,0.00002,0.00003,0.00004,
14                    7,0.00002,0.00002,0.00033,0.00008,0.00011,0.00010,0.00003,0.00003,0.00009,0.00074,0.00003,0.00006,0.00009,0.00009,0.00122,0.00003,0.00009,0.00016,
14                    8,0.00001,0.00003,0.00023,0.00006,0.00009,0.00007,0.00003,0.00003,0.00011,0.00057,0.00003,0.00004,0.00008,0.00006,0.00107,0.00003,0.00008,0.00011,
14                    9,0.00000,0.00003,0.00005,0.00002,0.00002,0.00002,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,
14                    10,0.00000,0.00004,0.00010,0.00001,0.00002,0.00003,0.00003,0.00003,0.00001,0.00003,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,
14                    11,0.00000,0.00005,0.00010,0.00002,0.00003,0.00002,0.00003,0.00002,0.00001,0.00005,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,
14                    12,0.00003,0.00003,0.00047,0.00015,0.00022,0.00018,0.00004,0.00004,0.00021,0.00195,0.00007,0.00012,0.00020,0.00018,0.00354,0.00005,0.00022,0.00042,
14                    13,0.00000,0.00001,0.00014,0.00002,0.00004,0.00005,0.00003,0.00002,0.00002,0.00007,0.00001,0.00001,0.00002,0.00001,0.00005,0.00001,0.00002,0.00002,
15                    1,0.00000,0.00004,0.00028,0.00001,0.00001,0.00003,0.00002,0.00003,0.00001,0.00004,0.00001,0.00001,0.00002,0.00002,0.00003,0.00002,0.00001,0.00002,
15                    2,0.00000,0.00001,0.00017,0.00004,0.00006,0.00004,0.00003,0.00003,0.00002,0.00008,0.00001,0.00001,0.00001,0.00002,0.00009,0.00002,0.00003,0.00004,
15                    3,0.00001,0.00004,0.00019,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,
15                    4,0.00000,0.00002,0.00024,0.00003,0.00005,0.00003,0.00001,0.00001,0.00002,0.00011,0.00001,0.00001,0.00002,0.00001,0.00016,0.00001,0.00003,0.00003,
15                    5,0.00001,0.00010,0.00019,0.00002,0.00003,0.00006,0.00006,0.00002,0.00003,0.00009,0.00001,0.00002,0.00002,0.00001,0.00016,0.00002,0.00002,0.00004,
15                    6,0.00001,0.00006,0.00026,0.00003,0.00004,0.00004,0.00004,0.00002,0.00003,0.00014,0.00002,0.00002,0.00003,0.00002,0.00026,0.00002,0.00003,0.00005,
15                    7,0.00002,0.00003,0.00014,0.00008,0.00009,0.00008,0.00002,0.00002,0.00009,0.00075,0.00003,0.00006,0.00008,0.00009,0.00135,0.00003,0.00009,0.00016,
15                    8,0.00001,0.00003,0.00025,0.00008,0.00010,0.00007,0.00002,0.00002,0.00011,0.00061,0.00004,0.00004,0.00008,0.00006,0.00119,0.00003,0.00008,0.00012,
15                    9,0.00000,0.00002,0.00011,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00005,0.00002,0.00002,0.00002,
15                    10,0.00000,0.00001,0.00008,0.00002,0.00002,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
15                    11,0.00000,0.00003,0.00006,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,
15                    12,0.00003,0.00002,0.00047,0.00016,0.00022,0.00017,0.00004,0.00003,0.00021,0.00199,0.00007,0.00011,0.00020,0.00019,0.00376,0.00005,0.00022,0.00043,
15                    13,0.00000,0.00003,0.00019,0.00002,0.00002,0.00004,0.00003,0.00002,0.00002,0.00005,0.00001,0.00001,0.00002,0.00001,0.00006,0.00002,0.00002,0.00002,
15                    14,0.00000,0.00003,0.00012,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00003,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,
16                    1,0.00001,0.00003,0.00037,0.00003,0.00006,0.00006,0.00002,0.00003,0.00003,0.00012,0.00002,0.00001,0.00003,0.00003,0.00022,0.00002,0.00003,0.00005,
16                    2,0.00000,0.00002,0.00022,0.00005,0.00006,0.00010,0.00005,0.00003,0.00003,0.00011,0.00002,0.00001,0.00002,0.00002,0.00012,0.00001,0.00004,0.00005,
16                    3,0.00001,0.00002,0.00004,0.00003,0.00004,0.00006,0.00002,0.00001,0.00004,0.00018,0.00002,0.00002,0.00003,0.00003,0.00033,0.00002,0.00004,0.00005,
16                    4,0.00000,0.00003,0.00010,0.00001,0.00002,0.00004,0.00001,0.00001,0.00002,0.00004,0.00001,0.00001,0.00002,0.00001,0.00005,0.00001,0.00001,0.00002,
16                    5,0.00000,0.00008,0.00017,0.00002,0.00003,0.00009,0.00008,0.00003,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00005,0.00001,0.00001,0.00003,
16                    6,0.00000,0.00003,0.00005,0.00001,0.00001,0.00005,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
16                    7,0.00002,0.00002,0.00026,0.00005,0.00005,0.00004,0.00002,0.00001,0.00004,0.00028,0.00002,0.00004,0.00004,0.00005,0.00042,0.00002,0.00003,0.00007,
16                    8,0.00001,0.00003,0.00005,0.00004,0.00005,0.00003,0.00002,0.00001,0.00006,0.00020,0.00002,0.00002,0.00004,0.00003,0.00033,0.00002,0.00002,0.00004,
