**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.61902,  0.61300,  0.61908,  0.61911,  0.61914,  0.61924,  0.61881,  0.00137,  0.00221,  0.00221
K,  1.61032,  1.57178,  1.61031,  1.61033,  1.61035,  1.61037,  1.60840,  0.00862,  0.00536,  0.00535
Ca,  2.54998,  2.54998,  2.55002,  2.55007,  2.55009,  2.55860,  2.55049,  0.00191,  0.00075,  0.00075
Ti,  0.46824,  0.46824,  0.46825,  0.46826,  0.46827,  0.46868,  0.46828,  0.00009,  0.00020,  0.00020
V,  0.00691,  0.00689,  0.00691,  0.00691,  0.00691,  0.00691,  0.00691,  0.00000,  0.00059,  0.00059
Mn,  0.06562,  0.06562,  0.06562,  0.06562,  0.06562,  0.06647,  0.06566,  0.00019,  0.00291,  0.00291
Fe,  3.96403,  3.96398,  3.96407,  3.96415,  3.96430,  4.02082,  3.96700,  0.01267,  0.00319,  0.00320
Zn,  0.02614,  0.02565,  0.02614,  0.02614,  0.02614,  0.02614,  0.02612,  0.00011,  0.00421,  0.00421
Br,  0.00696,  0.00696,  0.00696,  0.00696,  0.00697,  0.00840,  0.00704,  0.00032,  0.04560,  0.04609
Pb,  0.01072,  0.01066,  0.01072,  0.01072,  0.01072,  0.01072,  0.01072,  0.00001,  0.00133,  0.00132
BC,  0.57096,  0.55837,  0.57064,  0.57081,  0.57096,  0.57104,  0.57020,  0.00279,  0.00489,  0.00488
