**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.62505,  2.62208,  2.62488,  2.62571,  2.62844,  3.30633,  2.72757,  0.24941,  0.09144,  0.09501
Ca,  1.11822,  1.02404,  1.11807,  1.11833,  1.11867,  1.11915,  1.10431,  0.03458,  0.03132,  0.03093
Ti,  0.19348,  0.16111,  0.19342,  0.19349,  0.19358,  0.19370,  0.18866,  0.01188,  0.06294,  0.06138
V,  0.00628,  0.00605,  0.00628,  0.00628,  0.00628,  0.00629,  0.00625,  0.00009,  0.01369,  0.01362
Mn,  0.03739,  0.03042,  0.03737,  0.03739,  0.03740,  0.03743,  0.03635,  0.00255,  0.07025,  0.06829
Fe,  1.88919,  1.56756,  1.88827,  1.88926,  1.88999,  1.89125,  1.84117,  0.11791,  0.06404,  0.06241
Zn,  0.09386,  0.07508,  0.09379,  0.09382,  0.09385,  0.09389,  0.09102,  0.00687,  0.07546,  0.07318
Br,  0.00305,  0.00000,  0.00286,  0.00305,  0.00313,  0.00339,  0.00262,  0.00114,  0.43445,  0.37331
Pb,  0.05627,  0.03784,  0.05620,  0.05624,  0.05627,  0.05631,  0.05349,  0.00674,  0.12607,  0.11983
BC, 13.85233,  9.86877, 13.82998, 13.84173, 13.84959, 13.86134, 13.24813,  1.45636,  0.10993,  0.10513
