**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.05567,  0.00000,  0.05058,  0.05586,  0.05613,  0.05715,  0.04679,  0.02027,  0.43320,  0.36406
Mg,  0.41496,  0.38709,  0.41453,  0.41497,  0.41517,  0.54633,  0.43506,  0.05308,  0.12201,  0.12792
Al,  2.56916,  2.37298,  2.56558,  2.56822,  2.56988,  3.11911,  2.63812,  0.23011,  0.08723,  0.08957
Si,  8.99392,  8.60880,  8.98788,  8.99292,  8.99572, 10.14340,  9.14621,  0.48298,  0.05281,  0.05370
P,  0.00761,  0.00000,  0.00155,  0.00758,  0.00759,  0.00761,  0.00519,  0.00339,  0.65280,  0.44508
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.12943,  0.01816,  0.04449,  2.44956,  0.00000
K,  0.68666,  0.66211,  0.68645,  0.68666,  0.68679,  0.73399,  0.69194,  0.02176,  0.03144,  0.03168
Ca,  3.02814,  2.92563,  3.02611,  3.02767,  3.02813,  3.29148,  3.04771,  0.10836,  0.03555,  0.03578
Ti,  0.34468,  0.34074,  0.34449,  0.34463,  0.34472,  0.36917,  0.34851,  0.00964,  0.02765,  0.02796
V,  0.00781,  0.00747,  0.00781,  0.00781,  0.00781,  0.00781,  0.00776,  0.00012,  0.01522,  0.01512
Mn,  0.07123,  0.07122,  0.07123,  0.07123,  0.07155,  0.07368,  0.07175,  0.00096,  0.01340,  0.01350
Fe,  4.35170,  4.20897,  4.31234,  4.35160,  4.35180,  4.35254,  4.32328,  0.04971,  0.01150,  0.01142
Zn,  0.01468,  0.00187,  0.01462,  0.01465,  0.01468,  0.02429,  0.01371,  0.00650,  0.47427,  0.44301
Br,  0.00346,  0.00278,  0.00345,  0.00346,  0.00346,  0.00367,  0.00336,  0.00029,  0.08543,  0.08310
Pb,  0.00640,  0.00478,  0.00639,  0.00640,  0.00640,  0.00766,  0.00628,  0.00084,  0.13372,  0.13119

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.94036,  0.92032,  0.94031,  0.94068,  0.94143,  3.77704,  1.28555,  0.77911,  0.60605,  0.82853
Al,  6.05145,  5.91973,  6.05120,  6.05320,  6.05697, 26.17426,  8.64030,  5.73624,  0.66389,  0.94791
Si, 14.55308, 14.35559, 14.55270, 14.55702, 14.56356, 44.88061, 18.28827,  8.39070,  0.45880,  0.57656
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.06818,  0.05445,  0.06820,  0.06842,  0.06877,  1.17266,  0.21689,  0.32727,  1.50894,  4.79992
Cl,  1.16372,  1.06616,  1.16107,  1.16285,  1.16430, 10.33736,  2.62514,  3.11665,  1.18723,  2.67819
K,  0.86389,  0.84985,  0.86405,  0.86434,  0.86508,  2.39521,  1.04094,  0.40808,  0.39203,  0.47238
Ca,  3.55496,  3.51987,  3.55394,  3.55454,  3.55527,  8.28578,  4.39740,  1.77143,  0.40283,  0.49830
Ti,  0.50299,  0.49720,  0.50298,  0.50307,  0.50322,  1.40751,  0.62314,  0.26377,  0.42330,  0.52441
V,  0.00681,  0.00000,  0.00681,  0.00681,  0.00681,  0.00684,  0.00557,  0.00260,  0.46596,  0.38125
Mn,  0.07348,  0.06630,  0.07349,  0.07350,  0.07351,  0.07411,  0.07258,  0.00238,  0.03285,  0.03244
Fe,  3.92165,  0.91724,  3.92163,  3.92183,  3.92210,  3.94443,  3.42779,  1.04585,  0.30511,  0.26669
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.08260,  0.01087,  0.02711,  2.49442,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00542,  0.00528,  0.00542,  0.00542,  0.00542,  0.02345,  0.00835,  0.00625,  0.74867,  1.15466

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  9.28878,  6.73993,  8.94449,  9.28130,  9.28715,  9.38811,  8.81267,  0.92791,  0.10529,  0.09990
Mg,  0.59427,  0.46116,  0.51729,  0.60514,  0.61590,  0.67293,  0.57782,  0.06134,  0.10616,  0.10323
Al,  0.73235,  0.14639,  0.77926,  0.88871,  1.19699,  2.41353,  1.11242,  0.70779,  0.63627,  0.96647
Si,  2.67614,  1.80441,  2.74829,  2.91360,  3.39056,  5.67381,  3.28795,  1.21730,  0.37023,  0.45487
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00847,  0.04847,  0.00782,  0.01457,  1.86334,  0.00000
S,  0.91988,  0.53356,  0.90910,  0.91800,  0.91972,  0.96026,  0.85426,  0.14246,  0.16677,  0.15487
Cl, 18.69962, 13.92703, 18.21438, 18.72477, 18.75365, 18.98913, 17.85861,  1.74667,  0.09781,  0.09341
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00170,  0.05136,  0.00483,  0.01295,  2.67906,  0.00000
Ca,  2.55767,  2.39766,  2.57235,  2.59333,  2.67831,  2.90950,  2.62360,  0.11770,  0.04486,  0.04602
Ti,  0.07195,  0.04353,  0.07409,  0.07926,  0.09221,  0.19184,  0.09737,  0.04545,  0.46676,  0.63170
V,  0.00126,  0.00109,  0.00118,  0.00122,  0.00138,  0.00306,  0.00156,  0.00071,  0.45623,  0.56324
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01193,  0.00179,  0.00414,  2.31189,  0.00000
Fe,  1.94266,  1.86567,  1.92458,  1.93424,  2.00129,  2.82776,  2.10694,  0.35400,  0.16802,  0.18222
Zn,  0.00021,  0.00000,  0.00000,  0.00000,  0.00008,  0.02197,  0.00222,  0.00675,  3.04159, 31.80402
Br,  0.02188,  0.01022,  0.02146,  0.02160,  0.02187,  0.02366,  0.01974,  0.00451,  0.22860,  0.20625
Pb,  0.00256,  0.00237,  0.00251,  0.00253,  0.00256,  0.00573,  0.00285,  0.00099,  0.34667,  0.38677

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  2.18965,  2.18163,  2.19012,  2.19588,  2.54766,  8.59253,  2.65593,  1.41928,  0.53438,  0.64817
Al,  3.67764,  0.00000,  3.31689,  3.56191,  3.66886, 18.12312,  3.93012,  3.65262,  0.92939,  0.99320
Si, 12.01286,  8.19949, 11.58705, 11.88817, 12.00351, 50.54466, 13.80627,  8.88403,  0.64348,  0.73954
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  6.19725,  6.19725,  6.24439,  6.28628,  7.56130, 16.92957,  7.26624,  2.39959,  0.33024,  0.38720
Cl,  6.82280,  0.00000,  6.20321,  6.72884,  6.77156,  6.82280,  6.02464,  1.61146,  0.26748,  0.23619
K,  8.10194,  8.10194,  8.16203,  8.21547,  9.95407, 23.67775,  9.59195,  3.47132,  0.36190,  0.42846
Ca, 10.31226,  3.50603, 10.20196, 10.27300, 10.29421, 10.38299,  9.85861,  1.51090,  0.15326,  0.14652
Ti,  0.47652,  0.32434,  0.45997,  0.47085,  0.47612,  0.99995,  0.48132,  0.13534,  0.28118,  0.28401
V,  0.00365,  0.00365,  0.00373,  0.00379,  0.00607,  0.02161,  0.00535,  0.00398,  0.74427,  1.09052
Mn,  0.13296,  0.13296,  0.13365,  0.13425,  0.15478,  0.32935,  0.15160,  0.04384,  0.28917,  0.32972
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Zn,  0.41904,  0.25356,  0.41907,  0.41981,  0.42174,  0.51928,  0.42493,  0.05477,  0.12889,  0.13070
Br,  0.19334,  0.19334,  0.19507,  0.19662,  0.22946,  0.51593,  0.22611,  0.07248,  0.32052,  0.37487
Pb,  0.11425,  0.11425,  0.11480,  0.11527,  0.12453,  0.19032,  0.12441,  0.01869,  0.15027,  0.16363

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  2.55700,  1.95306,  2.56178,  2.57898,  2.62334, 10.36175,  3.64589,  2.82074,  0.77368,  1.10314
Si,  5.86456,  5.80290,  5.86507,  5.88259,  6.09675, 13.47462,  7.01845,  2.69980,  0.38467,  0.46036
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.04263,  0.23208,  0.04032,  0.08164,  2.02467,  0.00000
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.77693,  0.11354,  0.27752,  2.44413,  0.00000
Cl,  5.11504,  1.85438,  5.13020,  5.16004,  5.22302,  9.93297,  5.42982,  2.24483,  0.41343,  0.43887
K,  0.13929,  0.09116,  0.13388,  0.13682,  0.40143,  0.75096,  0.26244,  0.22498,  0.85725,  1.61520
Ca,  7.83457,  5.10566,  7.84529,  7.87061,  7.91754, 10.58255,  7.91879,  1.51578,  0.19142,  0.19347
Ti,  0.40783,  0.34083,  0.40818,  0.40925,  0.41186,  0.73460,  0.44848,  0.12246,  0.27305,  0.30027
V,  0.00111,  0.00000,  0.00096,  0.00105,  0.00109,  0.00548,  0.00148,  0.00172,  1.16221,  1.55534
Mn,  0.05188,  0.00762,  0.05153,  0.05173,  0.05183,  0.05653,  0.04580,  0.01612,  0.35185,  0.31062
Fe,  2.36825,  2.02974,  2.34639,  2.35659,  2.96539,  3.96335,  2.66172,  0.59510,  0.22358,  0.25128
Zn,  0.19716,  0.12047,  0.19718,  0.19801,  0.19880,  0.33778,  0.20958,  0.06157,  0.29380,  0.31230
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00022,  0.00002,  0.00006,  3.09098,  0.00000
Pb,  0.03069,  0.01999,  0.03073,  0.03085,  0.03103,  0.05788,  0.03354,  0.01103,  0.32892,  0.35945

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.39098,  0.05701,  0.13927,  2.44291,  0.00000
Mg,  0.50953,  0.00000,  0.44672,  0.48285,  0.50061,  0.65204,  0.46472,  0.11953,  0.25721,  0.23459
Al, 16.76956,  4.45750, 16.18613, 16.56800, 16.70948, 17.93725, 14.77817,  4.01634,  0.27178,  0.23950
Si, 25.75734,  9.68430, 24.79746, 25.42436, 25.65625, 27.62205, 23.29955,  4.95301,  0.21258,  0.19230
P,  0.54044,  0.16762,  0.50957,  0.53770,  0.53890,  0.54044,  0.46831,  0.13494,  0.28814,  0.24968
S,  1.03387,  0.12858,  0.88727,  1.02195,  1.02722,  1.03387,  0.84751,  0.31982,  0.37736,  0.30934
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.85910,  0.10497,  0.26508,  2.52522,  0.00000
K,  2.16739,  0.75774,  1.93908,  2.13954,  2.15128,  2.16739,  1.89639,  0.45660,  0.24077,  0.21067
Ca,  0.60511,  0.56846,  0.63350,  0.65580,  0.94162,  2.82670,  0.90216,  0.55020,  0.60987,  0.90925
Ti,  0.83114,  0.39783,  0.80830,  0.82331,  0.82888,  0.88431,  0.76096,  0.14373,  0.18887,  0.17292
V,  0.01634,  0.00965,  0.01513,  0.01627,  0.01630,  0.01634,  0.01508,  0.00218,  0.14440,  0.13330
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04452,  0.00835,  0.01715,  2.05417,  0.00000
Fe,  9.70163,  5.88310,  9.09173,  9.67253,  9.68593,  9.70163,  8.96538,  1.29791,  0.14477,  0.13378
Zn,  0.03262,  0.00000,  0.00449,  0.03467,  0.03644,  0.05790,  0.02715,  0.01745,  0.64280,  0.53506
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.02239,  0.00842,  0.01861,  0.02255,  0.02268,  0.02302,  0.01961,  0.00523,  0.26663,  0.23357
