17                    1,0.00001,0.00017,0.00002,0.00005,0.00004,0.00015,0.00004,0.00004,0.00004,0.00014,0.00003,0.00004,0.00004,0.00011,0.00024,0.00009,0.00004,
17                    2,0.00139,0.33691,0.03397,0.12854,0.02542,0.38937,0.29026,0.04505,0.06821,0.09268,0.01115,0.03940,0.07326,0.06334,0.23070,0.24896,0.00529,
17                    3,0.00136,0.31169,0.03133,0.12440,0.02441,0.34193,0.28129,0.04313,0.06131,0.09112,0.01049,0.03264,0.06648,0.06154,0.22194,0.22849,0.00470,
17                    4,0.00144,0.34493,0.03579,0.12899,0.02521,0.39422,0.28686,0.04556,0.06880,0.09643,0.01111,0.03991,0.07479,0.06471,0.23878,0.24693,0.00528,
17                    5,0.00334,0.69796,0.24826,0.34026,0.08789,0.32830,0.29031,0.13128,0.14175,0.35066,0.04078,0.03193,0.10729,0.12021,0.67351,0.67682,0.02644,
17                    6,0.00319,0.67843,0.25094,0.32217,0.08486,0.31598,0.26292,0.12861,0.11417,0.32561,0.03835,0.02866,0.09958,0.11844,0.65383,0.57796,0.02391,
17                    7,0.00403,0.49866,0.14977,0.60739,0.09514,0.59995,0.38598,0.08976,0.13336,0.28448,0.02898,0.03607,0.15018,0.10093,0.41387,0.26668,0.00865,
17                    8,0.00002,0.00059,0.00017,0.00025,0.00017,0.00075,0.00008,0.00009,0.00012,0.00097,0.00011,0.00015,0.00013,0.00048,0.00167,0.00053,0.00010,
17                    9,0.00002,0.00035,0.00012,0.00015,0.00011,0.00050,0.00007,0.00006,0.00009,0.00069,0.00008,0.00010,0.00010,0.00030,0.00105,0.00028,0.00007,
17                    10,0.00001,0.00020,0.00021,0.00015,0.00011,0.00038,0.00005,0.00005,0.00007,0.00056,0.00008,0.00007,0.00009,0.00019,0.00086,0.00017,0.00006,
17                    11,0.00002,0.00045,0.00008,0.00021,0.00011,0.00040,0.00008,0.00008,0.00009,0.00047,0.00009,0.00011,0.00014,0.00041,0.00087,0.00035,0.00007,
17                    12,0.00337,0.69702,0.24924,0.34153,0.08796,0.32725,0.28933,0.13263,0.14249,0.35120,0.04086,0.03251,0.10780,0.12028,0.67213,0.67411,0.02640,
17                    13,0.00002,0.00034,0.00012,0.00015,0.00012,0.00049,0.00006,0.00006,0.00009,0.00063,0.00008,0.00009,0.00010,0.00027,0.00104,0.00028,0.00006,
17                    14,0.00000,0.00009,0.00002,0.00004,0.00004,0.00012,0.00004,0.00003,0.00004,0.00014,0.00002,0.00003,0.00005,0.00006,0.00019,0.00009,0.00003,
17                    15,0.00001,0.00024,0.00017,0.00011,0.00007,0.00036,0.00005,0.00005,0.00006,0.00051,0.00007,0.00007,0.00008,0.00020,0.00081,0.00012,0.00006,
17                    16,0.00000,0.00010,0.00004,0.00005,0.00004,0.00012,0.00004,0.00003,0.00004,0.00012,0.00002,0.00003,0.00004,0.00007,0.00018,0.00010,0.00003,
18                    1,0.00002,0.00096,0.00074,0.00058,0.00034,0.00139,0.00020,0.00016,0.00024,0.00143,0.00018,0.00034,0.00017,0.00125,0.00258,0.00108,0.00012,
18                    2,0.00137,0.34009,0.02818,0.13080,0.02689,0.40191,0.28722,0.04399,0.06646,0.09110,0.01220,0.04428,0.07332,0.06572,0.21220,0.27681,0.00600,
18                    3,0.00134,0.31513,0.02579,0.12659,0.02575,0.35270,0.27846,0.04205,0.05931,0.08766,0.01141,0.03671,0.06654,0.06297,0.20194,0.25483,0.00529,
18                    4,0.00143,0.34763,0.02973,0.13114,0.02662,0.40640,0.28382,0.04446,0.06704,0.09414,0.01209,0.04479,0.07481,0.06687,0.21891,0.27463,0.00597,
18                    5,0.00341,0.72241,0.26953,0.35007,0.09267,0.34623,0.29607,0.13422,0.14701,0.40182,0.04408,0.03589,0.11150,0.12886,0.76647,0.72288,0.03004,
18                    6,0.00325,0.70094,0.27263,0.33139,0.08944,0.33166,0.26887,0.13136,0.11908,0.37465,0.04152,0.03225,0.10342,0.12659,0.74357,0.62020,0.02739,
18                    7,0.00411,0.50995,0.16170,0.61150,0.09679,0.60119,0.38924,0.09163,0.13701,0.31586,0.03013,0.03990,0.15177,0.10508,0.45793,0.26371,0.00919,
18                    8,0.00001,0.00035,0.00031,0.00023,0.00018,0.00049,0.00016,0.00007,0.00016,0.00049,0.00008,0.00013,0.00016,0.00044,0.00073,0.00042,0.00005,
18                    9,0.00002,0.00062,0.00039,0.00037,0.00024,0.00072,0.00018,0.00011,0.00019,0.00073,0.00010,0.00019,0.00019,0.00067,0.00123,0.00066,0.00007,
18                    10,0.00003,0.00088,0.00030,0.00044,0.00023,0.00091,0.00019,0.00013,0.00020,0.00080,0.00012,0.00027,0.00022,0.00096,0.00148,0.00086,0.00009,
18                    11,0.00002,0.00054,0.00063,0.00046,0.00027,0.00095,0.00017,0.00011,0.00019,0.00087,0.00013,0.00021,0.00018,0.00082,0.00142,0.00060,0.00008,
18                    12,0.00344,0.72143,0.27056,0.35133,0.09274,0.34516,0.29504,0.13561,0.14772,0.40244,0.04416,0.03654,0.11201,0.12898,0.76521,0.72002,0.02998,
18                    13,0.00001,0.00063,0.00041,0.00036,0.00022,0.00071,0.00017,0.00010,0.00019,0.00072,0.00010,0.00021,0.00018,0.00071,0.00126,0.00065,0.00008,
18                    14,0.00004,0.00110,0.00073,0.00054,0.00030,0.00139,0.00021,0.00016,0.00026,0.00158,0.00018,0.00033,0.00021,0.00121,0.00285,0.00108,0.00013,
18                    15,0.00002,0.00076,0.00031,0.00042,0.00027,0.00093,0.00019,0.00012,0.00020,0.00077,0.00012,0.00024,0.00013,0.00091,0.00152,0.00097,0.00010,
18                    16,0.00003,0.00107,0.00084,0.00057,0.00031,0.00146,0.00020,0.00015,0.00024,0.00157,0.00018,0.00034,0.00020,0.00124,0.00288,0.00102,0.00013,
18                    17,0.00004,0.00159,0.00080,0.00071,0.00039,0.00208,0.00025,0.00020,0.00030,0.00218,0.00023,0.00044,0.00021,0.00161,0.00410,0.00157,0.00019,
19                    1,0.00001,0.00012,0.00002,0.00007,0.00003,0.00012,0.00002,0.00003,0.00005,0.00011,0.00002,0.00004,0.00003,0.00012,0.00018,0.00007,0.00003,
19                    2,0.00138,0.33615,0.03383,0.12931,0.02558,0.39032,0.29099,0.04506,0.06856,0.09320,0.01124,0.03958,0.07322,0.06368,0.23027,0.25026,0.00532,
19                    3,0.00135,0.31097,0.03121,0.12519,0.02457,0.34283,0.28202,0.04313,0.06165,0.09153,0.01057,0.03282,0.06646,0.06190,0.22145,0.22973,0.00473,
19                    4,0.00143,0.34411,0.03565,0.12975,0.02537,0.39515,0.28760,0.04555,0.06915,0.09694,0.01120,0.04009,0.07474,0.06504,0.23829,0.24822,0.00532,
19                    5,0.00332,0.69619,0.24793,0.33911,0.08763,0.32950,0.29130,0.13095,0.14118,0.35200,0.04082,0.03181,0.10739,0.11967,0.67553,0.67852,0.02663,
19                    6,0.00318,0.67669,0.25061,0.32102,0.08460,0.31705,0.26386,0.12830,0.11359,0.32685,0.03838,0.02855,0.09967,0.11794,0.65559,0.57954,0.02408,
19                    7,0.00402,0.49635,0.14940,0.60522,0.09472,0.59929,0.38620,0.08931,0.13248,0.28417,0.02887,0.03593,0.15010,0.09997,0.41342,0.26635,0.00868,
19                    8,0.00002,0.00049,0.00017,0.00026,0.00017,0.00067,0.00007,0.00009,0.00013,0.00088,0.00010,0.00015,0.00012,0.00052,0.00151,0.00046,0.00009,
19                    9,0.00002,0.00026,0.00012,0.00015,0.00011,0.00044,0.00006,0.00005,0.00009,0.00061,0.00007,0.00009,0.00009,0.00032,0.00093,0.00024,0.00007,
19                    10,0.00001,0.00014,0.00020,0.00013,0.00010,0.00033,0.00005,0.00004,0.00007,0.00050,0.00007,0.00006,0.00008,0.00019,0.00077,0.00013,0.00005,
19                    11,0.00002,0.00038,0.00009,0.00026,0.00012,0.00035,0.00005,0.00008,0.00009,0.00040,0.00009,0.00011,0.00014,0.00045,0.00075,0.00030,0.00006,
19                    12,0.00335,0.69525,0.24891,0.34037,0.08770,0.32847,0.29032,0.13230,0.14192,0.35255,0.04090,0.03239,0.10791,0.11974,0.67417,0.67579,0.02658,
19                    13,0.00002,0.00026,0.00011,0.00014,0.00011,0.00043,0.00005,0.00006,0.00009,0.00055,0.00007,0.00008,0.00008,0.00028,0.00091,0.00023,0.00006,
19                    14,0.00000,0.00006,0.00002,0.00004,0.00003,0.00009,0.00003,0.00002,0.00003,0.00011,0.00002,0.00003,0.00004,0.00007,0.00014,0.00006,0.00002,
19                    15,0.00002,0.00019,0.00018,0.00013,0.00007,0.00031,0.00006,0.00005,0.00007,0.00045,0.00006,0.00008,0.00008,0.00023,0.00072,0.00010,0.00005,
19                    16,0.00000,0.00007,0.00004,0.00006,0.00004,0.00010,0.00002,0.00002,0.00004,0.00009,0.00002,0.00003,0.00003,0.00009,0.00013,0.00008,0.00003,
19                    17,0.00000,0.00004,0.00001,0.00002,0.00001,0.00003,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,0.00003,0.00003,0.00002,0.00001,
19                    18,0.00004,0.00145,0.00079,0.00073,0.00038,0.00194,0.00023,0.00019,0.00030,0.00204,0.00022,0.00043,0.00019,0.00168,0.00385,0.00145,0.00018,
20                    1,0.00002,0.00049,0.00040,0.00040,0.00023,0.00090,0.00007,0.00010,0.00011,0.00086,0.00013,0.00021,0.00011,0.00073,0.00162,0.00057,0.00008,
20                    2,0.00137,0.34004,0.02976,0.13109,0.02637,0.40299,0.28849,0.04462,0.06735,0.09114,0.01205,0.04315,0.07364,0.06514,0.21500,0.27307,0.00577,
20                    3,0.00134,0.31492,0.02727,0.12691,0.02527,0.35370,0.27961,0.04270,0.06020,0.08797,0.01131,0.03577,0.06687,0.06261,0.20495,0.25178,0.00510,
20                    4,0.00142,0.34768,0.03138,0.13144,0.02611,0.40755,0.28513,0.04510,0.06793,0.09427,0.01195,0.04366,0.07512,0.06632,0.22195,0.27083,0.00575,
20                    5,0.00342,0.71442,0.26285,0.34793,0.09211,0.34507,0.29534,0.13338,0.14528,0.39193,0.04370,0.03493,0.11032,0.12631,0.75000,0.71500,0.02921,
20                    6,0.00326,0.69347,0.26580,0.32943,0.08901,0.33123,0.26807,0.13058,0.11754,0.36530,0.04116,0.03137,0.10246,0.12420,0.72768,0.61387,0.02660,
20                    7,0.00412,0.50471,0.15756,0.60923,0.09700,0.60209,0.38933,0.09089,0.13562,0.31048,0.03004,0.03894,0.15136,0.10321,0.45021,0.26698,0.00899,
20                    8,0.00001,0.00010,0.00011,0.00012,0.00008,0.00021,0.00004,0.00003,0.00003,0.00015,0.00004,0.00006,0.00007,0.00017,0.00024,0.00011,0.00002,
20                    9,0.00001,0.00025,0.00015,0.00020,0.00012,0.00037,0.00005,0.00006,0.00006,0.00028,0.00005,0.00010,0.00008,0.00030,0.00057,0.00026,0.00004,
20                    10,0.00002,0.00041,0.00011,0.00023,0.00012,0.00049,0.00006,0.00006,0.00007,0.00034,0.00006,0.00014,0.00009,0.00045,0.00072,0.00041,0.00005,
20                    11,0.00002,0.00023,0.00034,0.00036,0.00018,0.00059,0.00005,0.00007,0.00006,0.00041,0.00011,0.00012,0.00013,0.00050,0.00074,0.00023,0.00005,
20                    12,0.00345,0.71345,0.26386,0.34918,0.09216,0.34394,0.29431,0.13475,0.14598,0.39252,0.04377,0.03556,0.11080,0.12641,0.74869,0.71211,0.02916,
20                    13,0.00001,0.00025,0.00016,0.00017,0.00011,0.00035,0.00004,0.00005,0.00006,0.00029,0.00004,0.00011,0.00008,0.00030,0.00057,0.00026,0.00005,
20                    14,0.00003,0.00058,0.00038,0.00034,0.00019,0.00089,0.00007,0.00009,0.00012,0.00094,0.00012,0.00019,0.00011,0.00065,0.00180,0.00057,0.00009,
20                    15,0.00001,0.00036,0.00013,0.00028,0.00017,0.00054,0.00006,0.00007,0.00008,0.00034,0.00006,0.00013,0.00007,0.00048,0.00079,0.00050,0.00006,
20                    16,0.00003,0.00056,0.00046,0.00038,0.00020,0.00095,0.00007,0.00008,0.00010,0.00094,0.00012,0.00020,0.00011,0.00070,0.00183,0.00053,0.00008,
20                    17,0.00003,0.00095,0.00043,0.00049,0.00028,0.00147,0.00011,0.00013,0.00016,0.00150,0.00016,0.00028,0.00013,0.00097,0.00286,0.00096,0.00013,
20                    18,0.00001,0.00013,0.00011,0.00008,0.00005,0.00013,0.00013,0.00004,0.00012,0.00016,0.00004,0.00006,0.00007,0.00016,0.00020,0.00026,0.00003,
20                    19,0.00003,0.00084,0.00043,0.00049,0.00028,0.00136,0.00009,0.00012,0.00017,0.00139,0.00014,0.00027,0.00013,0.00100,0.00266,0.00086,0.00012,


**** Analysis of Base Run #17 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        8.05       ,0.83,16.12,0.91,0.08,0.19
Na,        0.07       ,0.85,0.12,0.90,0.05,0.64
Mg,        0.02       ,0.94,0.09,0.92,0.04,0.96
Al,        -0.02       ,1.01,0.17,0.99,0.04,0.94
Si,        0.03       ,0.99,0.73,0.99,0.04,0.88
P,        0.00       ,0.95,0.01,0.89,0.05,0.69
S,        0.01       ,0.95,0.02,0.96,0.05,0.81
Cl,        0.03       ,0.98,0.07,0.99,0.08,0.22
K,        0.04       ,0.91,0.09,0.96,0.07,0.27
Ca,        -0.05       ,1.02,0.25,0.98,0.06,0.46
Ti,        0.02       ,0.91,0.02,0.99,0.05,0.67
V,        0.00       ,0.82,0.00,0.89,0.03,0.99
Mn,        0.00       ,0.94,0.00,0.99,0.03,0.99
Fe,        -0.04       ,1.02,0.14,1.00,0.07,0.37
Zn,        0.00       ,0.87,0.00,0.95,0.06,0.51
Br,        0.00       ,0.57,0.00,0.57,0.09,0.06
Pb,        0.00       ,0.89,0.00,0.81,0.06,0.53

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Mg,07/26/07 00:44           ,     3.02000
K,12/10/06 02:48           ,     4.52500
K,01/05/07 02:58           ,    -3.00900
Ca,11/30/06 02:31           ,     3.05500
Zn,05/21/07 00:47           ,     3.63800
Br,04/03/07 00:30           ,     3.90000
Br,04/25/07 00:54           ,     5.63900
Br,04/27/07 00:45           ,    -3.10600
Br,12/14/07 04:03           ,     3.73200

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/30/06 02:31,Ca                       ,     3.05500
12/10/06 02:48,K                        ,     4.52500
01/05/07 02:58,K                        ,    -3.00900
04/03/07 00:30,Br                       ,     3.90000
04/25/07 00:54,Br                       ,     5.63900
04/27/07 00:45,Br                       ,    -3.10600
05/21/07 00:47,Zn                       ,     3.63800
07/26/07 00:44,Mg                       ,     3.02000
12/14/07 04:03,Br                       ,     3.73200
