SiteName,StartTime,EndTime,SampleID,SampleType,SampleDuration,MassConc,volumem3,Mass (ug),QCvoid,QCFlag,Duplicate
NMT,4/5/08 7:51,4/7/08 8:17,AFR330MS,PM2.5,2910.00,43.10,14.3186391,620.64,0,0,1
NMT,4/5/08 7:51,4/7/08 8:17,AFR334MS,PM2.5,2910.00,44.29,14.0470179,625.64,0,0,1
NMT,4/5/08 7:51,4/7/08 8:17,AFR344MS,PM10,2910.00,91.33,11.4610191,1050.14,0,0,0
NMA,4/5/08 8:22,4/7/08 8:40,AFR333MS,PM2.5,2904.00,39.12,14.0885154,554.64,0,0,0
NMA,4/5/08 8:22,4/7/08 8:40,AFR341MS,PM10,2904.00,77.77,11.1694713,872.14,0,0,0
NMT,4/11/08 7:01,4/13/08 7:23,AFR352MS,PM2.5,2904.00,47.33,14.0487444,668.36,0,0,0
NMT,4/11/08 7:01,4/13/08 7:23,AFR354MS,PM10,2904.00,117.58,11.3449056,1337.36,0,0,0
NMA,4/11/08 7:27,4/13/08 7:40,AFR351MS,PM2.5,2892.00,42.96,14.1391044,610.86,0,0,0
NMA,4/11/08 7:27,4/13/08 7:40,AFR357MS,PM10,2892.00,91.43,11.0790942,1016.36,0,0,0
NMT,4/17/08 7:35,4/19/08 7:21,AFR355MS,PM2.5,2868.00,35.92,13.8469914,500.86,0,0,0
NMT,4/17/08 7:35,4/19/08 7:21,AFR361MS,PM10,2868.00,75.10,11.2634967,849.36,0,0,0
NMA,4/17/08 7:56,4/19/08 7:44,AFR364MS,PM10,2868.00,62.06,10.9643304,683.86,0,0,0
NMA,4/17/08 7:56,4/19/08 7:44,AFR367MS,PM2.5,2868.00,33.26,13.7807064,461.86,0,0,0
NMT,4/23/08 8:07,4/25/08 8:12,AFR374MS,PM2.5,2886.00,35.82,14.1931224,511.86,0,0,1
NMT,4/23/08 8:07,4/25/08 8:12,AFR390MS,PM2.5,2886.00,31.57,14.1233022,449.26,0,0,1
NMT,4/23/08 8:07,4/25/08 8:12,AFR407MS,PM10,2886.00,71.56,11.7779916,846.28,0,0,0
NMA,4/23/08 8:42,4/25/08 8:31,AFR371MS,PM2.5,2868.00,28.84,14.0381868,408.36,0,0,0
NMA,4/23/08 8:42,4/25/08 8:31,AFR406MS,PM10,2868.00,49.11,11.0845272,547.78,0,0,0
NMT,4/29/08 8:27,5/1/08 8:03,AFR402MS,PM2.5,2856.00,30.03,13.912605,421.28,0,0,0
NMT,4/29/08 8:27,5/1/08 8:03,AFR408MS,PM10,2856.00,68.11,11.2441182,769.28,0,0,1
NMT,4/29/08 8:27,5/1/08 8:03,AFR412MS,PM10,2856.00,62.53,11.0399604,693.78,0,0,1
NMA,4/29/08 8:54,5/1/08 8:26,AFR392MS,PM2.5,2850.00,24.81,14.32341,358.76,0,0,0
NMA,4/29/08 8:54,5/1/08 8:26,AFR413MS,PM10,2850.00,41.63,10.949919,459.28,0,0,0
NMT,5/5/08 8:01,5/7/08 8:14,AFR404MS,PM2.5,2892.00,38.88,13.9870908,547.28,0,0,0
NMT,5/5/08 8:01,5/7/08 8:14,AFR422MS,PM10,2892.00,68.40,11.221386,770.98,0,0,0
NMA,5/5/08 8:24,5/7/08 8:35,AFR414MS,PM2.5,2886.00,32.16,13.288995,430.78,0,0,0
NMA,5/5/08 8:24,5/7/08 8:35,AFR424MS,PM10,2886.00,52.50,11.0488566,583.48,0,0,0
NMT,5/11/08 7:47,5/13/08 8:10,AFR419MS,PM2.5,2904.00,27.72,14.065524,393.28,0,0,0
NMT,5/11/08 7:47,5/13/08 8:10,AFR427MS,PM10,2904.00,56.50,11.5933488,658.48,0,0,0
NMA,5/11/08 8:07,5/13/08 8:31,AFR428MS,PM2.5,2898.00,25.33,13.9180482,355.98,0,0,0
NMA,5/11/08 8:07,5/13/08 8:31,AFR442MS,PM10,2898.00,46.31,11.2083174,522.48,0,0,0
NMT,5/17/08 7:39,5/19/08 8:01,AFR460MS,PM2.5,2904.00,25.59,14.238312,367.86,0,0,1
NMT,5/17/08 7:39,5/19/08 8:01,AFR461MS,PM2.5,2904.00,25.87,14.065524,367.36,0,0,1
NMT,5/17/08 7:39,5/19/08 8:01,AFR470MS,PM10,2904.00,54.49,11.5134888,630.86,0,0,0
NMA,5/17/08 8:03,5/19/08 8:25,AFR445MS,PM2.5,2898.00,23.32,11.967291,282.48,1,0,0
NMA,5/17/08 8:03,5/19/08 8:25,AFR467MS,PM10,2898.00,35.98,11.2107681,406.86,0,0,0
NMT,5/23/08 7:49,5/25/08 8:01,AFR472MS,PM10,2892.00,43.71,11.4261474,502.86,0,0,1
NMT,5/23/08 7:49,5/25/08 8:01,AFR475MS,PM10,2892.00,38.29,11.2273224,433.36,0,0,1
NMT,5/23/08 7:49,5/25/08 8:01,AFR483MS,PM2.5,2892.00,11.98,14.179476,173.38,1,0,0
NMA,5/23/08 8:14,5/25/08 8:19,AFR462MS,PM2.5,2886.00,2.45,6.079359,18.36,1,0,0
NMA,5/23/08 8:14,5/25/08 8:19,AFR473MS,PM10,2886.00,31.61,11.5611717,368.86,0,0,0
NMT,5/29/08 8:48,5/31/08 8:10,AFR487MS,PM2.5,2838.00,35.51,13.738815,491.38,0,0,0
NMT,5/29/08 8:48,5/31/08 8:10,AFR516MS,PM10,2838.00,69.12,11.5232436,799.88,0,0,0
NMA,5/29/08 9:56,5/31/08 8:55,AFR476MS,PM2.5,2820.00,37.11,13.1086896,489.86,0,0,0
NMA,5/29/08 9:56,5/31/08 8:55,AFR517MS,PM10,,,,278.38,1,0,0
NMT,6/4/08 8:50,6/6/08 8:53,AFR488MS,PM2.5,2886.00,35.07,14.199309,501.38,0,0,0
NMT,6/4/08 8:50,6/6/08 8:53,AFR527MS,PM10,2886.00,75.37,11.5559742,874.38,0,0,0
NMA,6/4/08 9:13,6/6/08 9:14,AFR510MS,PM2.5,2880.00,28.09,13.365108,378.88,1,0,0
NMA,6/4/08 9:13,6/6/08 9:14,AFR524MS,PM10,2880.00,51.44,11.537136,596.88,0,0,0
NMT,6/10/08 8:32,6/12/08 8:13,AFR511MS,PM2.5,2862.00,28.21,13.9447575,396.88,0,0,0
NMT,6/10/08 8:32,6/12/08 8:13,AFR530MS,PM10,2862.00,64.42,11.2694949,729.38,0,0,0
NMA,6/10/08 8:54,6/12/08 8:37,AFR531MS,PM2.5,2862.00,21.29,13.6888974,294.88,0,0,0
NMA,6/10/08 8:54,6/12/08 8:37,AFR539MS,PM10,2862.60,34.25,11.54615397,398.88,0,0,0
NMT,6/16/08 8:10,6/18/08 8:20,AFR537MS,PM2.5,2892.00,29.73,14.007402,419.88,0,0,0
NMT,6/16/08 8:10,6/18/08 8:20,AFR541MS,PM10,2892.00,46.36,11.9033274,555.26,0,0,0
NMA,6/16/08 8:34,6/18/08 8:39,AFR529MS,PM10,2885.40,40.46,11.63811663,474.38,0,0,0
NMA,6/16/08 8:34,6/18/08 8:39,AFR540MS,PM2.5,2892.00,25.27,13.663254,348.76,0,0,0
NMT,6/22/08 7:30,6/24/08 8:40,AFR548MS,PM2.5,2946.00,28.73,14.298411,414.26,0,0,1
NMT,6/22/08 7:30,6/24/08 8:40,AFR554MS,PM2.5,2946.00,27.48,14.3791314,398.52,0,0,1
NMT,6/22/08 7:30,6/24/08 8:40,AFR563MS,PM10,2946.00,56.38,11.7704262,667.02,0,0,0
NMA,6/22/08 7:54,6/24/08 9:00,AFR542MS,PM2.5,2946.00,27.75,13.900701,389.26,0,0,0
NMA,6/22/08 7:54,6/24/08 9:00,AFR562MS,PM10,2946.00,41.23,11.8015287,490.02,0,0,0
NMT,6/28/08 7:28,6/30/08 8:05,AFR556MS,PM2.5,2916.00,25.39,14.123646,362.02,0,0,0
NMT,6/28/08 7:28,6/30/08 8:05,AFR567MS,PM10,2916.00,48.74,11.5209702,565.02,0,0,1
NMT,6/28/08 7:28,6/30/08 8:05,AFR572MS,PM10,2916.00,45.88,11.7615402,543.02,0,0,1
NMA,6/28/08 7:46,6/30/08 8:29,AFR555MS,PM2.5,2922.00,19.94,14.500425,292.52,0,0,0
NMA,6/28/08 7:46,6/30/08 8:29,AFR564MS,PM10,2922.60,33.57,11.82834672,400.52,0,0,0
NMT,7/4/08 8:06,7/6/08 7:31,AFR611MS,PM10,2844.00,54.88,11.2706568,621.94,0,0,0
NMT,7/4/08 8:06,7/6/08 7:31,AFR615MS,PM2.5,2844.00,27.34,13.9195932,383.94,0,0,0
NMA,7/4/08 8:32,7/6/08 7:58,AFR568MS,PM2.5,2844.00,23.84,13.528659,326.02,0,0,0
NMA,7/4/08 8:32,7/6/08 7:58,AFR610MS,PM10,2844.00,38.57,11.5493418,448.94,0,0,0
NMT,7/10/08 8:20,7/12/08 7:52,AFR622MS,PM2.5,2850.00,22.37,13.6344,308.44,0,0,0
NMT,7/10/08 8:20,7/12/08 7:52,AFR626MS,PM10,2850.00,65.64,11.22102,739.94,0,0,0
NMA,7/10/08 8:43,7/12/08 8:11,AFR621MS,PM2.5,2850.00,17.60,13.464825,240.44,0,0,0
NMA,7/10/08 8:43,7/12/08 8:11,AFR631MS,PM10,2849.40,38.82,11.57127093,452.7,0,0,0
NMA,7/16/08 8:38,7/18/08 8:21,AFR630MS,PM2.5,2862.00,32.80,13.955805,461.2,0,0,1
NMA,7/16/08 8:38,7/18/08 8:21,AFR634MS,PM2.5,2862.00,33.32,13.889943,466.2,0,0,1
NMA,7/16/08 8:38,7/18/08 8:21,AFR642MS,PM10,2862.00,94.58,11.3526639,1077.2,0,0,0
NMA,7/16/08 9:06,7/18/08 8:43,AFR625MS,PM2.5,2856.00,22.54,13.441245,306.44,0,0,0
NMA,7/16/08 9:06,7/18/08 8:43,AFR638MS,PM10,2856.60,44.72,11.52195327,518.7,0,0,0
NMT,7/22/08 8:20,7/24/08 7:49,AFR636MS,PM2.5,2844.00,31.30,13.874814,437.7,0,0,0
NMT,7/22/08 8:20,7/24/08 7:49,AFR646MS,PM10,2844.00,60.08,11.2973868,682.2,0,0,1
NMT,7/22/08 8:20,7/24/08 7:49,AFR650MS,PM10,2844.00,57.51,11.2300668,649.28,0,0,1
NMA,7/22/08 8:50,7/24/08 8:09,AFR643MS,PM2.5,2844.00,26.93,14.0285952,381.2,0,0,0
NMA,7/22/08 8:50,7/24/08 8:09,AFR656MS,PM10,2838.00,36.90,11.4859536,427.28,0,0,0
NMT,7/28/08 8:09,7/30/08 8:40,AFR654MS,PM2.5,2898.00,36.60,14.2309134,524.28,0,0,0
NMT,7/28/08 8:09,7/30/08 8:40,AFR663MS,PM10,2898.00,71.43,11.6558556,836.08,0,0,0
NMA,7/28/08 8:26,7/30/08 9:01,AFR659MS,PM10,2921.40,46.83,11.78332083,555.28,0,0,0
NMA,7/28/08 8:26,7/30/08 9:01,AFR661MS,PM2.5,2910.00,26.48,13.751976,367.58,0,0,0
NMT,8/3/08 7:28,8/5/08 8:26,AFR668MS,PM10,2934.00,64.39,12.177798,787.58,0,0,0
NMT,8/3/08 7:28,8/5/08 8:26,AFR673MS,PM2.5,2934.00,29.06,15.058986,441.08,0,0,0
NMA,8/3/08 7:51,8/5/08 8:53,AFR662MS,PM2.5,2946.00,27.54,13.7849232,383.08,0,0,0
NMA,8/3/08 7:51,8/5/08 8:53,AFR671MS,PM10,2208.00,,,344.08,1,0,0
NMT,8/9/08 7:44,8/11/08 7:03,AFR675MS,PM2.5,2838.00,29.80,13.914714,418.08,0,0,1
NMT,8/9/08 7:44,8/11/08 7:03,AFR681MS,PM10,2838.00,66.42,11.3688861,758.58,0,0,0
NMT,8/9/08 7:44,8/11/08 7:03,AFR691MS,PM2.5,2838.00,30.59,13.914714,429.08,0,0,1
NMA,8/9/08 8:29,8/11/08 7:22,AFR684MS,PM10,347.40,108.06,0.72769878,82.08,1,0,0
NMA,8/9/08 8:29,8/11/08 7:22,AFR692MS,PM2.5,2814.00,28.99,13.629609,398.58,0,0,0
NMT,8/15/08 8:16,8/17/08 7:51,AFR685MS,PM10,2856.00,56.05,11.3231832,638.08,0,0,1
NMT,8/15/08 8:16,8/17/08 7:51,GPE032MS,PM10,2856.00,1091.84,11.3231832,12366.54,1,0,1
NMA,8/15/08 8:47,8/17/08 8:08,AFR688MS,PM10,2838.60,43.61,11.41032042,501.08,0,0,0
NMA,8/15/08 8:47,8/17/08 8:08,AFR693MS,PM2.5,2844.00,24.66,13.774914,343.08,0,0,0
