SampleID,MASS.CONC,MASS.UNC,Al.CONC,Al.UNC,Si.CONC,Si.UNC,P.CONC,P.UNC,S.CONC,S.UNC,Cl.CONC,Cl.UNC,K.CONC,K.UNC,Ca.CONC,Ca.UNC,Sc.CONC,Sc.UNC,Ti.CONC,Ti.UNC,V.CONC,V.UNC,Cr.CONC,Cr.UNC,Mn.CONC,Mn.UNC,Fe.CONC,Fe.UNC,Co.CONC,Co.UNC,Ni.CONC,Ni.UNC,Cu.CONC,Cu.UNC,Zn.CONC,Zn.UNC,Ga.CONC,Ga.UNC,Ge.CONC,Ge.UNC,As.CONC,As.UNC,Se.CONC,Se.UNC,Br.CONC,Br.UNC,Rb.CONC,Rb.UNC,Sr.CONC,Sr.UNC,Y.CONC,Y.UNC,Zr.CONC,Zr.UNC,Nb.CONC,Nb.UNC,Mo.CONC,Mo.UNC,Rh.CONC,Rh.UNC,Pd.CONC,Pd.UNC,Ag.CONC,Ag.UNC,Cd.CONC,Cd.UNC,In.CONC,In.UNC,Sn.CONC,Sn.UNC,Sb.CONC,Sb.UNC,Te.CONC,Te.UNC,I.CONC,I.UNC,Cs.CONC,Cs.UNC,Ba.CONC,Ba.UNC,La.CONC,La.UNC,Ce.CONC,Ce.UNC,Pr.CONC,Pr.UNC,Nd.CONC,Nd.UNC,Sm.CONC,Sm.UNC,Eu.CONC,Eu.UNC,Gd.CONC,Gd.UNC,Tb.CONC,Tb.UNC,Dy.CONC,Dy.UNC,Ho.CONC,Ho.UNC,Er.CONC,Er.UNC,Tm.CONC,Tm.UNC,Yb.CONC,Yb.UNC,Lu.CONC,Lu.UNC,Ta.CONC,Ta.UNC,W.CONC,W.UNC,Pt.CONC,Pt.UNC,Au.CONC,Au.UNC,Hg.CONC,Hg.UNC,Tl.CONC,Tl.UNC,Pb.CONC,Pb.UNC,Bi.CONC,Bi.UNC,Th.CONC,Th.UNC,U.CONC,U.UNC
GHA092MS,"942999,997459213","47160,6032538048","19547,286654","2457,5680432768","49993,6462270528","4986,4701989536","532,9110558944","248,7855463488","22484,4704719264","1324,1559900608","67311,5922409024","4003,7157911264","22038,9558827168","1352,8705800864","18794,346398336","1184,3968051616","-83,1372982176","58,1947168672","1840,9490162656","133,9828616512","42,0070929216","25,2766337792","31,8324126944","11,9562931808","346,161829344","34,3517247616","19324,5432782464","1185,3015304896","-178,85723792","83,6662145632","-124,6989879008","47,7834161696","78,0569175296","23,383670016","703,7510355232","47,2823375264","-6,1103756768","9,186441792","-1,7120186976","7,8780697792","16,2711370528","12,039806288","22,9521856288","6,820237088","551,3117771808","35,0894238752","62,4538853344","8,6436065952","159,3986839424","12,6939922944","13,1672332352","26,5710869408","76,6789512608","26,9190582208","15,4220871296","24,3997461536","21,8108398304","26,654600048","-33,4887559872","16,6191083328","-45,1805909952","18,8461245248","39,3346734912","22,0752980032","20,0570645792","24,497178112","31,7628184384","27,3644614592","74,1735580448","33,614025648","143,642544384","39,0841341696","42,4664150112","42,382901904","155,4178924992","52,9890665184","109,9032490752","48,0617931936","211,5108628352","68,20237088","-135,1102885984","48,1174685984","-10,9541358944","70,6660075424","37,789681008","55,3831089248","-49,4258406112","36,4813089952","-140,510802864","32,7928134272","267,6316708736","290,3193983296","-712,227615904","181,223442624","1731,3241442144","386,8466314016","-143,6286255328","128,4849154272","438,1793546272","154,2347901472","-22,7434028608","44,4985672864","-28,742427728","106,6462378944","35,1590181312","88,4682182272","9,1725229408","43,8861378336","65,627383408","43,6216796608","-29,2713440736","40,851828272","-25,541091952","17,8300483872","5,010786432","16,5355952256","6,5696977664","13,6543930272","-22,9939421824","8,2399599104","197,369310016","22,6738086048","-5,4561896704","9,2421171968","2,4775555136","14,0162831584","14,7400634208","16,0484354336"
GHA093MS,"1735999,94898389","86805,7522309575","13850,1741169837","2114,734703445","39965,0335883175","4061,858225295","311,3120461913","330,5977339763","30151,963982205","1774,5362954475","186305,844577808","11071,3623377175","42425,0973674288","2601,1219984425","30297,0705091762","1907,258936895","-204,7066116713","75,1467105675","1927,4723618475","141,6907674","71,1124595513","28,2959836088","44,0956287038","13,5365286713","465,499152105","41,8746821513","19567,04516598","1202,4457654463","-367,04655936","90,3278642175","52,5014897063","54,6099832688","165,3058953","27,8461716488","1460,5534907438","91,8319229588","-11,92001694","11,1750158813","-16,0948341938","9,1789753088","19,1170083","21,5206909613","0,22490598","7,42189734","1153,1070160838","70,3815151163","110,2461000713","11,5967145938","304,6632631575","20,7756899025","-30,0390049538","27,494756055","56,1843251288","27,607209045","-17,261533965","24,7677710475","-43,0273252988","26,1593767988","-32,9206128225","18,4704036075","-29,7719291025","20,5086140513","-4,2029305013","22,0829559113","21,4925777138","26,3842827788","2,1084935625","28,7176823213","144,9940739813","37,4749589175","206,6604823725","42,9992120513","49,1700698775","45,1077056138","189,0756460613","56,7184768313","51,447242925","54,2866809225","349,6866290288","75,6105791513","-69,2007587213","55,0738518525","41,04534135","79,4058675638","-90,243524475","62,9033912813","-21,759653565","42,788362695","-168,1875031688","38,7259984313","528,9929215838","326,7181058213","-611,688039105","208,60029645","2050,5521594025","409,5678462038","3,82340166","138,5139704325","37,1938264425","171,8141120963","7,0142552513","53,0637546563","-84,3116292525","117,51337455","-315,0089382375","103,7519398988","83,2152126","48,748371165","51,39101643","49,4371457288","128,7446169263","48,1439363438","7,2672744788","21,2957849813","-44,5032707925","18,7093662113","20,4242743088","17,261533965","2,8534946213","11,0485062675","1171,53524982","77,5222799813","-2,4317959088","11,5545447225","-6,29736744","17,4583266975","-24,4866385725","17,4161568263"
GHA094MS,"1083999,98748252","54209,2224687062","21499,055293826","2521,40634337","59031,4385044052","5874,7289176304","396,5247685932","256,9848889146","22993,7894737236","1355,8561605828","77879,3628235564","4631,191868998","24035,881575459","1475,1177652854","23799,51293277","1498,2124673414","-300,6958371962","67,453428566","2381,0356177028","168,8729677168","86,464311356","28,4318313726","58,3986155038","13,518849984","519,489974906","44,3164801038","24186,9265597594","1477,0610999706","-272,5034021254","92,5055474426","-9,294209364","52,3292151464","99,631107955","25,7843899174","841,0696189004","55,5962705592","-4,6893510882","10,1532196234","-8,9703202498","8,801334625","-3,9570800474","13,307617953","8,2521313444","7,3649568142","570,1715802106","36,3882378736","58,2577941498","9,012566656","194,3053042492","14,9411456594","-2,3517166118","28,9669525178","36,543141363","26,5729894998","-18,6165829988","26,333593198","25,2633509076","28,9528703824","-25,9252112714","18,9968006546","-93,2800648896","20,067042945","-5,2948829104","22,6581558586","-6,9565748876","26,3054289272","14,8707349824","29,2767594966","-15,0397206072","35,0926814168","110,6715021086","41,2465745866","119,5995759522","47,8370139538","179,0684337464","57,2861268072","-46,5555396324","52,5404471774","311,5954099958","76,3110917326","45,2599831756","54,0894820714","-115,7692351234","80,2822539154","-214,0766223508","62,735913207","1,6757741126","40,5847142228","-40,6410427644","36,824784071","-83,718294953","324,3679068036","-533,924163691","196,6851851318","1626,1627495858","420,7601236166","-205,7540803294","141,2297359266","65,7917365888","167,6337398016","-54,6809317582","50,0338270762","13,307617953","117,4872556422","-62,9753095088","96,885091552","52,6390221252","48,724188484","-12,885153891","49,1325704106","16,0958807622","45,0065047384","39,4440612554","20,7993139858","-19,4474289874","18,3912688324","16,7436589906","15,983223679","-43,302566355","9,6040163428","258,9563878706","26,826467937","-8,8858274374","10,3926159252","-2,5488665074","16,0254700852","-11,6318438404","17,4477657606"
GHA095MS,"944000,019054112","47210,5955284758","21398,5295147364","2526,1861532664","53506,4842933968","5367,9957299712","495,0129188232","471,1149433656","18358,0438483758","1087,5609001026","61271,8568623152","3645,988051812","18078,0257014788","1111,8939115212","22424,8760213934","1411,7206958424","2,271854463","62,5775061234","2144,678950401","153,9157230018","55,926289653","26,9045573214","43,2232395918","12,809392185","537,1437347796","44,95371597","21285,6425165898","1303,7447703222","-198,7534293822","89,810757282","4,108672965","50,9572122318","72,3996513762","25,1064086826","693,5536639578","47,2062355014","1,5371270622","9,9478223082","11,2239277938","10,8662315592","43,3295817156","12,7320524586","9,8028103212","7,8403147638","420,776448945","27,793964175","55,4622512946","8,5653746988","164,6562775056","13,3701052014","8,7297216174","27,6876220512","89,42405865","28,3450097256","-76,663003794","23,926977855","-9,6287959368","27,6876220512","6,2548503726","19,479943587","-19,6152881082","20,6787093462","-30,3945124752","21,3747668838","-16,5023641206","25,3577627934","20,7560490726","28,9637275368","47,5832666676","35,141238183","170,1087282168","41,666777598","70,475825682","45,9397974816","67,2082222416","54,0314663562","121,0270043502","51,5855975088","308,1311374434","73,8981085752","-51,7306094958","52,1173081278","-105,5977289334","77,436401058","-117,991420089","59,5225869306","5,8874866722","38,4861813498","-89,665745295","35,092900854","-187,9742050152","317,9822850936","-535,0748970984","187,790523165","1714,138360998","414,5989382988","-220,2442058556","140,6326249926","163,3705045542","154,2637517706","-25,715459028","47,6316039966","-50,2611546942","114,994505691","-108,4592988102","98,5018090362","5,9261565354","44,0159717874","4,6307161182","47,1192283092","51,1022242188","50,9185423686","-9,9188199108","18,948232968","-45,5724337812","21,655123392","-23,1342456594","18,6388740624","-24,7197100506","10,2765161454","146,6167863228","21,6454559262","-20,3306805774","11,649296289","-10,7018846406","15,4486103484","-29,7661271982","16,8793952868"
GHA097MS,"907999,93906128","45411,011607024","19770,85817856","2345,67561384","47048,61687624","4734,633087576","473,158973232","259,563822336","24935,279243544","1465,700265216","70038,249817104","4165,092708768","20946,866677776","1286,218707336","20143,038879072","1268,990005824","-99,297423792","61,134512904","2011,135742352","144,578475216","46,134209592","25,441940592","41,499141336","12,491763624","323,219608632","33,464174112","19110,399153192","1172,404860984","-245,480345712","82,06872228","-28,45982844","46,86003072","87,67155204","22,958868312","628,331890176","42,899848776","1,438908552","9,117332064","-13,395856608","7,678423512","2,495805984","11,7786762","-3,705507864","6,392319408","458,47701252","29,809601064","63,681253704","8,544315384","166,23850572","13,064780304","-36,456594552","25,1490654","17,623446336","24,015765744","-31,426781472","23,761091664","35,14502304","27,581202864","-53,621627544","16,61748372","-13,383122904","20,068317504","-0,814957056","21,176149752","0,458413344","24,537847608","30,8792322","28,001415096","46,528954416","33,273168552","133,13087532","38,761394976","43,179990264","42,899848776","26,307832464","51,023951928","27,18645804","48,489944832","256,635070416","69,755230512","-94,662355536","49,40677152","57,097928736","72,238302792","-60,026680656","55,90096056","-100,099647144","37,156948272","-141,9807996","33,629712264","346,025672496","287,565237432","-738,070951248","180,869531616","1468,336141944","376,433757648","-351,170088912","121,03385652","188,58615624","151,78575168","-0,483880752","46,770894792","78,56695368","103,308540552","-57,23799948","86,436382752","68,010713064","44,835371784","-31,235775912","41,970288384","1,2733704","39,66548796","27,734007312","18,120060792","1,184234472","16,29914112","15,904396296","14,159878848","-12,54269844","8,964527616","200,17382688","22,716927936","2,954219328","9,448408368","0,356543712","14,6437596","-16,757554464","15,369580728"
GHA098MS,"1262999,97212154","63157,9119797736","10151,4910273524","1787,9605040484","38211,237906336","3887,3695769568","-200,7031093056","300,7475154684","28053,1247575392","1649,4119631792","132021,746030156","7843,1718374856","34248,4818039936","2099,1387822372","27836,2287798408","1751,8398416244","-363,6146684016","74,4282220968","1964,6814592548","143,3892010716","6,8309824176","26,8079202072","27,5696484624","12,7896631236","423,8894880792","39,3518645388","18745,3706322168","1152,4948501176","-354,9285091044","86,554444482","-1,2163080204","49,4754787692","65,3120549136","23,1712820856","891,0500554296","58,1984958852","8,60015772","10,0498985928","-3,2803458732","8,4527264448","9,0178796664","15,2837088624","11,8682176536","6,8432683572","771,8887272492","47,976594138","83,6426767968","9,9884688948","272,8338606972","18,858917286","30,9114240336","28,749098664","22,5078413472","24,9773152068","-14,8291290972","24,3630182268","-1,8060331212","26,6359170528","-32,3980227252","17,3108888964","-42,1899165864","19,7680768164","-1,2040220808","21,2669614476","46,1582750772","25,9970481936","-1,7323174836","27,3239296704","36,1329483636","33,4914713496","41,3913305124","37,3001126256","130,660967646","45,3719749428","187,8028727256","55,8887392404","106,1628040836","52,9892574948","272,6372856636","72,8310499488","-108,3251294532","54,242423334","80,9151982056","78,3965805876","-67,4006646456","60,8031150804","-107,8214059296","41,1087539016","-208,8241153812","37,5581173572","633,8807677224","314,6797709748","-1034,8078346892","197,9142010164","2196,3205644732","402,4505234772","-213,1241942412","130,6118238876","243,6547541472","155,048557752","-72,548473338","45,8511265872","82,868662602","108,914854554","-244,5270558588","91,83739851","52,399532394","44,1310950432","14,9642744328","44,905109238","82,9055204208","42,509351016","-24,0927275556","18,9449188632","-45,7282671912","17,4828920508","-9,9270391968","14,497408728","-9,1898828208","9,8164657404","448,9773767424","36,1452343032","1,0811626848","10,3079033244","-13,7971101708","15,4311401376","-2,8749098664","16,9791685272"
GHA099MS,"728999,947392347","36463,7096434086","31537,4238537456","3323,5304425953","56949,1359400425","5698,7546688198","1171,5773596905","255,2283573483","15455,8245118032","917,6568833628","44105,5329430401","2627,8764542898","14978,7782122692","922,6373999766","23066,3379324567","1451,6026127526","-120,7345923966","63,3331476036","2221,6274718204","157,5534247644","82,4955861933","26,1179876538","49,4154440157","12,352209639","456,1532305029","40,1810113551","20459,5064727711","1253,4454272123","-108,0587152323","85,2038246703","-58,2007054167","47,4734388639","132,3866233074","24,8827666899","602,8208576817","41,2643067459","11,7775346451","9,6175493232","-16,7514457992","7,1206855566","21,731962413","11,6586363705","10,502680923","6,4997723448","238,6618644207","17,306304414","40,0092694029","7,3254548073","178,7173176432","13,6931179581","31,5542809869","27,4456850535","79,7873477163","27,4853178117","0,9842134953","24,2552480184","0,5218313163","26,1972531702","-5,8260154554","18,2376742317","9,643971162","20,609034264","5,0069384526","21,13747104","-7,4179312431","23,7466276215","4,4058416199","27,0757793103","53,4051416745","33,5227079775","211,6587451671","41,019904737","14,7698078892","42,5259495486","-23,1719526276","50,4392902692","98,3949276912","48,9596672964","279,8931438681","70,1169547155","-85,3821720822","50,9809379646","-59,0726260971","74,2783943265","-168,175003962","56,7276879036","-36,1847082366","36,4489266246","-70,9294262586","32,8027128702","109,7695292946","302,463999663","-760,4139152043","179,7015311385","1354,1720821776","388,4736904167","-37,3142418453","128,3374765113","317,2338075522","152,0841041328","62,5206760605","48,5963670129","-162,031926441","106,942392543","-87,6742665981","87,0995916042","-51,6018511764","43,9064906259","23,8192876782","43,6554831573","59,4953755179","40,425413364","7,4311421625","17,7818975124","-29,5197993993","15,9521851755","5,8920700524","13,2307357791","-6,935732685","8,6927849652","159,323687964","20,939307249","-11,6123981526","9,1749835233","1,9287942324","14,201738355","3,5207100201","15,4964084562"
GHA100MS,"967000,0081252","48360,3386329888","16995,6410954624","2133,551106192","43610,0017446432","4359,453790096","288,885756656","243,1901681664","20880,4481407872","1232,4307606528","75412,4610712608","4484,0831837408","20466,3901552896","1256,9696953184","18229,1157699552","1148,9733288576","-67,3950775104","57,3874234976","1432,8343802304","110,376490016","34,3656436128","24,6502854752","23,940424064","11,552646496","587,445114896","47,1709867168","17223,7989043328","1058,1249870752","-240,9213954208","79,9220435904","53,7685221856","47,5467956992","231,3730634976","27,5314876736","794,3349191328","52,3766370656","-11,552646496","9,256036048","-8,5183369344","8,3234730176","11,5665653472","14,3503355872","3,270930032","6,2913207424","514,510334608","33,0433527488","71,612489424","8,9219836192","149,836433168","12,3738587168","6,402671552","27,559325376","71,7099213824","26,3483853216","-40,573451248","23,6898847424","-4,4261946816","26,3344664704","-1,7676941024","18,2754516256","-47,5467956992","18,6234229056","-49,4397594624","20,0849022816","-23,2305626528","24,0935314272","20,3076039008","27,7402704416","82,2047351872","34,4630755712","131,4217930304","39,042377616","8,00333944","42,5638469696","68,063182368","51,638937952","110,6409481888","48,6324660928","225,1513370112","68,0910200704","-83,7358088192","47,7834161696","43,9557320896","69,8169576192","-59,0576856416","54,6593286624","-106,1173215488","36,328201632","-75,927333296","33,1547035584","443,037033696","311,155918576","-252,0843140832","158,1599061856","1345,3683192896","359,7048715616","10,0354917152","119,0618531648","-38,207246544","146,426314624","95,065753696","52,3905559168","-161,319485408","94,4115676896","-194,7108094368","89,5121320672","6,5975354688","44,8047820128","35,5487459648","43,287627232","69,0096642496","41,1162864448","-35,4652328576","17,5655902144","-6,0129437184","16,911404208","5,8737552064","14,3085790336","-6,3887527008","9,2003606432","401,4475063104","32,9598396416","-6,6532108736","9,604007328","10,0076540128","15,0880347008","-12,9584504672","15,8257338144"
GHA101MS,"42000,0016019616","2325,9407318032","1030,4254393248","711,2784344928","3483,3049740544","446,2516469456","125,8637679136","111,26991944","720,3628015184","72,8559578528","3433,9818304416","222,2957516256","857,4113715152","64,2428310528","1261,1451209312","86,2264503504","-6,259845376","23,5462448784","149,51804184","33,5742602368","-3,6718197504","16,2995395504","-11,1760429712","8,1208647056","19,1188057328","18,0017269824","1041,067176464","113,0602819328","-29,6309080144","39,0720628688","8,4688934224","33,0843339056","12,7836319936","14,5296149856","57,0755416736","11,1322474112","-7,7015952112","7,0545888048","-0,8712396736","7,56203336","18,689025304","9,0516663408","2,7223320096","5,886123264","15,451073568","6,376633536","10,2680150272","6,1062689456","9,3675783136","7,083201904","-24,6008419632","24,7801117888","-14,6283009808","23,3185079664","-43,3348307088","24,1792367056","-73,8486572128","26,163467544","13,8469881904","19,4499001664","-17,6245012256","20,6563218592","-28,7263837152","20,9068324624","3,41605368","25,0265348064","58,7642984672","28,2352895024","14,7672788912","31,5275477328","39,2040334896","35,375133664","1,6712385696","40,484615664","-29,09485036","42,6668024336","85,0293717104","31,7990802048","3,319703448","50,1067921664","-106,1248170512","29,8171851296","37,859801768","42,4764377328","58,1978758912","36,8542557104","15,0534098832","23,6332520576","-16,8624584816","23,2811357552","55,2040114096","182,180770488","48,674385384","102,2620486592","101,2500792528","150,7449014608","16,2242111872","75,60573508","88,6515564928","102,2912456992","14,2347248816","38,4927935952","7,0779464368","51,524016488","-101,570662752","56,7175859632","-62,4308627504","31,57659876","-37,935714072","30,1564547344","27,2922251104","28,9990840688","0,5757656288","14,490490952","-39,953229536","15,0253807248","-14,6201258096","13,0972082032","-10,3848031872","8,6265574384","-13,0458214128","15,5316573984","2,5074417952","9,4750234208","-21,617488416","14,11676884","-15,5281537536","15,6735550128"
GHA102MS,"761999,9571738","38113,113946848","15179,1965996464","2024,1332172224","36066,2402081776","3619,9925824816","-91,4157024928","233,5767890672","16641,2748500144","988,1562335664","66819,888738528","3973,1809331808","14074,9144906752","867,3390064928","14084,4643159552","889,3513537632","-39,4765902512","53,359648752","1254,2859895568","100,2492908768","60,1877738272","24,9966676704","49,1457883472","12,3431491744","237,432531024","29,8073921552","14333,750567608","886,8564619088","-236,65660772","77,6758913712","18,8489676464","51,1393143744","396,8668640736","36,3251479088","939,8460549312","61,1546936368","-16,4495740448","11,8537206288","3,3066270032","9,2036441136","21,4035459088","24,053622424","-1,19372816","7,2698044944","958,742771704","59,0059829488","47,9520601872","9,2633305216","110,71828684","11,1494210144","-80,397591576","26,9543818528","41,0523114224","27,575120496","-31,1801795392","25,0205422336","-75,383933304","26,4649533072","7,222055368","20,0188212432","9,2872050848","22,68083504","33,5556985776","24,4953018432","36,9697611152","27,515434088","36,7310154832","30,7146255568","224,2179602928","41,541739968","595,9926584432","60,044526448","62,2171116992","47,1403250384","143,84424328","56,7498367264","-26,9901936976","47,5820044576","193,6704566784","70,2270276528","-58,9940456672","46,1256561024","-58,8746728512","69,3436688144","-122,6078193136","55,4606103136","-41,6253009392","36,11027684","-80,039473128","32,9946463424","-1,8622159296","279,6427587616","-456,9949514928","162,2515315072","1423,5088935184","348,031445048","-118,9908229888","122,6316938768","203,6261495328","158,8374689696","-31,9202909984","51,9510495232","-111,1241544144","95,7250611504","-119,8264327008","94,9849496912","-22,7047096032","46,5434609584","69,1049231824","50,4469520416","12,0089052896","44,8364296896","-31,275677792","20,9618664896","-24,5669255328","18,9086540544","-8,296410712","16,2227656944","-0,2029337872","11,5672258704","1556,9318899616","100,2612281584","-10,6003060608","12,0208425712","4,6316652608","18,7057202672","-57,836129352","17,368744728"
GHA104MS,"1127999,90246619","56408,852661165","13066,398344205","1867,901457987","43687,527653403","4408,662227499","822,036724956","277,574235759","22776,476797125","1342,954295577","85685,8999392","5094,229193676","29843,404341048","1829,640965301","24128,095402692","1518,771024009","-72,986497011","65,821250178","1634,955295113","123,046954731","47,681210691","26,171717319","34,313418135","12,460102938","364,409875881","35,633693943","17414,57543625","1069,877249289","-230,841973305","81,444513906","3,231925155","49,551601419","45,343222281","21,220683039","878,478515748","57,431997648","-11,332367352","9,970832925","-7,797878991","8,733074355","-2,117942442","13,078982223","3,85080444","6,60137904","567,250999758","36,142550244","94,922329446","10,273396131","226,399795326","16,448436108","-13,078982223","27,148171302","-7,825384737","25,291533447","-68,062968477","23,847481782","-76,122152055","25,841648367","-40,928550048","17,906240646","-36,940216878","20,368004913","-16,283401632","21,770797959","29,98126314","26,625562128","11,854976526","28,674740205","32,484286026","35,06982615","88,84355958","40,034613303","-37,063992735","44,174228076","206,898221412","57,060670077","-22,320912879","50,775607116","255,198311388","71,886267171","-72,133818885","49,826658879","-59,439917106","72,986497011","-42,290084475","57,803325219","-26,061694335","38,728090368","-73,426588947","35,372389356","4,744741185","296,113108563","-327,538423368","165,625849539","1518,826035501","369,828507843","45,411986646","121,286586987","148,283476686","154,16970633","-37,68287202","46,127136042","-161,238683052","97,067777634","-152,725654665","94,413473145","7,97666634","45,411986646","116,871914754","46,250911899","45,398233773","43,486584426","-42,372601713","18,676401534","8,182959435","18,01626363","2,489270013","15,059395935","3,465723996","9,90206856","244,677363543","26,006682843","-10,245890385","10,094608782","25,841648367","16,008344172","-13,546579905","17,094821139"
GHA105MS,"1035999,91943924","51809,646202956","16678,935230724","2135,190204192","40576,715403696","4105,860127836","976,220747268","278,031920832","21944,474343864","1294,05075996","81773,313501708","4861,572355116","28214,873349792","1730,010797664","23727,996481896","1493,234727","-51,073142844","65,457218184","1598,670644268","120,87783492","-8,669146752","24,820592784","49,073562864","12,44899794","407,411195796","37,4114964","16428,67812084","1013,967657084","-180,529820904","80,099303844","-59,53588134","48,364034484","105,951937908","24,846393816","826,690866312","54,56918268","-10,51392054","9,456078228","-6,076143036","8,411136432","6,863074512","12,719908776","1,135245408","6,759870384","529,2436689","34,018660692","87,168786612","9,843093708","202,680006876","15,1581063","-73,907056164","25,117304652","10,617124668","24,394875756","-19,724888964","23,659546344","8,178927144","26,742769668","-5,237609496","18,151026012","-17,015780604","19,60878432","43,229629116","23,169326736","-5,689127556","24,975398976","35,424816936","28,110224364","21,22134882","33,812252436","46,454758116","37,321192788","20,008700316","43,461838404","182,632605012","54,981999192","53,5371414","49,744389696","333,09132312","71,559162252","-31,051542012","49,3444737","-28,7036481","71,98487928","-5,469818784","56,220448728","-24,846393816","37,424396916","-94,702687956","33,812252436","-12,887615484","293,1642261","-525,76052958","182,310092112","1076,006238528","362,878614564","-351,680966676","128,48913936","297,795511344","151,993879512","-4,5151806","46,725668952","127,52160066","105,319812624","62,5675026","89,323172784","-24,562582464","42,429797124","27,078183084","44,751890004","-50,69902788","42,068582676","18,241329624","19,170166776","-8,462738496","16,860974412","12,51350052","14,732389272","-2,70910836","9,262570488","235,718228352","25,001200008","-2,463998556","9,855994224","-15,519320748","15,09360372","-9,636685452","16,499759964"
GHA106MS,"908000,015490019","45411,0115842432","28504,0231174272","3102,9181255296","65628,8683981728","6522,4895797824","766,8215431968","249,3770305152","17396,0416820736","1032,0790447968","51229,9216730784","3051,2657856576","17572,813945008","1081,1196184992","24655,772221248","1551,1908903456","-3,556199472","65,3174735808","2465,1574739904","174,1138580832","123,3359934912","29,7204998496","42,9542257536","13,525217664","369,02856816","37,8472901184","26075,3953908","1591,2185388288","-274,3054058304","99,2354547744","-35,5736543904","55,0453039584","59,2661046432","26,0360440032","855,353420544","56,7009771552","-1,6090345152","10,726896768","-3,3346657344","9,4909717056","14,1198608544","15,3557859168","3,9992669472","7,5438067488","437,5524511008","28,9393019328","60,7002441024","9,1994799456","169,473309264","14,049902832","-30,1052689728","27,924910608","58,4615873856","28,0881459936","-95,60929728","24,835097952","-44,8664116992","28,8810035808","-11,8229057856","19,879738032","-28,2047426976","21,4654532064","-12,883935792","23,4475971744","-15,8338324032","26,52575016","-32,4605223936","29,615562816","33,0201865728","36,786260112","216,0653521824","45,0879454368","78,3296657472","48,2477161152","94,1751578208","57,4588557312","83,0984709408","53,692782192","392,0913962112","79,4140150944","-155,4000870912","54,6138961536","-99,5619255456","82,6437437952","-110,2188642912","61,5164210304","1,7606102304","40,1559048576","-148,9756087008","36,2382556032","398,4808955904","326,9721370272","-704,8037563392","197,8529470176","2106,1795417152","457,6653825408","-242,8942537728","144,521614608","298,48756224","174,720160944","-48,4925691936","51,9671509728","-42,4645195968","123,1610984352","-167,6544006816","103,887663264","22,9229120064","49,2271284288","21,3138774912","50,311477776","89,7328233984","48,1194597408","-2,506829136","20,6026375968","-55,8265018752","19,4366705568","-13,4552596416","16,1603031744","-54,392362416","10,2838292928","346,9451524224","32,297287008","-34,1395149312","10,552001712","18,6671323104","17,0930768064","-46,5454042368","17,9325730752"
GHA107MS,"935999,866149023","46810,6683567544","22160,0283580592","2540,1006627024","61951,8885264272","6159,4313901624","630,4568406248","239,9175180584","19431,9337738176","1148,8253137704","54852,5295039904","3265,9116693952","17232,0019277616","1059,7114937136","20731,800646312","1305,4635953744","-122,2044440848","61,3960499936","2217,0158426472","157,8695606376","77,4306610448","27,214065004","40,1145112424","12,6485937088","398,7665052","37,9737647408","25612,3948502016","1562,9128478544","-135,2448083952","95,49408414","74,8701603272","52,399317964","112,6060643456","25,7309334408","859,5586917176","56,6808109672","3,4000091496","10,3259537136","-4,7851980624","8,39508432","32,9227223416","14,9852255112","20,6519074272","7,4016660088","798,4005024464","49,6569237528","61,074238428","9,3885026312","152,2168705288","12,8444790096","-38,1556582344","27,3819666904","40,7721261808","27,3679748832","-52,679154108","24,83545778","-30,7959676472","26,6823763304","-47,2223493","17,6856443008","-59,185344456","20,1342105608","-3,6798452936","22,1910062192","-5,8205917952","25,465089104","32,6568780048","29,1169507832","37,5959859464","34,7276654704","231,354532052","44,4799550888","34,5177883624","45,0116437624","132,3205206904","54,9038514528","-65,1458543232","50,2725632696","276,6739955728","73,6248894864","-3,1761402344","51,5877931464","-22,5547932064","76,535185384","-130,1657823816","58,695631204","-39,3589536536","38,547428836","-40,6042244944","34,6577064344","-100,9089135264","312,646931884","-354,8042469776","188,609561056","1098,426824236","432,1929326008","-20,008284296","140,61766236","-59,6610659008","165,8448907416","-17,9235050232","49,2231777296","-52,0635145912","119,6719269816","-201,6079499448","98,9080850968","33,1046158352","47,8100052024","-31,6074924648","48,901366164","62,5993454128","45,2355126776","-8,9687484152","19,8123989952","-31,6074924648","18,1473739384","-9,6823305824","14,271643344","-25,3531546464","9,6123715464","350,6626720464","31,4675743928","2,4625580672","10,5498226288","16,1325537016","16,6222669536","-27,2560404256","16,8321440616"
