17                    1,0.00000,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00003,0.00004,0.00001,
17                    2,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00003,0.00005,0.00001,
17                    3,0.00000,0.00002,0.00001,0.00002,0.00002,0.00005,0.00001,0.00001,0.00002,0.00006,0.00002,0.00005,0.00002,0.00004,0.00004,0.00005,0.00001,
17                    4,0.00000,0.00002,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,0.00003,0.00002,0.00002,
17                    5,0.00000,0.00002,0.00002,0.00007,0.00004,0.00006,0.00003,0.00001,0.00003,0.00010,0.00002,0.00004,0.00003,0.00004,0.00010,0.00004,0.00001,
17                    6,0.00001,0.00002,0.00002,0.00002,0.00002,0.00007,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00005,0.00006,0.00005,0.00003,
17                    7,0.00000,0.00002,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00003,0.00001,0.00003,0.00001,
17                    8,0.00000,0.00002,0.00001,0.00003,0.00001,0.00003,0.00001,0.00001,0.00001,0.00006,0.00002,0.00008,0.00002,0.00004,0.00004,0.00004,0.00001,
17                    9,0.00000,0.00002,0.00003,0.00002,0.00001,0.00003,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00002,0.00004,0.00005,0.00003,
17                    10,0.00001,0.00001,0.00001,0.00002,0.00001,0.00009,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00005,0.00005,0.00002,0.00004,
17                    11,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00004,0.00001,0.00001,0.00001,0.00004,0.00002,0.00012,0.00005,
17                    12,0.00000,0.00003,0.00002,0.00003,0.00002,0.00004,0.00004,0.00002,0.00003,0.00013,0.00003,0.00003,0.00002,0.00014,0.00007,0.00024,0.00002,
17                    13,0.00000,0.00001,0.00002,0.00006,0.00002,0.00010,0.00001,0.00001,0.00002,0.00006,0.00004,0.00003,0.00001,0.00005,0.00020,0.00005,0.00001,
17                    14,0.00001,0.00002,0.00001,0.00001,0.00001,0.00006,0.00003,0.00001,0.00003,0.00005,0.00002,0.00003,0.00001,0.00005,0.00003,0.00004,0.00013,
17                    15,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00004,0.00001,0.00000,
17                    16,0.00000,0.00001,0.00000,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,0.00002,0.00003,0.00002,0.00002,0.00001,
18                    1,0.00000,0.00001,0.00001,0.00002,0.00002,0.00003,0.00002,0.00002,0.00001,0.00004,0.00001,0.00009,0.00001,0.00003,0.00006,0.00002,0.00002,
18                    2,0.00001,0.00002,0.00001,0.00002,0.00000,0.00003,0.00001,0.00001,0.00002,0.00004,0.00001,0.00011,0.00002,0.00005,0.00005,0.00005,0.00002,
18                    3,0.00000,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00002,0.00004,0.00001,0.00006,0.00002,0.00003,0.00003,0.00003,0.00002,
18                    4,0.00000,0.00003,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00004,0.00001,0.00015,0.00001,0.00003,0.00005,0.00002,0.00003,
18                    5,0.00000,0.00002,0.00002,0.00006,0.00003,0.00005,0.00003,0.00001,0.00003,0.00008,0.00002,0.00012,0.00002,0.00005,0.00008,0.00006,0.00002,
18                    6,0.00001,0.00002,0.00002,0.00003,0.00002,0.00007,0.00001,0.00002,0.00002,0.00006,0.00002,0.00012,0.00001,0.00006,0.00010,0.00005,0.00004,
18                    7,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00005,0.00002,0.00012,0.00000,0.00004,0.00003,0.00006,0.00002,
18                    8,0.00000,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00000,0.00003,0.00001,0.00003,0.00002,0.00003,0.00002,0.00002,0.00002,
18                    9,0.00000,0.00001,0.00003,0.00002,0.00001,0.00004,0.00001,0.00002,0.00002,0.00007,0.00002,0.00012,0.00001,0.00003,0.00007,0.00007,0.00003,
18                    10,0.00001,0.00002,0.00001,0.00002,0.00002,0.00010,0.00001,0.00002,0.00001,0.00007,0.00003,0.00012,0.00002,0.00006,0.00008,0.00002,0.00004,
18                    11,0.00000,0.00002,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00002,0.00005,0.00001,0.00010,0.00001,0.00004,0.00003,0.00007,0.00004,
18                    12,0.00000,0.00004,0.00001,0.00003,0.00002,0.00004,0.00004,0.00002,0.00002,0.00010,0.00003,0.00009,0.00002,0.00013,0.00006,0.00017,0.00003,
18                    13,0.00000,0.00002,0.00002,0.00006,0.00002,0.00009,0.00001,0.00001,0.00001,0.00006,0.00004,0.00007,0.00002,0.00005,0.00016,0.00004,0.00002,
18                    14,0.00001,0.00002,0.00001,0.00002,0.00002,0.00006,0.00003,0.00002,0.00004,0.00008,0.00003,0.00014,0.00001,0.00007,0.00005,0.00007,0.00013,
18                    15,0.00001,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00004,0.00001,0.00011,0.00001,0.00004,0.00006,0.00003,0.00002,
18                    16,0.00000,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00013,0.00001,0.00002,0.00003,0.00002,0.00002,
18                    17,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00011,0.00001,0.00002,0.00003,0.00002,0.00002,
19                    1,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00002,0.00004,0.00001,0.00002,0.00001,0.00003,0.00002,0.00005,0.00010,
19                    2,0.00000,0.00001,0.00001,0.00002,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00005,0.00003,0.00006,0.00009,
19                    3,0.00001,0.00002,0.00001,0.00003,0.00002,0.00007,0.00002,0.00001,0.00002,0.00007,0.00003,0.00006,0.00002,0.00005,0.00006,0.00006,0.00009,
19                    4,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00003,0.00001,0.00002,0.00001,0.00002,0.00001,0.00003,0.00010,
19                    5,0.00000,0.00001,0.00002,0.00007,0.00004,0.00007,0.00002,0.00002,0.00002,0.00009,0.00002,0.00005,0.00003,0.00004,0.00012,0.00003,0.00008,
19                    6,0.00000,0.00002,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00003,0.00004,0.00004,0.00004,
19                    7,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00002,0.00002,0.00008,
19                    8,0.00001,0.00002,0.00001,0.00003,0.00002,0.00005,0.00002,0.00001,0.00002,0.00008,0.00003,0.00010,0.00002,0.00006,0.00006,0.00006,0.00009,
19                    9,0.00000,0.00001,0.00003,0.00002,0.00000,0.00001,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00000,0.00002,0.00004,0.00003,0.00005,
19                    10,0.00000,0.00001,0.00001,0.00002,0.00001,0.00006,0.00001,0.00001,0.00002,0.00004,0.00002,0.00001,0.00001,0.00004,0.00003,0.00003,0.00004,
19                    11,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00002,0.00006,0.00001,0.00002,0.00001,0.00004,0.00003,0.00015,0.00003,
19                    12,0.00001,0.00004,0.00002,0.00004,0.00003,0.00005,0.00005,0.00003,0.00004,0.00017,0.00004,0.00004,0.00003,0.00016,0.00008,0.00029,0.00012,
19                    13,0.00000,0.00001,0.00003,0.00007,0.00003,0.00013,0.00002,0.00001,0.00002,0.00008,0.00004,0.00003,0.00002,0.00006,0.00023,0.00007,0.00010,
19                    14,0.00000,0.00001,0.00001,0.00001,0.00000,0.00003,0.00002,0.00000,0.00002,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00002,0.00002,
19                    15,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00008,
19                    16,0.00000,0.00002,0.00000,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00004,0.00002,0.00004,0.00002,0.00004,0.00004,0.00004,0.00009,
19                    17,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00009,
19                    18,0.00000,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,0.00002,0.00005,0.00002,0.00012,0.00001,0.00003,0.00005,0.00004,0.00008,
20                    1,0.00000,0.00001,0.00000,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00002,
20                    2,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00003,0.00005,0.00005,0.00002,
20                    3,0.00000,0.00001,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00005,0.00002,0.00005,0.00002,0.00003,0.00004,0.00003,0.00002,
20                    4,0.00000,0.00002,0.00000,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00002,0.00003,0.00003,0.00003,
20                    5,0.00000,0.00002,0.00002,0.00006,0.00004,0.00007,0.00004,0.00002,0.00002,0.00011,0.00002,0.00004,0.00003,0.00006,0.00011,0.00008,0.00002,
20                    6,0.00001,0.00002,0.00002,0.00003,0.00001,0.00005,0.00002,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00005,0.00007,0.00006,0.00002,
20                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00004,0.00002,0.00007,0.00002,
20                    8,0.00000,0.00001,0.00001,0.00003,0.00001,0.00004,0.00001,0.00001,0.00001,0.00005,0.00002,0.00008,0.00002,0.00003,0.00006,0.00002,0.00002,
20                    9,0.00000,0.00002,0.00003,0.00003,0.00001,0.00003,0.00002,0.00002,0.00002,0.00005,0.00002,0.00002,0.00001,0.00003,0.00006,0.00009,0.00002,
20                    10,0.00000,0.00002,0.00001,0.00002,0.00001,0.00009,0.00001,0.00001,0.00001,0.00004,0.00002,0.00001,0.00001,0.00005,0.00005,0.00003,0.00003,
20                    11,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00005,0.00003,
20                    12,0.00000,0.00003,0.00002,0.00003,0.00002,0.00005,0.00004,0.00003,0.00003,0.00010,0.00003,0.00003,0.00003,0.00011,0.00007,0.00014,0.00003,
20                    13,0.00000,0.00000,0.00003,0.00006,0.00002,0.00011,0.00001,0.00002,0.00001,0.00005,0.00004,0.00002,0.00002,0.00006,0.00020,0.00004,0.00002,
20                    14,0.00001,0.00002,0.00001,0.00001,0.00001,0.00005,0.00004,0.00000,0.00003,0.00006,0.00002,0.00003,0.00001,0.00007,0.00003,0.00009,0.00009,
20                    15,0.00000,0.00001,0.00001,0.00002,0.00000,0.00003,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00004,0.00004,0.00002,
20                    16,0.00000,0.00001,0.00000,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00002,0.00003,0.00004,0.00002,0.00002,
20                    17,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00002,0.00002,0.00003,0.00002,
20                    18,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00010,0.00001,0.00001,0.00003,0.00001,0.00002,
20                    19,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00003,0.00003,0.00005,0.00006,


**** Analysis of Base Run #9 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        -0.86       ,1.02,2.65,0.94,0.05,0.88
Na,        0.09       ,0.85,0.13,0.89,0.08,0.39
Mg,        0.06       ,0.71,0.04,0.72,0.07,0.71
Al,        0.01       ,0.99,0.11,0.98,0.08,0.40
Si,        0.19       ,0.94,0.16,0.99,0.09,0.35
P,        0.00       ,0.84,0.01,0.75,0.06,0.73
S,        0.01       ,0.93,0.02,0.96,0.06,0.86
Cl,        0.03       ,0.98,0.06,0.99,0.05,0.95
K,        0.00       ,0.99,0.02,0.97,0.06,0.87
Ca,        -0.01       ,1.01,0.08,0.98,0.06,0.82
Ti,        0.00       ,1.01,0.01,0.99,0.06,0.71
V,        0.00       ,0.59,0.00,0.59,0.04,1.00
Mn,        0.00       ,0.92,0.00,0.96,0.11,0.10
Fe,        0.02       ,0.98,0.07,0.98,0.05,0.90
Zn,        0.01       ,0.75,0.00,0.88,0.06,0.79
Br,        0.00       ,0.56,0.00,0.59,0.09,0.35
Pb,        0.00       ,0.71,0.00,0.66,0.06,0.76

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Mg,07/26/07 00:44           ,     3.47700
P,06/17/08 02:15           ,     3.32800
Mn,07/26/07 00:44           ,     3.53200
Mn,05/24/08 01:55           ,    -3.20000
Zn,05/21/07 00:47           ,     3.51200
Br,04/03/07 00:30           ,     3.96500
Br,04/25/07 00:54           ,     5.06600
Br,04/27/07 00:45           ,    -3.24600

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
04/03/07 00:30,Br                       ,     3.96500
04/25/07 00:54,Br                       ,     5.06600
04/27/07 00:45,Br                       ,    -3.24600
05/21/07 00:47,Zn                       ,     3.51200
07/26/07 00:44,Mg                       ,     3.47700
07/26/07 00:44,Mn                       ,     3.53200
05/24/08 01:55,Mn                       ,    -3.20000
06/17/08 02:15,P                        ,     3.32800
