**** Analysis Summary ****

Time of run: ,05/08/16 00:01
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
10                    7,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00005,0.00001,0.00000,
10                    8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,
10                    9,0.00000,0.00000,0.00001,0.00000,0.00000,0.00003,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00001,
11                    1,0.00000,0.00000,0.00000,0.00000,0.00001,0.00011,0.00003,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00005,
11                    2,0.00000,0.00000,0.00000,0.00001,0.00001,0.00011,0.00003,0.00003,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00003,
11                    3,0.00000,0.00000,0.00000,0.00000,0.00001,0.00005,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00002,0.00001,0.00003,
11                    4,0.00000,0.00000,0.00000,0.00000,0.00001,0.00014,0.00004,0.00003,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00003,0.00002,0.00001,0.00004,
11                    5,0.00000,0.00000,0.00000,0.00000,0.00001,0.00019,0.00004,0.00003,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00003,0.00002,0.00001,0.00004,
11                    6,0.00000,0.00000,0.00000,0.00000,0.00001,0.00009,0.00002,0.00002,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00002,0.00000,0.00002,
11                    7,0.00000,0.00000,0.00001,0.00000,0.00001,0.00006,0.00002,0.00002,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00004,0.00001,0.00002,
11                    8,0.00000,0.00000,0.00000,0.00000,0.00001,0.00004,0.00002,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00002,
