**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 18

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.71254,  0.27812,  0.32228,  0.49177,  0.69368,  0.75645,  0.49709,  0.17863,  0.35935,  0.25069
Mg,  0.56063,  0.35236,  0.41952,  0.48412,  0.55574,  0.62894,  0.48761,  0.08051,  0.16511,  0.14360
Al,  5.15318,  3.99555,  4.13343,  4.42186,  5.06497,  5.99355,  4.59183,  0.59271,  0.12908,  0.11502
Si,  8.45567,  6.90425,  7.48887,  8.58861,  9.90042, 10.95091,  8.75254,  1.30375,  0.14896,  0.15419
P,  0.17748,  0.08478,  0.09368,  0.13595,  0.17424,  0.20760,  0.13487,  0.04182,  0.31006,  0.23563
S,  5.82498,  2.17985,  2.55418,  4.00442,  5.64271,  6.17370,  4.02398,  1.49057,  0.37042,  0.25589
Cl,  1.14767,  0.00000,  0.01947,  0.23560,  0.99662,  1.48504,  0.43142,  0.51402,  1.19146,  0.44788
K,  5.60806,  3.10898,  3.51106,  4.77269,  5.42605,  5.83277,  4.54482,  0.97364,  0.21423,  0.17361
Ca,  0.12062,  0.00000,  0.00111,  0.35773,  0.87047,  1.14905,  0.43011,  0.42125,  0.97940,  3.49232
Ti,  0.09278,  0.07840,  0.09473,  0.14851,  0.22432,  0.26482,  0.15716,  0.06453,  0.41057,  0.69549
V,  0.00904,  0.00705,  0.00726,  0.00778,  0.00889,  0.01051,  0.00809,  0.00106,  0.13057,  0.11690
Mn,  0.00316,  0.00000,  0.00690,  0.01683,  0.03565,  0.04227,  0.02022,  0.01471,  0.72777,  4.65094
Fe,  0.73268,  0.59950,  0.85241,  1.26784,  2.04507,  2.37161,  1.39746,  0.61430,  0.43958,  0.83843
Zn,  0.14386,  0.07330,  0.08247,  0.11621,  0.14108,  0.15355,  0.11242,  0.02906,  0.25846,  0.20198
Br,  0.09560,  0.00000,  0.01519,  0.05019,  0.07948,  0.11227,  0.05102,  0.03490,  0.68419,  0.36511
Pb,  0.07567,  0.03132,  0.03650,  0.05419,  0.07045,  0.07923,  0.05379,  0.01723,  0.32025,  0.22766
BC, 20.47312,  7.79054,  9.08900, 14.28021, 19.91686, 21.75239, 14.26596,  5.22411,  0.36619,  0.25517
