**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00003,  0.03353,  0.10811,  0.01975,  0.03316,  1.67935,  0.00000
Mg,  1.03157,  0.99144,  1.01577,  1.06255,  1.09889,  1.14569,  1.06644,  0.05100,  0.04782,  0.04943
Al,  7.41145,  7.31099,  7.36954,  7.44880,  7.54465,  7.67478,  7.46392,  0.10125,  0.01357,  0.01366
Si, 16.40294, 16.22578, 16.32746, 16.42478, 16.64746, 16.85935, 16.48727,  0.18001,  0.01092,  0.01097
P,  0.03535,  0.00992,  0.02796,  0.03200,  0.03718,  0.04001,  0.03029,  0.00853,  0.28151,  0.24124
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.13215,  0.01321,  0.04065,  3.07659,  0.00000
Cl,  2.05732,  1.74220,  2.01111,  2.05489,  2.08509,  2.22963,  2.03286,  0.11928,  0.05868,  0.05798
K,  0.73912,  0.72441,  0.73202,  0.74529,  0.75806,  0.95182,  0.76416,  0.06539,  0.08557,  0.08847
Ca,  3.81890,  3.44199,  3.71455,  3.77390,  3.84570,  3.88482,  3.74662,  0.12533,  0.03345,  0.03282
Ti,  0.53543,  0.52151,  0.53373,  0.53551,  0.53884,  0.54160,  0.53501,  0.00524,  0.00979,  0.00978
V,  0.00925,  0.00916,  0.00920,  0.00927,  0.00940,  0.00953,  0.00930,  0.00011,  0.01193,  0.01199
Mn,  0.06728,  0.06642,  0.06691,  0.06769,  0.06858,  0.06951,  0.06788,  0.00099,  0.01465,  0.01478
Fe,  5.02260,  4.78580,  5.00505,  5.02272,  5.02670,  5.03386,  4.99689,  0.07284,  0.01458,  0.01450
Zn,  0.01084,  0.00000,  0.00449,  0.00808,  0.01234,  0.01473,  0.00755,  0.00494,  0.65454,  0.45572
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00747,  0.00628,  0.00685,  0.00711,  0.00764,  0.00790,  0.00716,  0.00048,  0.06697,  0.06419

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.68561,  1.19058,  0.30672,  0.48220,  1.57211,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00112,  0.01601,  0.00248,  0.00538,  2.16829,  0.00000
Al,  5.01507,  4.43662,  4.48526,  5.01483,  5.01697,  5.02844,  4.81489,  0.25407,  0.05277,  0.05066
Si, 12.23073, 10.94504, 11.38947, 12.23025, 12.23433, 12.25418, 11.82968,  0.51676,  0.04368,  0.04225
P,  0.15110,  0.14707,  0.15019,  0.15095,  0.15157,  0.22798,  0.15810,  0.02394,  0.15141,  0.15842
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.55396,  0.05535,  0.17037,  3.07793,3436146.27041
Cl,  3.30319,  2.76823,  3.30061,  3.30415,  4.52417,  5.56214,  3.81949,  0.95533,  0.25012,  0.28922
K,  0.42749,  0.18802,  0.31854,  0.42684,  0.42764,  1.25192,  0.45200,  0.28841,  0.63806,  0.67465
Ca,  5.48360,  4.81880,  5.48185,  5.48408,  5.55974,  5.70723,  5.46512,  0.23512,  0.04302,  0.04288
Ti,  0.47858,  0.43480,  0.45330,  0.47857,  0.47866,  0.47890,  0.46716,  0.01535,  0.03285,  0.03207
V,  0.00681,  0.00395,  0.00667,  0.00680,  0.00681,  0.00684,  0.00648,  0.00087,  0.13385,  0.12726
Mn,  0.04709,  0.04007,  0.04342,  0.04709,  0.04710,  0.04720,  0.04533,  0.00240,  0.05290,  0.05092
Fe,  5.09309,  4.76945,  4.93347,  5.09260,  5.09309,  5.39370,  5.04269,  0.17464,  0.03463,  0.03429
Zn,  0.10930,  0.10848,  0.10910,  0.10925,  0.11007,  0.13265,  0.11175,  0.00718,  0.06424,  0.06568
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00151,  0.01020,  0.00212,  0.00412,  1.94150,  0.00000
Pb,  0.01803,  0.01790,  0.01801,  0.01803,  0.01826,  0.02034,  0.01848,  0.00090,  0.04861,  0.04983

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.95086,  0.00000,  1.17866,  1.92656,  2.03614,  2.23996,  1.50607,  0.81884,  0.54369,  0.41973
Mg,  0.95419,  0.20264,  0.33791,  0.95527,  0.96083,  0.98260,  0.74618,  0.32699,  0.43822,  0.34269
Al,  2.75607,  2.35347,  2.66858,  2.73933,  2.86275,  4.59201,  2.90671,  0.60456,  0.20799,  0.21935
Si,  7.40358,  6.99000,  7.22535,  7.39234,  7.62417, 10.71313,  7.74296,  1.05338,  0.13604,  0.14228
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07818,  0.01534,  0.03149,  2.05227,  0.00000
S,  2.79959,  0.00000,  2.46535,  2.79343,  2.79831,  2.80354,  2.43945,  0.84826,  0.34772,  0.30299
Cl,  2.97018,  0.78421,  1.68764,  2.99951,  3.22444,  6.58824,  2.84174,  1.59369,  0.56081,  0.53656
K,  4.23644,  0.00000,  3.86511,  4.21727,  4.22709,  4.32715,  3.72749,  1.28744,  0.34539,  0.30390
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  1.44979,  5.30241,  0.82911,  1.64494,  1.98399,  0.00000
Ti,  0.15309,  0.14580,  0.15152,  0.15661,  0.19722,  0.42871,  0.19198,  0.08360,  0.43548,  0.54610
V,  0.00000,  0.00000,  0.00000,  0.00000,  0.00017,  0.00854,  0.00091,  0.00261,  2.87497,  0.00000
Mn,  0.03803,  0.03406,  0.03702,  0.03786,  0.03879,  0.05052,  0.03884,  0.00437,  0.11252,  0.11492
Fe,  2.53575,  2.47294,  2.51927,  2.56219,  3.16820,  3.72216,  2.79757,  0.41624,  0.14879,  0.16415
Zn,  0.07983,  0.06313,  0.07939,  0.07978,  0.08059,  0.13865,  0.08909,  0.02446,  0.27455,  0.30639
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02511,  0.00251,  0.00772,  3.07794,  0.00000
Pb,  0.01220,  0.01181,  0.01212,  0.01224,  0.01979,  0.02179,  0.01468,  0.00394,  0.26832,  0.32284
