17                    1,0.00045,0.00479,0.00150,0.00891,0.00278,0.12722,0.02209,0.00120,0.03725,0.01583,0.00513,0.00213,0.01509,0.03188,0.04841,0.21712,0.00707,
17                    2,0.00004,0.00043,0.00167,0.00032,0.00012,0.00618,0.00084,0.00021,0.00155,0.00065,0.00012,0.00018,0.00053,0.00090,0.00201,0.00814,0.00053,
17                    3,0.00005,0.00061,0.00117,0.00043,0.00014,0.00690,0.00105,0.00030,0.00189,0.00088,0.00014,0.00023,0.00070,0.00126,0.00243,0.00935,0.00155,
17                    4,0.00005,0.00059,0.00103,0.00053,0.00019,0.00578,0.00133,0.00033,0.00230,0.00113,0.00016,0.00011,0.00063,0.00124,0.00196,0.00826,0.00328,
17                    5,0.17298,2.03172,1.84797,1.09495,0.56124,49.26525,1.84560,0.31815,7.44413,10.60922,0.82009,1.01056,3.84729,6.64466,8.81526,61.75073,2.18548,
17                    6,0.17303,2.02649,1.83932,1.09860,0.56127,49.27344,1.85147,0.31869,7.45508,10.62084,0.82046,1.01082,3.84549,6.64420,8.81714,61.73010,2.18270,
17                    7,0.00050,0.00559,0.00165,0.00882,0.00270,0.14115,0.02247,0.00122,0.03731,0.01698,0.00511,0.00108,0.01575,0.03333,0.05522,0.22787,0.00590,
17                    8,0.00003,0.00017,0.00066,0.00019,0.00007,0.00271,0.00095,0.00010,0.00104,0.00039,0.00008,0.00008,0.00033,0.00050,0.00092,0.00376,0.00028,
17                    9,0.00004,0.00044,0.00150,0.00036,0.00010,0.00673,0.00091,0.00018,0.00167,0.00074,0.00013,0.00057,0.00068,0.00107,0.00252,0.00881,0.00052,
17                    10,0.00002,0.00007,0.00155,0.00026,0.00008,0.00132,0.00051,0.00010,0.00045,0.00045,0.00006,0.00004,0.00018,0.00028,0.00061,0.00086,0.00042,
17                    11,0.00047,0.00499,0.00152,0.00925,0.00283,0.13620,0.02153,0.00119,0.03724,0.01622,0.00512,0.00120,0.01561,0.03249,0.05271,0.22258,0.00702,
17                    12,0.00005,0.00052,0.00227,0.00037,0.00011,0.00639,0.00141,0.00022,0.00225,0.00054,0.00014,0.00019,0.00065,0.00100,0.00252,0.00906,0.00032,
17                    13,0.00043,0.00462,0.00158,0.00905,0.00273,0.12810,0.02234,0.00114,0.03738,0.01593,0.00516,0.00100,0.01526,0.03191,0.04971,0.21837,0.00702,
17                    14,0.00004,0.00040,0.00123,0.00040,0.00009,0.00755,0.00086,0.00013,0.00165,0.00063,0.00013,0.00091,0.00070,0.00104,0.00297,0.00908,0.00028,
17                    15,0.00007,0.00111,0.00304,0.00079,0.00033,0.01931,0.00203,0.00047,0.00513,0.00282,0.00030,0.00022,0.00128,0.00230,0.00503,0.01998,0.00105,
17                    16,0.00004,0.00049,0.00154,0.00035,0.00010,0.00693,0.00068,0.00022,0.00140,0.00075,0.00012,0.00052,0.00068,0.00117,0.00249,0.00913,0.00075,
18                    1,0.00067,0.00710,0.00205,0.01005,0.00312,0.19898,0.02476,0.00148,0.04231,0.02081,0.00591,0.00143,0.01963,0.04057,0.06934,0.28976,0.01028,
18                    2,0.00000,0.00007,0.00011,0.00005,0.00003,0.00049,0.00023,0.00008,0.00034,0.00016,0.00004,0.00052,0.00003,0.00005,0.00013,0.00047,0.00089,
18                    3,0.00000,0.00015,0.00018,0.00011,0.00005,0.00049,0.00032,0.00011,0.00042,0.00018,0.00004,0.00044,0.00006,0.00016,0.00019,0.00052,0.00228,
18                    4,0.00001,0.00014,0.00028,0.00019,0.00009,0.00124,0.00052,0.00016,0.00072,0.00028,0.00007,0.00085,0.00011,0.00032,0.00041,0.00100,0.00448,
18                    5,0.16991,1.99453,1.79785,1.08497,0.55233,48.22939,1.84076,0.31608,7.32213,10.46123,0.80677,0.99333,3.77576,6.52740,8.57766,60.65262,2.14004,
18                    6,0.16996,1.98940,1.78938,1.08863,0.55237,48.23756,1.84664,0.31666,7.33286,10.47277,0.80714,0.99364,3.77401,6.52700,8.57951,60.63223,2.13732,
18                    7,0.00073,0.00812,0.00227,0.01006,0.00305,0.21685,0.02533,0.00152,0.04292,0.02218,0.00595,0.00259,0.02058,0.04253,0.07780,0.30438,0.00882,
18                    8,0.00001,0.00011,0.00058,0.00007,0.00007,0.00353,0.00047,0.00007,0.00084,0.00062,0.00009,0.00086,0.00009,0.00013,0.00067,0.00245,0.00011,
18                    9,0.00000,0.00007,0.00006,0.00007,0.00004,0.00043,0.00023,0.00005,0.00031,0.00016,0.00004,0.00013,0.00004,0.00006,0.00010,0.00032,0.00083,
18                    10,0.00002,0.00030,0.00070,0.00021,0.00018,0.01045,0.00044,0.00012,0.00151,0.00215,0.00014,0.00109,0.00030,0.00044,0.00111,0.00761,0.00034,
18                    11,0.00069,0.00736,0.00204,0.01038,0.00315,0.21079,0.02419,0.00144,0.04275,0.02134,0.00594,0.00173,0.02030,0.04131,0.07459,0.29782,0.01025,
18                    12,0.00001,0.00010,0.00028,0.00007,0.00005,0.00064,0.00060,0.00011,0.00085,0.00028,0.00005,0.00056,0.00004,0.00006,0.00015,0.00067,0.00047,
18                    13,0.00064,0.00686,0.00210,0.01021,0.00307,0.19996,0.02506,0.00140,0.04257,0.02085,0.00596,0.00215,0.01984,0.04063,0.07091,0.29110,0.01021,
18                    14,0.00000,0.00006,0.00005,0.00013,0.00005,0.00035,0.00021,0.00006,0.00028,0.00020,0.00003,0.00003,0.00005,0.00007,0.00015,0.00021,0.00004,
18                    15,0.00002,0.00031,0.00118,0.00029,0.00013,0.00257,0.00090,0.00022,0.00182,0.00068,0.00010,0.00155,0.00021,0.00052,0.00065,0.00211,0.00032,
18                    16,0.00000,0.00008,0.00012,0.00007,0.00004,0.00037,0.00012,0.00006,0.00016,0.00016,0.00003,0.00014,0.00004,0.00008,0.00010,0.00027,0.00119,
18                    17,0.00004,0.00041,0.00114,0.00021,0.00010,0.00974,0.00049,0.00018,0.00126,0.00105,0.00014,0.00110,0.00056,0.00087,0.00244,0.00994,0.00040,
19                    1,0.00067,0.00704,0.00188,0.00996,0.00282,0.18045,0.02486,0.00135,0.04114,0.01877,0.00580,0.00186,0.01944,0.04023,0.06495,0.27958,0.00644,
19                    2,0.00001,0.00002,0.00008,0.00002,0.00001,0.00011,0.00005,0.00003,0.00006,0.00005,0.00001,0.00002,0.00001,0.00004,0.00005,0.00006,0.00024,
19                    3,0.00001,0.00003,0.00004,0.00002,0.00002,0.00004,0.00010,0.00002,0.00010,0.00002,0.00001,0.00001,0.00003,0.00003,0.00007,0.00009,0.00003,
19                    4,0.00001,0.00003,0.00010,0.00005,0.00002,0.00019,0.00020,0.00003,0.00025,0.00007,0.00003,0.00008,0.00004,0.00006,0.00009,0.00016,0.00053,
19                    5,0.17004,2.00125,1.78639,1.08193,0.55304,48.41321,1.85074,0.31767,7.33502,10.48927,0.80610,0.99496,3.78263,6.52766,8.62209,60.76219,2.21232,
19                    6,0.17010,1.99611,1.77792,1.08561,0.55306,48.42139,1.85663,0.31825,7.34573,10.50080,0.80648,0.99523,3.78089,6.52730,8.62393,60.74187,2.20944,
19                    7,0.00073,0.00810,0.00211,0.01003,0.00275,0.19753,0.02537,0.00146,0.04161,0.02005,0.00583,0.00157,0.02041,0.04230,0.07320,0.29362,0.00636,
19                    8,0.00001,0.00013,0.00122,0.00014,0.00009,0.00229,0.00023,0.00016,0.00044,0.00054,0.00007,0.00010,0.00008,0.00025,0.00042,0.00143,0.00228,
19                    9,0.00001,0.00002,0.00020,0.00007,0.00003,0.00021,0.00008,0.00003,0.00009,0.00010,0.00001,0.00013,0.00004,0.00009,0.00015,0.00012,0.00027,
19                    10,0.00003,0.00033,0.00147,0.00034,0.00020,0.00771,0.00032,0.00019,0.00130,0.00181,0.00011,0.00019,0.00030,0.00064,0.00084,0.00582,0.00293,
19                    11,0.00070,0.00728,0.00189,0.01028,0.00285,0.19170,0.02421,0.00132,0.04147,0.01925,0.00582,0.00135,0.02008,0.04089,0.07001,0.28705,0.00652,
19                    12,0.00001,0.00003,0.00017,0.00006,0.00003,0.00044,0.00027,0.00004,0.00035,0.00015,0.00002,0.00003,0.00005,0.00010,0.00017,0.00020,0.00056,
19                    13,0.00064,0.00677,0.00190,0.01014,0.00277,0.18139,0.02510,0.00128,0.04131,0.01879,0.00584,0.00135,0.01965,0.04030,0.06648,0.28070,0.00640,
19                    14,0.00001,0.00004,0.00013,0.00016,0.00006,0.00043,0.00008,0.00006,0.00011,0.00018,0.00001,0.00033,0.00007,0.00017,0.00033,0.00033,0.00163,
19                    15,0.00002,0.00018,0.00049,0.00013,0.00007,0.00371,0.00054,0.00010,0.00133,0.00066,0.00007,0.00037,0.00019,0.00029,0.00080,0.00286,0.00296,
19                    16,0.00000,0.00001,0.00005,0.00006,0.00003,0.00013,0.00003,0.00002,0.00004,0.00006,0.00000,0.00011,0.00004,0.00006,0.00013,0.00010,0.00012,
19                    17,0.00004,0.00046,0.00145,0.00033,0.00013,0.00645,0.00062,0.00025,0.00134,0.00082,0.00013,0.00022,0.00055,0.00102,0.00188,0.00817,0.00130,
19                    18,0.00001,0.00008,0.00018,0.00007,0.00004,0.00055,0.00012,0.00011,0.00017,0.00014,0.00003,0.00044,0.00004,0.00013,0.00018,0.00048,0.00197,
20                    1,0.00075,0.00831,0.00265,0.01038,0.00286,0.21283,0.02685,0.00155,0.04468,0.02123,0.00608,0.00318,0.02132,0.04410,0.07417,0.31304,0.01123,
20                    2,0.00002,0.00012,0.00031,0.00013,0.00007,0.00229,0.00022,0.00008,0.00056,0.00042,0.00005,0.00029,0.00012,0.00026,0.00043,0.00165,0.00114,
20                    3,0.00001,0.00008,0.00039,0.00007,0.00005,0.00174,0.00014,0.00007,0.00041,0.00027,0.00003,0.00034,0.00007,0.00010,0.00025,0.00129,0.00260,
20                    4,0.00001,0.00008,0.00048,0.00005,0.00003,0.00244,0.00009,0.00005,0.00031,0.00019,0.00004,0.00012,0.00010,0.00017,0.00050,0.00196,0.00486,
20                    5,0.16877,1.98834,1.76034,1.07616,0.54894,47.98043,1.85585,0.31856,7.26484,10.41814,0.79894,0.98996,3.75682,6.47539,8.52624,60.32942,2.12947,
20                    6,0.16883,1.98325,1.75194,1.07985,0.54898,47.98856,1.86175,0.31916,7.27537,10.42963,0.79931,0.99021,3.75511,6.47507,8.52808,60.30918,2.12674,
20                    7,0.00081,0.00949,0.00290,0.01052,0.00280,0.23156,0.02735,0.00169,0.04527,0.02256,0.00613,0.00164,0.02240,0.04643,0.08309,0.32847,0.00971,
20                    8,0.00002,0.00035,0.00241,0.00034,0.00020,0.00770,0.00040,0.00024,0.00148,0.00127,0.00014,0.00016,0.00029,0.00069,0.00147,0.00553,0.00029,
20                    9,0.00002,0.00012,0.00061,0.00018,0.00010,0.00220,0.00022,0.00010,0.00060,0.00045,0.00005,0.00083,0.00011,0.00026,0.00034,0.00148,0.00109,
20                    10,0.00005,0.00068,0.00253,0.00064,0.00035,0.01690,0.00090,0.00031,0.00338,0.00325,0.00023,0.00017,0.00068,0.00133,0.00227,0.01313,0.00054,
20                    11,0.00078,0.00858,0.00265,0.01067,0.00288,0.22531,0.02611,0.00149,0.04518,0.02175,0.00610,0.00198,0.02200,0.04481,0.07957,0.32145,0.01120,
20                    12,0.00001,0.00010,0.00022,0.00015,0.00008,0.00282,0.00016,0.00009,0.00048,0.00064,0.00005,0.00027,0.00012,0.00029,0.00038,0.00149,0.00070,
20                    13,0.00072,0.00801,0.00263,0.01055,0.00281,0.21379,0.02704,0.00147,0.04479,0.02119,0.00612,0.00162,0.02154,0.04419,0.07579,0.31407,0.01115,
20                    14,0.00002,0.00013,0.00059,0.00030,0.00014,0.00212,0.00027,0.00014,0.00066,0.00062,0.00006,0.00126,0.00014,0.00036,0.00038,0.00151,0.00021,
20                    15,0.00001,0.00004,0.00014,0.00001,0.00002,0.00044,0.00005,0.00002,0.00014,0.00013,0.00002,0.00001,0.00004,0.00004,0.00009,0.00019,0.00008,
20                    16,0.00001,0.00010,0.00032,0.00017,0.00009,0.00193,0.00032,0.00008,0.00073,0.00040,0.00005,0.00078,0.00011,0.00018,0.00033,0.00132,0.00147,
20                    17,0.00006,0.00088,0.00275,0.00069,0.00029,0.01521,0.00166,0.00042,0.00375,0.00197,0.00025,0.00020,0.00105,0.00194,0.00405,0.01661,0.00069,
20                    18,0.00002,0.00019,0.00069,0.00023,0.00011,0.00101,0.00066,0.00018,0.00114,0.00037,0.00008,0.00149,0.00014,0.00036,0.00038,0.00123,0.00013,
20                    19,0.00001,0.00011,0.00025,0.00010,0.00005,0.00191,0.00034,0.00007,0.00070,0.00029,0.00005,0.00035,0.00011,0.00018,0.00045,0.00167,0.00229,


**** Analysis of Base Run #12 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        0.96       ,0.95,2.75,0.95,0.07,0.67
Na,        0.11       ,0.80,0.11,0.93,0.06,0.83
Mg,        0.04       ,0.77,0.05,0.79,0.07,0.57
Al,        0.03       ,0.96,0.13,0.97,0.05,0.90
Si,        0.03       ,0.99,0.15,0.99,0.08,0.49
P,        0.00       ,0.76,0.00,0.72,0.05,0.98
S,        0.03       ,0.84,0.02,0.99,0.06,0.81
Cl,        -0.03       ,1.02,0.08,0.99,0.05,0.95
K,        -0.01       ,1.04,0.02,0.99,0.06,0.75
Ca,        0.06       ,0.92,0.07,0.98,0.03,1.00
Ti,        0.01       ,0.92,0.01,0.97,0.07,0.62
V,        0.00       ,0.61,0.00,0.67,0.05,0.96
Mn,        0.00       ,0.97,0.00,0.97,0.05,0.89
Fe,        -0.05       ,1.06,0.09,0.98,0.07,0.61
Zn,        0.00       ,0.67,0.00,0.81,0.12,0.06
Br,        0.00       ,1.02,0.00,0.99,0.07,0.56
Pb,        0.00       ,0.46,0.00,0.85,0.06,0.78

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Al,07/17/08 02:29           ,     3.11700
P,08/21/07 01:36           ,     3.34900
Ti,07/17/08 02:29           ,     3.26300
Zn,05/11/07 01:32           ,     3.15900
Zn,07/17/08 02:29           ,     3.15000
Zn,07/29/08 02:43           ,     6.31100

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
05/11/07 01:32,Zn                       ,     3.15900
08/21/07 01:36,P                        ,     3.34900
07/17/08 02:29,Al                       ,     3.11700
07/17/08 02:29,Ti                       ,     3.26300
07/17/08 02:29,Zn                       ,     3.15000
07/29/08 02:43,Zn                       ,     6.31100
